Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-5.284346e+02,-5.147190e+02,-5.141805e+02,-5.141620e+02,-5.110953e+02,-5.063439e+02,-5.042778e+02,-5.101915e+02,-5.112844e+02,-5.134604e+02,-5.104168e+02,-5.120184e+02,-5.143814e+02,-4.593733e+02,-2.199780e+02,-1.288357e+02,-9.601216e+01,-8.239547e+01,-9.527188e+01,-1.292957e+02,-1.385630e+02,-1.285652e+02,-1.123847e+02,-1.091899e+02,-1.170542e+02,-1.188956e+02,-1.265306e+02,-1.343499e+02,-1.351135e+02,-1.476909e+02,-1.441660e+02,-1.336083e+02,-1.322310e+02,-1.459392e+02,-1.708326e+02,-2.116905e+02,-2.649363e+02,-3.467676e+02,-4.116710e+02,-4.590501e+02,-4.830416e+02,-4.901898e+02,-4.950705e+02,-4.974166e+02,-5.030802e+02,-5.044631e+02,-5.206838e+02
2.744556e+01,4.161765e+01,4.261526e+01,4.359424e+01,4.653458e+01,5.068716e+01,5.250420e+01,4.665656e+01,4.447302e+01,4.131178e+01,4.485990e+01,4.426939e+01,4.079182e+01,6.141524e+01,1.318352e+02,1.184504e+02,7.640452e+01,5.167664e+01,4.646073e+01,4.877113e+01,5.023629e+01,4.541720e+01,3.429259e+01,2.945422e+01,2.918417e+01,2.827345e+01,3.670849e+01,3.695549e+01,3.078734e+01,3.165949e+01,3.380930e+01,3.387367e+01,3.993977e+01,5.921206e+01,6.493233e+01,6.979362e+01,8.394345e+01,9.898280e+01,1.014089e+02,7.717767e+01,6.017730e+01,5.593252e+01,5.379799e+01,5.059770e+01,4.609038e+01,4.499771e+01,3.291340e+01
1.427552e+01,1.926787e+01,2.112183e+01,2.315468e+01,2.293457e+01,2.182751e+01,2.186036e+01,2.149183e+01,1.870977e+01,1.563375e+01,1.742448e+01,2.014003e+01,1.698106e+01,-1.479505e+01,-8.150433e+01,-7.937122e+01,-6.132233e+01,-5.141532e+01,-3.315491e+01,-1.274887e+01,-6.206970e+00,-8.740824e+00,-2.123716e+01,-1.890987e+01,-1.916286e+01,-2.682353e+01,-3.301315e+01,-4.182336e+01,-5.065192e+01,-4.956830e+01,-5.949844e+01,-7.775014e+01,-9.878574e+01,-1.074700e+02,-1.053132e+02,-9.595512e+01,-7.853933e+01,-4.979908e+01,-2.877808e+01,-9.206812e+00,-9.005680e-01,4.022221e+00,9.203375e+00,7.009807e+00,6.698434e+00,7.424459e+00,1.155212e+01
4.400416e+00,5.551338e+00,8.898863e+00,1.004373e+01,7.155156e+00,2.691677e+00,2.321265e+00,6.098701e+00,4.713845e+00,2.583821e+00,2.784681e+00,7.060382e+00,5.568531e+00,-6.526625e+00,-2.031405e+01,-2.639862e+01,-4.389429e+01,-5.777052e+01,-6.037220e+01,-5.590568e+01,-5.094289e+01,-4.712157e+01,-4.554657e+01,-4.109730e+01,-3.759126e+01,-3.200445e+01,-2.859265e+01,-2.875646e+01,-2.937054e+01,-2.851274e+01,-2.972499e+01,-3.097187e+01,-2.566393e+01,-2.540819e+01,-2.683497e+01,-3.441092e+01,-3.866066e+01,-3.864636e+01,-3.910065e+01,-2.526946e+01,-1.475781e+01,-9.646793e+00,-3.136462e+00,-4.017053e+00,-5.690870e+00,-3.800135e+00,1.071095e+00
3.607344e+00,4.964837e+00,9.386792e+00,9.228642e+00,5.798632e+00,1.809479e+00,1.848696e+00,5.887723e+00,7.562818e+00,7.262033e+00,6.802217e+00,9.502208e+00,1.015982e+01,3.224995e+00,-3.043763e+01,-2.495512e+01,-1.370266e+01,-4.803153e+00,-9.353373e-01,3.941933e+00,8.096462e+00,1.106362e+01,8.320501e+00,5.300669e+00,5.945839e+00,5.735246e+00,1.078694e+00,6.277324e-01,3.832285e+00,3.610299e+00,-4.601790e+00,-3.311760e+00,-6.375003e-01,5.285168e+00,6.191885e+00,3.481386e+00,1.494314e+01,2.013419e+01,1.460999e+01,7.321507e+00,8.167104e+00,6.373179e+00,1.044635e+01,9.454367e+00,5.548065e+00,7.408936e+00,4.282874e+00
8.833025e+00,7.612144e+00,1.074129e+01,1.118179e+01,9.030529e+00,7.407578e+00,6.972886e+00,8.660924e+00,1.271655e+01,1.389595e+01,1.317697e+01,1.337091e+01,1.465331e+01,6.938863e+00,-1.492855e+01,-4.220452e+00,1.612446e+01,3.691524e+01,3.938415e+01,3.647641e+01,4.144105e+01,4.677946e+01,4.844509e+01,4.439182e+01,4.552357e+01,4.705554e+01,4.466925e+01,4.850301e+01,5.197398e+01,5.234574e+01,4.921067e+01,5.105815e+01,5.146452e+01,5.552055e+01,5.787327e+01,5.458302e+01,4.960411e+01,3.305986e+01,1.914164e+01,1.972520e+01,2.125473e+01,1.607691e+01,1.757516e+01,1.596489e+01,1.312142e+01,1.518410e+01,1.151469e+01
1.277409e+01,6.833882e+00,6.048573e+00,7.944155e+00,7.082745e+00,7.126941e+00,5.593380e+00,5.315480e+00,9.361641e+00,1.060356e+01,9.096013e+00,8.865002e+00,8.924460e+00,1.322521e+01,-1.779612e+01,-2.744601e+01,-3.157423e+01,-2.910409e+01,-2.858063e+01,-2.755001e+01,-2.461627e+01,-2.735571e+01,-3.060732e+01,-3.078597e+01,-2.886656e+01,-2.865287e+01,-3.394676e+01,-3.292783e+01,-2.617531e+01,-2.241551e+01,-2.454862e+01,-2.772306e+01,-2.724229e+01,-2.420928e+01,-2.262432e+01,-2.219274e+01,-1.626439e+01,-1.005579e+01,-1.086997e+00,1.016679e+01,1.801953e+01,1.517185e+01,1.265529e+01,1.096150e+01,9.769661e+00,1.312087e+01,1.524651e+01
1.129041e+01,5.213820e+00,1.314835e+00,2.987601e+00,1.921161e+00,2.624826e+00,9.496111e-01,2.592682e-01,2.306606e+00,2.907737e+00,6.976269e-01,1.854044e+00,1.010799e+00,1.703621e+00,1.477923e+01,3.024017e+01,4.244837e+01,4.007676e+01,3.638822e+01,3.476535e+01,3.505228e+01,3.511029e+01,3.544692e+01,3.547590e+01,3.606841e+01,3.808991e+01,3.588409e+01,3.677351e+01,4.113596e+01,3.733356e+01,3.605812e+01,3.485757e+01,2.918112e+01,2.509377e+01,1.917999e+01,1.364774e+01,6.527234e+00,-5.779169e-01,9.601435e-01,4.309873e+00,1.285576e+01,1.299280e+01,7.736839e+00,5.447335e+00,4.900537e+00,8.579092e+00,1.267999e+01
6.018360e+00,5.243815e+00,2.944306e+00,2.963396e+00,3.189374e-01,1.804038e+00,1.248311e+00,7.302843e-01,4.700428e-01,1.013680e+00,-1.116248e-01,1.145426e+00,1.276500e+00,-3.766509e+00,-3.672464e+00,-7.414515e+00,-8.426767e+00,-9.836586e+00,-5.875872e+00,-8.506994e+00,-1.088070e+01,-8.005965e+00,-5.814993e+00,-5.665318e+00,-5.011858e+00,-8.834557e+00,-8.958132e+00,-8.118669e+00,-7.521272e+00,-1.045395e+01,-1.540471e+01,-1.534136e+01,-1.350362e+01,-1.652119e+01,-1.343070e+01,-1.479421e+01,-1.711514e+01,-1.250872e+01,-7.108109e+00,-1.417244e+00,4.823109e+00,8.310494e+00,7.083635e+00,4.744125e+00,4.034103e+00,5.272120e+00,5.758017e+00
1.171402e+00,4.250704e+00,6.936945e+00,6.329882e+00,2.067491e+00,4.553420e+00,5.379161e+00,5.261035e+00,3.713400e+00,4.366115e+00,5.677261e+00,4.687964e+00,5.999479e+00,4.050129e+00,6.657603e-01,8.511312e+00,8.826969e+00,5.982243e+00,6.529922e+00,4.833823e+00,8.105667e+00,1.172419e+01,1.532721e+01,1.338773e+01,1.000295e+01,7.905791e+00,7.085773e+00,4.505170e+00,3.166674e+00,2.620337e+00,1.864914e+00,1.009538e+00,-9.709646e+00,-2.004532e+01,-2.818594e+01,-2.521084e+01,-2.317005e+01,-2.940763e+01,-2.120794e+01,-9.057574e+00,-5.396198e+00,2.642288e+00,7.855003e+00,7.360589e+00,4.738413e+00,3.012838e+00,-2.246064e-02
