Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-4.929572e+02,-4.090218e+02,-3.452261e+02,-2.874099e+02,-2.533852e+02,-2.079297e+02,-1.117094e+02,-8.176223e+01,-1.344048e+02,-1.695752e+02,-1.470869e+02,-1.760241e+02,-2.216176e+02,-2.742922e+02,-3.403845e+02,-3.994044e+02,-4.567894e+02,-5.097360e+02,-5.275904e+02,-5.331944e+02,-5.382394e+02,-5.396606e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02,-5.408123e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.271669e+01,1.130471e+02,1.201750e+02,1.228954e+02,1.250093e+02,1.393468e+02,1.594396e+02,1.562334e+02,1.404692e+02,1.545243e+02,1.898206e+02,2.331153e+02,2.361811e+02,2.182425e+02,1.799609e+02,1.384204e+02,9.002734e+01,3.783505e+01,1.722864e+01,1.008616e+01,3.517804e+00,1.595615e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.021036e+01,4.217921e+01,1.106540e+01,-1.918371e+01,-3.328146e+01,-4.701692e+01,-5.793005e+01,-6.502655e+01,-7.274435e+01,-7.566425e+01,-7.099101e+01,-6.299358e+01,-3.681580e+01,-1.438521e+01,4.449091e+00,2.669181e+01,3.540870e+01,2.509539e+01,1.329749e+01,8.158686e+00,3.171499e+00,1.498014e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.438516e+01,3.325211e+01,3.264244e+01,3.797865e+01,4.342913e+01,3.317737e+01,1.674940e+01,6.901204e+00,-8.650591e+00,-3.571574e+01,-6.864038e+01,-7.649709e+01,-7.725302e+01,-7.655433e+01,-6.329617e+01,-3.064233e+01,6.898085e-01,1.415888e+01,8.033564e+00,5.361888e+00,2.644430e+00,1.339886e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.746389e+01,1.714700e+01,3.585916e+00,-9.777511e+00,-1.852884e+01,-3.207754e+01,-4.009870e+01,-3.428695e+01,-2.592537e+01,-4.021033e+01,-5.131691e+01,-5.884829e+01,-5.689825e+01,-4.967311e+01,-3.946688e+01,-2.790080e+01,-8.241556e+00,6.551666e+00,2.595077e+00,2.220365e+00,2.000953e+00,1.127831e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.748661e-01,-4.403957e+00,1.811077e+00,2.292811e+00,3.699519e+00,2.118798e+00,-6.855922e+00,-7.126300e+00,-4.269639e+00,-5.212855e+00,-1.108377e+01,-1.837355e+01,-1.871399e+01,-1.335986e+01,-1.210882e+01,-6.885152e+00,-3.364218e+00,1.925957e-01,-2.201920e+00,-7.048194e-01,1.312180e+00,8.707020e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.322822e+01,-3.300024e+01,-3.272890e+01,-2.692589e+01,-1.956031e+01,-2.669746e+01,-4.198672e+01,-4.069254e+01,-2.841616e+01,-2.371792e+00,2.437928e+00,2.583221e+00,2.420898e+00,9.075168e-01,4.259292e-01,1.067645e+01,4.855115e+00,-5.676524e+00,-5.808401e+00,-2.938792e+00,6.423829e-01,5.791967e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.167436e+01,-2.236168e+01,-3.007093e+01,-3.122278e+01,-3.216367e+01,-4.278869e+01,-3.427665e+01,-3.547900e+01,-3.756135e+01,-2.889264e+01,-2.655914e+01,-3.039912e+01,-2.748298e+01,-1.875434e+01,-1.787091e+00,5.878580e+00,-9.866390e-02,-1.084608e+01,-7.755404e+00,-4.192344e+00,3.783977e-02,2.654276e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.541970e+01,-1.691345e+00,1.099675e+01,1.937437e+01,1.792470e+01,-1.659623e+00,-1.208490e+01,-1.110144e+01,-1.690164e+01,-2.667600e+01,-3.395295e+01,-2.863417e+01,-2.539686e+01,-2.328624e+01,-2.375211e+01,-2.110576e+01,-1.767529e+01,-1.314997e+01,-7.759727e+00,-4.415390e+00,-4.794481e-01,-5.761439e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.703167e+01,-1.898574e+01,-9.105757e+00,-6.486696e-01,8.818249e+00,1.282112e+01,1.038608e+01,1.394625e+01,1.972697e+01,8.388144e+00,-7.662741e-01,-1.065585e+01,-1.210548e+01,-1.879707e+01,-3.330991e+01,-3.004134e+01,-2.101756e+01,-9.750355e+00,-6.068629e+00,-3.793151e+00,-9.118362e-01,-3.766023e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.691347e+01,-5.584644e+01,-6.258363e+01,-5.346347e+01,-4.313218e+01,-2.798873e+01,-1.570130e+01,-8.509129e+00,3.512220e-02,1.266827e+00,-6.466721e+00,-7.563726e+00,-1.182183e+01,-1.214689e+01,-6.755747e+00,-7.720757e+00,-4.965122e+00,-3.562102e+00,-3.584038e+00,-2.687717e+00,-1.280137e+00,-6.784495e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.369581e+01,-4.015866e+01,-4.050184e+01,-3.418505e+01,-3.742583e+01,-4.622786e+01,-3.190817e+01,-2.081606e+01,-1.299810e+01,-1.620689e+00,9.619947e+00,7.523966e+00,3.686932e+00,8.470037e+00,1.290165e+01,4.327689e+00,2.799503e+00,-1.500602e+00,-1.471758e+00,-1.540608e+00,-1.613398e+00,-9.508516e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.806046e+01,7.862588e-01,8.663123e+00,1.662019e+01,1.976656e+01,2.260507e+01,5.729028e+00,-4.139528e+00,-8.523622e+00,-1.461521e+01,-1.485990e+01,-8.842588e+00,-3.802004e+00,-4.430269e+00,-5.728024e+00,-9.194059e+00,-5.435278e+00,-4.121151e+00,-5.225980e-01,-7.609614e-01,-1.937041e+00,-1.182812e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
