Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36
-4.634103e+02,-4.634103e+02,-4.634103e+02,-4.634103e+02,-4.634103e+02,-4.634103e+02,-4.634103e+02,-4.634103e+02,-4.623707e+02,-4.611867e+02,-4.606594e+02,-4.607409e+02,-3.509847e+02,-2.467431e+02,-2.112257e+02,-2.016458e+02,-1.908203e+02,-1.983937e+02,-1.962032e+02,-1.855301e+02,-1.945117e+02,-2.228198e+02,-2.624677e+02,-3.263027e+02,-3.960820e+02,-4.389824e+02,-4.572227e+02,-4.545915e+02,-4.544550e+02,-4.545958e+02,-4.553132e+02,-4.594061e+02,-4.619510e+02,-4.633695e+02,-4.634103e+02,-4.634103e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.120788e-01,1.568467e+00,1.897209e+00,1.498028e+00,8.288039e+01,1.137039e+02,1.046994e+02,7.782470e+01,7.018160e+01,6.625003e+01,6.005737e+01,6.539143e+01,7.631768e+01,8.914478e+01,9.789952e+01,9.637514e+01,6.861243e+01,2.869580e+01,5.044263e+00,5.766101e+00,4.424214e+00,4.231148e+00,4.692334e+00,1.779843e+00,5.115076e-01,4.132099e-02,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.729951e-01,-1.447000e+00,-1.861528e+00,-2.105987e+00,3.857649e+01,2.693925e+01,1.714189e+01,6.636004e+00,1.018382e+01,9.264292e+00,-3.212530e+00,-1.105775e+01,-2.364470e+00,-9.920653e-02,4.816098e+00,2.281175e+01,3.349596e+01,1.719487e+01,-1.371904e+00,-4.702740e+00,-7.802286e+00,-6.989811e+00,-4.098974e+00,-3.087197e+00,-1.317319e+00,1.416828e-03,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.444414e+00,-2.855507e+00,-3.500427e+00,-2.527270e+00,-5.477297e+00,-4.684922e+00,-1.608398e+00,7.893173e+00,1.961301e+01,2.481800e+01,2.635970e+01,3.073188e+01,2.683477e+01,1.186857e+01,8.704735e-01,-3.819291e+00,9.440306e+00,7.222172e+00,-2.973210e+00,-4.790236e+00,-6.327569e+00,-3.843587e+00,-9.366971e-01,-1.151689e+00,-5.408781e-01,-3.929285e-02,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.022354e+00,-1.627514e+00,-1.853862e+00,-5.163237e-01,-5.777436e+01,-8.627808e+01,-9.058179e+01,-7.681690e+01,-6.029182e+01,-5.609355e+01,-6.356006e+01,-6.448631e+01,-6.062933e+01,-5.844118e+01,-4.916978e+01,-3.693923e+01,-1.828262e+01,-2.302550e+00,4.129956e-01,3.116793e+00,4.411526e+00,6.052785e+00,6.459394e+00,2.640209e+00,5.194449e-01,-5.766209e-02,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.141524e-01,7.974139e-01,1.098798e+00,6.322164e-01,-4.436170e+01,-4.387250e+01,-4.250590e+01,-3.301622e+01,-2.621060e+01,-1.977517e+01,-1.745097e+01,-2.154521e+01,-2.654283e+01,-2.779693e+01,-2.214339e+01,-2.830655e+01,-2.861603e+01,-1.106852e+01,2.340590e+00,5.352103e+00,6.519732e+00,4.966117e+00,3.878906e+00,9.389521e-01,-3.338718e-01,-4.324957e-02,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.367751e+00,2.433365e+00,2.928192e+00,7.568381e-01,-4.022675e+01,-3.486156e+01,-3.533075e+01,-3.149891e+01,-3.541457e+01,-3.619057e+01,-3.341402e+01,-3.090855e+01,-3.035362e+01,-3.409938e+01,-3.292013e+01,-3.119621e+01,-2.505968e+01,-1.395315e+01,-4.020065e-01,-1.267033e+00,-2.346119e+00,-4.273980e+00,-3.781148e+00,-2.525013e+00,-9.913412e-01,-4.247073e-03,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.195946e+00,2.124205e+00,2.439254e+00,1.260727e+00,-1.963987e+01,-1.908019e+01,-1.362158e+01,-3.939652e+00,-1.318658e+00,4.005807e+00,8.031764e+00,5.362527e+00,1.207482e+00,-7.913230e+00,-1.516479e+01,-1.508884e+01,-1.630681e+01,-1.099468e+01,-3.483679e+00,-5.741897e+00,-6.802800e+00,-4.979707e+00,-2.546743e+00,-8.867822e-01,1.367248e-01,3.717006e-02,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.538433e-02,-4.039195e-02,-1.483423e-01,1.035703e+00,-7.146321e+00,-1.237102e+01,-1.604261e+01,-1.110188e+01,-9.443433e+00,-6.297683e+00,-8.318894e+00,-1.285884e+01,-1.708337e+01,-1.839211e+01,-1.311524e+01,-1.319126e+01,-1.169328e+01,-6.505617e+00,-1.929007e+00,-1.170128e+00,2.678109e-01,3.806753e+00,5.145165e+00,3.279371e+00,1.204657e+00,5.745364e-02,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.243429e+00,-2.424394e+00,-2.947808e+00,-1.109909e+00,9.328903e+00,1.225237e+01,9.989702e+00,1.372472e+01,1.521654e+01,1.654407e+01,1.350685e+01,1.129331e+01,9.523836e+00,3.942799e+00,2.352783e-01,-8.989833e+00,-1.430800e+01,-1.123284e+00,2.491452e+00,5.143422e+00,7.131079e+00,6.887694e+00,5.521776e+00,3.205245e+00,8.624794e-01,4.507397e-02,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.326491e+00,-2.682745e+00,-3.194933e+00,-2.538257e+00,-4.594520e+00,-1.366288e+01,-9.242851e+00,-2.979511e+00,-2.189877e+00,3.576878e-01,-2.603068e+00,-2.059331e+00,-2.487431e+00,-3.495566e+00,3.487439e-01,-1.700637e+00,-3.435153e+00,3.634087e+00,3.847508e+00,4.011800e+00,3.275282e+00,-5.847341e-01,-2.251117e+00,-7.522539e-01,-2.671850e-02,7.067084e-03,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.231184e-01,-2.403753e-01,-1.625822e-01,-4.411661e-01,4.669498e+00,1.353991e+00,5.070409e+00,1.304195e+01,1.613207e+01,1.691618e+01,1.200416e+01,1.287654e+01,1.074376e+01,8.270233e+00,8.902288e+00,3.326772e+00,3.046721e+00,2.270464e+00,2.101205e-01,-2.368254e+00,-4.716976e+00,-6.613333e+00,-6.075445e+00,-2.886060e+00,-7.142720e-01,-3.495771e-02,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.076459e+00,2.511431e+00,3.197555e+00,2.625666e+00,9.323701e+00,6.933932e+00,-1.222615e+00,-6.412351e+00,-1.135482e+01,-1.132065e+01,-1.343453e+01,-1.271297e+01,-1.041376e+01,-9.645692e+00,-1.332449e+01,-1.632906e+01,-1.144136e+01,-4.678268e+00,-4.136885e+00,-5.682513e+00,-5.689048e+00,-3.709281e+00,-2.170163e+00,-1.211719e+00,-8.589020e-01,-5.710677e-02,0.000000e+00,0.000000e+00
