Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.131801e+02,-4.871370e+02,-4.872542e+02,-4.561512e+02,-3.842060e+02,-2.837693e+02,-1.659864e+02,-8.545170e+01,-7.438435e+01,-7.647577e+01,-7.485663e+01,-8.414774e+01,-8.588641e+01,-1.007556e+02,-1.310985e+02,-1.106894e+02,-1.045884e+02,-1.408557e+02,-2.412987e+02,-3.627773e+02,-4.227961e+02,-4.619661e+02,-4.845987e+02,-4.906332e+02,-4.979409e+02
5.814995e+01,7.885571e+01,8.075986e+01,1.132986e+02,1.054101e+02,7.447844e+01,8.621361e+01,7.583449e+01,5.783559e+01,3.924065e+01,3.697094e+01,3.554694e+01,4.348660e+01,5.841480e+01,7.582829e+01,8.891653e+01,9.992226e+01,1.076080e+02,1.350833e+02,1.369559e+02,1.160080e+02,9.111656e+01,7.786426e+01,7.306871e+01,6.623869e+01
1.186807e+01,9.105251e+00,1.346350e+01,3.068910e+01,5.016920e+01,4.534279e+01,1.762621e+01,-1.133712e+01,-2.396950e+01,-2.038800e+01,-2.463169e+01,-3.150647e+01,-4.084011e+01,-3.615527e+01,-2.991522e+01,-5.206919e+01,-6.569978e+01,-6.406392e+01,-4.748162e+01,-3.207542e+01,-2.349702e+01,-8.187074e+00,4.853264e+00,6.554377e+00,4.670431e+00
-2.999846e+00,-7.465564e+00,-4.144155e+00,8.762918e+00,-2.476551e+01,-2.100134e+01,-3.675642e+01,-3.294390e+01,-1.430413e+01,-9.293175e+00,-9.953514e+00,-9.599441e+00,-1.475443e+01,-1.608683e+01,-1.185231e+01,-2.099969e+01,-4.097728e+01,-4.288269e+01,-4.022363e+01,-3.927437e+01,-3.688111e+01,-1.914607e+01,-7.699982e+00,-3.852268e+00,-2.977504e+00
8.941492e+00,1.241142e+01,1.358202e+01,2.699443e+01,5.156618e+01,5.210246e+01,2.402432e+01,-6.286514e+00,-2.349205e+01,-3.105014e+01,-3.000549e+01,-2.574517e+01,-2.842702e+01,-3.326922e+01,-2.794286e+01,-2.211800e+01,-1.795172e+01,-1.408050e+01,-6.706030e+00,2.617325e+00,1.307133e+01,1.764646e+01,1.585684e+01,1.720169e+01,1.962309e+01
1.430923e+01,1.639496e+01,1.643489e+01,2.421796e+01,1.174715e+01,-7.305631e+00,-1.207488e+01,1.227409e+01,3.665343e+01,5.127529e+01,5.858657e+01,6.311948e+01,6.293188e+01,6.647762e+01,6.815686e+01,6.828915e+01,7.316501e+01,7.189290e+01,4.852823e+01,2.376284e+01,2.258065e+01,2.248792e+01,2.091647e+01,2.039476e+01,2.118234e+01
7.268517e+00,4.771586e+00,2.853615e+00,8.482191e+00,3.332903e+01,2.493518e+01,2.582833e+00,-2.424620e+01,-4.157169e+01,-5.307190e+01,-5.156743e+01,-5.094991e+01,-5.060192e+01,-5.214443e+01,-4.807615e+01,-4.816843e+01,-4.920994e+01,-4.872184e+01,-3.830002e+01,-8.590033e+00,2.747189e+00,4.608881e+00,7.479980e+00,8.468403e+00,7.067533e+00
1.813704e+00,2.137959e-02,-4.469827e+00,2.345490e+00,1.116517e+01,1.132920e+01,8.843403e+00,1.725573e+01,3.559935e+01,3.623533e+01,3.179962e+01,2.739470e+01,2.326232e+01,1.922668e+01,2.544705e+01,2.631257e+01,2.784288e+01,2.671859e+01,1.495687e+01,2.425397e+00,1.119700e+00,2.806710e+00,1.569227e+00,3.576499e+00,1.789310e+00
3.826583e-01,1.917934e-02,-3.707631e+00,1.590217e-01,5.909047e+00,-1.496872e+01,-2.202516e+01,-2.235905e+01,-2.536563e+01,-2.377566e+01,-2.292387e+01,-2.664361e+01,-2.466148e+01,-2.385776e+01,-2.394279e+01,-2.369914e+01,-2.321505e+01,-1.777170e+01,-9.383055e+00,-1.450593e+00,5.461029e+00,1.008330e+01,2.624688e+00,2.250857e+00,1.018471e+00
-1.195640e+00,-2.315063e+00,-2.174855e+00,-7.412705e+00,-1.191307e+01,-2.572254e-01,-3.905217e+00,-1.220753e+01,-1.377187e+00,1.081370e+01,1.551403e+01,1.262934e+01,1.622242e+01,1.903079e+01,1.702766e+01,1.318746e+01,9.135915e+00,5.495034e+00,-5.139804e+00,-8.604240e+00,-3.954331e+00,3.786426e+00,-2.161333e+00,-4.134270e+00,-3.196513e+00
-1.733400e+00,-3.497150e+00,-2.208428e+00,-1.340850e+01,-2.332570e+01,-1.362565e+01,-6.714486e+00,2.664960e+00,-2.769250e+00,-1.044047e+01,-1.280100e+01,-1.346632e+01,-6.362555e+00,-9.047447e+00,-1.091427e+01,-2.718616e+00,-8.153783e+00,-1.074506e+01,-6.492734e+00,-7.020379e+00,-1.360388e+01,-9.076243e+00,-5.507436e+00,-4.838232e+00,-2.897081e+00
-1.850397e+00,-4.369676e+00,-5.708800e+00,-1.857112e+01,-7.428349e+00,-6.774209e+00,-1.248230e+01,-1.943066e+01,-1.278284e+01,-6.720647e+00,-7.754062e+00,-6.430684e+00,-5.265337e+00,-5.962793e+00,-1.235126e+01,-1.543726e+01,-2.810155e+01,-3.233209e+01,-2.912622e+01,-2.020108e+01,-1.607853e+01,-1.516441e+01,-5.703912e+00,-1.859101e+00,2.282580e-01
-3.436770e+00,-6.183624e+00,-8.650455e+00,-2.176421e+01,-3.214510e+01,-3.139108e+01,-3.345835e+01,-3.424881e+01,-3.860997e+01,-3.718466e+01,-2.891676e+01,-2.003221e+01,-1.552649e+01,-1.193048e+01,-1.288079e+01,-1.976741e+01,-2.924138e+01,-2.674906e+01,-1.618938e+01,-1.133190e+01,-1.601435e+01,-1.344540e+01,-8.829967e+00,-5.510483e+00,-2.013098e+00
