Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-5.211886e+02,-5.022162e+02,-5.008079e+02,-5.008117e+02,-4.954945e+02,-4.752313e+02,-3.338078e+02,-2.004959e+02,-1.296690e+02,-1.106773e+02,-1.422706e+02,-1.705748e+02,-1.771218e+02,-1.707834e+02,-1.661926e+02,-1.640240e+02,-1.605196e+02,-1.549836e+02,-1.558959e+02,-1.665889e+02,-1.729577e+02,-1.655964e+02,-1.479023e+02,-1.409151e+02,-1.365469e+02,-1.172633e+02,-1.066541e+02,-1.012373e+02,-7.601784e+01,-5.733730e+01,-4.779862e+01,-4.732684e+01,-6.548631e+01,-9.954463e+01,-1.201474e+02,-1.334384e+02,-1.698144e+02,-2.776069e+02,-3.868646e+02,-4.443019e+02,-4.823727e+02,-4.984779e+02,-5.018809e+02,-5.067902e+02,-5.229592e+02
3.018804e+01,4.737932e+01,4.957581e+01,4.779983e+01,5.161316e+01,5.430128e+01,1.664231e+01,6.609685e+01,9.846416e+01,9.680971e+01,8.107736e+01,8.440052e+01,8.131506e+01,6.926711e+01,6.358867e+01,6.354249e+01,6.227691e+01,6.631198e+01,7.018822e+01,7.604310e+01,7.486703e+01,7.164816e+01,6.176027e+01,5.356028e+01,5.401548e+01,5.319425e+01,5.084295e+01,4.981293e+01,5.092524e+01,4.822224e+01,4.820160e+01,4.604729e+01,4.121253e+01,4.323470e+01,5.560653e+01,7.325122e+01,8.979993e+01,1.213436e+02,1.248801e+02,8.672345e+01,5.954135e+01,5.143534e+01,4.828150e+01,4.283132e+01,2.773952e+01
1.310845e+01,1.349755e+01,1.633976e+01,1.720407e+01,1.776448e+01,8.054490e+00,-9.358017e+00,-7.658593e+00,-3.000798e+01,-3.935674e+01,-2.339779e+01,-6.213500e+00,-8.055043e+00,-1.260119e+01,-1.204583e+01,-5.893692e+00,-6.555360e+00,-9.747705e+00,-6.053911e+00,-7.544965e-01,-2.124239e+00,3.928488e-01,-4.244598e+00,-7.006794e+00,-1.028232e+01,-1.732428e+01,-2.384252e+01,-3.459183e+01,-5.154419e+01,-5.509297e+01,-6.206904e+01,-7.117989e+01,-6.402882e+01,-5.095100e+01,-4.648401e+01,-5.012309e+01,-4.428435e+01,-2.987796e+01,-1.555185e+01,-1.180198e+01,3.059777e+00,1.572587e+01,1.460262e+01,1.237572e+01,1.162138e+01
2.942791e+00,-2.087149e+00,1.304249e+00,4.759980e+00,3.540176e+00,6.023346e+00,-2.954688e+00,-2.185022e+01,-3.980126e+01,-4.244997e+01,-3.036854e+01,-1.892488e+01,-1.515700e+01,-1.803523e+01,-2.038757e+01,-2.117848e+01,-2.450363e+01,-3.148743e+01,-2.966529e+01,-2.338215e+01,-2.391507e+01,-2.914202e+01,-3.480746e+01,-3.444431e+01,-3.712108e+01,-3.992468e+01,-4.094007e+01,-3.943932e+01,-4.102929e+01,-4.101923e+01,-4.152333e+01,-4.428851e+01,-4.320255e+01,-3.586544e+01,-2.760416e+01,-2.866626e+01,-2.844715e+01,-2.390833e+01,-3.346349e+01,-3.379167e+01,-1.189283e+01,-2.537480e+00,-2.891765e+00,-1.434093e+00,4.109030e+00
3.779835e+00,4.494895e+00,7.417612e+00,7.731625e+00,4.410585e+00,3.133367e+00,1.275164e+01,-8.437055e+00,-1.763902e+01,-2.346556e+01,-2.287995e+01,-2.052993e+01,-2.237294e+01,-2.079685e+01,-2.018319e+01,-2.012743e+01,-1.835072e+01,-1.753222e+01,-9.479828e+00,-6.502977e+00,-5.752300e+00,-3.712954e+00,-1.026290e+01,-1.251123e+01,-1.161310e+01,-1.078335e+01,-9.801403e+00,-1.032024e+01,-1.415298e+01,-1.911626e+01,-2.855878e+01,-3.243329e+01,-3.244292e+01,-2.350749e+01,-1.705287e+01,-1.059506e+01,-5.191009e+00,8.517529e+00,5.048707e+00,2.909830e+00,7.396571e+00,-3.498046e-01,1.284615e+00,5.949557e+00,7.752423e+00
8.210412e+00,1.204969e+01,1.389755e+01,1.809402e+01,1.932424e+01,1.846900e+01,1.369877e+01,-1.020802e+00,1.966540e+01,3.255178e+01,3.907894e+01,4.009634e+01,4.365408e+01,4.636366e+01,4.468050e+01,4.440180e+01,4.570904e+01,4.727818e+01,5.100976e+01,4.669217e+01,5.092323e+01,5.693919e+01,6.246116e+01,6.129242e+01,6.438835e+01,6.810011e+01,6.480664e+01,5.943295e+01,5.429900e+01,5.439218e+01,4.735549e+01,4.684177e+01,5.043560e+01,5.046249e+01,5.243674e+01,6.169600e+01,6.055449e+01,3.874950e+01,1.616699e+01,2.360540e+01,2.002024e+01,8.444052e+00,1.086658e+01,1.519910e+01,1.216493e+01
1.024723e+01,1.003591e+01,1.141252e+01,1.900010e+01,2.250779e+01,2.457732e+01,2.916850e+01,-7.876953e+00,-3.236932e+01,-3.377254e+01,-2.816233e+01,-2.943446e+01,-3.722124e+01,-4.280673e+01,-4.245851e+01,-4.181337e+01,-4.628439e+01,-4.958478e+01,-4.376706e+01,-4.205423e+01,-4.145944e+01,-3.990989e+01,-3.837707e+01,-4.234518e+01,-4.154854e+01,-4.081334e+01,-4.009920e+01,-3.762386e+01,-3.843105e+01,-4.132305e+01,-4.194614e+01,-4.086240e+01,-4.035258e+01,-3.447516e+01,-3.167647e+01,-2.114599e+01,-1.544575e+01,-9.777051e+00,6.473305e+00,1.924083e+01,1.716293e+01,1.560173e+01,1.419356e+01,1.418340e+01,1.054933e+01
1.039294e+01,7.068889e+00,7.991433e+00,1.308685e+01,1.355442e+01,4.089901e+00,5.730739e+00,1.109254e+01,1.668019e+01,2.111047e+01,2.266609e+01,1.980452e+01,1.770000e+01,1.982504e+01,2.018396e+01,1.751874e+01,1.829989e+01,2.436048e+01,2.700261e+01,2.406028e+01,1.943431e+01,1.970365e+01,2.309766e+01,2.098642e+01,1.651710e+01,2.103270e+01,2.480815e+01,2.386099e+01,2.396787e+01,2.293015e+01,2.352234e+01,2.544395e+01,2.645742e+01,2.571605e+01,2.812881e+01,2.369706e+01,1.906137e+01,1.605267e+01,1.133102e+01,1.499780e+01,1.139127e+01,1.588725e+01,1.145914e+01,8.625597e+00,6.353689e+00
9.356430e+00,8.648861e+00,7.826817e+00,1.395882e+01,1.523528e+01,8.746142e+00,-2.359903e+01,-2.251687e+01,-9.679077e+00,-2.610730e+00,3.842202e+00,9.467050e+00,6.791579e+00,4.225338e+00,5.516206e+00,2.643001e+00,3.485639e+00,7.025944e+00,8.705273e+00,6.085266e+00,4.157673e+00,1.263223e+00,1.427211e+00,2.093466e+00,-5.756444e-02,4.413509e-01,-1.517184e+00,-3.757049e+00,-6.583793e+00,-7.478261e+00,-7.107533e+00,-6.387016e+00,-8.848425e+00,-1.374520e+01,-1.133758e+01,-1.150473e+01,-1.343613e+01,-7.424011e+00,3.303391e+00,1.080591e+01,7.243571e+00,8.069165e+00,6.323551e+00,5.205636e+00,4.040827e+00
5.113111e+00,8.015308e+00,5.991135e+00,9.421474e+00,9.681499e+00,1.285095e+01,2.496238e+01,1.129945e+01,2.137488e+00,6.094725e+00,1.017403e+01,1.215944e+01,1.326490e+01,1.055122e+01,1.520049e+01,1.573034e+01,1.837076e+01,2.023750e+01,2.327207e+01,2.668310e+01,3.290055e+01,3.080622e+01,2.871302e+01,2.729319e+01,2.871408e+01,2.713084e+01,2.469841e+01,2.189458e+01,1.753845e+01,1.510864e+01,1.408986e+01,1.196647e+01,5.918620e+00,8.289158e-03,1.072814e+00,-2.547219e-01,-5.131209e+00,-1.124075e+01,-9.308985e+00,1.358794e+00,3.255475e+00,-8.590086e-01,8.445718e-01,1.728371e+00,2.152738e+00
-1.759591e+00,1.305632e+00,1.870437e+00,1.293514e+00,-7.591838e-01,-2.438048e+00,2.702872e+00,-8.624606e-01,-1.065807e+00,-4.805614e+00,-8.171156e+00,-9.343040e+00,-6.061145e+00,-8.823259e+00,-6.988698e+00,-8.970507e+00,-9.850257e+00,-8.790949e+00,-6.725058e+00,-3.944430e+00,9.817595e-01,-8.709176e-01,-6.459807e+00,-8.215135e+00,-6.117816e+00,-6.422600e+00,-7.488491e+00,-1.314386e+01,-1.745295e+01,-1.706678e+01,-2.102559e+01,-2.292807e+01,-2.500021e+01,-3.041492e+01,-2.574624e+01,-1.795929e+01,-1.432642e+01,-6.864764e+00,-9.171759e+00,-6.830926e+00,-2.449754e+00,-5.418498e+00,-3.371515e+00,-3.392552e+00,-1.590729e+00
-5.816985e+00,-4.544878e+00,5.640224e-01,8.504887e-01,-4.486277e-01,5.187896e+00,7.603288e+00,-1.376432e+00,4.920988e+00,5.566471e+00,-1.911120e-01,-3.080405e+00,-4.486534e+00,6.314411e-01,1.065617e-01,-7.417553e+00,-8.169964e+00,-1.462223e+01,-1.389847e+01,-6.705469e+00,-4.297538e+00,-7.188900e+00,-1.619969e+01,-1.608049e+01,-1.375715e+01,-1.489476e+01,-1.145242e+01,-1.319887e+01,-1.180746e+01,-1.078792e+01,-1.180513e+01,-9.804102e+00,-7.842398e+00,-5.052590e+00,-2.300808e+00,3.877583e+00,2.164755e-01,-1.404814e+01,-1.242469e+01,-1.094964e+01,-9.055463e+00,-5.892391e+00,-3.709167e+00,-5.370724e+00,-4.737624e+00
-3.217587e+00,-3.557778e+00,1.823103e+00,-1.007680e+00,-2.949270e+00,2.212254e+00,-6.751682e+00,-1.611686e+01,-1.925630e+01,-1.995990e+01,-1.953991e+01,-1.341284e+01,-1.329069e+01,-8.224331e+00,-1.010161e+01,-1.260309e+01,-7.066504e+00,-4.230874e+00,-5.887502e+00,-5.187644e+00,-6.210656e+00,-1.253416e+01,-1.561248e+01,-1.583051e+01,-1.818045e+01,-1.744608e+01,-1.195934e+01,-1.597547e+01,-2.011589e+01,-2.550276e+01,-2.625268e+01,-1.840830e+01,-9.550634e+00,-3.972798e+00,1.682614e-01,1.619283e+00,-6.389155e+00,-1.385546e+01,-1.097464e+01,-9.836416e+00,-8.871869e+00,-2.243518e+00,1.507436e-01,-1.703621e+00,-3.932023e+00
