Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-4.908171e+02,-4.734113e+02,-4.694090e+02,-4.657119e+02,-4.664604e+02,-4.614817e+02,-4.593284e+02,-4.604732e+02,-4.121485e+02,-3.251692e+02,-2.479724e+02,-2.113603e+02,-1.504573e+02,-1.110365e+02,-1.012647e+02,-1.031262e+02,-1.020305e+02,-8.893441e+01,-8.400423e+01,-8.869308e+01,-9.071561e+01,-8.888799e+01,-7.164878e+01,-5.198624e+01,-3.574234e+01,-2.133639e+01,-1.398023e+01,-2.451775e+01,-2.390192e+01,-3.764068e+01,-9.737608e+01,-1.651304e+02,-2.306441e+02,-3.125012e+02,-3.875436e+02,-4.338533e+02,-4.547090e+02,-4.621779e+02,-4.660623e+02,-4.844276e+02
6.399432e+01,7.677158e+01,7.999689e+01,8.302977e+01,8.247505e+01,8.357802e+01,8.193046e+01,8.482306e+01,1.297409e+02,1.527454e+02,1.378967e+02,1.220527e+02,1.086123e+02,8.671306e+01,6.814590e+01,6.280110e+01,5.981686e+01,5.531419e+01,5.384044e+01,5.663396e+01,5.601041e+01,5.829053e+01,5.675802e+01,5.662254e+01,5.740505e+01,5.925351e+01,5.736719e+01,5.480672e+01,6.084473e+01,7.453476e+01,9.800940e+01,1.280978e+02,1.455093e+02,1.481135e+02,1.149343e+02,8.583604e+01,7.476759e+01,7.272252e+01,7.474678e+01,6.121834e+01
2.620596e+01,2.079114e+01,2.062388e+01,2.080333e+01,2.091190e+01,1.394824e+01,8.263827e+00,1.557727e+01,3.503395e+01,1.887304e+01,6.343821e+00,-3.738322e+00,1.791982e+00,5.816950e+00,4.093529e+00,-1.094206e+00,-5.404068e+00,-1.035565e+01,-1.602611e+01,-1.106571e+01,-7.725814e+00,-9.359777e+00,-2.773004e+01,-4.007109e+01,-5.581014e+01,-7.064449e+01,-6.585889e+01,-5.711520e+01,-6.159121e+01,-7.539166e+01,-6.304249e+01,-4.103994e+01,-2.263968e+01,-1.166350e+01,-1.700142e+00,1.159971e+01,1.947993e+01,1.697701e+01,2.057668e+01,2.105223e+01
4.114016e+00,-2.910949e+00,-4.003826e+00,-2.681185e+00,-2.380478e+00,-8.231917e+00,-8.936314e+00,-5.276698e+00,1.656087e+01,3.955411e+01,5.583308e+01,5.128081e+01,2.892388e+01,9.273582e+00,4.712948e+00,5.070554e-01,-2.787623e+00,-1.169958e+00,-4.909841e+00,-6.746753e+00,-1.153520e+01,-1.177813e+01,-1.422178e+01,-1.030973e+01,-9.070333e+00,-9.904163e+00,-6.658331e+00,-4.609671e+00,-1.304779e+00,-1.871356e+00,-3.966651e-01,-1.320328e+01,-2.440236e+01,-1.877085e+01,-1.643131e+01,-3.882652e+00,2.742127e+00,-1.286916e+00,5.797528e-01,6.041807e+00
5.683642e+00,8.123039e+00,6.917470e+00,9.803713e+00,1.091382e+01,1.041251e+01,1.423128e+01,1.360038e+01,2.256747e+01,1.991543e+01,2.008716e-01,-7.037640e+00,-2.112360e+01,-2.022171e+01,-1.346483e+01,-8.571033e+00,-1.157821e+01,-1.171321e+01,-1.201960e+01,-1.072066e+01,-1.131117e+01,-1.033150e+01,-3.860247e+00,5.798503e+00,9.320401e+00,2.689006e+00,-3.145768e+00,-3.615103e+00,-7.686202e+00,-8.099431e+00,-3.656231e+00,-1.214945e+00,-9.385417e+00,-1.404395e+01,-1.453538e+01,-9.342098e+00,-4.011832e+00,-2.984666e-01,3.588503e+00,9.813836e+00
1.432556e+01,1.982679e+01,1.945971e+01,1.869515e+01,1.961136e+01,2.110981e+01,2.438675e+01,2.323294e+01,3.223230e+00,-1.719626e+01,-1.564534e+01,-7.019784e+00,1.457976e+00,3.201882e+00,1.090119e+01,1.676470e+01,1.839825e+01,2.089589e+01,1.803896e+01,2.246726e+01,2.425889e+01,2.587671e+01,2.263575e+01,2.280247e+01,2.061834e+01,1.613397e+01,1.706944e+01,2.154615e+01,2.133016e+01,2.301675e+01,2.346173e+01,2.699149e+01,2.792327e+01,2.236947e+01,2.544301e+01,2.752792e+01,3.030633e+01,2.691594e+01,2.417107e+01,2.562873e+01
1.718184e+01,1.759532e+01,1.907578e+01,1.380871e+01,1.035179e+01,1.169684e+01,1.638234e+01,1.452987e+01,-7.450046e+00,-1.582137e+01,-1.905896e+01,-1.547281e+01,-2.133473e+01,-2.334370e+01,-1.438681e+01,-9.318550e+00,-6.799513e+00,-5.899468e+00,-7.788665e+00,-8.278109e+00,-6.481411e+00,-6.700240e+00,-8.163578e+00,-5.105366e+00,-5.578445e+00,-3.069073e+00,-4.666228e+00,-8.686161e+00,-7.720894e+00,-6.292127e+00,-5.014162e+00,-6.355933e+00,-7.326914e+00,4.748343e+00,1.657511e+01,1.598108e+01,1.589345e+01,1.269963e+01,1.329419e+01,1.704772e+01
1.461963e+01,1.061615e+01,1.284490e+01,8.891290e+00,1.854657e+00,2.078232e+00,8.763654e+00,6.697433e+00,-1.253188e+00,2.841567e+00,8.066061e+00,1.353477e+01,1.904189e+01,2.332800e+01,2.910468e+01,2.551445e+01,2.762544e+01,2.949073e+01,3.336976e+01,3.259068e+01,3.442757e+01,3.516737e+01,3.139153e+01,2.936710e+01,2.644360e+01,2.450816e+01,2.590946e+01,2.721136e+01,2.765372e+01,2.086599e+01,2.149377e+01,1.923781e+01,1.041857e+01,2.546300e+00,9.177609e+00,7.256031e+00,4.028847e+00,3.061109e+00,7.713581e+00,8.779110e+00
9.526401e+00,5.879161e+00,8.792826e+00,8.078083e+00,4.219552e+00,2.028514e+00,4.204034e+00,4.338160e+00,-9.079525e+00,-1.113016e+01,-8.191614e+00,-1.635365e+00,-7.138959e+00,-1.289711e+01,-8.628755e+00,-9.633069e+00,-1.333641e+01,-1.563327e+01,-1.290328e+01,-1.515728e+01,-1.676896e+01,-2.275634e+01,-2.459027e+01,-2.556932e+01,-2.656974e+01,-2.211673e+01,-2.144982e+01,-2.399055e+01,-2.429250e+01,-2.914623e+01,-2.258384e+01,-8.020260e+00,-3.743579e-01,1.311037e+01,2.106382e+01,2.332637e+01,1.971507e+01,1.549749e+01,1.802525e+01,1.254823e+01
2.770092e+00,2.812474e+00,6.924153e+00,5.470813e+00,5.872582e+00,3.689300e+00,-1.518004e+00,-4.272155e-01,-2.355183e+01,-2.362844e+01,-1.340383e+01,3.581696e+00,9.866700e+00,1.046035e+01,1.539728e+01,1.785885e+01,1.370704e+01,1.194758e+01,1.231143e+01,8.557692e+00,6.580415e+00,5.236000e+00,3.964596e+00,3.836731e+00,9.575105e+00,7.367224e+00,5.743809e+00,7.930910e+00,5.508272e+00,-5.873021e+00,-1.347752e+01,-1.394650e+01,-1.337572e+01,-1.666346e+01,-1.975453e+01,-9.733433e+00,-5.597509e+00,-2.777009e+00,3.105417e+00,2.568870e+00
-3.097104e+00,7.211016e-01,3.477408e+00,-3.887236e-02,2.539222e-01,1.099636e+00,-5.135690e+00,-6.158529e+00,-1.683622e+01,-2.080733e+01,-2.572005e+01,-1.994803e+01,-9.832824e-01,2.482113e+00,2.089742e-01,-4.604831e+00,-4.523507e+00,-5.488468e+00,-8.838765e+00,-6.662349e+00,-2.764157e+00,-2.355393e+00,-5.553390e+00,-4.738921e+00,-2.104641e+00,-8.845564e-01,1.052172e+00,-5.082115e+00,-9.055151e+00,-6.850954e+00,-6.054639e+00,-1.858852e+00,2.627896e+00,-5.125497e+00,-1.072572e+01,-5.916944e+00,-3.244014e+00,-2.756535e+00,-1.545109e+00,-1.567562e-01
