Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.279409e+02,-5.032355e+02,-5.072758e+02,-5.103153e+02,-4.922106e+02,-4.237621e+02,-3.489781e+02,-2.846800e+02,-1.337209e+02,-6.354076e+01,-4.756184e+01,-5.984590e+01,-7.647521e+01,-4.591912e+01,-3.166869e+01,-5.384978e+01,-9.967235e+01,-1.611523e+02,-2.501098e+02,-3.613473e+02,-4.382953e+02,-4.905540e+02,-5.103298e+02,-5.089310e+02,-5.139837e+02
4.790160e+01,6.815707e+01,6.487821e+01,6.402412e+01,8.490502e+01,9.502006e+01,8.720612e+01,7.552881e+01,7.392000e+01,4.300583e+01,1.158073e+01,1.610528e+00,1.089367e+01,1.695490e+01,3.315596e+01,4.606940e+01,6.039536e+01,9.109016e+01,1.118464e+02,1.246686e+02,1.071623e+02,7.546037e+01,6.361774e+01,6.563872e+01,6.128722e+01
2.149063e+01,1.799630e+01,1.835477e+01,2.221333e+01,3.839892e+01,4.421944e+01,3.625999e+01,2.745745e+01,-6.092651e+00,-2.268918e+01,-3.129869e+01,-3.367347e+01,-3.124147e+01,-5.571394e+01,-7.013177e+01,-6.529315e+01,-5.306644e+01,-4.497511e+01,-3.581334e+01,-1.454281e+01,-4.510376e+00,1.022097e+01,2.138609e+01,2.358413e+01,2.365910e+01
5.548203e+00,-2.336690e+00,-1.530677e+00,9.086053e-01,1.828128e+01,4.351919e+01,4.777165e+01,4.484776e+01,2.654450e+01,1.446306e+01,9.391294e+00,-2.412317e+00,-1.587249e+01,-2.114246e+01,-3.485933e+01,-4.345639e+01,-4.307472e+01,-4.291632e+01,-4.382227e+01,-2.865633e+01,-2.476622e+01,-9.007268e+00,1.475257e+00,3.173025e+00,4.022439e+00
5.054115e+00,7.326258e+00,6.619381e+00,4.538470e+00,1.973391e+01,3.767706e+01,2.177969e+01,-1.248373e+00,-3.048510e+01,-2.867862e+01,-2.088358e+01,-1.302338e+01,-5.296869e+00,-1.568364e+00,-2.194798e+00,-6.011319e+00,-1.648697e+01,-1.798385e+01,-1.035456e+01,9.110070e-01,8.285713e+00,1.012417e+01,8.716303e+00,7.938116e+00,7.208780e+00
8.922300e+00,1.366136e+01,1.168296e+01,1.007296e+01,1.985289e+01,1.777447e+01,1.253590e+01,2.120203e+01,1.540891e+01,8.146003e+00,2.256333e+01,3.356054e+01,3.688216e+01,4.746608e+01,5.182256e+01,5.744253e+01,5.581182e+01,4.646780e+01,3.798728e+01,2.754665e+01,2.044077e+01,1.854515e+01,1.681435e+01,1.276313e+01,1.194477e+01
8.957192e+00,5.944066e+00,3.283472e+00,6.972073e+00,1.320287e+01,1.497719e+01,1.375823e+01,-1.292783e+00,-3.644987e+01,-3.886690e+01,-3.182202e+01,-2.417366e+01,-3.229788e+01,-3.500607e+01,-3.881279e+01,-4.337254e+01,-4.098148e+01,-3.549999e+01,-2.904704e+01,-1.352178e+01,4.879245e+00,8.305735e+00,1.235373e+01,7.418470e+00,7.511532e+00
5.643564e+00,-7.462018e-01,-2.039789e+00,3.712167e+00,1.957076e+00,1.416144e+01,1.142675e+01,1.820322e+01,2.474446e+01,2.616782e+01,3.756107e+01,4.233617e+01,3.865476e+01,3.557919e+01,3.804102e+01,3.471860e+01,3.275992e+01,3.279029e+01,2.546826e+01,1.848774e+01,7.917813e+00,3.795197e+00,6.182218e+00,3.287152e+00,3.181701e+00
2.077474e+00,1.678777e+00,4.098734e+00,5.240006e+00,-7.616097e+00,-3.243456e+01,-4.105856e+01,-4.315556e+01,-3.522361e+01,-2.826962e+01,-1.573232e+01,-7.630491e+00,2.116017e+00,-2.881139e+00,-6.140846e+00,-7.359689e+00,-8.808084e+00,-3.644933e+00,-4.076314e+00,-5.861788e+00,6.458426e+00,9.250987e+00,6.613249e+00,6.012470e+00,5.952006e+00
-5.852014e-02,5.516830e+00,1.008872e+01,6.068396e+00,-9.844771e+00,7.333218e+00,2.189347e+01,1.114145e+01,9.863651e-01,4.212861e+00,8.511419e+00,4.376467e+00,3.711211e+00,6.631097e+00,1.019265e+01,9.671041e+00,9.395837e+00,9.131086e+00,2.608185e+00,-9.290171e+00,8.005072e-01,8.374137e+00,6.374193e+00,7.254732e+00,9.239634e+00
-1.369236e+00,2.946822e+00,5.841942e+00,2.342373e+00,-1.312006e+01,-2.171913e+01,-3.252151e+01,-3.331259e+01,-1.747776e+01,-1.230653e+01,-1.939656e+01,-2.900902e+01,-3.078600e+01,-3.255783e+01,-2.724313e+01,-3.030291e+01,-3.195872e+01,-2.557304e+01,-1.953845e+01,-7.107481e+00,-2.052809e+00,-1.087625e+00,-8.673749e-01,2.109844e+00,5.816540e+00
-3.302237e+00,-3.650011e+00,-3.053787e+00,-2.904573e+00,-2.184753e+01,-2.365275e+01,-9.297518e+00,-8.720064e+00,-1.468853e+01,-1.368891e+01,-1.551518e+01,-1.709486e+01,-2.090329e+01,-2.723196e+01,-2.273238e+01,-1.518271e+01,-1.756832e+01,-2.550061e+01,-3.048675e+01,-2.004842e+01,-5.699142e+00,-5.533739e+00,-8.616312e+00,-3.569354e+00,-1.478001e+00
-4.294099e+00,-5.735020e+00,-5.589921e+00,-5.002933e+00,-2.202633e+01,-2.795450e+01,-3.333089e+01,-2.809041e+01,-7.217995e+00,-8.839816e+00,-1.134481e+01,-4.429238e+00,3.153955e+00,3.455534e+00,2.625439e+00,1.014794e+01,1.465444e+01,1.321123e+01,1.212828e+01,7.201218e+00,-1.357532e+00,-2.321137e+00,-8.040924e+00,-3.993574e+00,-5.541680e+00
