Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.829255e+02,-4.551096e+02,-4.508140e+02,-4.456684e+02,-4.530927e+02,-4.598506e+02,-4.681320e+02,-4.745686e+02,-4.731938e+02,-4.266328e+02,-2.421840e+02,-1.405955e+02,-9.426794e+01,-5.605011e+01,-2.253005e+01,-4.781211e+00,2.816676e+01,1.462091e+01,-6.573418e+01,-2.019006e+02,-3.240786e+02,-3.928194e+02,-4.410234e+02,-4.666900e+02,-4.684734e+02,-4.673547e+02,-4.652419e+02,-4.661221e+02,-4.705392e+02,-4.705948e+02,-4.698748e+02,-4.772124e+02,-4.754254e+02,-4.807518e+02
7.956250e+01,9.053145e+01,9.241727e+01,9.665868e+01,9.712313e+01,9.183282e+01,9.109254e+01,8.936140e+01,9.152153e+01,7.211158e+01,-3.282280e+01,-7.345255e+01,-7.816245e+01,-5.750102e+01,-1.168489e+01,4.337137e+01,8.719543e+01,1.071734e+02,1.248088e+02,1.570749e+02,1.587953e+02,1.398565e+02,1.138036e+02,9.574056e+01,9.492954e+01,9.808591e+01,9.901847e+01,9.978908e+01,9.939040e+01,9.751033e+01,9.649139e+01,9.102456e+01,9.405219e+01,9.010657e+01
-2.221424e+00,-8.777082e+00,-6.883605e+00,-3.161549e+00,-2.901936e+00,-6.021089e+00,1.264385e+00,6.010326e+00,6.908248e+00,-2.231442e+01,1.494220e+01,2.923139e+01,3.662086e+01,3.272144e+01,2.013642e+01,-3.522409e+01,-6.693208e+01,-5.708097e+01,-4.234031e+01,-2.538493e+01,-1.947051e+01,-1.695995e+01,-3.347446e+00,4.809909e+00,5.872671e+00,6.738101e+00,7.033076e+00,9.329389e+00,1.106413e+01,1.079209e+01,1.144318e+01,1.253460e+01,1.232534e+01,1.260150e+01
-3.348194e+00,2.932748e-01,7.268000e-02,3.644302e+00,-1.442757e+00,-3.774301e+00,-2.929415e+00,-1.801986e+00,-5.321894e-01,3.242993e+01,2.996152e+01,3.250842e+01,3.320416e+01,2.510745e+01,1.971986e+01,2.605262e+00,-1.284878e+01,-2.337577e+01,-2.806454e+01,-2.297620e+01,-1.054756e+01,-1.944355e+01,-1.290416e+01,-3.920774e+00,-1.903309e+00,-4.116565e+00,-5.314292e+00,-3.439184e+00,-5.865010e+00,-2.125175e+00,2.028743e-01,2.499845e+00,-1.022446e+00,-4.849738e-02
1.823807e+01,2.005750e+01,1.562026e+01,1.799669e+01,2.090387e+01,1.879041e+01,1.613860e+01,1.637898e+01,1.866441e+01,1.933507e+00,-1.387045e+01,-1.393321e+01,-1.563203e+01,-2.427696e+01,-2.658499e+01,-1.715591e+01,-4.062955e+01,-4.145316e+01,-3.170396e+01,-1.768063e+01,6.089767e+00,1.174684e+01,1.685126e+01,1.485546e+01,1.620824e+01,1.748781e+01,1.299751e+01,1.360211e+01,1.512953e+01,1.696764e+01,1.470295e+01,1.550951e+01,1.427918e+01,1.665409e+01
8.221404e+00,9.693119e+00,1.130914e+01,1.415353e+01,1.529949e+01,1.514763e+01,1.739196e+01,1.738572e+01,1.545255e+01,1.571018e+00,2.105380e+01,1.772969e+01,8.424002e+00,-1.740604e+00,-8.882410e+00,1.171880e+01,3.928212e+01,4.520084e+01,5.219671e+01,4.607575e+01,2.307103e+01,1.953107e+01,1.992222e+01,1.681200e+01,1.297362e+01,1.445233e+01,1.586530e+01,1.305880e+01,1.673699e+01,1.687074e+01,1.413773e+01,1.340569e+01,1.395809e+01,1.733780e+01
1.800711e+00,1.719127e+00,7.454609e-01,4.758048e-02,7.711366e+00,1.051670e+01,8.579770e+00,4.307817e+00,2.633052e+00,2.522074e+01,1.707010e+01,1.418407e+01,1.000132e+01,3.843727e-01,-1.183301e+01,-1.152622e+01,-2.666559e+01,-3.409892e+01,-3.082610e+01,-2.143079e+01,-1.511649e+00,1.283218e+01,1.232413e+01,1.103329e+01,4.340376e+00,4.648149e+00,1.003750e+01,7.746889e+00,7.503478e+00,8.214919e+00,7.741783e+00,7.604083e+00,9.416256e+00,1.135895e+01
1.389328e+01,1.346779e+01,7.869306e+00,4.138618e+00,1.077026e+01,1.098219e+01,1.415814e+00,-1.503312e+00,3.189394e+00,1.120888e+00,1.825158e+00,6.456693e+00,5.882113e+00,5.189728e+00,-2.585538e-01,4.386924e+00,2.565251e+01,2.699819e+01,2.750212e+01,1.943355e+01,4.215416e+00,2.706493e+00,6.753146e+00,6.861525e+00,2.305939e+00,2.995985e+00,5.443623e+00,6.181470e+00,4.902126e+00,5.556866e+00,5.773373e+00,6.653212e+00,8.011859e+00,8.175100e+00
1.448521e+01,1.140169e+01,7.705546e+00,6.876079e+00,7.241035e+00,5.397721e+00,2.812227e+00,4.673477e+00,9.033866e+00,-1.360787e+00,-5.586453e+00,-9.679941e+00,-1.056631e+01,-8.801107e+00,-1.224867e+01,-1.100454e+01,-1.641679e+01,-9.485110e+00,3.790027e+00,1.350939e+01,1.050467e+01,6.967491e+00,7.129705e+00,8.497629e+00,3.613373e+00,4.333863e+00,8.160254e+00,7.104107e+00,6.574694e+00,8.050963e+00,7.486417e+00,6.497863e+00,5.255272e+00,4.333291e+00
4.356091e+00,-1.973671e-01,-8.034258e-01,3.293896e+00,1.959567e+00,1.113686e+00,3.103314e+00,3.566628e+00,4.061389e+00,1.755231e+01,8.059484e+00,-7.038389e-01,2.964782e+00,6.097419e+00,-2.048475e+00,-7.552316e+00,-9.692702e-01,3.830440e+00,7.841696e+00,2.745932e+00,7.185091e-01,4.707787e+00,7.747818e+00,6.619568e+00,1.532344e+00,5.475210e+00,9.328305e+00,8.055039e+00,8.999449e+00,7.243195e+00,3.501033e+00,2.623363e+00,1.889952e+00,2.021089e-01
4.337939e+00,-7.276924e-01,3.363722e+00,5.609423e+00,-1.179591e+00,-4.134925e+00,2.591116e+00,9.652486e-01,2.794859e+00,4.401670e+00,2.658701e+00,1.148545e+00,1.261230e+01,2.122225e+01,1.464945e+01,2.679836e-01,-2.426639e+01,-2.950821e+01,-2.257178e+01,-1.490929e+01,-8.216706e+00,-6.244092e-02,1.421628e+00,1.173957e+00,-4.217461e-01,2.465832e+00,3.513844e+00,4.733832e+00,6.467392e+00,7.332711e-01,1.009786e-01,2.634727e+00,8.014243e-01,-2.213715e+00
6.033734e+00,-1.198823e+00,-1.337542e+00,-3.270030e+00,-4.441283e+00,-6.113305e+00,-2.996560e+00,-9.110364e-01,3.318624e+00,-1.007207e+01,-2.733218e+00,-5.304356e+00,2.650400e+00,8.734020e+00,4.221495e+00,3.793429e+00,9.335295e+00,7.828829e+00,1.850541e+00,-2.240431e+00,-3.209959e+00,-2.477008e+00,-9.234733e+00,-4.524689e+00,-3.419560e+00,-6.699015e+00,-4.292055e+00,-4.165509e+00,-3.733322e+00,-5.004731e+00,-1.032268e+00,2.868062e+00,-1.049180e+00,-5.180311e+00
