Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38
-5.043343e+02,-4.836549e+02,-4.785336e+02,-4.784173e+02,-4.805504e+02,-4.319997e+02,-3.512987e+02,-2.784462e+02,-2.279118e+02,-1.925396e+02,-1.625029e+02,-1.422374e+02,-1.299789e+02,-1.248465e+02,-1.218261e+02,-1.177975e+02,-1.181818e+02,-1.129916e+02,-1.080059e+02,-1.155144e+02,-1.238737e+02,-1.104468e+02,-9.727802e+01,-8.539979e+01,-8.787099e+01,-1.004466e+02,-1.262964e+02,-1.780171e+02,-2.542225e+02,-3.420175e+02,-4.169769e+02,-4.556734e+02,-4.720483e+02,-4.798392e+02,-4.842420e+02,-4.820392e+02,-4.859397e+02,-5.051329e+02
3.849953e+01,5.612299e+01,6.084678e+01,6.161975e+01,5.915295e+01,1.002313e+02,1.103260e+02,8.946024e+01,7.008601e+01,5.918758e+01,5.243605e+01,5.547317e+01,5.230481e+01,5.229339e+01,5.407613e+01,5.305565e+01,5.191658e+01,5.506524e+01,6.280674e+01,6.359565e+01,6.733473e+01,6.379810e+01,6.579865e+01,7.575443e+01,8.472646e+01,9.397144e+01,9.939363e+01,1.035859e+02,1.115449e+02,1.219285e+02,1.010262e+02,7.524214e+01,6.369319e+01,6.085517e+01,5.795282e+01,5.929607e+01,5.496471e+01,3.688780e+01
1.647211e+01,1.489254e+01,1.495130e+01,1.613649e+01,1.636741e+01,4.341409e+01,5.871248e+01,6.298066e+01,5.185814e+01,3.997830e+01,2.596587e+01,9.829382e+00,1.470891e-01,-4.147895e+00,-6.878374e+00,-8.427710e+00,-1.750325e+01,-2.429982e+01,-2.740556e+01,-2.868994e+01,-3.224111e+01,-3.825709e+01,-5.460648e+01,-6.161980e+01,-6.256822e+01,-6.164441e+01,-5.932360e+01,-4.523001e+01,-2.328699e+01,-9.057839e+00,-3.776784e+00,3.016877e+00,1.006107e+01,1.836417e+01,2.040736e+01,1.815473e+01,1.695053e+01,1.632400e+01
3.396304e+00,-2.237441e+00,-4.383743e+00,-4.119842e+00,4.582309e-01,2.134782e+01,3.335104e+01,3.397160e+01,3.630311e+01,3.928986e+01,3.342719e+01,1.362445e+01,5.644878e+00,-3.899168e-01,-4.333163e+00,-7.769105e+00,-1.341851e+01,-2.025231e+01,-2.359206e+01,-2.377104e+01,-2.617168e+01,-2.672198e+01,-2.397886e+01,-2.166288e+01,-2.517332e+01,-2.751855e+01,-3.328954e+01,-4.141414e+01,-4.431577e+01,-4.420567e+01,-2.982408e+01,-1.693689e+01,-5.331888e+00,1.047487e+00,1.960575e+00,-2.034703e+00,3.784567e-01,9.094940e+00
5.433688e+00,8.359707e+00,6.904444e+00,6.587035e+00,1.297279e+01,8.119610e+00,-2.296655e+01,-4.654975e+01,-5.394932e+01,-5.993332e+01,-4.429466e+01,-3.670650e+01,-3.509454e+01,-3.232338e+01,-2.208654e+01,-2.036572e+01,-1.881815e+01,-2.399385e+01,-3.103422e+01,-3.549236e+01,-3.221129e+01,-3.491949e+01,-3.299067e+01,-3.220526e+01,-3.238388e+01,-2.113160e+01,-7.366372e+00,2.781619e+00,1.200392e+01,2.018663e+01,9.410199e+00,7.588350e+00,1.421050e+01,1.274248e+01,7.351055e+00,5.567156e+00,1.026789e+01,1.659529e+01
1.206349e+01,1.845122e+01,1.759310e+01,1.803379e+01,2.187836e+01,2.049786e+01,3.065551e+01,4.157531e+01,5.247572e+01,4.456741e+01,2.932321e+01,2.400491e+01,3.107712e+01,4.598544e+01,5.285657e+01,5.839663e+01,6.192356e+01,6.558408e+01,6.680859e+01,6.907697e+01,7.009384e+01,7.187755e+01,7.662226e+01,7.493004e+01,6.527931e+01,5.324934e+01,4.399886e+01,3.940565e+01,3.037562e+01,1.920489e+01,2.017340e+01,2.152497e+01,2.499297e+01,2.217699e+01,1.381193e+01,1.621472e+01,2.127782e+01,2.240874e+01
1.225779e+01,1.323540e+01,1.147374e+01,1.248177e+01,1.309885e+01,4.449245e+00,-1.276958e+00,-1.352304e+01,-1.971359e+01,-2.276609e+01,-2.900483e+01,-2.954716e+01,-3.379276e+01,-3.747176e+01,-3.937358e+01,-4.294483e+01,-4.247172e+01,-4.395117e+01,-4.195180e+01,-4.021728e+01,-3.882099e+01,-4.259595e+01,-4.569110e+01,-4.299534e+01,-3.430571e+01,-2.607214e+01,-2.172740e+01,-2.369917e+01,-1.673819e+01,3.464264e+00,1.128059e+01,1.349923e+01,1.306354e+01,1.251374e+01,9.121052e+00,1.344238e+01,1.755932e+01,1.694519e+01
6.146985e+00,2.842688e+00,4.213887e-01,1.264550e+00,9.869398e-01,-2.068818e+01,-2.872338e+01,-1.580619e+01,-1.108994e+01,-1.901047e+00,1.282554e+01,2.898689e+01,3.472928e+01,3.758243e+01,4.055159e+01,4.154259e+01,3.950760e+01,4.176020e+01,4.007406e+01,3.851377e+01,4.290776e+01,4.340726e+01,4.206894e+01,3.781207e+01,3.178240e+01,2.538330e+01,2.383192e+01,2.249384e+01,1.412825e+01,2.759138e+00,2.583248e+00,5.528615e+00,-6.147028e-01,-1.492079e+00,2.426673e+00,4.663711e+00,6.979137e+00,6.069094e+00
4.933184e-01,-2.261714e+00,-3.407169e+00,-2.165882e+00,-2.479197e+00,-1.075630e+01,-3.199306e+00,-6.274913e+00,-7.216125e+00,-1.100256e+01,-1.342813e+01,-1.334133e+01,-1.198114e+01,-1.216953e+01,-8.586195e+00,-1.019653e+01,-9.737338e+00,-8.022299e+00,-6.442878e+00,-1.245981e+01,-1.661720e+01,-1.732028e+01,-1.271593e+01,-8.037584e+00,-8.674895e+00,-1.297717e+01,-1.338775e+01,-7.879916e+00,-2.861255e+00,-1.663277e+00,9.610689e-01,3.323883e+00,-1.511463e+00,-3.075037e+00,1.701715e+00,5.017909e-01,7.969080e-01,-1.014456e+00
-1.137556e+00,-3.240348e+00,-2.288682e+00,-3.674937e-01,-1.669231e+00,-1.495256e+01,-1.298951e+01,-7.521529e+00,2.317868e+00,1.642831e+01,2.562738e+01,1.744921e+01,5.940436e+00,-3.425727e+00,-7.425817e+00,-1.150470e+01,-3.171935e+00,3.516278e+00,5.215173e+00,8.185180e+00,1.090882e+01,6.173198e+00,-1.086432e+00,-6.533564e+00,-1.181441e+01,-1.161718e+01,-1.466801e+01,-2.018699e+01,-1.824376e+01,-1.135619e+01,-1.621604e+00,1.766569e+00,4.236037e+00,3.343048e+00,1.952517e+00,-5.053936e-01,-7.625862e-01,-1.898193e+00
