Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.050011e+02,-4.887466e+02,-4.862821e+02,-4.875688e+02,-4.873340e+02,-3.941180e+02,-2.640837e+02,-1.594229e+02,-9.497919e+01,-6.840100e+01,-7.759167e+01,-8.828207e+01,-8.053259e+01,-7.555666e+01,-8.559816e+01,-1.240803e+02,-1.864634e+02,-2.664424e+02,-3.497664e+02,-4.243976e+02,-4.712109e+02,-4.785191e+02,-4.753190e+02,-4.669868e+02,-4.707791e+02,-4.790627e+02,-4.838023e+02,-4.856432e+02,-4.951355e+02
5.568894e+01,6.748062e+01,7.062276e+01,6.893234e+01,7.033932e+01,4.382839e+01,2.337508e+01,6.589880e+01,8.802119e+01,6.999203e+01,4.994920e+01,5.054946e+01,6.313512e+01,7.977376e+01,1.043729e+02,1.285083e+02,1.582257e+02,1.694453e+02,1.541965e+02,1.216031e+02,8.426555e+01,7.540719e+01,7.612111e+01,8.469937e+01,8.220110e+01,7.775704e+01,7.416650e+01,7.241467e+01,6.633022e+01
1.118470e+01,6.914634e+00,1.017006e+01,1.065378e+01,1.338638e+01,-1.838318e+01,-2.851028e+01,-2.332870e+01,-4.061574e+01,-3.870962e+01,-3.357169e+01,-3.162058e+01,-3.741124e+01,-5.112129e+01,-5.370695e+01,-4.093825e+01,-2.340701e+01,1.064929e+00,6.067739e+00,5.877058e+00,1.056824e+01,4.402286e+00,2.940712e+00,7.929975e+00,5.584058e+00,9.706949e+00,1.154208e+01,1.154172e+01,1.643353e+01
-6.470706e+00,-1.088810e+01,-6.728850e+00,-2.728952e+00,-1.011523e+00,8.904968e+00,1.898004e+01,9.819063e+00,5.316875e+00,7.279391e+00,-2.428291e+00,-1.163510e+01,-1.661427e+01,-2.527831e+01,-4.171605e+01,-4.818594e+01,-4.471280e+01,-4.475897e+01,-3.087229e+01,-2.269886e+01,-1.464052e+01,-1.769333e+01,-1.466741e+01,-1.515331e+01,-1.908729e+01,-1.305991e+01,-9.136841e+00,-7.995658e+00,-2.276042e+00
2.910041e+00,5.367790e+00,1.057857e+01,1.475173e+01,1.391604e+01,8.483372e+00,-1.209925e-01,-2.789314e+01,-3.531427e+01,-3.213013e+01,-2.674936e+01,-2.258722e+01,-2.139567e+01,-1.711636e+01,-1.625320e+01,-1.621024e+01,-6.271930e+00,4.786283e+00,1.061802e+01,5.870381e+00,-1.275690e+00,-1.085196e+00,6.154943e+00,4.597072e+00,-7.389115e-01,5.219565e+00,7.993766e+00,9.050465e+00,9.992702e+00
9.882541e+00,1.188885e+01,1.783414e+01,2.006865e+01,1.855077e+01,1.750318e+01,2.171569e+01,1.354253e+01,1.910382e+01,3.593345e+01,4.887103e+01,4.872895e+01,4.586710e+01,4.410616e+01,4.536479e+01,4.173741e+01,3.316564e+01,2.052012e+01,1.487112e+01,1.345933e+01,6.688798e+00,9.724951e+00,1.068183e+01,9.939409e+00,1.077548e+01,1.671825e+01,1.822013e+01,1.857925e+01,1.924471e+01
7.012424e+00,6.095805e+00,9.737965e+00,1.276896e+01,1.315420e+01,2.265532e+00,-8.004543e+00,-2.632199e+01,-3.086177e+01,-3.535165e+01,-3.394804e+01,-3.649561e+01,-3.651278e+01,-4.434693e+01,-4.438625e+01,-4.155943e+01,-4.026676e+01,-2.939513e+01,-1.198731e+01,-1.106697e+00,2.372912e+00,1.003206e+01,5.018320e+00,5.641066e+00,8.292492e+00,1.058564e+01,1.089598e+01,1.089912e+01,1.480034e+01
7.798058e+00,8.041066e+00,7.311163e+00,1.134784e+01,1.170220e+01,1.771857e+01,3.127993e+01,2.681968e+01,2.287453e+01,2.749367e+01,2.914844e+01,2.636583e+01,2.187731e+01,1.271682e+01,6.354214e+00,1.619377e+00,-1.508941e+00,-5.313643e+00,-7.705669e+00,-2.457394e+00,2.866528e+00,1.141852e+01,6.861509e+00,5.118997e+00,7.084919e+00,6.383559e+00,4.532875e+00,5.124176e+00,9.843377e+00
1.201664e+01,1.313201e+01,1.149373e+01,1.270796e+01,9.470379e+00,-9.039507e-01,1.444163e+00,-3.376623e+00,2.198154e+00,7.268194e+00,1.061470e+01,1.031809e+01,5.612894e+00,8.324249e+00,1.268167e+01,9.201166e+00,2.792744e+00,-9.383911e-01,1.277240e+00,1.191228e+01,1.130707e+01,1.065293e+01,7.891950e+00,9.302467e+00,9.914558e+00,6.154238e+00,3.852572e+00,5.747110e+00,8.149913e+00
7.263191e+00,7.208019e+00,6.517852e+00,5.283276e+00,8.424774e-01,3.355512e+00,2.887972e-01,-7.901947e+00,-2.771833e+00,1.004376e+01,1.682259e+01,2.158355e+01,2.018439e+01,2.379523e+01,2.611388e+01,2.699999e+01,2.240230e+01,2.016840e+01,1.686775e+01,1.507553e+01,1.296599e+01,4.727707e+00,5.598295e-02,2.698889e+00,2.845046e+00,-1.276236e+00,-1.365275e-01,2.767707e+00,2.580902e+00
