Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-4.530826e+02,-4.295555e+02,-4.493213e+02,-4.711613e+02,-4.871451e+02,-4.857472e+02,-4.865292e+02,-4.890012e+02,-4.888554e+02,-3.839052e+02,-1.511188e+02,-7.981130e+01,-7.647371e+01,-1.000031e+02,-7.228758e+01,-6.081791e+01,-7.535901e+01,-9.645686e+01,-1.317931e+02,-2.013924e+02,-2.859664e+02,-3.447581e+02,-4.037142e+02,-4.597868e+02,-4.840677e+02,-4.898091e+02,-4.875701e+02,-4.838712e+02,-4.826053e+02,-4.846570e+02,-4.956724e+02
6.193536e+01,7.518782e+01,6.770079e+01,5.408363e+01,4.230063e+01,4.585492e+01,4.643398e+01,4.245289e+01,4.161247e+01,7.452551e+01,5.457826e+01,3.372902e+01,8.388806e+00,5.994856e+00,1.990458e+01,3.875298e+01,6.578120e+01,9.765898e+01,1.236238e+02,1.500647e+02,1.625515e+02,1.451072e+02,1.071469e+02,6.532687e+01,4.680709e+01,4.253522e+01,4.417764e+01,4.662076e+01,4.610005e+01,4.414398e+01,3.517468e+01
-6.395515e+00,-5.736517e+00,-1.326162e+00,1.435629e+00,4.961096e+00,9.916824e+00,1.286001e+01,8.725847e+00,7.388716e+00,-1.920248e+00,-8.493702e+00,-1.478859e+01,-1.710541e+01,-1.708605e+01,-3.901585e+01,-4.928870e+01,-4.955797e+01,-5.113679e+01,-4.915151e+01,-3.591637e+01,-1.686715e+01,-1.686644e+01,-1.282895e+01,2.397971e-01,8.710287e+00,1.003228e+01,9.077309e+00,7.553758e+00,3.277480e+00,3.642918e+00,6.116389e+00
-1.232383e+01,-1.697783e+01,-1.435681e+01,-9.902863e+00,-6.896047e+00,-4.499030e+00,-2.152453e+00,-5.028855e+00,-4.228016e+00,-2.609096e+00,-2.370851e+00,-6.311338e+00,-8.584821e+00,-1.698264e+01,-3.997511e+01,-4.711423e+01,-4.659281e+01,-4.946590e+01,-4.860953e+01,-4.792786e+01,-4.621555e+01,-4.928767e+01,-4.702818e+01,-2.094502e+01,-4.959601e+00,-4.454547e+00,-6.043554e+00,-8.049315e+00,-1.249391e+01,-9.052856e+00,-3.350377e+00
2.075930e+01,2.310617e+01,1.438427e+01,8.573252e+00,4.576001e+00,3.132466e+00,3.144538e+00,1.507740e+00,3.944837e+00,-1.174384e+01,-3.552973e+01,-3.865914e+01,-3.092862e+01,-2.193756e+01,-3.049927e+01,-3.537036e+01,-3.132838e+01,-2.869262e+01,-3.055567e+01,-2.340226e+01,-2.819869e+00,2.054563e+00,-3.040045e+00,1.337150e+00,6.268006e+00,2.593377e+00,2.239326e+00,3.356584e-01,-8.529512e-01,5.064598e+00,5.397489e+00
1.995087e+01,1.697454e+01,1.505050e+01,1.345578e+01,1.037552e+01,8.147407e+00,7.986069e+00,6.535256e+00,8.097680e+00,-1.439834e+01,-9.997624e+00,-1.202469e+00,2.082223e+01,3.890115e+01,4.834322e+01,4.850987e+01,5.100760e+01,5.164458e+01,4.509110e+01,3.418439e+01,1.368887e+01,1.244837e+01,1.624869e+01,1.580589e+01,1.318282e+01,1.126176e+01,1.154228e+01,8.280106e+00,9.000842e+00,1.362680e+01,9.409828e+00
2.853438e+00,1.503009e+00,3.567459e+00,5.222675e+00,4.322912e+00,3.487692e+00,5.837779e+00,4.153162e+00,4.606469e+00,-2.293297e+01,-4.787696e+01,-4.804215e+01,-3.879021e+01,-3.371701e+01,-3.737812e+01,-4.134560e+01,-4.170114e+01,-4.197424e+01,-3.780310e+01,-2.709056e+01,-1.211070e+01,-5.952535e+00,6.675929e-01,5.319125e+00,5.970796e+00,1.150613e+01,1.096847e+01,9.226488e+00,8.380461e+00,7.798693e+00,4.210508e+00
3.017422e+00,2.669495e+00,5.621573e+00,7.093663e+00,2.623048e+00,2.009826e+00,6.070409e+00,3.629457e+00,3.863083e+00,9.106109e+00,2.628222e+01,3.727013e+01,4.322597e+01,3.678128e+01,2.488903e+01,2.085733e+01,1.846114e+01,9.886724e+00,5.157411e+00,4.847369e+00,-9.840782e+00,-1.179452e+01,-5.744654e+00,-2.500981e+00,1.064595e+00,9.468637e+00,8.230748e+00,1.179817e+01,9.384558e+00,5.656298e+00,4.214242e+00
1.417006e+01,1.559888e+01,1.417540e+01,1.319261e+01,8.398819e+00,6.810605e+00,9.035694e+00,5.096698e+00,5.332522e+00,1.308117e+01,8.021122e+00,5.361690e+00,4.172256e+00,2.313735e+00,1.319644e+00,3.306216e+00,8.724463e+00,8.245355e+00,2.259264e+00,4.879594e+00,1.058400e+01,1.094993e+01,1.246549e+01,6.553480e+00,6.041981e+00,8.431694e+00,7.487231e+00,1.331108e+01,1.277765e+01,1.148580e+01,1.102941e+01
5.719206e+00,8.881321e+00,5.636870e+00,6.281952e+00,8.264567e+00,6.941600e+00,5.149912e+00,8.803678e-01,2.386192e+00,9.089326e-01,1.242034e+01,1.603745e+01,1.127124e+01,9.458698e+00,1.852261e+01,2.106164e+01,2.674639e+01,2.997115e+01,2.179425e+01,1.297364e+01,1.836710e+01,1.576574e+01,2.090608e+01,1.327240e+01,8.241278e+00,3.499371e+00,2.538955e+00,4.720937e+00,7.611231e+00,9.004200e+00,9.969788e+00
-1.081207e+01,-1.034087e+01,-7.734262e+00,-5.782848e+00,-1.062944e+00,-5.051376e-01,-4.546917e+00,-6.664875e+00,-3.212061e+00,-2.694045e+00,-8.794490e+00,-1.344072e+01,-2.085213e+01,-2.864030e+01,-2.161918e+01,-2.139666e+01,-1.763172e+01,-7.123102e+00,6.985718e-01,5.498221e+00,-4.141925e-01,5.016087e+00,8.490702e+00,3.696079e+00,5.103195e-01,-5.756695e+00,-8.043587e+00,-8.514246e+00,-4.897677e+00,-5.122771e+00,-1.627100e+00
-1.128587e+01,-7.459794e+00,-5.746227e+00,-6.108576e+00,-7.296171e+00,-5.944483e+00,-8.285679e+00,-8.026046e+00,-6.036883e+00,1.137096e+01,2.498437e+01,2.627391e+01,2.076167e+01,1.295762e+01,1.060411e+01,5.450383e+00,-1.592204e+00,-2.579870e+00,-1.050256e+00,-2.562149e+00,-6.819260e+00,-9.006683e+00,-8.796640e+00,-8.581385e+00,-6.315649e+00,-1.149585e+01,-1.520096e+01,-1.245377e+01,-1.100997e+01,-1.277431e+01,-7.691968e+00
-6.360081e+00,-7.508864e+00,9.516540e-01,2.889999e+00,-3.636841e+00,-4.601841e+00,-3.268038e+00,-2.848273e+00,-5.217257e+00,-1.582652e+01,-3.731455e+01,-4.033470e+01,-4.119405e+01,-4.189648e+01,-3.344428e+01,-3.302122e+01,-2.888315e+01,-3.316867e+01,-3.513520e+01,-3.172287e+01,-2.112384e+01,-1.546329e+01,-1.371163e+01,-8.198517e+00,-3.203715e+00,-8.315086e+00,-1.203734e+01,-5.600403e+00,-5.407736e+00,-4.765482e+00,-1.035041e-01
