Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-5.084774e+02,-4.880925e+02,-4.740513e+02,-4.727590e+02,-4.763153e+02,-4.737669e+02,-3.421747e+02,-2.427235e+02,-2.062996e+02,-2.012304e+02,-2.075744e+02,-1.932525e+02,-1.968842e+02,-1.852696e+02,-1.801037e+02,-1.801416e+02,-1.809442e+02,-1.803133e+02,-1.757305e+02,-1.746455e+02,-1.684879e+02,-1.631324e+02,-1.551903e+02,-1.384386e+02,-1.317516e+02,-1.282994e+02,-1.259831e+02,-1.154789e+02,-9.391619e+01,-6.504182e+01,-5.340156e+01,-7.857381e+01,-1.275924e+02,-1.642285e+02,-1.857125e+02,-2.410687e+02,-3.331258e+02,-4.104756e+02,-4.600277e+02,-4.858384e+02,-4.926921e+02,-4.954442e+02,-4.949091e+02,-4.954472e+02,-4.994738e+02,-5.024967e+02,-5.092918e+02
2.361601e+01,4.582236e+01,6.447144e+01,6.736616e+01,6.315990e+01,6.283153e+01,1.153028e+02,1.152992e+02,1.168771e+02,1.355826e+02,1.397468e+02,1.161670e+02,9.571355e+01,7.937291e+01,7.305646e+01,7.283545e+01,6.728408e+01,6.848465e+01,6.468657e+01,6.537590e+01,6.034625e+01,5.948102e+01,5.248505e+01,5.221654e+01,5.658014e+01,5.727516e+01,5.190851e+01,5.042403e+01,5.062370e+01,5.309872e+01,5.355753e+01,5.011582e+01,6.121333e+01,6.778111e+01,8.120750e+01,1.059960e+02,1.161202e+02,9.776062e+01,5.975743e+01,4.062473e+01,3.734081e+01,3.445970e+01,3.543676e+01,3.673605e+01,3.403429e+01,2.967108e+01,2.200140e+01
1.740765e+01,2.640288e+01,4.163514e+01,4.726527e+01,4.466901e+01,4.151316e+01,5.606747e+00,-2.955061e+01,-4.790833e+01,-4.270831e+01,-3.356592e+01,-3.067099e+01,-1.650469e+01,-1.055646e+01,-5.793145e+00,-2.589584e+00,-2.668579e+00,2.661186e-01,3.847566e+00,3.074270e+00,-2.111834e+00,-1.004427e+01,-1.828125e+01,-2.118059e+01,-2.442531e+01,-2.207428e+01,-2.777665e+01,-3.523316e+01,-5.088805e+01,-7.203558e+01,-8.244160e+01,-7.549456e+01,-5.367106e+01,-4.797388e+01,-4.663545e+01,-4.030770e+01,-2.463757e+01,-9.489309e+00,4.816341e-01,9.941492e+00,1.622834e+01,1.531687e+01,1.683281e+01,2.105580e+01,2.342700e+01,1.957621e+01,1.582846e+01
1.264274e+01,1.368983e+01,2.399694e+01,3.106573e+01,3.118268e+01,3.239698e+01,2.594368e+01,1.678842e+01,5.634360e+00,-1.004301e+01,-2.256824e+01,-1.736242e+01,-1.297323e+01,-1.508212e+01,-2.161468e+01,-2.770696e+01,-2.941986e+01,-3.174551e+01,-3.347943e+01,-3.374353e+01,-3.113332e+01,-3.187340e+01,-3.407174e+01,-3.218257e+01,-3.316362e+01,-3.366353e+01,-3.328043e+01,-3.550927e+01,-3.543106e+01,-3.771452e+01,-3.858829e+01,-4.219803e+01,-3.934909e+01,-3.522801e+01,-4.381770e+01,-3.939150e+01,-3.579379e+01,-3.150711e+01,-1.391165e+01,2.384529e+00,7.246436e+00,7.376405e+00,9.414642e+00,1.295611e+01,1.639491e+01,1.450245e+01,1.323952e+01
1.156862e+01,1.344556e+01,1.846367e+01,2.363295e+01,2.802175e+01,3.061806e+01,-4.249707e+00,-7.482684e+00,5.784820e+00,1.166831e+01,-1.352874e+00,-1.433740e+01,-1.418616e+01,-1.272156e+01,-8.062073e+00,-2.210045e+00,5.473366e-01,2.226892e+00,-3.120373e+00,-5.426464e+00,-4.975900e+00,-3.085264e+00,-4.157926e-01,1.683743e+00,1.391840e+00,-1.464089e+00,2.506081e+00,5.911213e+00,9.076140e+00,4.796549e+00,1.660625e+00,-1.286286e+00,-4.845737e-01,2.187782e+00,1.002598e+01,1.615746e+01,1.610868e+01,7.117815e+00,1.211541e+01,1.734348e+01,1.241706e+01,1.291842e+01,1.498951e+01,1.511116e+01,1.569634e+01,1.613228e+01,1.477601e+01
1.229752e+01,1.723423e+01,1.770884e+01,2.131769e+01,2.814650e+01,2.579918e+01,-6.133425e+00,1.256110e+01,2.996957e+01,4.388347e+01,4.646376e+01,4.514569e+01,4.794397e+01,4.577565e+01,4.717192e+01,4.764169e+01,4.737532e+01,4.493544e+01,4.470644e+01,4.654738e+01,5.249220e+01,5.336621e+01,5.202042e+01,4.702338e+01,4.958410e+01,4.950572e+01,5.077253e+01,5.362401e+01,5.539566e+01,5.286126e+01,4.834093e+01,5.103550e+01,5.749265e+01,5.541405e+01,5.638293e+01,4.769125e+01,3.309106e+01,2.115592e+01,2.630280e+01,2.437648e+01,1.585469e+01,1.822519e+01,1.971113e+01,1.761158e+01,1.639775e+01,1.750746e+01,1.518548e+01
1.161736e+01,1.553650e+01,1.273067e+01,1.776346e+01,2.354037e+01,1.864235e+01,-6.526768e+00,-2.550534e+01,-3.687011e+01,-4.535151e+01,-4.816357e+01,-5.123566e+01,-5.187640e+01,-4.689752e+01,-3.893788e+01,-3.325019e+01,-3.538721e+01,-3.970599e+01,-4.322679e+01,-4.419097e+01,-4.236435e+01,-4.106281e+01,-4.100607e+01,-4.942669e+01,-4.320667e+01,-3.804411e+01,-3.965988e+01,-3.478502e+01,-3.006685e+01,-2.729003e+01,-3.259184e+01,-3.358953e+01,-3.040899e+01,-2.371066e+01,-1.386560e+01,-1.018360e+01,-5.740047e+00,8.358940e+00,1.293030e+01,1.098745e+01,9.314148e+00,1.417147e+01,1.522141e+01,1.387915e+01,1.363830e+01,1.357063e+01,1.131629e+01
8.431869e+00,8.408800e+00,3.496151e+00,1.016724e+01,1.443235e+01,1.157802e+01,4.629923e+00,2.148626e+01,2.215251e+01,1.349655e+01,1.314748e+01,1.803007e+01,2.060541e+01,2.311333e+01,2.627567e+01,2.539148e+01,2.562946e+01,2.146389e+01,2.118574e+01,2.028933e+01,2.761125e+01,2.561965e+01,2.995273e+01,2.564246e+01,3.003728e+01,3.411909e+01,3.277660e+01,3.403383e+01,3.292298e+01,3.440522e+01,3.407079e+01,3.409074e+01,3.220552e+01,2.299911e+01,1.546761e+01,1.166232e+01,8.194560e+00,4.445954e+00,-3.821197e-01,-2.651239e+00,1.906354e+00,5.915545e+00,7.445950e+00,8.521194e+00,8.391959e+00,7.319746e+00,6.382337e+00
4.157197e+00,1.782589e+00,-4.286326e+00,2.016096e+00,5.825555e+00,5.518594e+00,5.038815e+00,4.045167e+00,5.375772e+00,1.362585e+01,1.677518e+01,1.428204e+01,7.301393e+00,6.326184e+00,6.209287e+00,4.418216e+00,5.290394e-01,8.227425e-01,2.784029e+00,7.239012e+00,6.796184e+00,4.851905e+00,4.209022e+00,-2.297698e+00,-7.956498e-01,-6.370634e-01,-5.592351e+00,-8.637350e+00,-1.006629e+01,-1.279680e+01,-1.407390e+01,-1.492830e+01,-1.382195e+01,-1.641001e+01,-1.627680e+01,-5.816391e+00,1.042979e+00,4.180780e+00,2.188551e+00,7.337260e-01,2.531335e+00,2.792980e+00,5.097354e+00,7.674806e+00,4.505384e+00,4.068808e+00,4.926127e+00
6.151110e-01,-1.768826e+00,-8.132430e+00,-4.412847e+00,-5.391816e-01,1.362069e+00,4.228474e-01,-2.085656e+00,-4.430767e+00,-9.666608e-01,5.362629e+00,1.328960e+01,1.501356e+01,1.340450e+01,9.826731e+00,8.881974e+00,7.393105e+00,9.569141e+00,9.730835e+00,1.087550e+01,1.107984e+01,1.061333e+01,1.112537e+01,1.055122e+01,9.175652e+00,5.657265e+00,8.849640e+00,1.275164e+01,1.385961e+01,1.106841e+01,3.510744e+00,-4.989458e+00,-1.213360e+01,-1.109855e+01,-6.225629e+00,-8.408262e+00,-5.792932e+00,-1.781131e+00,7.263887e+00,9.627371e+00,5.680891e+00,4.807512e+00,7.106504e+00,8.900776e+00,2.942177e+00,3.699836e+00,6.228789e+00
