Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.348145e+02,-5.140511e+02,-5.150601e+02,-5.158497e+02,-5.159479e+02,-5.170284e+02,-5.092240e+02,-4.989361e+02,-4.934014e+02,-4.993741e+02,-4.444819e+02,-2.302653e+02,-1.616261e+02,-1.563579e+02,-1.588208e+02,-1.544983e+02,-1.733659e+02,-1.746561e+02,-1.806871e+02,-1.842998e+02,-1.724437e+02,-1.675848e+02,-1.730295e+02,-1.702538e+02,-1.671246e+02,-1.648957e+02,-1.531757e+02,-1.468658e+02,-1.345874e+02,-1.204581e+02,-1.146688e+02,-1.114264e+02,-1.041146e+02,-1.015077e+02,-1.283144e+02,-1.896692e+02,-2.739806e+02,-3.684465e+02,-4.297663e+02,-4.717328e+02,-4.976616e+02,-5.044395e+02,-5.089202e+02,-5.147873e+02,-5.116691e+02,-5.118594e+02
4.132429e+01,6.314896e+01,6.349314e+01,6.159601e+01,6.199294e+01,6.164627e+01,6.955234e+01,8.486122e+01,9.315482e+01,8.762272e+01,1.086403e+02,1.067929e+02,9.625748e+01,9.455954e+01,1.040954e+02,9.130873e+01,8.159125e+01,7.323274e+01,6.702599e+01,6.801847e+01,6.947398e+01,7.189178e+01,6.934051e+01,7.076117e+01,6.813586e+01,7.188545e+01,6.643924e+01,6.365013e+01,6.700162e+01,6.893881e+01,6.217203e+01,5.528811e+01,5.887747e+01,8.279945e+01,1.131204e+02,1.300301e+02,1.481329e+02,1.539825e+02,1.232573e+02,8.816455e+01,6.822887e+01,6.067369e+01,5.864503e+01,5.738020e+01,6.060137e+01,6.153399e+01
1.474354e+01,2.234501e+01,2.485002e+01,2.176887e+01,2.306669e+01,2.474143e+01,2.654889e+01,4.210526e+01,5.232008e+01,5.235526e+01,3.071542e+01,7.645841e+00,-4.521684e+00,-2.749502e+01,-4.217123e+01,-3.476790e+01,-1.678885e+01,-7.704034e+00,-2.275081e-01,-8.015118e-01,1.019305e+00,4.090479e+00,8.958060e+00,6.984544e+00,-4.909554e-01,-2.934735e+00,-7.871591e+00,-1.541801e+01,-2.249621e+01,-2.542775e+01,-3.410239e+01,-4.874467e+01,-6.388223e+01,-7.975785e+01,-8.349870e+01,-7.003021e+01,-4.804271e+01,-2.129900e+01,-8.523920e+00,-3.300067e+00,6.276155e+00,6.270447e+00,8.076315e+00,1.372346e+01,1.425005e+01,1.559747e+01
6.517391e+00,6.436093e+00,8.740115e+00,5.831037e+00,7.433062e+00,1.011060e+01,8.420053e+00,2.087808e+01,3.373638e+01,3.690193e+01,2.788775e+01,4.044101e+01,4.449300e+01,3.744871e+01,3.446135e+01,2.052603e+01,1.469842e+00,-5.118830e+00,-9.163431e+00,-1.554581e+01,-1.785778e+01,-2.067820e+01,-2.728850e+01,-2.768804e+01,-2.947538e+01,-2.646558e+01,-2.740746e+01,-2.673760e+01,-2.852370e+01,-2.719695e+01,-2.456111e+01,-2.141697e+01,-1.795695e+01,-2.202934e+01,-1.670490e+01,-1.582154e+01,-2.243272e+01,-3.394747e+01,-3.568200e+01,-2.041397e+01,-2.403414e+00,3.268404e+00,2.419767e+00,4.026937e+00,5.154949e+00,2.743029e+00
1.484512e+01,1.463699e+01,1.565872e+01,1.451003e+01,1.576364e+01,1.856855e+01,1.688836e+01,2.406027e+01,3.744921e+01,4.040427e+01,2.383403e+01,-2.049566e+01,-3.112416e+01,-3.471845e+01,-3.200978e+01,-3.365282e+01,-2.623439e+01,-2.528939e+01,-1.925418e+01,-1.494806e+01,-1.300449e+01,-1.598657e+01,-1.168452e+01,-5.308108e+00,-6.314631e+00,-7.376366e+00,-5.293763e+00,-6.483627e+00,-1.288111e+01,-1.181896e+01,-1.094352e+01,-1.253663e+01,-1.834887e+01,-2.449029e+01,-2.569281e+01,-1.862070e+01,-5.427047e+00,1.009638e+01,1.135755e+01,1.227825e+01,1.592332e+01,1.707799e+01,1.600016e+01,1.597695e+01,2.000983e+01,1.517409e+01
1.903859e+01,1.919474e+01,1.904389e+01,2.041287e+01,2.085646e+01,2.275767e+01,2.099650e+01,2.467255e+01,3.602267e+01,3.787069e+01,2.606099e+01,1.369821e+01,1.547038e+01,1.755449e+01,2.611720e+01,3.543188e+01,4.180567e+01,4.356944e+01,4.844460e+01,4.834162e+01,5.766832e+01,6.060086e+01,5.802068e+01,5.764629e+01,6.092681e+01,5.728641e+01,5.758762e+01,5.632397e+01,5.657376e+01,5.263036e+01,5.529340e+01,6.012395e+01,6.622583e+01,7.032019e+01,7.072279e+01,6.537271e+01,4.914668e+01,2.834038e+01,2.721375e+01,2.379183e+01,1.739388e+01,1.242488e+01,1.228701e+01,1.782855e+01,2.063577e+01,1.996822e+01
1.131259e+01,1.083196e+01,9.976081e+00,1.345317e+01,1.278202e+01,1.213537e+01,8.747735e+00,1.182755e+01,2.153168e+01,2.324401e+01,1.829929e+01,-1.631878e+01,-2.323955e+01,-2.116916e+01,-2.878529e+01,-3.938071e+01,-4.076227e+01,-4.645496e+01,-4.731852e+01,-5.011203e+01,-5.176023e+01,-5.187373e+01,-4.964643e+01,-4.828238e+01,-5.083656e+01,-5.089449e+01,-4.972660e+01,-5.163115e+01,-5.124642e+01,-4.805172e+01,-4.612194e+01,-4.258665e+01,-3.972849e+01,-3.610143e+01,-2.693694e+01,-1.957807e+01,-1.046264e+01,3.002189e+00,6.652733e+00,1.267987e+01,1.200769e+01,7.432768e+00,1.878198e+00,8.455210e+00,8.778045e+00,1.109014e+01
3.253617e+00,3.375792e+00,1.688345e+00,5.074941e+00,3.567272e+00,1.085057e+00,-2.181154e+00,-1.037853e-01,9.164861e+00,1.221426e+01,-9.323804e-01,-1.642756e+01,-6.125200e+00,1.021970e+01,1.672566e+01,1.621351e+01,2.310966e+01,2.013464e+01,1.427466e+01,1.366868e+01,1.616147e+01,1.570639e+01,1.646480e+01,1.783568e+01,2.156150e+01,2.394125e+01,2.607258e+01,2.450360e+01,2.422724e+01,2.732250e+01,2.914311e+01,3.150821e+01,3.084105e+01,2.729256e+01,1.684616e+01,6.716896e+00,-2.849486e+00,-8.851381e+00,-6.361932e-01,8.046320e+00,1.158488e+01,9.594536e+00,1.884949e+00,3.474406e+00,2.804172e+00,3.189038e+00
3.211080e+00,4.047974e+00,1.738079e+00,2.202364e+00,2.022063e-01,-1.091964e-01,6.513170e-01,-1.124343e+00,5.927334e+00,1.126192e+01,4.272016e+00,-1.879962e+01,-2.427453e+01,-2.649527e+01,-1.426078e+01,-1.896101e+00,4.742283e+00,2.859725e+00,-4.311400e-01,6.450834e-01,1.859629e+00,3.447892e+00,6.324142e+00,5.903738e+00,2.888042e-01,1.324547e+00,-8.799687e-02,-1.288593e-01,-4.045886e+00,-5.851079e+00,-5.067316e-01,1.391526e-01,-1.419881e+00,-1.629585e+00,2.114659e+00,4.652190e+00,5.983162e+00,4.701529e+00,6.898695e+00,1.050688e+01,7.520627e+00,4.428894e+00,3.054329e+00,2.013022e+00,1.150528e+00,4.468477e+00
6.062410e+00,6.046228e+00,3.816234e+00,1.673827e+00,-1.426581e+00,2.288754e+00,7.179552e+00,1.166214e+00,3.107965e+00,9.612693e+00,1.616701e+01,3.319129e+01,2.763010e+01,2.265603e+01,1.600745e+01,1.906445e+01,1.970788e+01,2.147515e+01,2.364442e+01,2.505313e+01,2.647529e+01,3.089475e+01,2.838423e+01,2.797197e+01,2.583811e+01,2.756686e+01,2.685101e+01,2.671071e+01,2.478710e+01,2.473301e+01,2.928021e+01,2.973983e+01,2.649969e+01,1.757875e+01,6.572708e+00,-4.445457e+00,-1.363058e+01,-7.345846e+00,2.944351e+00,7.842843e+00,3.673239e+00,-2.263792e-01,1.500877e-01,-8.427576e-01,-6.417350e-01,7.838133e+00
6.038454e+00,4.177661e+00,1.876592e+00,1.365292e+00,-2.983096e+00,1.066350e+00,5.268622e+00,-1.736655e+00,-4.481677e+00,2.298710e-01,4.496647e+00,5.995608e+00,3.277097e+00,1.380819e+00,1.771777e+00,-8.921220e+00,-1.670938e+01,-2.061021e+01,-1.809357e+01,-1.870463e+01,-2.092575e+01,-1.730240e+01,-1.728484e+01,-1.333940e+01,-1.030097e+01,-9.257618e+00,-9.795074e+00,-1.054884e+01,-1.269961e+01,-1.181013e+01,-1.741933e+01,-2.177479e+01,-2.309086e+01,-2.860153e+01,-2.536610e+01,-2.299212e+01,-2.167571e+01,-1.892682e+01,-9.912842e+00,-1.814635e+00,3.921564e+00,3.668534e+00,1.144508e+00,1.578697e+00,1.725661e+00,5.505304e+00
1.615223e+00,-2.126711e+00,-3.123299e+00,4.650438e-01,-2.622730e+00,-1.821940e+00,-1.904614e+00,-7.611266e+00,-1.157038e+01,-1.027283e+01,-9.505776e+00,-2.361146e+01,-2.484329e+01,-2.259479e+01,-1.059662e+01,-6.832121e+00,-7.424803e+00,-1.070478e+01,-1.200892e+01,-1.424718e+01,-1.677924e+01,-1.569034e+01,-1.131454e+01,-8.701602e+00,-7.766634e+00,-1.191465e+01,-9.551846e+00,-9.279303e+00,-1.267293e+01,-1.095286e+01,-1.357366e+01,-1.895675e+01,-2.284171e+01,-2.600557e+01,-2.283366e+01,-2.791847e+01,-3.082703e+01,-1.689922e+01,-1.253610e+01,-1.103604e+01,-2.128758e+00,-7.845961e-01,5.898359e-01,4.704067e+00,4.400485e+00,2.088305e+00
-3.784293e+00,-8.693530e+00,-7.273801e+00,-3.008474e+00,-1.912059e+00,-2.234025e+00,-4.927011e+00,-1.096786e+01,-1.333703e+01,-1.397959e+01,-8.264879e-01,-4.198902e+00,-1.437647e+01,-2.022649e+01,-2.155673e+01,-1.934124e+01,-1.455580e+01,-1.273559e+01,-1.092852e+01,-1.204064e+01,-1.260968e+01,-6.834949e+00,-1.785481e+00,-3.277493e+00,-3.998768e+00,-7.409651e+00,-6.680769e+00,-7.130781e+00,-1.144514e+01,-1.759308e+01,-2.203376e+01,-2.473096e+01,-2.228045e+01,-1.348099e+01,1.282943e+00,5.459822e+00,4.014721e+00,-3.129644e+00,-4.203716e+00,-1.012464e+01,-9.615441e+00,-8.871614e+00,-2.080175e+00,1.214212e+00,4.769542e-01,1.820736e+00
