Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.255892e+02,-5.115579e+02,-5.091522e+02,-5.100365e+02,-5.096974e+02,-5.130115e+02,-5.147239e+02,-3.039583e+02,-1.478117e+02,-1.042213e+02,-1.111968e+02,-1.289001e+02,-1.180049e+02,-9.970107e+01,-1.062571e+02,-1.353827e+02,-1.742292e+02,-2.093340e+02,-2.286296e+02,-2.831757e+02,-3.671773e+02,-4.456957e+02,-4.909992e+02,-5.132308e+02,-5.136468e+02,-5.151990e+02,-5.149891e+02,-5.149800e+02,-5.196019e+02
3.438593e+01,4.619387e+01,4.941792e+01,4.794840e+01,4.774920e+01,4.597198e+01,4.665092e+01,8.828183e+01,9.221739e+01,7.686874e+01,5.881390e+01,6.118798e+01,5.811236e+01,7.297774e+01,8.964076e+01,9.804340e+01,1.009816e+02,1.074314e+02,1.235649e+02,1.310966e+02,1.313771e+02,9.528371e+01,6.027894e+01,4.483042e+01,4.486289e+01,4.424341e+01,4.608933e+01,4.506324e+01,3.920595e+01
1.639415e+01,1.525477e+01,1.754048e+01,1.640295e+01,1.573878e+01,1.799989e+01,2.248976e+01,-2.183944e+01,-5.284682e+01,-6.095406e+01,-6.409355e+01,-6.152826e+01,-7.979154e+01,-1.014445e+02,-9.713793e+01,-7.340115e+01,-4.346948e+01,-3.576088e+01,-3.515437e+01,-2.315973e+01,-1.812557e+01,-9.091495e+00,3.855959e+00,1.446165e+01,1.558461e+01,1.790169e+01,2.158426e+01,1.910435e+01,1.547627e+01
6.022181e+00,3.198202e+00,3.584680e+00,3.575322e+00,4.068586e+00,5.475450e+00,7.961745e+00,2.981946e+01,4.369693e+01,3.396524e+01,1.844623e+01,9.062637e+00,2.291297e+00,-1.613009e+01,-2.641664e+01,-2.502842e+01,-2.424729e+01,-3.319195e+01,-3.956748e+01,-4.960213e+01,-5.472028e+01,-3.854012e+01,-1.468809e+01,2.759403e-01,8.733904e-01,4.413711e+00,7.228753e+00,5.358150e+00,4.897377e+00
6.693315e+00,1.135473e+01,9.894612e+00,9.754637e+00,1.146648e+01,9.609211e+00,8.265925e+00,-4.332285e+01,-7.439288e+01,-7.108690e+01,-5.623817e+01,-4.082733e+01,-3.649271e+01,-3.421866e+01,-4.141438e+01,-4.591747e+01,-5.263188e+01,-4.613873e+01,-3.211663e+01,-1.913421e+01,-2.269588e+00,9.561179e-01,5.286248e+00,6.740614e+00,4.797921e+00,6.819904e+00,8.109591e+00,8.472383e+00,9.970751e+00
8.631439e+00,1.665486e+01,1.441505e+01,1.260076e+01,1.448667e+01,1.304253e+01,1.304502e+01,8.354954e+00,1.804443e+01,2.368741e+01,4.586103e+01,6.601628e+01,7.850853e+01,8.298856e+01,8.264325e+01,8.292171e+01,7.707134e+01,7.428011e+01,7.486336e+01,6.766161e+01,4.078723e+01,2.426124e+01,1.918628e+01,1.422546e+01,1.130272e+01,1.067392e+01,1.193406e+01,1.351435e+01,1.440254e+01
5.365340e+00,9.613725e+00,7.364132e+00,4.864775e+00,6.936037e+00,9.375319e+00,1.370518e+01,-2.587342e+01,-4.004217e+01,-4.494408e+01,-4.852394e+01,-4.744787e+01,-4.591286e+01,-4.554042e+01,-4.583562e+01,-4.721817e+01,-4.746612e+01,-4.982889e+01,-5.568063e+01,-4.838385e+01,-1.464318e+01,8.609552e+00,1.039135e+01,1.068032e+01,1.020638e+01,8.601631e+00,9.701979e+00,1.065997e+01,9.751040e+00
1.557709e+00,2.613010e+00,6.791570e-01,-8.913051e-01,1.060668e+00,5.300428e+00,9.745256e+00,-1.124921e+01,7.518428e+00,1.822512e+01,2.228936e+01,2.169361e+01,1.661336e+01,1.481666e+01,1.639535e+01,1.936699e+01,2.110074e+01,1.529284e+01,4.340929e+00,-1.136015e+00,1.423676e+00,-2.052908e+00,1.223843e+00,3.829277e+00,4.937657e+00,5.141948e+00,5.141692e+00,5.587565e+00,4.043655e+00
3.026708e+00,4.402288e+00,3.542771e+00,2.464749e+00,2.400425e+00,3.669277e+00,3.448001e+00,4.820274e+00,4.275845e-01,1.195751e+00,3.690817e+00,1.331627e+01,1.230474e+01,8.554256e+00,7.373020e+00,1.216098e+01,1.281848e+01,9.679558e+00,5.844065e+00,6.795387e+00,8.738344e+00,7.690409e+00,3.976269e+00,2.668035e+00,1.464691e+00,3.873078e+00,3.945462e+00,5.071361e+00,4.533575e+00
6.721426e+00,7.291196e+00,7.788256e+00,6.522964e+00,4.097456e+00,1.139677e+00,-2.510076e+00,7.376582e+00,8.357780e+00,8.771772e+00,-1.270624e+00,-3.932825e+00,-1.717718e+00,-3.795045e+00,-4.813917e+00,-1.385885e+00,-3.364116e+00,-7.183369e+00,-7.692577e+00,-5.508166e+00,3.596498e+00,1.002629e+01,5.230473e+00,3.338754e+00,-6.676948e-02,2.558795e+00,4.212302e+00,5.327596e+00,5.985724e+00
5.589128e+00,2.612059e+00,2.842957e+00,2.432566e+00,3.835953e-01,-2.828746e+00,-4.954788e+00,3.351534e+01,2.852750e+01,1.480884e+01,-1.889534e+00,-1.299309e+01,-1.289884e+01,-8.365082e+00,-1.539988e+00,1.402501e+00,5.340938e+00,5.233299e+00,5.817739e+00,2.854864e+00,-4.464938e+00,-3.178805e+00,-2.000335e+00,-9.676077e-01,-3.252413e+00,-8.323120e-01,1.533612e+00,4.520983e-01,1.109103e+00
-7.622949e-01,-5.716162e+00,-7.134375e+00,-5.942438e+00,-6.035740e+00,-5.238189e+00,-3.391637e+00,-1.492404e+01,-2.224392e+01,-1.874193e+01,-2.060673e+01,-2.637791e+01,-3.651855e+01,-3.551141e+01,-2.991388e+01,-2.950119e+01,-2.952305e+01,-3.125949e+01,-3.807436e+01,-3.715421e+01,-2.159391e+01,-8.626347e+00,-6.089370e+00,-7.223781e+00,-8.218010e+00,-4.489621e+00,-3.010652e+00,-6.298845e+00,-6.819381e+00
-5.808148e+00,-8.436691e+00,-9.547255e+00,-7.960501e+00,-7.805358e+00,-3.943038e+00,-8.432504e-01,-1.933517e+00,-5.496436e+00,-1.375813e+01,-1.178122e+01,-7.507610e+00,-1.193685e+01,-1.566965e+01,-7.931980e+00,4.746814e+00,5.081303e+00,1.392257e+00,2.594043e+00,9.286398e-02,1.439296e+00,8.407654e-01,-1.155943e+00,-7.607530e+00,-9.362854e+00,-4.933993e+00,-4.743340e+00,-7.359884e+00,-8.980634e+00
