Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.014843e+02,-4.908366e+02,-4.920604e+02,-4.765616e+02,-4.635596e+02,-4.603987e+02,-4.693507e+02,-4.739295e+02,-4.804433e+02,-4.344081e+02,-2.744073e+02,-1.534978e+02,-7.596133e+01,-4.526744e+01,-4.017696e+01,-5.116208e+01,-5.866562e+01,-8.334769e+01,-1.206621e+02,-1.135712e+02,-9.830553e+01,-8.605513e+01,-6.723023e+01,-6.990643e+01,-9.874914e+01,-1.360294e+02,-1.657525e+02,-2.149852e+02,-2.904258e+02,-3.505973e+02,-4.037689e+02,-4.431497e+02,-4.700116e+02,-4.839502e+02,-4.892110e+02,-4.850607e+02,-4.911280e+02
4.031401e+01,4.920934e+01,4.676171e+01,6.318333e+01,7.685042e+01,7.735516e+01,6.914693e+01,6.634758e+01,5.926452e+01,6.385028e+01,6.405441e+01,7.011484e+01,4.305768e+01,2.561884e+01,1.927747e+01,1.166142e+01,1.501748e+01,2.203885e+01,3.810637e+01,3.572665e+01,3.011431e+01,2.454030e+01,3.208265e+01,4.178912e+01,5.421136e+01,8.433813e+01,1.014160e+02,1.091467e+02,1.174268e+02,9.840652e+01,8.430014e+01,7.540477e+01,6.431122e+01,5.499516e+01,4.996059e+01,5.176694e+01,4.486732e+01
2.228204e+01,2.202347e+01,1.779465e+01,2.521284e+01,3.426813e+01,2.755025e+01,2.276228e+01,2.550575e+01,2.184454e+01,2.080175e+01,1.077756e+01,-1.845098e+01,-2.893079e+01,-4.022127e+01,-4.222765e+01,-3.691856e+01,-3.688699e+01,-3.126049e+01,-2.704846e+01,-2.747557e+01,-2.976432e+01,-3.084375e+01,-3.895879e+01,-4.617307e+01,-4.116017e+01,-2.496524e+01,-6.499357e+00,1.942997e+01,4.079243e+01,4.551800e+01,3.451067e+01,2.347985e+01,2.380669e+01,2.191895e+01,2.067498e+01,2.178829e+01,2.024343e+01
1.088259e+01,8.738056e+00,5.384681e+00,8.046144e+00,1.464895e+01,1.001492e+01,5.423169e+00,9.784184e+00,7.537074e+00,2.618451e+01,4.685767e+01,4.125555e+01,4.025192e+01,4.844437e+01,5.335763e+01,5.936403e+01,6.353716e+01,6.300809e+01,6.126053e+01,6.515402e+01,6.547398e+01,6.854926e+01,7.386948e+01,7.314989e+01,7.022131e+01,6.461987e+01,6.171016e+01,6.152662e+01,5.175601e+01,3.429713e+01,1.247330e+01,2.464691e+00,7.587426e+00,8.517639e+00,9.023586e+00,1.125948e+01,1.246933e+01
8.307753e+00,8.179633e+00,8.127424e+00,1.117343e+01,1.420755e+01,1.505680e+01,1.517819e+01,1.824471e+01,1.683411e+01,-2.800054e+01,-7.580885e+01,-7.026323e+01,-6.929010e+01,-6.864835e+01,-7.097047e+01,-7.121785e+01,-7.273431e+01,-7.195293e+01,-6.687785e+01,-6.939330e+01,-7.123259e+01,-7.441783e+01,-7.938205e+01,-8.105715e+01,-7.599556e+01,-7.139217e+01,-7.270097e+01,-7.489757e+01,-6.252621e+01,-4.010413e+01,-1.473925e+01,-1.784916e+00,6.441085e+00,1.344443e+01,1.262776e+01,8.543396e+00,6.884418e+00
1.294458e+01,1.242258e+01,1.182157e+01,1.580412e+01,1.699129e+01,1.874154e+01,2.077936e+01,2.155467e+01,2.162257e+01,-1.093272e+01,-2.273794e+01,-1.208678e+01,-2.849578e-01,4.937470e+00,1.201803e+01,1.932732e+01,2.105703e+01,2.137767e+01,2.278448e+01,2.615720e+01,2.668897e+01,2.618141e+01,2.639214e+01,2.140242e+01,1.791543e+01,1.215315e+01,1.423675e+01,1.679073e+01,1.048983e+01,1.452873e+01,1.825256e+01,1.895233e+01,1.665573e+01,1.985829e+01,1.916981e+01,1.558746e+01,1.383897e+01
1.585486e+01,1.186329e+01,9.185963e+00,8.753372e+00,8.595770e+00,1.178475e+01,1.241288e+01,1.232347e+01,1.255104e+01,6.598665e+00,1.871575e+00,-6.652362e+00,-6.011045e-01,9.191397e+00,1.017789e+01,1.043481e+01,8.889170e+00,7.970974e+00,1.328741e+01,7.425990e+00,1.032434e+01,1.120352e+01,1.190389e+01,9.408377e+00,5.237801e+00,4.326166e+00,3.670965e+00,5.293318e+00,3.238123e+00,-4.417748e+00,3.375606e+00,1.059505e+01,1.301895e+01,1.566518e+01,1.809423e+01,1.708281e+01,1.639336e+01
1.324686e+01,8.518143e+00,6.936491e+00,6.793820e-01,3.848547e-01,3.125992e+00,5.765955e+00,7.260684e+00,5.871099e+00,-1.372609e+01,-1.536290e+01,-1.533594e+01,-7.001182e+00,3.456631e+00,1.039418e+01,1.275741e+01,1.222000e+01,1.406673e+01,1.635003e+01,1.875865e+01,2.081291e+01,1.996151e+01,1.403614e+01,1.514430e+01,1.515541e+01,1.006692e+01,2.643197e+00,-8.325651e+00,-1.817757e+01,-1.471866e+01,-6.461477e-01,4.922916e+00,9.122243e+00,1.174003e+01,1.164940e+01,4.885163e+00,2.729087e+00
9.866032e+00,9.328541e+00,9.467592e+00,1.427259e+00,-1.196298e+00,4.038163e+00,8.179822e+00,1.207281e+01,9.649181e+00,1.037014e+01,-6.644796e+00,-9.896271e+00,-8.688759e+00,-7.869404e+00,-3.687609e+00,1.714021e-01,-1.839550e+00,-1.953694e+00,-2.446404e+00,-3.345645e-01,-3.479847e+00,-3.044128e+00,-2.674226e+00,-1.063259e+00,7.734405e+00,1.123656e+01,1.016916e+01,1.312815e+01,2.491885e+01,2.417255e+01,1.957227e+01,1.745016e+01,1.425640e+01,1.182384e+01,9.746914e+00,3.271370e+00,3.571460e+00
4.161590e+00,5.066589e+00,5.723377e+00,1.675021e+00,-1.430498e+00,3.820204e+00,7.942721e+00,1.391931e+01,1.194265e+01,2.854376e+01,1.734510e+01,1.785121e+01,2.242296e+01,2.495204e+01,2.742337e+01,2.850184e+01,2.252659e+01,2.353320e+01,1.978245e+01,2.169656e+01,2.027445e+01,2.382476e+01,3.051220e+01,3.157498e+01,3.375186e+01,3.228690e+01,2.674310e+01,2.173587e+01,1.688074e+01,1.417586e+01,1.488086e+01,9.592737e+00,6.302310e+00,5.956929e+00,6.247478e+00,2.297091e+00,5.136543e+00
