Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-4.977239e+02,-4.761011e+02,-4.786173e+02,-4.818632e+02,-4.752439e+02,-4.573717e+02,-4.421435e+02,-4.248088e+02,-2.571908e+02,-1.736642e+02,-1.467380e+02,-1.272700e+02,-1.112297e+02,-1.177250e+02,-1.249831e+02,-1.318234e+02,-1.366433e+02,-1.367045e+02,-1.351152e+02,-1.274402e+02,-1.226479e+02,-1.062663e+02,-1.034278e+02,-9.279836e+01,-7.115619e+01,-4.206706e+01,-2.748120e+01,-4.094162e+01,-8.087992e+01,-1.498315e+02,-2.506398e+02,-3.318604e+02,-4.028059e+02,-4.512792e+02,-4.659375e+02,-4.730868e+02,-4.780082e+02,-4.761594e+02,-4.785416e+02,-4.744852e+02,-4.746521e+02,-4.785630e+02,-4.844883e+02,-4.944530e+02
7.122678e+01,8.741364e+01,8.477690e+01,7.959608e+01,9.010776e+01,1.106856e+02,1.234900e+02,1.364352e+02,1.466052e+02,1.258219e+02,1.018452e+02,8.915838e+01,8.181319e+01,7.803320e+01,7.622380e+01,7.467435e+01,7.556901e+01,6.985253e+01,6.146799e+01,6.094769e+01,6.452473e+01,6.235455e+01,5.984628e+01,5.222061e+01,4.654245e+01,5.280365e+01,6.187479e+01,7.484436e+01,9.564845e+01,1.143476e+02,1.271694e+02,1.315970e+02,1.227665e+02,9.977383e+01,9.028089e+01,8.489634e+01,8.138872e+01,8.165837e+01,8.114468e+01,8.377957e+01,8.600137e+01,8.314742e+01,7.681967e+01,6.841843e+01
2.432106e+01,2.014377e+01,1.926678e+01,1.659071e+01,2.705596e+01,3.812131e+01,4.031544e+01,3.902210e+01,3.940708e+01,2.190281e+01,-6.619210e+00,-2.348529e+01,-2.594069e+01,-1.606240e+01,-2.973260e+00,1.754687e+00,-3.587789e+00,-7.924926e+00,-8.142908e+00,-3.939780e+00,-4.646923e+00,-1.334546e+01,-2.403886e+01,-3.248539e+01,-4.622226e+01,-6.797049e+01,-7.341020e+01,-7.715920e+01,-7.086200e+01,-5.212612e+01,-3.123656e+01,-1.803880e+01,-9.710773e+00,4.003628e+00,8.822655e+00,1.001555e+01,1.152442e+01,8.842518e+00,1.448105e+01,1.113154e+01,1.496160e+01,1.683070e+01,1.486775e+01,1.258384e+01
4.907153e+00,-7.912306e-01,9.110588e-01,4.509974e+00,1.050622e+01,1.464694e+01,1.622417e+01,1.966619e+01,1.591945e+01,8.622792e+00,4.275433e+00,-1.538152e+00,-7.894782e-01,-1.165350e+00,-2.965220e+00,-5.757829e+00,-9.447647e+00,-1.055605e+01,-1.182961e+01,-1.257009e+01,-1.271796e+01,-1.178040e+01,-7.795897e+00,-8.761225e+00,-6.596964e+00,-1.638745e+01,-2.274306e+01,-2.274278e+01,-1.491524e+01,-1.074532e+01,-1.117363e+01,-9.218490e+00,-1.749262e+01,-1.723951e+01,-1.086193e+01,-8.103188e+00,-5.110363e+00,-6.681928e+00,6.615524e-01,-4.035651e+00,-3.129062e+00,5.599781e-01,6.924593e-02,-4.382123e+00
1.264465e+01,1.365949e+01,1.765998e+01,2.253243e+01,2.386288e+01,2.629573e+01,2.697381e+01,3.594582e+01,-5.526362e+00,-1.800174e+01,-1.791873e+01,-2.256871e+01,-3.248777e+01,-3.012276e+01,-2.740012e+01,-2.202011e+01,-1.973046e+01,-1.837980e+01,-2.474294e+01,-2.294135e+01,-1.647840e+01,-1.662857e+01,-1.779104e+01,-1.443315e+01,-9.734928e+00,-9.864225e+00,-1.606043e+01,-2.305322e+01,-1.820596e+01,-9.090264e+00,-2.563051e+00,-1.226901e+00,4.308566e+00,1.612311e+00,6.764673e+00,9.764263e+00,1.233700e+01,1.302286e+01,1.447691e+01,1.477384e+01,1.433512e+01,1.506663e+01,1.356929e+01,9.260126e+00
1.752020e+01,2.006177e+01,2.143929e+01,2.224971e+01,2.340128e+01,2.768935e+01,2.527423e+01,2.428334e+01,2.099645e+01,3.103184e+01,4.268976e+01,5.196840e+01,5.686633e+01,5.949705e+01,5.892052e+01,6.383223e+01,6.586572e+01,6.746360e+01,6.554121e+01,6.710954e+01,6.202837e+01,6.097733e+01,6.365253e+01,6.369894e+01,5.997752e+01,5.507282e+01,5.353253e+01,4.986187e+01,4.582790e+01,4.307054e+01,3.058047e+01,1.772027e+01,3.428610e+00,1.087270e+01,1.307606e+01,1.516527e+01,1.583855e+01,1.649298e+01,1.342941e+01,1.670906e+01,1.783963e+01,1.360552e+01,1.523719e+01,1.786976e+01
1.038618e+01,1.137575e+01,8.066010e+00,7.778001e+00,1.095489e+01,1.652311e+01,1.535646e+01,7.582704e+00,-4.926375e+01,-5.856898e+01,-5.440908e+01,-4.784350e+01,-4.455635e+01,-3.866866e+01,-3.605631e+01,-3.936734e+01,-4.307055e+01,-4.686587e+01,-4.485457e+01,-4.715673e+01,-5.111806e+01,-5.572524e+01,-5.198199e+01,-4.902635e+01,-4.956189e+01,-4.585612e+01,-4.324015e+01,-4.244652e+01,-3.469201e+01,-2.652047e+01,-1.400756e+01,-5.471414e+00,4.533532e+00,1.504422e+01,8.619665e+00,7.311827e+00,5.944657e+00,6.624432e+00,4.969801e+00,5.099024e+00,7.535977e+00,3.475602e+00,7.650677e+00,1.347861e+01
4.096256e+00,4.328263e+00,1.841377e+00,2.176259e+00,5.539858e+00,8.715587e+00,1.271685e+01,1.092393e+01,1.471703e+00,1.875765e+00,9.023257e+00,2.285327e+01,3.305201e+01,3.141848e+01,3.062951e+01,2.798485e+01,3.226001e+01,3.271911e+01,3.841065e+01,4.268741e+01,3.953489e+01,4.097346e+01,4.417684e+01,5.047519e+01,4.918599e+01,5.063655e+01,5.138440e+01,5.123792e+01,5.186475e+01,4.585847e+01,3.537251e+01,2.383164e+01,1.625249e+01,1.707906e+01,3.679457e+00,1.287220e+00,6.077746e-01,1.780301e+00,1.493921e+00,-6.761961e-01,3.474684e+00,4.265237e+00,2.707088e+00,4.549319e+00
4.628655e+00,7.039971e+00,6.436254e+00,4.303504e+00,6.271028e+00,6.774119e+00,1.354038e+01,1.620494e+01,1.061119e+01,6.544930e+00,4.197580e+00,-8.904183e-02,-3.692034e+00,-4.734746e+00,-4.012439e+00,-4.800486e+00,-5.641852e+00,-7.640623e+00,-4.117231e+00,-2.097597e+00,-3.484727e+00,-5.723276e+00,-3.049447e+00,1.356320e+00,-9.996653e-02,-4.928822e+00,-6.262454e+00,-8.516379e+00,-1.271503e+01,-1.499541e+01,-1.235983e+01,-7.906497e-02,1.218628e+01,1.211052e+01,3.038226e+00,2.276395e+00,2.066378e+00,1.849091e+00,1.668199e+00,2.171869e+00,5.459526e+00,5.464853e+00,-4.241905e-01,-1.127860e+00
5.028936e+00,9.739267e+00,7.280265e+00,3.293444e+00,2.749725e+00,4.828646e+00,9.545755e+00,9.775442e+00,1.715803e+01,2.418160e+01,1.850599e+01,1.174858e+01,1.762096e+01,2.154817e+01,1.744442e+01,1.585956e+01,1.303602e+01,1.272193e+01,1.419822e+01,1.668509e+01,1.346887e+01,8.832569e+00,4.582359e+00,1.067510e+01,1.108155e+01,6.883016e+00,6.087644e+00,-2.569168e+00,-1.538241e+01,-1.836169e+01,-1.312796e+01,-1.075759e+01,2.092052e+00,4.093387e+00,6.443479e+00,6.580922e+00,4.436559e+00,3.987887e+00,4.568706e+00,7.488163e+00,4.870206e+00,-4.858191e-01,-7.887353e-01,-1.270545e-01
