Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.061061e+02,-5.054312e+02,-5.040161e+02,-5.037729e+02,-5.044279e+02,-5.054460e+02,-5.048215e+02,-5.045177e+02,-5.050022e+02,-5.046689e+02,-4.194140e+02,-2.725280e+02,-1.895989e+02,-1.550406e+02,-1.311313e+02,-1.598579e+02,-1.692054e+02,-1.681405e+02,-1.606010e+02,-1.569180e+02,-1.678644e+02,-1.958712e+02,-2.438383e+02,-3.104046e+02,-3.661940e+02,-4.044588e+02,-4.451714e+02,-4.918465e+02,-5.027533e+02,-4.982675e+02,-4.952559e+02,-4.971332e+02,-4.999502e+02,-5.012552e+02,-5.040567e+02,-5.044081e+02,-5.037470e+02,-5.040684e+02,-5.037118e+02,-5.033833e+02,-5.039435e+02,-5.025324e+02,-5.019214e+02,-5.022161e+02,-5.036042e+02,-5.053726e+02
2.772502e-01,1.221829e+00,3.222176e+00,3.564334e+00,2.637066e+00,1.201129e+00,2.082018e+00,2.507540e+00,1.830167e+00,2.295423e+00,7.060571e+01,1.133466e+02,8.704118e+01,5.838851e+01,5.269383e+01,6.075062e+01,6.901862e+01,7.873158e+01,1.019266e+02,1.098594e+02,1.170285e+02,1.308007e+02,1.489143e+02,1.576359e+02,1.492385e+02,1.168679e+02,7.200897e+01,1.778510e+01,4.856335e+00,4.871846e+00,3.072236e+00,1.233331e+00,1.550463e+00,4.170926e+00,3.165076e+00,2.663686e+00,3.581038e+00,3.137161e+00,3.639535e+00,4.110430e+00,3.326564e+00,5.261633e+00,6.146550e+00,5.742988e+00,3.797600e+00,1.308831e+00
2.696594e-01,1.184608e+00,3.181807e+00,3.519061e+00,2.588961e+00,1.164239e+00,2.038757e+00,2.451682e+00,1.797938e+00,2.244817e+00,-1.076664e+01,-1.223122e+01,-1.537046e+01,-2.147893e+01,-3.922799e+01,-2.497984e+01,-1.977105e+01,-2.744020e+01,-2.938887e+01,-2.834207e+01,-1.334324e+01,3.236706e+00,2.120498e+01,4.729929e+01,5.682777e+01,5.366061e+01,3.787177e+01,1.158288e+01,4.572902e+00,-1.266206e+00,-9.528772e+00,-1.066184e+01,-5.679381e+00,1.408967e+00,3.126033e+00,2.611049e+00,3.476802e+00,3.064389e+00,3.560693e+00,4.050291e+00,3.291611e+00,5.064909e+00,6.000068e+00,5.629059e+00,3.736110e+00,1.283763e+00
2.571641e-01,1.123466e+00,3.115185e+00,3.444255e+00,2.510207e+00,1.103689e+00,1.967498e+00,2.360414e+00,1.744939e+00,2.161733e+00,-5.689530e+01,-1.112929e+02,-9.863500e+01,-7.114571e+01,-5.984276e+01,-5.482877e+01,-5.385706e+01,-5.573210e+01,-7.133684e+01,-7.852154e+01,-7.786943e+01,-7.915800e+01,-7.818810e+01,-5.887870e+01,-2.372441e+01,-5.625748e+00,4.497527e+00,5.648061e+00,4.409017e+00,5.340047e+00,2.667020e+00,6.875718e-01,1.768223e+00,4.452319e+00,3.061491e+00,2.524361e+00,3.306550e+00,2.945005e+00,3.430913e+00,3.951038e+00,3.233737e+00,4.791308e+00,5.777339e+00,5.441891e+00,3.634645e+00,1.242410e+00
2.399895e-01,1.039728e+00,3.023294e+00,3.340881e+00,2.402884e+00,1.020848e+00,1.869480e+00,2.236385e+00,1.672204e+00,2.048037e+00,-3.217953e+01,-5.299907e+01,-5.939279e+01,-5.930421e+01,-6.717095e+01,-7.145081e+01,-8.010944e+01,-7.951424e+01,-8.201958e+01,-8.778152e+01,-8.878176e+01,-8.629346e+01,-7.724974e+01,-6.963698e+01,-4.707886e+01,-3.063507e+01,-1.175822e+01,2.633007e+00,4.226612e+00,1.054070e+01,1.480372e+01,1.241869e+01,8.436757e+00,6.689994e+00,2.972258e+00,2.405149e+00,3.075364e+00,2.781800e+00,3.252602e+00,3.814128e+00,3.153525e+00,4.485668e+00,5.497503e+00,5.185483e+00,3.494717e+00,1.185409e+00
2.184469e-01,9.352028e-01,2.907480e+00,3.210263e+00,2.269722e+00,9.175887e-01,1.746401e+00,2.083125e+00,1.581166e+00,1.906256e+00,1.658112e+01,4.494234e+01,5.706114e+01,6.436438e+01,6.558163e+01,6.883546e+01,7.544780e+01,7.703351e+01,7.667871e+01,6.182831e+01,5.034757e+01,4.304584e+01,3.542398e+01,1.304979e+01,-1.761995e+01,-2.100902e+01,-9.418759e+00,2.106151e+00,3.868695e+00,3.041781e+00,2.696241e+00,1.440321e+00,7.216661e-01,3.149632e+00,2.859410e+00,2.255511e+00,2.790098e+00,2.578549e+00,3.029030e+00,3.641566e+00,3.051745e+00,4.164650e+00,5.170742e+00,4.865254e+00,3.318420e+00,1.113651e+00
1.929298e-01,8.121448e-01,2.769426e+00,3.054069e+00,2.114007e+00,7.962381e-01,1.600385e+00,1.904843e+00,1.473572e+00,1.739518e+00,2.441891e+01,-9.063435e+00,-2.808013e+01,-4.033776e+01,-3.967479e+01,-3.804709e+01,-2.968965e+01,-2.449047e+01,-2.298921e+01,-2.865784e+01,-3.403679e+01,-3.533941e+01,-2.946161e+01,-4.615440e+00,3.452005e+00,-8.279192e-02,1.069349e-01,1.548502e+00,3.484090e+00,-2.331799e+00,-9.341525e+00,-1.013526e+01,-5.651883e+00,8.359202e-01,2.724346e+00,2.078056e+00,2.459136e+00,2.339921e+00,2.764320e+00,3.435855e+00,2.929417e+00,3.813717e+00,4.796854e+00,4.487930e+00,3.108355e+00,1.028228e+00
1.639037e-01,6.732035e-01,2.611119e+00,2.874275e+00,1.939381e+00,6.595239e-01,1.433931e+00,1.706258e+00,1.351475e+00,1.551458e+00,1.000784e+01,1.994436e+01,3.738950e+01,4.017865e+01,3.369515e+01,3.008653e+01,2.856693e+01,3.053267e+01,3.190405e+01,3.395941e+01,3.079037e+01,2.699443e+01,2.853352e+01,2.028139e+01,9.789042e+00,9.042715e+00,4.154825e+00,-8.277256e-01,3.158000e+00,4.534837e+00,1.767378e+00,5.621984e-02,1.900031e+00,4.062753e+00,2.568701e+00,1.875858e+00,2.092087e+00,2.071310e+00,2.463299e+00,3.199965e+00,2.787730e+00,3.408136e+00,4.372153e+00,4.061318e+00,2.867623e+00,9.304544e-01
1.318937e-01,5.213656e-01,2.434813e+00,2.673142e+00,1.749702e+00,5.104965e-01,1.249868e+00,1.492360e+00,1.217154e+00,1.346119e+00,-3.111305e+00,-9.105478e+00,-2.303856e+01,-3.208769e+01,-3.545062e+01,-3.246936e+01,-3.879039e+01,-3.467038e+01,-2.899026e+01,-2.574807e+01,-2.872706e+01,-3.684198e+01,-3.395103e+01,-2.209668e+01,-8.859234e+00,1.892880e+00,-7.728615e-01,-4.201777e+00,2.678109e+00,8.335936e+00,1.254816e+01,1.089452e+01,7.506710e+00,5.553340e+00,2.394370e+00,1.652365e+00,1.699449e+00,1.778676e+00,2.131433e+00,2.937273e+00,2.628069e+00,2.942117e+00,3.899637e+00,3.594119e+00,2.599760e+00,8.218235e-01
9.748603e-02,3.598930e-01,2.243001e+00,2.453163e+00,1.548842e+00,3.524777e-01,1.051268e+00,1.268195e+00,1.073043e+00,1.127860e+00,6.326714e+00,9.093615e+00,1.420573e+01,1.363017e+01,9.277477e+00,6.691076e-01,-4.473110e+00,-2.650960e+00,-2.036670e+00,-4.069314e+00,-4.260097e+00,-1.315458e+01,-2.751020e+01,-2.235298e+01,-2.274276e+01,-9.145308e+00,-8.273605e+00,-5.978297e+00,1.984040e+00,2.684743e-01,1.500417e+00,1.166083e+00,-3.332751e-01,1.720878e+00,2.203418e+00,1.411368e+00,1.292239e+00,1.468385e+00,1.774699e+00,2.651535e+00,2.451967e+00,2.444383e+00,3.394621e+00,3.095649e+00,2.308668e+00,7.040110e-01
