Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-4.998938e+02,-4.896310e+02,-4.729002e+02,-4.497426e+02,-4.412619e+02,-4.456613e+02,-4.145819e+02,-3.321475e+02,-2.762330e+02,-2.589709e+02,-2.519257e+02,-2.341382e+02,-2.151102e+02,-2.223740e+02,-2.266076e+02,-2.056253e+02,-1.816115e+02,-1.615915e+02,-1.577155e+02,-1.498344e+02,-1.278267e+02,-1.189609e+02,-1.235010e+02,-1.146301e+02,-9.743557e+01,-7.463316e+01,-4.685290e+01,-4.656621e+01,-7.199380e+01,-1.146776e+02,-1.699668e+02,-2.073090e+02,-2.617446e+02,-3.331136e+02,-3.845049e+02,-4.328862e+02,-4.532824e+02,-4.718811e+02,-4.809447e+02,-4.835440e+02,-4.845425e+02,-4.844653e+02,-4.696872e+02,-4.556374e+02,-4.675717e+02,-4.854759e+02,-4.817686e+02
1.335313e+01,2.575213e+01,4.558844e+01,7.280629e+01,8.199063e+01,7.576917e+01,7.582863e+01,9.393353e+01,1.324755e+02,1.636335e+02,1.674801e+02,1.668719e+02,1.585515e+02,1.423599e+02,1.284386e+02,9.856981e+01,7.056139e+01,5.195734e+01,4.934595e+01,4.649332e+01,4.352667e+01,4.833177e+01,5.088158e+01,4.978825e+01,3.902459e+01,3.175444e+01,3.120337e+01,3.064137e+01,3.826445e+01,5.776210e+01,8.465154e+01,1.071724e+02,1.317603e+02,1.422984e+02,1.060591e+02,6.950017e+01,5.614693e+01,4.102853e+01,3.366816e+01,3.133156e+01,3.107918e+01,3.269679e+01,5.136565e+01,6.597778e+01,5.111099e+01,2.875661e+01,3.323106e+01
9.534753e+00,1.709630e+01,2.887073e+01,4.474194e+01,4.930743e+01,4.445328e+01,1.746034e+00,-5.974647e+01,-5.872166e+01,-4.137948e+01,-3.739733e+01,-5.335085e+01,-5.964608e+01,-5.098233e+01,-4.508628e+01,-2.527156e+01,-9.472802e+00,-2.228845e+00,-1.965882e+00,-4.747594e+00,-1.855427e+01,-2.663813e+01,-2.823381e+01,-2.906227e+01,-3.520981e+01,-5.085741e+01,-6.451437e+01,-6.512502e+01,-6.114166e+01,-5.524586e+01,-4.848514e+01,-4.375363e+01,-3.412004e+01,-1.834105e+01,-1.629770e+01,-5.006407e+00,8.023583e+00,1.337178e+01,1.681460e+01,1.750676e+01,1.921466e+01,2.333706e+01,3.693201e+01,4.086994e+01,3.124297e+01,1.600410e+01,1.922110e+01
5.615292e+00,8.831676e+00,1.444204e+01,2.232438e+01,2.615541e+01,2.540612e+01,1.433064e+01,6.731151e+00,3.754165e+00,-7.580905e+00,-1.302240e+01,-1.829032e+01,-1.266687e+01,-1.264891e+01,-1.142850e+01,-2.049780e+01,-2.648451e+01,-2.892357e+01,-3.492903e+01,-3.879207e+01,-3.962678e+01,-4.708748e+01,-5.271992e+01,-5.048616e+01,-4.573547e+01,-4.313212e+01,-4.600079e+01,-4.993549e+01,-4.512599e+01,-3.876365e+01,-4.017423e+01,-4.136577e+01,-4.481820e+01,-4.666169e+01,-5.176678e+01,-3.661944e+01,-1.721525e+01,-3.716613e+00,5.236689e+00,8.217648e+00,1.018691e+01,1.455319e+01,2.311746e+01,2.032243e+01,1.706225e+01,9.147928e+00,1.187667e+01
3.460918e+00,5.107741e+00,8.451499e+00,1.402531e+01,2.022460e+01,2.428608e+01,3.814988e+01,4.853730e+01,3.834361e+01,2.753889e+01,1.648731e+01,1.025384e+01,4.191235e+00,1.937245e+00,3.259097e-01,-3.477146e+00,-4.463261e+00,-3.823017e+00,-2.902868e+00,-3.294616e+00,-3.715961e+00,1.746762e-01,1.846180e+00,3.233029e+00,7.807281e+00,1.081459e+01,6.552691e+00,-6.765773e-01,-3.695019e+00,-2.345623e+00,4.286479e+00,8.548330e+00,1.528720e+01,1.132987e+01,-8.266757e+00,-1.151342e+01,-5.351685e+00,7.854990e-01,5.351422e+00,7.712621e+00,8.092909e+00,1.025373e+01,1.491045e+01,1.260798e+01,1.429452e+01,1.088709e+01,1.305272e+01
3.448129e+00,6.124984e+00,8.115258e+00,1.181183e+01,1.791910e+01,2.413423e+01,1.697406e+01,6.725715e-01,-8.935804e+00,-6.399904e+00,2.282138e+00,9.587040e+00,1.608739e+01,1.910965e+01,2.740926e+01,3.661671e+01,4.314304e+01,4.299002e+01,4.234163e+01,4.791486e+01,4.590504e+01,4.391612e+01,4.326436e+01,4.395897e+01,4.030718e+01,4.344987e+01,4.930072e+01,5.142557e+01,5.442728e+01,5.542788e+01,5.270475e+01,4.658179e+01,3.547783e+01,1.961151e+01,2.035608e+01,2.182000e+01,1.886922e+01,1.602214e+01,1.147945e+01,1.050998e+01,9.737592e+00,9.837429e+00,1.097651e+01,1.140947e+01,1.495555e+01,1.328665e+01,1.336166e+01
4.365203e+00,8.724736e+00,7.646130e+00,6.249843e+00,8.195173e+00,1.368903e+01,2.474129e+00,-1.530206e+01,-2.821467e+01,-3.285759e+01,-2.788960e+01,-1.949316e+01,-2.190886e+01,-2.638840e+01,-2.558729e+01,-3.451104e+01,-3.862522e+01,-3.991028e+01,-3.595280e+01,-3.539814e+01,-3.873796e+01,-3.893095e+01,-3.596162e+01,-3.076827e+01,-3.045483e+01,-2.919251e+01,-2.675306e+01,-2.714434e+01,-2.586243e+01,-2.175851e+01,-2.165326e+01,-1.782496e+01,-8.481618e+00,-4.639411e+00,1.065919e+01,2.818707e+01,2.889191e+01,2.420887e+01,1.435468e+01,1.024178e+01,1.037517e+01,1.001199e+01,7.857468e+00,7.496420e+00,1.011905e+01,9.894155e+00,7.240240e+00
4.457238e+00,9.279167e+00,4.765543e+00,-1.360306e+00,-3.005693e+00,1.441638e+00,1.363264e+01,3.754709e+00,-2.145768e+00,-5.217370e+00,-1.399868e+01,-1.062674e+01,-6.981131e+00,3.702887e-01,1.180148e+01,2.452313e+01,2.773258e+01,2.748335e+01,2.845969e+01,2.551733e+01,2.960893e+01,2.962706e+01,3.122910e+01,3.411670e+01,3.427618e+01,3.579717e+01,3.620577e+01,3.227982e+01,2.887472e+01,2.544632e+01,2.141152e+01,1.057139e+01,1.560432e+00,-5.753142e+00,2.818232e+00,1.787091e+01,2.187503e+01,1.848185e+01,1.077134e+01,6.716351e+00,8.731644e+00,8.335197e+00,4.171518e+00,-2.728690e-01,6.984736e-01,3.675179e+00,1.173748e-01
2.796840e+00,6.322627e+00,7.233402e-01,-4.265172e+00,-5.135599e+00,-1.296389e+00,1.525482e+01,9.864323e+00,1.653803e+01,2.230831e+01,2.434891e+01,2.792759e+01,3.067569e+01,3.390296e+01,3.283004e+01,1.241574e+01,5.561328e+00,2.590595e+00,3.198257e+00,4.598221e+00,4.446697e+00,-5.681308e-01,-2.786755e-01,4.180023e+00,7.181585e+00,6.259377e+00,-3.247823e+00,-1.100004e+01,-8.922869e+00,-7.612854e+00,-1.209651e+01,-1.125576e+01,-8.718885e+00,-1.342648e+00,5.927153e+00,8.613441e+00,8.200578e+00,5.417583e+00,4.267317e+00,3.407888e+00,6.009403e+00,4.916561e+00,3.188540e-01,-7.010173e+00,-6.395983e+00,9.427315e-01,-1.268560e+00
-4.107624e-02,1.214160e+00,-3.280661e+00,-1.838804e+00,1.100731e-01,1.576957e+00,-3.182436e-01,-2.977114e+00,-2.347446e+00,-2.388259e+00,5.438627e+00,2.681134e+00,-4.020038e-01,-2.091043e+00,-3.822793e+00,4.478842e+00,1.157827e+01,1.507516e+01,1.304403e+01,1.764836e+01,1.888426e+01,1.570106e+01,2.086676e+01,2.285453e+01,1.585287e+01,8.878945e+00,-6.163198e-01,-3.615947e+00,-4.203882e+00,-1.014291e+01,-1.520356e+01,-1.612233e+01,-1.618422e+01,-7.565665e+00,-1.367400e-01,-1.706891e+00,-5.200130e+00,-4.734683e+00,-5.806763e-01,1.644544e+00,2.874478e+00,1.485146e+00,-3.539589e+00,-1.019938e+01,-8.489635e+00,1.806564e+00,9.394394e-01
