Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.001965e+02,-4.874058e+02,-4.828691e+02,-4.813523e+02,-4.236711e+02,-3.257749e+02,-2.671102e+02,-2.287679e+02,-2.018537e+02,-1.867996e+02,-1.439027e+02,-1.084619e+02,-9.124088e+01,-8.598724e+01,-1.111425e+02,-9.910493e+01,-8.616248e+01,-1.045562e+02,-1.558869e+02,-2.405318e+02,-3.227104e+02,-3.844237e+02,-4.409299e+02,-4.744881e+02,-4.778929e+02,-4.841289e+02,-4.887749e+02,-4.920492e+02,-5.024955e+02
2.843314e+01,4.116501e+01,4.566234e+01,4.733345e+01,1.618347e+01,-2.979024e+01,-5.295890e+01,-6.946176e+01,-8.305925e+01,-8.838959e+01,-4.120737e+01,1.513810e+01,5.038506e+01,4.731589e+01,5.534963e+01,6.335835e+01,8.638053e+01,1.202025e+02,1.550912e+02,1.864948e+02,1.815945e+02,1.381287e+02,8.565790e+01,5.231762e+01,5.056691e+01,4.770979e+01,4.179874e+01,3.775384e+01,2.787630e+01
1.286505e+01,1.490862e+01,1.545439e+01,1.626891e+01,3.602964e+01,3.899739e+01,3.992899e+01,3.361620e+01,3.008287e+01,2.994620e+01,4.422526e+01,2.394488e+01,-2.744068e+01,-3.397964e+01,-3.486625e+01,-4.969678e+01,-6.201514e+01,-5.942376e+01,-4.031654e+01,-7.903666e+00,1.455625e+01,2.642750e+01,2.288895e+01,1.631641e+01,1.845782e+01,2.455813e+01,2.068274e+01,1.671898e+01,1.588324e+01
4.270237e+00,4.329455e-02,-1.911492e+00,-1.323480e+00,6.678015e+00,2.566705e+01,2.188403e+01,1.724606e+01,2.717126e+01,3.381757e+01,3.790594e+01,2.613715e+01,3.134885e+01,1.869993e+01,9.452246e+00,6.894636e+00,-8.777525e+00,-3.596614e+01,-6.191382e+01,-6.670436e+01,-4.025483e+01,-2.137822e+01,-4.802645e+00,3.550755e+00,3.898069e+00,9.492435e+00,8.775852e+00,3.072906e+00,6.027432e+00
5.240234e+00,2.151922e+00,5.859528e-01,2.034700e+00,-2.783583e+00,-6.121773e+00,-1.028186e+01,-1.052503e+01,-7.605083e+00,-4.782573e+00,-1.250890e+01,-3.205719e+01,-4.987697e+01,-4.807477e+01,-4.128454e+01,-4.391304e+01,-3.693368e+01,-2.844757e+01,-2.301298e+01,-7.187013e+00,3.226332e+00,-3.252241e+00,3.961375e+00,1.261065e+01,8.879672e+00,7.561265e+00,9.806452e+00,3.268454e+00,3.372816e+00
8.545485e+00,8.528298e+00,8.504914e+00,1.146958e+01,1.533297e+01,2.181219e+01,1.954303e+01,1.917205e+01,1.748283e+01,1.910853e+01,1.015540e+01,6.699713e+00,1.447750e+01,2.507673e+01,3.775659e+01,5.388604e+01,5.382922e+01,4.555122e+01,3.481849e+01,3.271793e+01,1.914014e+01,1.086601e+01,1.010954e+01,1.693676e+01,1.347408e+01,1.024488e+01,1.320760e+01,9.342920e+00,6.461123e+00
9.657422e+00,9.813483e+00,1.047011e+01,1.419453e+01,3.640532e+00,-6.302757e+00,-1.426376e+00,2.975603e+00,2.208810e+00,-8.238743e-01,-1.348744e+01,-8.274769e+00,-9.075665e+00,-2.741700e+00,-1.096902e+01,-2.753946e+01,-3.308746e+01,-3.704046e+01,-4.148581e+01,-3.031434e+01,-6.430161e+00,3.354994e+00,4.592534e+00,1.163202e+01,1.135857e+01,1.161957e+01,1.229750e+01,1.239518e+01,1.087720e+01
9.299757e+00,8.619367e+00,9.209924e+00,1.127113e+01,1.290857e+01,2.979557e+01,3.258838e+01,2.994213e+01,3.022140e+01,2.902481e+01,5.560230e+00,-1.535580e+00,7.890613e+00,2.722832e+01,3.355384e+01,3.576881e+01,3.710210e+01,3.359106e+01,2.754543e+01,2.047154e+01,3.304318e+00,5.892769e+00,7.122789e+00,1.189693e+01,1.230469e+01,1.240596e+01,9.733137e+00,1.151637e+01,1.341041e+01
8.252327e+00,8.846185e+00,9.091741e+00,7.445123e+00,1.854492e+00,4.300230e-01,-3.830983e+00,-2.910990e+00,3.584869e+00,6.284486e+00,-1.368945e+01,-7.077711e+00,1.143683e+01,2.002069e+01,2.621416e+01,1.831035e+01,1.600232e+01,1.475760e+01,1.483715e+01,1.844043e+01,2.172421e+01,1.790511e+01,1.684622e+01,1.745397e+01,1.649824e+01,1.199638e+01,7.832305e+00,9.335205e+00,1.273459e+01
6.526230e+00,8.282781e+00,6.768298e+00,2.719103e+00,6.346766e+00,-4.070071e+00,-3.496030e+00,2.798477e+00,6.318208e-01,-4.148395e+00,-1.412869e+01,-8.697195e+00,-5.193542e+00,-3.687308e+00,-3.500951e+00,8.088754e-01,-1.175811e+00,-1.321504e+00,3.973739e+00,7.653871e+00,1.189098e+01,1.227990e+01,1.416566e+01,1.260502e+01,1.197982e+01,7.603440e+00,4.717033e+00,5.921710e+00,8.622900e+00
4.937689e+00,4.263591e+00,-6.032109e-01,-3.088431e+00,8.747742e+00,1.877585e+01,1.925677e+01,1.209336e+01,9.452049e+00,9.458583e+00,-7.331979e-01,-5.884439e+00,-7.534018e+00,-1.546936e+01,-1.840271e+01,-1.180002e+01,-1.160696e+01,-1.330504e+01,-1.791401e+01,-1.862924e+01,-1.244678e+01,-4.402794e+00,8.628365e-01,-2.383241e+00,-1.892394e+00,9.199270e-01,5.998541e-01,7.280468e-01,2.423947e+00
