Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-4.772943e+02,-4.643283e+02,-4.657410e+02,-4.651138e+02,-4.687913e+02,-4.486277e+02,-2.963018e+02,-2.021966e+02,-1.674401e+02,-1.497113e+02,-1.099868e+02,-7.979144e+01,-7.358670e+01,-1.025434e+02,-1.465626e+02,-2.015174e+02,-2.854105e+02,-3.690945e+02,-4.369807e+02,-4.679762e+02,-4.725426e+02,-4.722495e+02,-4.725784e+02,-4.743757e+02,-4.717335e+02,-4.745277e+02,-4.743217e+02,-4.749602e+02,-4.705761e+02,-4.860531e+02
8.745692e+01,9.229119e+01,9.149547e+01,9.091183e+01,8.801321e+01,9.391998e+01,1.445123e+02,1.378235e+02,1.234568e+02,1.199314e+02,1.192807e+02,1.349714e+02,1.558384e+02,1.669885e+02,1.620157e+02,1.528263e+02,1.421906e+02,1.324174e+02,1.110635e+02,8.927634e+01,8.263568e+01,8.415039e+01,8.432608e+01,8.401156e+01,8.610036e+01,8.529562e+01,8.270005e+01,8.149440e+01,8.538699e+01,7.481573e+01
2.726796e+01,1.757414e+01,1.695950e+01,1.442843e+01,1.459296e+01,-7.227245e+00,-4.834509e+01,-4.735460e+01,-4.450176e+01,-5.780007e+01,-7.936147e+01,-9.653294e+01,-9.356227e+01,-6.769038e+01,-4.134480e+01,-2.688198e+01,-1.011805e+01,-3.784857e+00,5.725489e+00,1.293656e+01,1.043081e+01,1.279177e+01,1.241657e+01,1.214107e+01,1.281100e+01,1.514414e+01,1.072228e+01,1.016777e+01,1.277460e+01,1.510974e+01
1.217896e+01,8.550820e+00,5.858640e+00,2.596946e+00,1.445222e+00,-8.154243e+00,-9.963373e+00,3.786424e+00,1.078404e+01,4.469401e+00,-5.574717e+00,-2.106708e+01,-3.266378e+01,-3.168511e+01,-2.949818e+01,-2.627217e+01,-1.842284e+01,-2.174485e+01,-1.227580e+01,-4.632173e-01,1.661621e+00,2.570593e+00,4.373358e-01,-3.568508e+00,-1.741742e+00,-2.289136e+00,-2.356375e+00,-6.240600e-01,2.822350e+00,3.808191e+00
1.962752e+01,2.201028e+01,2.018757e+01,1.826596e+01,1.234288e+01,2.618702e+01,2.698654e+01,1.776310e+00,-1.137467e+01,-1.797512e+01,-2.237067e+01,-2.417856e+01,-3.580351e+01,-3.862807e+01,-3.009824e+01,-2.086052e+01,-1.541725e+01,-4.791038e+00,1.009566e+01,1.978656e+01,1.873557e+01,1.645774e+01,1.471169e+01,1.183981e+01,1.523806e+01,1.126742e+01,1.493224e+01,1.804975e+01,1.786916e+01,1.691438e+01
1.527508e+01,1.600952e+01,1.664651e+01,1.858055e+01,1.012928e+01,1.902695e+01,3.906466e+01,5.476649e+01,5.808514e+01,5.583900e+01,6.538864e+01,7.005245e+01,6.353239e+01,5.114052e+01,4.276111e+01,3.932239e+01,2.591788e+01,1.144154e+01,8.840816e+00,2.068929e+01,1.754994e+01,1.399133e+01,1.339583e+01,1.330219e+01,1.836621e+01,1.649232e+01,1.800386e+01,1.989806e+01,1.613561e+01,1.474092e+01
8.458255e+00,1.264176e+01,1.142235e+01,1.407160e+01,8.490548e+00,2.353955e+00,-2.302902e+01,-3.690772e+01,-4.134154e+01,-3.953716e+01,-3.593890e+01,-3.597442e+01,-3.676360e+01,-4.072166e+01,-4.010527e+01,-3.435502e+01,-2.694776e+01,-1.093690e+01,2.669745e+00,1.013941e+01,9.336362e+00,1.059132e+01,9.825172e+00,9.000087e+00,1.416802e+01,1.567676e+01,1.207660e+01,1.130567e+01,9.357496e+00,6.530637e+00
7.913068e+00,1.411275e+01,1.126814e+01,1.165554e+01,9.218938e+00,5.140235e+00,-1.859889e+01,-8.276846e+00,4.109958e+00,1.409287e+01,1.410205e+01,1.208251e+01,1.158719e+01,5.893857e+00,3.947858e+00,1.128658e+01,1.322425e+01,1.134319e+01,1.111649e+01,8.303860e+00,6.536637e+00,1.135002e+01,1.041768e+01,1.119384e+01,1.287309e+01,1.169682e+01,7.204138e+00,5.205655e+00,4.278870e+00,4.675692e+00
7.493280e+00,7.752815e+00,8.616821e+00,1.042163e+01,8.075570e+00,1.033986e+01,8.720647e+00,4.158488e+00,2.428746e+00,3.601581e+00,3.547257e+00,7.897184e+00,1.453896e+01,1.905769e+01,2.340353e+01,1.975859e+01,9.603220e+00,1.389955e+01,1.663764e+01,9.008039e+00,6.318922e+00,7.832844e+00,8.565580e+00,1.143781e+01,9.885401e+00,5.216210e+00,5.360250e+00,3.995342e+00,1.481521e+00,3.637116e+00
4.071877e+00,2.709929e+00,4.834548e+00,7.597031e+00,7.718241e+00,6.198621e+00,-6.313060e+00,6.747072e-01,5.125004e+00,6.236404e+00,7.996555e+00,7.838891e+00,4.196542e+00,6.121352e+00,1.368973e+01,1.788834e+01,1.670344e+01,2.085173e+01,1.377758e+01,3.588133e+00,2.719703e+00,2.844015e+00,5.494645e+00,6.128982e+00,5.182084e+00,5.233623e+00,7.465455e+00,5.057532e+00,3.910339e+00,1.851972e+00
