Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.207267e+02,-4.979073e+02,-4.989154e+02,-5.003004e+02,-4.899988e+02,-4.326884e+02,-3.289670e+02,-2.497110e+02,-2.086869e+02,-2.032142e+02,-1.656399e+02,-1.294783e+02,-8.829350e+01,-5.349869e+01,-4.853499e+01,-4.609071e+01,-6.046758e+01,-1.077637e+02,-1.955989e+02,-3.128539e+02,-4.109322e+02,-4.748216e+02,-4.979924e+02,-4.982814e+02,-5.023480e+02,-4.993076e+02,-4.999050e+02,-5.035891e+02
7.188750e+01,8.720129e+01,8.605219e+01,8.494653e+01,9.000159e+01,7.175050e+01,4.814094e+01,2.685943e+01,1.580948e+00,-1.644476e+01,2.484689e+01,5.697940e+01,6.491840e+01,6.889055e+01,8.746692e+01,1.061594e+02,1.270904e+02,1.487245e+02,1.699807e+02,1.688049e+02,1.518203e+02,1.096342e+02,8.838690e+01,8.699931e+01,8.392096e+01,8.454765e+01,8.446568e+01,8.352916e+01
1.677173e+01,1.168473e+01,1.363482e+01,1.325295e+01,7.480988e+00,-4.990793e+00,-8.569571e+00,-7.712390e+00,-4.707702e-01,7.008437e+00,1.014193e+01,-1.848311e+01,-4.684387e+01,-5.755260e+01,-5.866590e+01,-6.397796e+01,-5.537460e+01,-3.578578e+01,-1.382555e+01,2.948508e+00,1.094301e+01,1.124866e+01,1.136978e+01,1.044618e+01,1.210666e+01,8.565532e+00,8.739275e+00,1.302100e+01
-7.399974e+00,-7.692875e+00,-2.480885e+00,-3.150353e+00,-6.297165e+00,2.934971e+01,6.055180e+01,6.331646e+01,6.182757e+01,5.855518e+01,5.379444e+01,5.053300e+01,2.576908e+01,6.941100e+00,-1.545160e+01,-3.544424e+01,-4.819928e+01,-5.540847e+01,-5.800936e+01,-4.545630e+01,-3.687138e+01,-2.454523e+01,-1.150502e+01,-9.886995e+00,-6.331279e+00,-7.123197e+00,-9.508741e+00,-7.691854e+00
2.136359e+00,8.369825e+00,1.111503e+01,1.219495e+01,1.256743e+01,-1.046370e+01,-3.411964e+01,-4.402357e+01,-4.956075e+01,-4.926062e+01,-4.404755e+01,-4.321011e+01,-4.570390e+01,-5.134176e+01,-5.293882e+01,-5.105682e+01,-5.924809e+01,-5.607294e+01,-4.026562e+01,-2.371887e+01,-1.538833e+01,-4.271311e+00,9.626879e+00,1.039973e+01,1.323402e+01,1.648154e+01,1.107792e+01,8.381078e+00
1.153040e+01,1.106223e+01,1.007187e+01,1.497237e+01,1.460284e+01,2.018650e+01,3.220485e+01,3.803594e+01,4.082072e+01,4.593789e+01,4.381583e+01,3.468229e+01,3.724213e+01,5.595969e+01,7.551497e+01,8.497853e+01,8.157142e+01,7.819665e+01,6.751744e+01,3.692432e+01,9.253412e+00,1.345250e+01,2.034225e+01,1.832819e+01,2.085859e+01,2.251999e+01,1.715008e+01,1.581783e+01
7.688112e+00,5.710602e+00,4.931042e+00,1.062086e+01,1.109822e+01,1.484547e+01,4.253573e+00,-7.552874e+00,-1.236041e+01,-1.186438e+01,-1.831985e+01,-1.669851e+01,-2.615792e+01,-3.627825e+01,-4.529763e+01,-5.123172e+01,-5.365891e+01,-5.210265e+01,-4.365311e+01,-2.420191e+01,-3.181741e+00,1.261699e+01,1.276098e+01,1.194975e+01,1.490032e+01,1.253280e+01,8.948320e+00,1.079973e+01
3.168035e+00,6.869458e+00,7.687939e+00,9.781738e+00,1.069062e+01,5.109896e+00,1.481221e+01,2.097899e+01,2.571026e+01,2.141498e+01,1.244274e+01,2.095628e+01,2.960551e+01,3.447099e+01,3.666441e+01,3.543776e+01,3.208576e+01,2.689037e+01,1.598527e+01,2.964317e+00,2.079305e+00,8.568075e+00,6.676192e+00,9.307410e+00,1.205174e+01,7.557105e+00,4.603239e+00,5.840153e+00
3.782641e+00,6.829827e+00,8.206695e+00,6.852756e+00,5.819758e+00,1.017846e+01,-3.307631e+00,-1.075707e+01,-1.319544e+01,-1.952942e+01,-3.047129e+01,-3.378585e+01,-1.824920e+01,-1.291430e+01,-8.631011e+00,-9.981479e+00,-1.018681e+01,-1.220145e+01,-8.784798e+00,-9.104869e+00,3.000879e-02,8.697141e+00,4.479021e+00,8.027159e+00,9.023565e+00,5.004241e+00,1.959852e+00,2.556484e+00
2.021362e+00,2.495930e+00,3.646171e+00,1.941398e+00,4.545322e-02,-4.041183e+00,1.229794e+00,4.701051e+00,1.248240e+01,1.109688e+01,-1.606092e+00,-6.117693e-01,8.748398e+00,1.761266e+01,2.511008e+01,2.713506e+01,2.926310e+01,2.588909e+01,2.021698e+01,1.353094e+01,6.824606e+00,8.841418e+00,1.883754e+00,3.790247e+00,1.495193e+00,1.432702e+00,-5.957207e-01,1.597047e+00
