Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.364002e+02,-4.399845e+02,-3.121039e+02,-2.458790e+02,-1.684829e+02,-1.214030e+02,-1.136292e+02,-1.261250e+02,-1.547757e+02,-2.020175e+02,-2.547139e+02,-2.978084e+02,-3.516945e+02,-4.104995e+02,-4.642855e+02,-5.181136e+02,-5.478982e+02,-5.540505e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02,-5.566291e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.452850e+00,5.423985e+01,1.349095e+02,1.633992e+02,1.784495e+02,1.936435e+02,2.055919e+02,2.054960e+02,2.091434e+02,2.127972e+02,2.083908e+02,1.837459e+02,1.629601e+02,1.455707e+02,1.061033e+02,5.018850e+01,1.209236e+01,3.596246e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.718668e+01,-6.119873e+01,-6.813470e+01,-8.169153e+01,-1.094747e+02,-1.175101e+02,-1.143550e+02,-1.008824e+02,-8.166919e+01,-5.953978e+01,-3.055762e+01,-1.519563e+01,9.025795e+00,4.282046e+01,5.324262e+01,3.935130e+01,1.134929e+01,3.447305e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.108903e+01,-3.647159e+01,-3.220470e+01,-3.155622e+01,-4.744408e+01,-5.999949e+01,-5.317251e+01,-4.493408e+01,-4.324490e+01,-5.331137e+01,-5.412358e+01,-3.352663e+01,-1.351766e+01,-6.024302e+00,1.086733e+01,2.653781e+01,1.018036e+01,3.205728e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.063840e+00,-1.255514e+01,-2.430334e+01,-2.609282e+01,-4.167543e+01,-6.011838e+01,-7.703062e+01,-7.703865e+01,-7.371785e+01,-7.051566e+01,-6.527050e+01,-4.666198e+01,-2.133262e+01,-1.171659e+01,-2.565021e+00,1.581597e+01,8.680784e+00,2.881144e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.214717e-01,-1.605255e+01,-3.182463e+01,-2.309604e+01,-1.207183e+01,-1.352327e+01,-1.477520e+01,-1.180760e+01,-1.316100e+01,-1.829369e+01,-1.878487e+01,-1.135855e+01,-1.092367e+01,-5.406528e+00,1.998559e+00,8.538377e+00,6.967118e+00,2.486392e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.427615e+00,-5.493708e+00,-3.383920e+01,-3.579018e+01,-3.242271e+01,-3.377969e+01,-2.643753e+01,-1.889824e+01,-7.574548e+00,2.831634e+00,1.212153e+01,1.229553e+01,4.543541e+00,1.302403e+00,5.028806e+00,3.608532e+00,5.163521e+00,2.036861e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.153698e+00,6.939780e+00,-3.399709e+01,-4.111666e+01,-3.232037e+01,-2.854947e+01,-3.413241e+01,-3.867981e+01,-3.804771e+01,-3.373840e+01,-2.573493e+01,-2.560018e+01,-1.393568e+01,-3.054616e-01,-1.475706e+00,-4.707962e-01,3.387816e+00,1.549788e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.988338e+00,1.366233e+01,-1.023055e+01,-1.280608e+01,-1.949520e+01,-1.973713e+01,-1.731969e+01,-2.102387e+01,-2.661952e+01,-2.907949e+01,-2.543591e+01,-2.099017e+01,-1.139201e+01,-7.970241e+00,-1.107789e+01,-3.907119e+00,1.739298e+00,1.043406e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.482137e+00,3.238316e+00,-1.453990e+01,-3.865997e+00,2.171803e+00,1.845150e+00,-4.646833e+00,-7.176227e+00,-1.076473e+01,-1.141109e+01,-7.280475e+00,-4.217323e+00,-2.442286e+00,-1.172679e+01,-1.336479e+01,-5.783384e+00,2.899576e-01,5.361199e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
