Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-4.572869e+02,-4.411319e+02,-4.498137e+02,-4.560767e+02,-4.420089e+02,-4.387543e+02,-3.951020e+02,-3.352620e+02,-3.085325e+02,-3.058546e+02,-3.172017e+02,-3.383456e+02,-3.205688e+02,-2.313553e+02,-1.857873e+02,-1.836747e+02,-1.943121e+02,-2.016884e+02,-2.110385e+02,-2.098104e+02,-1.978884e+02,-1.744311e+02,-1.630658e+02,-1.722648e+02,-1.806019e+02,-1.726330e+02,-1.763146e+02,-1.701686e+02,-1.499937e+02,-1.240359e+02,-1.077649e+02,-8.662673e+01,-8.040399e+01,-9.232130e+01,-1.102905e+02,-1.512850e+02,-1.952500e+02,-2.401687e+02,-3.073316e+02,-3.813290e+02,-4.502854e+02,-4.721799e+02,-4.771697e+02,-4.758517e+02,-4.776857e+02,-4.762552e+02,-4.884444e+02
7.374271e+01,8.382089e+01,7.097289e+01,6.434075e+01,7.127676e+01,7.657332e+01,1.262197e+02,1.456251e+02,1.459177e+02,1.448225e+02,1.469567e+02,1.414474e+02,1.532628e+02,1.693776e+02,1.575716e+02,1.360770e+02,1.361588e+02,1.399352e+02,1.388381e+02,1.420563e+02,1.423797e+02,1.415382e+02,1.472809e+02,1.461789e+02,1.396226e+02,1.423217e+02,1.391297e+02,1.305081e+02,1.205388e+02,1.219246e+02,1.260651e+02,1.251203e+02,1.308088e+02,1.434986e+02,1.536525e+02,1.536603e+02,1.550037e+02,1.570078e+02,1.474868e+02,1.196617e+02,7.237414e+01,5.343931e+01,4.919407e+01,5.010760e+01,5.065424e+01,5.227543e+01,4.076427e+01
3.201418e+01,2.624415e+01,2.187530e+01,2.074460e+01,1.494020e+01,2.053562e+01,4.736033e+01,3.003368e+01,1.270317e+01,5.450077e+00,7.884267e+00,1.441207e+01,1.029383e+01,-3.253506e+01,-5.848094e+01,-6.934170e+01,-5.995968e+01,-5.917622e+01,-6.270476e+01,-6.301668e+01,-7.277710e+01,-9.190648e+01,-9.491083e+01,-9.099262e+01,-8.864270e+01,-9.019804e+01,-8.798100e+01,-8.415771e+01,-9.342577e+01,-1.092946e+02,-1.210189e+02,-1.360932e+02,-1.461436e+02,-1.491815e+02,-1.341244e+02,-1.033529e+02,-7.698498e+01,-5.189959e+01,-2.379691e+01,-5.226259e-01,1.840721e+01,1.780579e+01,1.605782e+01,1.854807e+01,2.322983e+01,2.304958e+01,1.928048e+01
1.212675e+01,8.589625e+00,1.571865e+01,1.956004e+01,2.046049e+01,2.272427e+01,3.688302e+01,4.997220e+01,5.522458e+01,5.174955e+01,4.295654e+01,3.531618e+01,2.362717e+01,2.070822e+01,1.810520e+01,1.261595e+01,7.675599e+00,6.159392e+00,1.266374e+00,3.065599e+00,2.601023e+00,2.333675e-01,4.619643e+00,8.261470e-01,-1.199051e+00,-4.242017e+00,-7.109904e+00,2.223552e+00,8.658537e+00,9.821407e+00,8.737037e+00,1.085205e+01,6.540199e+00,-1.202548e+00,3.481894e+00,1.018322e+01,3.522107e+00,-3.365623e+00,-1.127212e+01,-2.068172e+01,-3.789086e+00,3.606650e+00,2.104337e+00,5.713500e+00,9.291679e+00,7.377959e+00,6.325156e+00
1.980366e+01,1.970109e+01,2.042444e+01,2.537204e+01,2.908802e+01,2.424084e+01,3.291451e+01,2.630327e+01,2.237168e+01,2.376897e+01,2.636121e+01,2.885530e+01,1.672754e+01,-4.437967e+00,-6.756417e+00,-6.797821e+00,-3.577064e+00,-3.840815e-01,2.732108e+00,9.775518e+00,1.392075e+01,1.190589e+01,1.336793e+01,1.768075e+01,2.532581e+01,2.343695e+01,1.821051e+01,1.152091e+01,9.606564e+00,1.339439e+01,1.334262e+01,4.957674e+00,3.810391e+00,7.272328e+00,6.075360e+00,3.864160e+00,1.994675e-02,1.646953e+00,5.241261e+00,1.932544e+00,2.500927e+00,1.169139e+01,1.061568e+01,1.195844e+01,1.174262e+01,8.650338e+00,7.857047e+00
2.925149e+01,2.374975e+01,1.466894e+01,1.751826e+01,1.527572e+01,6.346638e+00,-3.752139e-01,-1.307782e+01,-1.730418e+01,-1.495904e+01,-1.507160e+01,-7.740085e+00,-1.263428e+01,-2.180178e+01,-1.298351e+01,7.845394e+00,1.837132e+01,2.005723e+01,2.203254e+01,2.636914e+01,3.345517e+01,3.450366e+01,3.080204e+01,2.568776e+01,2.587499e+01,2.468798e+01,2.565132e+01,3.333603e+01,3.729057e+01,3.579464e+01,3.244694e+01,2.962712e+01,2.938245e+01,2.673225e+01,2.708826e+01,2.667508e+01,1.515588e+01,9.096402e+00,2.267936e+00,4.464867e+00,1.628186e+01,2.376157e+01,2.203724e+01,2.382421e+01,2.245144e+01,1.814674e+01,1.647706e+01
2.479286e+01,2.011879e+01,1.512882e+01,1.414037e+01,1.333682e+01,8.268337e+00,-1.230482e+01,-1.258410e+01,-7.506264e+00,-2.574628e+00,-2.637985e+00,-1.573791e+00,-9.250820e+00,-1.287213e+01,-1.321959e+00,1.235424e+01,6.470066e+00,-2.761539e-01,-3.157928e+00,-2.680383e+00,-2.051064e+00,-2.717243e+00,-2.688388e+00,-3.332090e+00,-1.855416e+00,-1.634926e+00,-2.240875e+00,-6.341081e+00,-3.174302e+00,-2.410410e+00,-2.718229e+00,-1.074092e+00,-8.093517e-01,2.364689e+00,5.204803e+00,4.560083e+00,3.565353e+00,4.593400e+00,4.485965e+00,1.401145e+00,1.513800e+01,2.079113e+01,2.106150e+01,2.154451e+01,2.190239e+01,1.995428e+01,1.940414e+01
1.427461e+01,1.798038e+01,1.845652e+01,1.356396e+01,1.501706e+01,1.235583e+01,-2.966927e+00,1.167371e+00,5.396041e+00,5.678926e+00,3.601294e+00,8.652947e+00,5.462123e+00,-8.365190e+00,-1.231311e+01,5.005981e-01,7.989807e+00,4.383208e+00,2.183897e+00,5.743436e+00,1.110779e+01,1.037400e+01,7.512784e+00,5.617652e+00,6.898940e+00,7.448660e+00,9.086477e+00,8.037540e+00,5.973737e+00,5.003756e+00,6.891232e+00,4.436162e+00,7.789367e-01,5.977249e-01,-2.955214e+00,-1.469916e+00,5.360174e+00,9.197494e+00,5.319468e+00,2.921294e+00,4.791035e+00,1.161689e+01,1.370956e+01,1.156067e+01,1.321127e+01,1.529418e+01,1.376235e+01
7.284269e+00,1.299777e+01,1.327473e+01,9.378030e+00,6.306962e+00,-1.809711e+00,-1.272190e+01,-3.931210e+00,3.506063e+00,1.817222e+00,-5.508928e+00,-1.839771e+00,4.721232e+00,5.536200e+00,8.158587e+00,1.920826e+01,2.329934e+01,1.957177e+01,1.636908e+01,1.845451e+01,1.851651e+01,1.998476e+01,1.994093e+01,1.573916e+01,8.538977e+00,8.239631e+00,7.696098e+00,1.118581e+01,1.125016e+01,1.005131e+01,8.277665e+00,5.565710e+00,5.030427e+00,4.725841e+00,2.194231e+00,-6.938206e-01,-5.393202e+00,-1.903324e+00,-5.804478e+00,-7.269062e+00,-2.033968e+00,8.967955e+00,9.170639e+00,6.874799e+00,8.652671e+00,1.073774e+01,5.172961e+00
2.911507e+00,5.076144e+00,4.737532e+00,7.646337e+00,4.492086e+00,-6.151119e+00,-1.928599e+01,-2.203968e+01,-1.615776e+01,-1.074269e+01,-7.663881e+00,-1.149395e+01,-1.079604e+01,-1.343196e+01,-1.291436e+01,-7.922337e+00,-8.684174e+00,-1.011625e+01,-1.156592e+01,-1.197944e+01,-1.277021e+01,-1.677267e+01,-1.642649e+01,-9.815556e+00,-6.764624e+00,-7.998497e+00,-9.906368e+00,-1.464404e+01,-1.615102e+01,-1.486232e+01,-1.751958e+01,-2.284065e+01,-2.431412e+01,-2.718147e+01,-2.964078e+01,-3.091686e+01,-2.894490e+01,-2.754492e+01,-1.857794e+01,-1.984280e+01,-8.479930e+00,4.204979e+00,4.649525e+00,1.817261e-01,2.030333e+00,2.124532e+00,-1.268868e+00
