Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.614608e+02,-4.614608e+02,-4.614608e+02,-4.614608e+02,-4.614608e+02,-4.614608e+02,-4.614608e+02,-4.614608e+02,-4.235879e+02,-3.088430e+02,-2.382978e+02,-2.012674e+02,-1.849966e+02,-1.973557e+02,-1.814870e+02,-1.744802e+02,-1.866752e+02,-1.960111e+02,-2.028312e+02,-2.287869e+02,-2.704924e+02,-3.214374e+02,-3.641553e+02,-3.990672e+02,-4.172603e+02,-4.337292e+02,-4.557426e+02,-4.612079e+02,-4.614608e+02,-4.614608e+02,-4.614608e+02,-4.614608e+02,-4.614608e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.787389e+01,7.922180e+01,7.675131e+01,6.363142e+01,6.947214e+01,6.914722e+01,6.529722e+01,6.926423e+01,7.442331e+01,8.067200e+01,9.698750e+01,1.104224e+02,1.127525e+02,1.131082e+02,1.002442e+02,7.583120e+01,5.240458e+01,3.066344e+01,6.942509e+00,3.515465e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.721259e+01,3.994654e+01,4.974546e+00,-3.376363e+01,-3.603653e+01,-2.841993e+01,-3.020741e+01,-2.436662e+01,-8.110035e+00,-5.089309e-01,4.705615e+00,1.782671e+01,3.878590e+01,5.933353e+01,6.025674e+01,4.895549e+01,3.160872e+01,1.411784e+01,4.692020e+00,3.336268e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.038427e+01,6.440443e+01,7.183491e+01,6.792831e+01,7.060569e+01,7.003368e+01,7.922187e+01,8.140658e+01,8.148853e+01,7.844821e+01,6.844881e+01,5.465653e+01,4.979388e+01,4.371915e+01,3.392148e+01,2.652411e+01,1.703519e+01,5.246309e+00,3.370302e+00,3.044342e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.406272e+00,-3.155966e+01,-5.283670e+01,-6.324166e+01,-5.977943e+01,-5.491003e+01,-6.374919e+01,-7.049804e+01,-7.314606e+01,-7.011606e+01,-6.807680e+01,-6.452394e+01,-4.957195e+01,-2.267520e+01,2.709131e+00,1.586437e+01,1.342778e+01,6.983736e+00,3.331845e+00,2.649564e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.159724e+01,-1.630004e+01,-9.135416e+00,-3.591297e+00,2.380966e+00,9.415825e+00,1.355843e+01,9.811630e+00,6.690924e-01,5.536278e-01,-1.924362e+00,-3.977057e-01,7.196344e+00,6.065041e+00,7.783396e+00,9.662035e+00,1.097794e+01,8.206803e+00,3.005489e+00,2.165234e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.311692e+01,-2.249774e+01,-1.221362e+01,-1.166041e+00,2.743095e+00,-1.780123e+00,1.570364e+00,3.001524e+00,-5.243701e-01,-3.307847e+00,-2.316848e+00,5.273327e+00,1.101535e+01,2.615076e-01,-4.100728e+00,-2.245438e-01,1.321549e+00,7.069498e-01,1.156839e+00,1.607755e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.581189e+01,-4.628045e+01,-4.379967e+01,-4.227480e+01,-3.687537e+01,-3.708761e+01,-3.914605e+01,-3.605374e+01,-2.935917e+01,-2.991685e+01,-3.468017e+01,-4.049892e+01,-4.697877e+01,-4.352388e+01,-2.711556e+01,-1.278764e+01,-1.094088e+01,-9.682777e+00,-1.410515e+00,9.959523e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.565557e+01,-2.968124e+01,-2.420745e+01,-2.078872e+01,-1.798162e+01,-1.535174e+01,-9.688192e+00,-1.002831e+01,-6.390621e+00,-1.260529e+00,-1.535279e-02,1.302504e+00,-6.828032e+00,-9.921371e+00,-1.951064e+01,-2.195186e+01,-1.587487e+01,-1.227832e+01,-2.902203e+00,3.504974e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.085267e+01,-2.043476e+01,-2.934639e+01,-2.772478e+01,-2.832496e+01,-3.314888e+01,-3.139551e+01,-3.265099e+01,-3.845319e+01,-3.628490e+01,-3.284092e+01,-2.970045e+01,-2.315371e+01,-2.196861e+01,-2.586210e+01,-2.497390e+01,-1.249292e+01,-6.749981e+00,-2.806681e+00,-3.068008e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
