Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.250371e+02,-4.012845e+02,-3.607757e+02,-2.272797e+02,-1.464765e+02,-1.245319e+02,-1.327195e+02,-1.192754e+02,-1.001551e+02,-7.157971e+01,-3.537395e+01,-1.597721e+01,-3.092413e+01,-8.370515e+01,-1.432719e+02,-1.986908e+02,-2.735409e+02,-3.556052e+02,-3.986544e+02,-4.090875e+02,-4.075105e+02,-4.043995e+02,-4.080171e+02,-4.292192e+02
9.440237e+01,9.918444e+01,1.166454e+02,1.580289e+02,1.551694e+02,1.408704e+02,1.274785e+02,1.209404e+02,1.148956e+02,1.091097e+02,1.115847e+02,1.125976e+02,1.170068e+02,1.319447e+02,1.461111e+02,1.558512e+02,1.601284e+02,1.367150e+02,1.064736e+02,9.587571e+01,9.707238e+01,9.507671e+01,9.181084e+01,8.311746e+01
5.704319e+00,-3.737671e+00,-1.579711e+01,-1.872917e+01,-2.387494e+01,-2.356276e+01,-2.322100e+01,-3.072335e+01,-3.124184e+01,-3.510496e+01,-3.913661e+01,-4.665554e+01,-4.868814e+01,-3.451947e+01,-2.052036e+01,-1.274246e+01,-2.636410e+00,-4.258543e+00,-8.780954e+00,-9.770296e+00,-1.024782e+01,-1.291759e+01,-1.630984e+01,-1.291703e+01
5.891747e+00,1.198835e+01,3.421183e+00,-2.562877e+00,2.958939e+00,1.004507e+01,1.230050e+01,1.468446e+01,2.051285e+01,8.080242e+00,-7.396426e+00,-1.071316e+01,-8.484952e+00,2.045314e+00,-1.229608e+00,-8.375126e+00,-8.029539e+00,-3.877522e+00,-5.908746e+00,-1.359911e+00,-2.306493e+00,-1.256573e-01,-6.450008e-01,-5.725503e+00
1.464318e+01,1.769510e+01,3.561154e+00,-2.447890e+01,-3.397874e+01,-2.639508e+01,-1.561130e+01,-1.844016e+01,-1.738597e+01,-1.982077e+01,-2.597578e+01,-2.693559e+01,-2.945458e+01,-2.222038e+01,-1.731667e+01,-1.153189e+01,-3.120010e+00,1.256854e+01,1.610401e+01,1.677877e+01,1.814756e+01,1.609715e+01,1.731978e+01,1.896660e+01
9.447133e+00,6.801862e+00,-1.007206e+01,-3.048453e+00,7.667725e+00,1.402949e+01,2.090276e+01,2.683170e+01,2.837540e+01,2.748746e+01,2.662349e+01,2.574984e+01,2.498432e+01,2.928357e+01,2.250428e+01,1.859686e+01,1.059645e+01,2.200416e+00,1.038735e+01,9.891750e+00,1.234091e+01,6.472638e+00,5.626326e+00,1.291844e+01
9.534426e+00,1.458562e+01,-3.173156e+00,-2.887609e+01,-3.229224e+01,-3.421878e+01,-3.735697e+01,-3.922936e+01,-4.082559e+01,-3.799609e+01,-3.532331e+01,-4.233508e+01,-4.610249e+01,-3.777606e+01,-3.098413e+01,-2.847998e+01,-2.046663e+01,3.347552e-01,8.591539e+00,9.432978e+00,1.235432e+01,1.205880e+01,9.238130e+00,8.605159e+00
1.851281e+00,4.241053e+00,-2.071962e+00,-2.886233e+00,9.342463e+00,1.147936e+01,1.248762e+01,1.735204e+01,2.410061e+01,3.101682e+01,3.627502e+01,3.644993e+01,3.885527e+01,3.345573e+01,2.511225e+01,1.704154e+01,1.447680e+00,-8.194369e+00,-4.511948e+00,1.604437e+00,1.637913e+00,-1.009628e-01,-9.799895e-01,2.929816e+00
3.193828e+00,7.013134e+00,2.168214e+01,2.359916e+01,1.201287e+01,1.555333e+00,-2.667792e+00,-2.161599e+00,-6.061858e+00,-8.553349e+00,-1.195372e+01,-1.115550e+01,-1.246517e+01,-1.515377e+01,-1.723743e+01,-1.505783e+01,-8.927925e+00,-7.016058e+00,-5.588981e+00,1.872400e+00,1.710502e+00,3.372897e+00,-1.452533e+00,-9.332490e-02
7.930297e+00,9.935373e+00,1.909949e+01,2.068011e+01,2.235336e+01,1.800114e+01,1.450912e+01,1.240557e+01,1.027203e+01,1.393002e+01,1.718104e+01,1.500555e+01,8.682899e+00,7.229040e+00,-9.826392e-01,-9.278528e+00,-5.429935e+00,-1.428584e+00,8.021110e-01,3.281687e+00,5.392541e+00,8.246093e+00,3.813065e+00,2.630709e+00
