Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-5.066648e+02,-4.857198e+02,-4.810973e+02,-4.612043e+02,-4.514586e+02,-4.578193e+02,-3.386646e+02,-1.509928e+02,-7.720210e+01,-7.122784e+01,-9.423403e+01,-9.985661e+01,-6.778824e+01,-4.284624e+01,-4.309897e+01,-8.204783e+01,-1.496623e+02,-2.428707e+02,-3.346903e+02,-4.049536e+02,-4.709913e+02,-4.850557e+02,-4.835262e+02,-4.824142e+02,-4.869499e+02,-4.862281e+02,-4.935450e+02
5.661158e+01,7.370929e+01,8.116319e+01,1.034196e+02,1.142758e+02,1.098418e+02,1.496153e+02,1.099931e+02,8.178092e+01,5.826579e+01,4.855237e+01,4.610029e+01,3.497527e+01,4.730998e+01,7.564052e+01,1.003076e+02,1.252908e+02,1.532126e+02,1.676139e+02,1.339402e+02,8.504292e+01,6.974237e+01,7.002872e+01,7.407098e+01,7.125937e+01,7.079924e+01,6.439824e+01
1.944636e+01,1.761355e+01,2.548087e+01,3.645081e+01,4.009705e+01,4.339848e+01,2.757922e+01,2.775339e+00,-1.893012e+01,-2.068243e+01,-2.346740e+00,2.685359e+00,-1.270072e+01,-2.961148e+01,-3.650999e+01,-2.848492e+01,-1.130754e+01,-2.045899e+00,-3.337395e+00,-2.593899e-02,1.400933e+01,7.540678e+00,5.075198e+00,1.155603e+01,1.539967e+01,1.321273e+01,1.125767e+01
1.387464e+00,-3.340334e+00,1.118093e+00,5.873509e+00,3.004125e+00,9.040648e+00,-9.855844e+00,-2.161483e+01,-2.641687e+01,-2.671345e+01,-2.344490e+01,-2.296373e+01,-3.196725e+01,-4.524672e+01,-5.899122e+01,-6.007967e+01,-4.735009e+01,-2.923396e+01,-2.320057e+01,-2.872101e+01,-9.814771e+00,-9.900957e+00,-1.343051e+01,-9.789980e+00,-3.385623e+00,-6.580193e+00,-9.784104e+00
6.623831e+00,6.730210e+00,5.632095e+00,1.289641e+01,1.022372e+01,1.367531e+01,5.044132e-01,-2.793340e+01,-3.100566e+01,-3.473537e+01,-3.071972e+01,-2.313468e+01,-2.370510e+01,-2.033806e+01,-2.228259e+01,-2.826527e+01,-2.658814e+01,-1.327203e+01,9.291624e+00,7.581065e+00,6.243052e+00,8.172451e+00,4.337330e+00,4.898408e+00,9.207788e+00,4.961323e+00,6.440009e-01
1.390664e+01,1.231796e+01,8.631256e+00,2.142869e+01,2.497462e+01,2.528633e+01,3.587823e+01,5.088650e+01,4.856276e+01,4.621908e+01,4.425945e+01,4.790913e+01,4.572805e+01,4.371648e+01,5.051582e+01,4.943486e+01,4.387604e+01,3.511033e+01,1.634300e+01,1.716483e+01,1.432837e+01,1.528212e+01,1.200799e+01,1.394257e+01,1.511403e+01,1.185465e+01,1.087082e+01
1.332424e+01,8.201641e+00,5.033244e+00,1.616345e+01,2.336141e+01,2.503246e+01,-1.848033e+01,-4.471850e+01,-4.332535e+01,-4.150292e+01,-3.852351e+01,-3.639012e+01,-3.864784e+01,-4.261132e+01,-4.304391e+01,-4.175426e+01,-4.075405e+01,-3.490411e+01,-8.863007e+00,-4.912964e-01,5.714283e+00,7.558637e+00,6.052657e+00,7.470393e+00,6.660669e+00,5.490160e+00,8.907916e+00
1.217484e+01,8.204491e+00,3.085632e+00,3.784340e+00,8.056886e+00,1.563963e+01,-4.423382e+00,4.389109e+00,1.303511e+01,1.946976e+01,2.512873e+01,2.608548e+01,2.148336e+01,1.849171e+01,1.747776e+01,1.287250e+01,7.789851e+00,3.971534e+00,-4.117480e+00,-4.495710e+00,1.813961e+00,6.810561e+00,8.470203e+00,4.163818e+00,3.643006e+00,4.465825e+00,8.462249e+00
1.292192e+01,1.110870e+01,5.736125e-01,-9.386118e+00,-9.307903e+00,2.710912e+00,6.636848e+00,-1.529484e+00,-1.915577e+00,-1.129719e+00,6.644198e-01,-8.987805e-01,-8.486003e-01,3.584060e+00,5.068252e+00,3.852349e+00,2.195937e+00,-2.161454e-01,6.051259e+00,9.716085e+00,7.206783e+00,1.081356e+01,1.671740e+01,1.005397e+01,8.100403e+00,1.089490e+01,1.249539e+01
8.906178e+00,8.156770e+00,-5.004517e+00,-2.094804e+01,-2.188539e+01,-1.093999e+01,1.068821e+01,1.763926e+01,1.914143e+01,2.174265e+01,2.135311e+01,1.972043e+01,1.755618e+01,2.047269e+01,2.025257e+01,2.168611e+01,2.030165e+01,1.670833e+01,1.534428e+01,1.101031e+01,6.909189e+00,4.430920e+00,1.142374e+01,9.665728e+00,5.471469e+00,8.531075e+00,8.399076e+00
