Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-5.094195e+02,-4.991195e+02,-4.380406e+02,-3.098730e+02,-2.410293e+02,-1.491366e+02,-1.131657e+02,-9.899144e+01,-1.066436e+02,-1.058001e+02,-9.767089e+01,-7.723893e+01,-7.640834e+01,-9.839236e+01,-1.437380e+02,-2.073808e+02,-2.962634e+02,-3.795832e+02,-4.284105e+02,-4.756295e+02,-4.933710e+02,-4.877750e+02,-4.808176e+02,-4.827310e+02,-4.931652e+02,-5.002266e+02,-5.037316e+02
2.611072e+01,3.623487e+01,1.785579e+01,-3.671631e+01,-6.443106e+01,2.303982e+00,5.093745e+01,2.754737e+01,1.274400e+01,1.051476e+01,5.777095e+00,4.735508e+00,2.536088e+01,6.128295e+01,9.712199e+01,1.261437e+02,1.296910e+02,1.224655e+02,9.766239e+01,5.755894e+01,4.302213e+01,4.664325e+01,4.729369e+01,4.990424e+01,4.357914e+01,3.530495e+01,3.184441e+01
1.498746e+01,1.605094e+01,3.863655e+01,5.412171e+01,4.117402e+01,1.377144e+01,-2.028216e+01,-1.927130e+01,-7.219346e+00,-1.093822e+01,-1.511077e+01,-3.999669e+01,-6.704649e+01,-7.302534e+01,-5.468846e+01,-2.562547e+01,8.288201e+00,1.632395e+01,1.201092e+01,1.605283e+01,1.972610e+01,1.971082e+01,1.420859e+01,1.711352e+01,2.098286e+01,1.691576e+01,1.586949e+01
8.841831e+00,4.070736e+00,5.170794e+00,9.640451e+00,2.546896e+01,1.472128e+01,8.995504e+00,1.510872e+00,-8.801734e+00,-2.013805e+01,-2.481676e+01,-2.303283e+01,-2.687983e+01,-2.733989e+01,-2.803181e+01,-4.253123e+01,-4.080109e+01,-2.528192e+01,-2.048066e+01,-4.145630e+00,5.015105e+00,3.986365e+00,-4.507136e-02,1.493694e+00,7.019725e+00,7.295862e+00,6.435986e+00
9.256773e+00,4.697595e+00,-2.170003e+01,-2.943798e+01,-3.159045e+01,-3.578786e+01,-3.356440e+01,-3.172886e+01,-2.193959e+01,-1.796703e+01,-1.894767e+01,-2.300354e+01,-2.963498e+01,-3.304246e+01,-2.487876e+01,-1.167570e+01,-2.313130e+00,-1.419973e-01,-1.300663e+00,3.153112e+00,5.256378e+00,6.608780e+00,1.329738e+01,8.498091e+00,7.271449e+00,9.719351e+00,7.264366e+00
9.743352e+00,7.528927e+00,3.182341e+01,3.884459e+01,1.972135e+01,-4.498375e+00,5.331073e+00,2.164521e+01,3.531976e+01,4.064701e+01,4.389336e+01,4.636181e+01,4.834997e+01,5.099271e+01,4.358288e+01,3.383971e+01,2.780949e+01,1.201161e+01,1.241999e+01,1.368145e+01,1.034182e+01,7.942788e+00,1.182495e+01,1.196701e+01,1.083195e+01,1.288189e+01,1.046248e+01
6.795480e+00,4.762761e+00,-1.633705e+00,6.287467e+00,1.628649e+01,2.278320e+00,-1.237602e+01,-2.514354e+01,-2.944934e+01,-3.010375e+01,-3.249399e+01,-3.045197e+01,-3.192640e+01,-2.950337e+01,-2.391747e+01,-1.735420e+01,-1.125485e+01,-9.651156e-01,6.469623e+00,1.302301e+01,1.049657e+01,5.350187e+00,4.959278e+00,7.324209e+00,8.213243e+00,8.920695e+00,9.615839e+00
3.775002e+00,4.214526e-01,2.093329e-01,9.290279e-01,2.628954e+00,5.961644e-01,6.702637e+00,1.980894e+01,2.574273e+01,3.052178e+01,3.258222e+01,3.121555e+01,2.735260e+01,2.515811e+01,1.082056e+01,3.836453e+00,8.144094e+00,7.272865e+00,5.877725e+00,8.219055e+00,6.757144e+00,2.261518e+00,-2.245736e+00,7.744198e-01,2.411607e+00,2.277453e+00,6.560531e+00
3.467359e+00,5.631703e-01,5.913426e+00,7.691148e+00,-1.332187e+00,-1.544902e+00,7.232621e+00,5.661290e+00,1.629435e+00,1.520960e+00,7.748021e+00,1.263649e+01,1.297470e+01,1.079428e+01,9.591880e+00,1.543437e+01,1.582663e+01,1.282396e+01,1.284617e+01,5.651476e+00,3.976051e+00,5.397048e+00,4.942539e+00,2.327654e+00,3.676418e-01,-4.680729e-01,4.653837e+00
3.154997e+00,2.706521e+00,-9.434866e+00,-3.930838e+00,-5.143787e-01,-1.616494e+01,-2.129071e+01,-1.002569e+01,2.403623e+00,6.810767e+00,7.272361e+00,6.897102e+00,1.043001e+01,1.090078e+01,7.257530e+00,8.981710e+00,1.134121e+01,1.056032e+01,9.158216e+00,1.548402e+00,1.876201e+00,4.352979e+00,4.045562e+00,3.334803e+00,1.414654e+00,-7.666038e-01,2.360088e+00
1.391652e-01,8.870866e-01,6.379364e+00,3.694983e+00,8.923716e+00,-2.723046e+00,-9.556349e+00,-2.392643e+01,-3.135855e+01,-3.094464e+01,-3.364679e+01,-3.413595e+01,-3.136566e+01,-3.264017e+01,-2.795927e+01,-2.385397e+01,-1.792440e+01,-1.128931e+01,-1.732422e+00,-4.594418e+00,-1.995916e+00,-2.964406e-01,2.883755e+00,2.123490e+00,2.021237e-01,-3.121579e+00,-2.582868e+00
-2.584365e+00,-3.584365e+00,-8.057777e+00,-9.027407e+00,-1.406391e+01,-1.623493e+01,-1.407810e+01,-1.288446e+01,-1.298528e+01,-1.247112e+01,-1.224060e+01,-9.382805e+00,-4.575246e+00,-3.737941e+00,2.150367e+00,-4.687156e+00,-1.030524e+01,-7.327122e+00,-3.101405e+00,-6.040098e+00,-5.521653e+00,-4.726132e+00,-2.090551e+00,-2.402442e+00,-3.124470e+00,-5.898272e+00,-7.125614e+00
-7.316777e-01,-3.751700e+00,-1.285194e+00,-3.329041e+00,-3.088962e+00,-1.756441e+01,-1.979552e+01,-2.274576e+01,-2.567238e+01,-2.232746e+01,-2.575780e+01,-3.539617e+01,-3.986756e+01,-3.236723e+01,-1.588202e+01,-6.727742e+00,-4.511695e+00,-2.822690e+00,1.134172e+00,-1.651045e+00,-4.474352e+00,-2.938471e-01,1.388706e-01,-2.140418e+00,-3.032384e+00,-4.045795e+00,-6.264218e+00
