Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.080148e+02,-4.991612e+02,-4.968851e+02,-4.821065e+02,-3.133087e+02,-2.154991e+02,-1.776434e+02,-1.279450e+02,-1.066409e+02,-1.072890e+02,-1.104045e+02,-1.027598e+02,-9.054037e+01,-9.815823e+01,-1.146483e+02,-1.345251e+02,-1.715950e+02,-2.227574e+02,-2.797085e+02,-3.263261e+02,-3.796412e+02,-4.469711e+02,-4.815280e+02,-4.708087e+02,-4.438926e+02,-4.339959e+02,-4.425240e+02,-4.646073e+02
1.991255e+01,3.020208e+01,3.257105e+01,3.976211e+01,6.619205e+01,6.929883e+01,5.801102e+01,8.398948e+01,8.293709e+01,4.386153e+01,2.240810e+01,2.266949e+01,2.409949e+01,4.022072e+01,5.977700e+01,8.533220e+01,1.163951e+02,1.457972e+02,1.639838e+02,1.502158e+02,1.211521e+02,7.191666e+01,4.319963e+01,4.123074e+01,4.575652e+01,4.825072e+01,5.279530e+01,5.149093e+01
1.349735e+01,1.892951e+01,2.008327e+01,8.496185e+00,-4.221555e+01,-4.172717e+01,-3.280310e+01,-3.764774e+01,-5.120713e+01,-4.297341e+01,-3.731673e+01,-4.271466e+01,-5.008047e+01,-5.628802e+01,-6.715825e+01,-7.008643e+01,-6.177202e+01,-3.657395e+01,-1.215329e+01,5.812675e-02,-1.781842e+00,6.991499e+00,1.230549e+01,9.664658e+00,1.266670e+01,1.031889e+01,1.366506e+01,1.179403e+01
9.869179e+00,1.132935e+01,1.266074e+01,4.984785e+00,-2.029175e+01,-2.313527e+01,-2.016704e+01,-4.356727e+01,-4.261988e+01,-3.098990e+01,-2.422990e+01,-2.349910e+01,-2.077669e+01,-2.889002e+01,-3.670825e+01,-4.359231e+01,-4.865529e+01,-4.866016e+01,-4.875799e+01,-4.140426e+01,-3.662814e+01,-1.400093e+01,1.073856e+00,-7.797458e+00,-1.659710e+01,-2.017007e+01,-1.420218e+01,-4.854678e+00
1.040808e+01,1.037664e+01,1.246351e+01,1.863681e+01,2.747134e+01,1.698246e+01,1.321259e-01,-2.272331e+01,-2.919123e+01,-2.774611e+01,-1.911192e+01,-2.512918e+01,-3.137132e+01,-2.542672e+01,-1.719081e+01,-1.661527e+01,-1.602819e+01,-5.645112e+00,7.245681e+00,4.700124e+00,5.032687e+00,6.494041e+00,1.004026e+01,1.651099e+01,2.526859e+01,2.536578e+01,2.036169e+01,1.167320e+01
1.140857e+01,1.105703e+01,1.236557e+01,1.665281e+01,1.854797e+01,1.801040e+01,3.186302e+01,4.029733e+01,3.904987e+01,4.580313e+01,5.021399e+01,5.091885e+01,5.261189e+01,4.889491e+01,4.526696e+01,4.655882e+01,4.624915e+01,3.241290e+01,1.526591e+01,1.634930e+01,2.462926e+01,1.850074e+01,1.524148e+01,2.189357e+01,2.126965e+01,1.595198e+01,1.409302e+01,1.394374e+01
9.700393e+00,8.394044e+00,7.512281e+00,1.104791e-01,-3.158186e+01,-3.944231e+01,-3.675771e+01,-2.096964e+01,-2.006695e+01,-2.453519e+01,-2.716364e+01,-2.809626e+01,-3.132599e+01,-3.353331e+01,-4.030471e+01,-3.619585e+01,-3.676471e+01,-3.202478e+01,-2.009944e+01,-5.255199e+00,6.929801e+00,7.108097e+00,6.904290e+00,7.822825e+00,5.896310e+00,1.225694e+00,4.116538e-01,2.701743e+00
6.104556e+00,3.336123e+00,1.226102e+00,-6.791517e+00,7.285702e+00,9.496088e+00,6.591441e+00,8.321985e+00,9.860964e+00,2.188341e+01,2.694081e+01,2.802535e+01,2.470150e+01,2.205915e+01,1.323452e+01,1.114891e+01,1.672852e+01,5.381896e+00,-8.789085e+00,-1.702194e+01,-1.295964e+01,-2.693944e+00,-2.231241e+00,-3.676744e+00,-4.146833e+00,-1.664822e+00,4.480752e-01,6.661046e-02
2.958397e+00,-2.587935e-01,-1.585105e+00,-1.326625e+00,-2.920945e+00,-5.195787e+00,-3.232235e+00,-4.690356e+00,-3.647425e+00,1.002567e+00,6.929873e+00,7.752860e+00,7.870824e+00,1.004793e+01,9.710730e+00,9.333052e+00,8.897087e+00,7.696907e+00,1.008272e+01,8.012094e+00,6.079765e+00,1.653445e+00,-1.563797e+00,-6.007025e+00,-5.373847e+00,-7.592832e-01,-1.721146e+00,-2.721590e-01
7.689261e-01,-1.336188e+00,-1.629614e+00,-5.888531e-01,2.051828e+00,7.153025e+00,3.792529e+00,7.468978e-01,2.614490e-01,4.192950e+00,4.483439e+00,9.165868e+00,1.186639e+01,1.730433e+01,1.353068e+01,1.276053e+01,1.563949e+01,1.152915e+01,1.630567e+01,1.803105e+01,1.055819e+01,6.242677e+00,3.128945e+00,4.940508e+00,9.790518e+00,1.152786e+01,6.586176e+00,5.211032e+00
