Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.163968e+02,-4.953659e+02,-4.949633e+02,-4.913471e+02,-4.900889e+02,-4.904789e+02,-4.916112e+02,-4.906938e+02,-4.922927e+02,-4.924305e+02,-4.915870e+02,-4.834427e+02,-4.573597e+02,-4.155219e+02,-3.573990e+02,-2.927126e+02,-2.037415e+02,-1.467881e+02,-1.412265e+02,-1.530832e+02,-1.418986e+02,-1.214610e+02,-9.610419e+01,-8.522137e+01,-9.806028e+01,-1.199229e+02,-1.501967e+02,-1.945147e+02,-2.408106e+02,-2.938354e+02,-3.709281e+02,-4.406920e+02,-4.834354e+02,-4.898236e+02,-4.885348e+02,-4.877136e+02,-4.899954e+02,-4.871891e+02,-4.865326e+02,-4.886564e+02,-5.001275e+02
4.607762e+01,6.392817e+01,6.347782e+01,6.702826e+01,7.077524e+01,7.029555e+01,6.699546e+01,6.808849e+01,6.751762e+01,6.921710e+01,6.932961e+01,7.567979e+01,9.128362e+01,1.023078e+02,1.179466e+02,1.421115e+02,1.853961e+02,1.931762e+02,1.681461e+02,1.373889e+02,1.359868e+02,1.384973e+02,1.320405e+02,1.293583e+02,1.235369e+02,1.244244e+02,1.402790e+02,1.548894e+02,1.560544e+02,1.459412e+02,1.248824e+02,9.667584e+01,7.442664e+01,6.995944e+01,6.910554e+01,7.070174e+01,6.989703e+01,7.221937e+01,7.318693e+01,7.077124e+01,6.167693e+01
1.479414e+01,1.462801e+01,1.296218e+01,1.297697e+01,1.893350e+01,2.019250e+01,1.568834e+01,1.573063e+01,1.702548e+01,2.069080e+01,1.962869e+01,1.866606e+01,1.113406e+01,-6.627193e+00,-2.143820e+01,-3.231315e+01,-6.088945e+01,-8.095654e+01,-8.541898e+01,-8.967058e+01,-9.799273e+01,-1.086803e+02,-1.168746e+02,-1.232100e+02,-1.186676e+02,-1.084349e+02,-1.023164e+02,-8.304868e+01,-6.274943e+01,-4.522068e+01,-2.770669e+01,-4.828153e+00,1.387197e+01,1.531079e+01,1.300156e+01,1.450685e+01,1.715186e+01,1.681210e+01,1.706312e+01,1.586731e+01,1.646598e+01
-1.208484e-04,-1.986176e+00,-1.701326e+00,-4.959127e+00,-1.329313e+00,3.148289e+00,1.385533e+00,-5.288770e-01,3.743937e-01,2.881577e+00,2.166193e+00,1.148214e-01,1.117164e-01,2.213543e+00,4.104671e+00,7.443634e+00,-1.742687e+01,-2.250250e+01,-1.310747e+01,1.459332e+00,-3.862836e-01,-6.282820e+00,-8.214441e-02,2.988027e+00,5.546841e+00,1.141424e+01,5.726303e+00,3.920899e+00,2.655759e+00,-3.758349e+00,-1.115588e+01,-1.224380e+01,-7.485415e+00,-7.388474e+00,-4.934022e+00,-5.176048e+00,-2.870122e+00,-4.324457e+00,-5.051261e+00,-5.003234e+00,-5.032921e+00
4.604597e+00,9.983130e+00,1.457397e+01,1.065592e+01,9.620255e+00,1.446514e+01,1.478465e+01,1.175707e+01,1.292356e+01,1.449242e+01,1.394748e+01,1.189205e+01,1.849307e+01,2.036014e+01,1.898982e+01,1.383078e+01,3.020136e-02,-3.236113e+00,-1.626185e+00,3.595424e+00,7.836107e+00,4.633600e+00,-3.593454e+00,-9.573144e+00,-1.561601e+01,-7.488182e+00,-3.871067e+00,4.400375e-01,1.477928e+00,7.289426e+00,1.678261e+01,1.347756e+01,6.089047e+00,3.049999e+00,9.007193e+00,7.308442e+00,7.251530e+00,5.876068e+00,4.205729e+00,5.828898e+00,2.455636e+00
1.014796e+01,1.567281e+01,2.151134e+01,2.064594e+01,1.796809e+01,1.938598e+01,1.747993e+01,1.598600e+01,1.835722e+01,2.043895e+01,1.945576e+01,1.527754e+01,1.386009e+01,1.565314e+01,1.254219e+01,8.097539e+00,-6.129652e-02,9.942052e-01,1.091947e+01,2.410167e+01,2.660881e+01,2.554898e+01,2.617238e+01,2.840547e+01,2.824334e+01,3.137790e+01,3.308512e+01,3.205865e+01,2.276926e+01,1.332412e+01,9.282236e+00,1.338888e+01,1.343025e+01,1.238830e+01,1.524806e+01,1.429257e+01,1.314694e+01,1.252514e+01,9.178802e+00,1.245295e+01,1.156119e+01
8.638724e+00,8.681622e+00,1.129483e+01,1.383315e+01,1.285796e+01,1.175830e+01,8.020149e+00,9.318915e+00,1.060977e+01,1.098569e+01,9.687838e+00,6.726042e+00,-4.890721e-01,-1.626564e-01,7.263301e-01,4.554557e+00,-1.780984e+01,-2.969913e+01,-2.867279e+01,-1.177102e+01,-7.539623e+00,-6.773258e+00,-6.678611e+00,-1.228783e+01,-1.547255e+01,-1.348212e+01,-1.075223e+01,-6.935498e+00,-3.615806e+00,-9.319450e+00,-2.550799e-01,7.336521e+00,6.052549e+00,8.341953e+00,6.592628e+00,6.665838e+00,4.924610e+00,5.589007e+00,3.492747e+00,6.435435e+00,6.985817e+00
7.095619e+00,5.587871e+00,4.979981e+00,6.754062e+00,7.255488e+00,6.772525e+00,5.547325e+00,7.614216e+00,6.124235e+00,3.198736e+00,9.326177e-01,1.446616e+00,-5.516477e+00,-1.477859e+01,-1.740817e+01,-1.228810e+01,-2.879037e+01,-2.242800e+01,-9.444253e+00,1.035181e+01,1.261403e+01,1.167260e+01,1.232346e+01,8.808167e+00,9.064608e+00,1.037890e+01,6.484870e+00,1.439806e+00,1.982149e+00,2.566804e+00,7.193987e+00,2.403435e+00,6.597561e-01,2.875199e+00,1.540191e+00,4.509890e-02,-2.354482e+00,-6.091616e-01,1.512772e+00,1.263876e+00,-1.940540e+00
8.371799e+00,8.970571e+00,7.387561e+00,6.557899e+00,6.728711e+00,6.761566e+00,8.483432e+00,9.217170e+00,6.237960e+00,3.526207e+00,1.017059e+00,1.557821e-01,-6.690956e+00,-9.476971e+00,-1.121119e+01,-1.004693e+01,-1.260749e+01,-1.466328e+01,-1.477816e+01,-8.326670e+00,-8.348936e+00,-7.846686e+00,-6.040452e+00,-6.559753e+00,-5.592496e+00,-5.005353e+00,-7.808167e+00,-3.400313e+00,-3.468408e+00,-7.554201e+00,-7.069759e+00,-4.226108e+00,2.415013e-01,1.518711e+00,4.421928e+00,1.261847e+00,-8.561982e-01,2.902781e-01,2.591236e+00,-2.907595e-01,-3.991405e+00
6.981892e+00,7.078403e+00,5.472520e+00,5.864451e+00,5.093195e+00,3.530695e+00,4.358135e+00,4.020046e+00,1.739906e+00,2.976753e+00,3.601795e+00,-1.346421e+00,-1.171579e+01,-1.123474e+01,-9.184452e+00,-6.093549e+00,-3.625192e+00,6.971923e-01,2.878647e-01,-1.158644e+01,-7.740755e+00,-8.136584e-01,-1.654824e+00,-7.737524e+00,-1.208989e+01,-1.074778e+01,-1.551127e+01,-2.282989e+01,-2.331728e+01,-1.777504e+01,-1.614369e+01,-8.858953e+00,-2.448939e+00,-7.883044e-01,3.758275e+00,3.290041e+00,1.596328e+00,-5.713614e-01,-8.282537e-01,-2.235296e+00,-3.032711e-01
