Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-5.320967e+02,-5.307308e+02,-5.300680e+02,-5.294461e+02,-5.305439e+02,-5.264602e+02,-5.250339e+02,-5.290122e+02,-5.290361e+02,-5.276784e+02,-5.281177e+02,-5.278504e+02,-5.251465e+02,-5.174706e+02,-5.124278e+02,-3.604531e+02,-2.301721e+02,-1.838773e+02,-1.848602e+02,-1.820625e+02,-1.891576e+02,-1.534798e+02,-1.071278e+02,-9.513966e+01,-1.095964e+02,-1.354321e+02,-1.812572e+02,-2.438725e+02,-2.969339e+02,-3.502913e+02,-4.112509e+02,-4.653774e+02,-5.038342e+02,-5.239001e+02,-5.269832e+02,-5.254363e+02,-5.266974e+02,-5.278455e+02,-5.277082e+02,-5.263447e+02
9.864863e-01,2.903588e+00,3.836139e+00,4.715652e+00,3.174864e+00,8.910448e+00,1.091859e+01,5.334153e+00,5.246878e+00,7.213179e+00,6.582831e+00,6.961259e+00,1.075136e+01,2.146198e+01,2.853422e+01,1.194736e+02,1.148061e+02,9.072725e+01,6.277696e+01,5.043841e+01,4.690159e+01,5.453563e+01,7.863220e+01,9.387422e+01,1.014004e+02,1.147243e+02,1.248570e+02,1.268906e+02,1.380782e+02,1.450437e+02,1.294904e+02,7.965370e+01,3.756780e+01,1.235809e+01,8.161475e+00,1.033716e+01,8.592892e+00,6.974770e+00,7.161458e+00,9.087802e+00
9.827174e-01,2.856377e+00,3.774991e+00,4.654217e+00,3.148069e+00,8.765961e+00,1.074744e+01,5.287381e+00,5.079510e+00,7.144571e+00,6.491021e+00,6.866780e+00,1.055647e+01,2.085749e+01,2.773473e+01,-1.058379e+01,-4.927810e+01,-5.566202e+01,-4.995007e+01,-5.055608e+01,-4.391908e+01,-5.631553e+01,-6.337542e+01,-5.249387e+01,-3.490391e+01,-1.940912e+01,-8.895237e+00,6.936355e+00,2.783307e+01,4.796309e+01,5.310825e+01,4.560543e+01,2.974218e+01,1.176585e+01,7.989365e+00,1.012976e+01,8.501640e+00,6.900367e+00,7.074764e+00,8.985411e+00
9.764848e-01,2.778994e+00,3.674891e+00,4.553231e+00,3.103750e+00,8.528751e+00,1.046663e+01,5.210206e+00,4.904670e+00,7.031254e+00,6.351048e+00,6.711019e+00,1.023697e+01,1.992274e+01,2.643327e+01,-4.707521e+01,-2.769745e+01,-1.283039e+01,5.887741e-01,-1.365345e+00,-9.373757e+00,-1.356716e+01,-2.867410e+01,-4.152647e+01,-3.689684e+01,-2.668945e+01,-1.957873e+01,-1.831428e+01,-2.008317e+01,-1.911794e+01,-4.237201e+00,1.898998e+01,2.241030e+01,1.096995e+01,7.708736e+00,9.791339e+00,8.351110e+00,6.779317e+00,6.958325e+00,8.817982e+00
9.678615e-01,2.673360e+00,3.538509e+00,4.414793e+00,3.042407e+00,8.204130e+00,1.008269e+01,5.103775e+00,4.794554e+00,6.874741e+00,6.176929e+00,6.496489e+00,9.800653e+00,1.872472e+01,2.467491e+01,-2.058689e+01,-5.605470e+01,-6.439751e+01,-5.712282e+01,-4.903759e+01,-4.156058e+01,-4.167838e+01,-4.557987e+01,-6.144601e+01,-7.370808e+01,-6.828928e+01,-6.475896e+01,-6.179879e+01,-5.624004e+01,-3.836577e+01,-1.220809e+01,1.325512e+01,1.882690e+01,1.012703e+01,7.328615e+00,9.332426e+00,8.143607e+00,6.615870e+00,6.831096e+00,8.590183e+00
9.569527e-01,2.542082e+00,3.369420e+00,4.241698e+00,2.964741e+00,7.799262e+00,9.604471e+00,4.969643e+00,4.748707e+00,6.677114e+00,5.979787e+00,6.226641e+00,9.258051e+00,1.730348e+01,2.251993e+01,2.532625e+01,4.457436e+01,5.590096e+01,6.282027e+01,6.466271e+01,6.238222e+01,6.740460e+01,6.779620e+01,6.033356e+01,4.933411e+01,5.564153e+01,6.303098e+01,6.279744e+01,5.867900e+01,3.619880e+01,1.317286e+01,1.950485e+01,1.817038e+01,9.300828e+00,6.861110e+00,8.767118e+00,7.882300e+00,6.415632e+00,6.693111e+00,8.308247e+00
9.438774e-01,2.388374e+00,3.172066e+00,4.037484e+00,2.871609e+00,7.323023e+00,9.042826e+00,4.809720e+00,4.695479e+00,6.440989e+00,5.763908e+00,5.905787e+00,8.622091e+00,1.566764e+01,2.004118e+01,-1.492886e+01,-2.912163e+01,-2.260850e+01,-1.653363e+01,-1.693626e+01,-1.859916e+01,-1.311702e+01,-2.629522e+00,9.743549e-01,-8.144849e+00,-1.672663e+01,-1.784181e+01,-1.620442e+01,-9.088165e+00,1.991621e-01,1.456423e+01,2.022283e+01,1.705362e+01,8.460588e+00,6.320846e+00,8.112572e+00,7.571139e+00,6.185259e+00,6.528378e+00,7.979670e+00
9.287807e-01,2.215971e+00,2.951533e+00,3.806220e+00,2.764041e+00,6.785656e+00,8.410303e+00,4.626221e+00,4.548016e+00,6.169469e+00,5.526196e+00,5.539013e+00,7.907666e+00,1.381740e+01,1.732087e+01,-2.029975e+01,-2.316786e+01,-2.005262e+01,-1.571047e+01,-1.732195e+01,-1.619955e+01,-2.063551e+01,-1.773492e+01,-1.397013e+01,-1.325202e+01,-1.951900e+01,-2.788451e+01,-3.365434e+01,-2.624075e+01,-1.216621e+01,5.628427e-01,9.051559e+00,1.314678e+01,7.547988e+00,5.724376e+00,7.388208e+00,7.214804e+00,5.932081e+00,6.321451e+00,7.612874e+00
9.118197e-01,2.029011e+00,2.713439e+00,3.552470e+00,2.643197e+00,6.198509e+00,7.720721e+00,4.421606e+00,4.271990e+00,5.866074e+00,5.258965e+00,5.132075e+00,7.131154e+00,1.177778e+01,1.444709e+01,9.160273e-01,3.131351e+00,5.171669e+00,9.529324e+00,1.383756e+01,1.720440e+01,2.010627e+01,2.189104e+01,1.506738e+01,8.184185e+00,7.110607e+00,4.397068e-01,-7.345609e+00,-1.170061e+01,-2.018485e+01,-1.753224e+01,-4.986611e+00,7.292330e+00,6.546774e+00,5.089450e+00,6.614981e+00,6.818593e+00,5.663684e+00,6.073868e+00,7.216833e+00
8.931853e-01,1.831937e+00,2.463666e+00,3.281125e+00,2.510396e+00,5.573688e+00,6.988785e+00,4.198470e+00,3.913475e+00,5.534679e+00,4.955047e+00,4.691295e+00,6.309882e+00,9.617165e+00,1.151004e+01,2.255003e+01,5.921795e+00,4.339413e+00,4.155211e+00,1.616068e+00,-9.223855e-02,5.381078e-01,-5.303085e+00,-9.551098e+00,-1.125609e+01,-9.471704e+00,-1.556857e+01,-1.785940e+01,-1.267447e+01,-1.468063e+01,-1.763412e+01,-1.027385e+01,2.322792e+00,5.497354e+00,4.434332e+00,5.814491e+00,6.388363e+00,5.387532e+00,5.806517e+00,6.800660e+00
