Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-4.925414e+02,-4.802617e+02,-4.777200e+02,-4.746669e+02,-4.729963e+02,-4.740200e+02,-4.671322e+02,-4.606103e+02,-4.599902e+02,-4.538575e+02,-3.926497e+02,-2.046432e+02,-1.480505e+02,-1.509268e+02,-1.574103e+02,-1.694556e+02,-1.711000e+02,-1.671349e+02,-1.669473e+02,-1.625661e+02,-1.688674e+02,-1.633521e+02,-1.464912e+02,-1.367355e+02,-1.287496e+02,-1.246495e+02,-1.126147e+02,-9.803062e+01,-9.769717e+01,-9.050673e+01,-8.427824e+01,-1.246943e+02,-2.264698e+02,-3.261393e+02,-3.863895e+02,-4.385009e+02,-4.730723e+02,-4.824347e+02,-4.802657e+02,-4.817899e+02,-4.793505e+02,-4.780571e+02,-4.766851e+02,-4.824475e+02
3.206509e+01,4.258804e+01,4.439762e+01,4.601571e+01,4.943022e+01,4.896820e+01,5.881834e+01,6.687314e+01,6.876090e+01,7.500922e+01,1.287325e+02,1.620644e+02,1.509224e+02,1.219304e+02,1.018145e+02,9.400287e+01,9.075340e+01,8.475771e+01,8.922755e+01,9.000578e+01,8.801655e+01,9.046893e+01,8.565891e+01,8.012328e+01,9.035075e+01,1.008497e+02,1.021327e+02,1.064619e+02,1.047523e+02,1.200058e+02,1.381774e+02,1.434401e+02,1.456734e+02,1.330114e+02,1.081821e+02,7.269798e+01,4.709731e+01,4.075613e+01,4.338403e+01,4.121178e+01,4.398145e+01,4.598983e+01,4.802317e+01,4.287814e+01
2.111256e+01,1.877852e+01,1.802645e+01,1.574426e+01,1.946378e+01,2.097682e+01,3.065342e+01,3.635171e+01,4.023069e+01,4.315636e+01,4.211168e+01,-9.719444e+00,-2.130918e+01,-1.969411e+01,-1.190486e+01,-6.570834e+00,-4.437644e+00,-9.427573e+00,-1.998762e+01,-2.698203e+01,-2.327161e+01,-2.665042e+01,-3.415417e+01,-3.858077e+01,-4.733710e+01,-5.306587e+01,-6.049374e+01,-6.962302e+01,-8.063337e+01,-9.544574e+01,-1.086176e+02,-9.347199e+01,-5.591698e+01,-1.954412e+01,-8.496394e+00,3.279986e+00,1.393028e+01,1.882946e+01,2.060361e+01,1.904949e+01,2.025017e+01,2.296726e+01,2.589769e+01,2.540924e+01
1.370446e+01,5.950166e+00,5.608876e+00,3.393292e+00,4.392481e+00,7.368221e+00,1.525128e+01,1.916192e+01,2.409639e+01,2.758772e+01,8.581712e+00,-8.995066e+00,-1.026221e+01,-8.580372e+00,-7.682845e+00,-1.478209e+01,-1.141947e+01,-1.153643e+01,-2.052522e+01,-2.420898e+01,-2.024611e+01,-1.664501e+01,-1.710792e+01,-1.400403e+01,-1.631814e+01,-2.084597e+01,-2.396973e+01,-2.478211e+01,-1.771864e+01,-2.363676e+01,-2.751115e+01,-2.898890e+01,-2.858387e+01,-3.641567e+01,-3.220449e+01,-1.826350e+01,-9.556664e-01,5.519988e+00,6.828963e+00,7.027873e+00,6.909110e+00,1.084343e+01,1.519643e+01,1.491211e+01
1.230228e+01,9.597876e+00,1.156667e+01,1.120098e+01,1.037157e+01,1.384136e+01,1.751034e+01,2.039648e+01,2.510957e+01,3.050814e+01,1.863424e+01,-2.243903e+01,-3.489780e+01,-3.517649e+01,-3.106557e+01,-2.708536e+01,-2.447344e+01,-2.375605e+01,-2.227363e+01,-1.989109e+01,-1.696336e+01,-1.581534e+01,-2.080308e+01,-2.292681e+01,-2.122610e+01,-1.592749e+01,-1.839637e+01,-1.976183e+01,-1.906814e+01,-2.606813e+01,-3.095124e+01,-2.180556e+01,-2.801534e+00,-3.674084e-01,1.675344e+00,1.017168e+00,7.204603e+00,6.702851e+00,7.958652e+00,1.006181e+01,9.828460e+00,1.407608e+01,1.806125e+01,1.491035e+01
1.197246e+01,1.547644e+01,1.830148e+01,1.769211e+01,1.873956e+01,2.153592e+01,2.033458e+01,2.235924e+01,2.721461e+01,3.126386e+01,1.385927e+01,2.023708e+01,2.995752e+01,4.151664e+01,4.950949e+01,4.959332e+01,4.985475e+01,5.362365e+01,5.048874e+01,5.028725e+01,4.977206e+01,5.168430e+01,5.544392e+01,5.445189e+01,5.479878e+01,5.280367e+01,5.081985e+01,4.918761e+01,5.049300e+01,4.804017e+01,4.661251e+01,4.213515e+01,3.255260e+01,2.749498e+01,1.521518e+01,1.372346e+01,1.690371e+01,1.226909e+01,1.304784e+01,1.629304e+01,1.709438e+01,1.851174e+01,1.971708e+01,1.644440e+01
8.359736e+00,1.123564e+01,1.310545e+01,1.204750e+01,1.461537e+01,1.527519e+01,1.196353e+01,1.351090e+01,1.944131e+01,2.043367e+01,-7.684879e+00,-4.752933e+01,-6.020139e+01,-4.894934e+01,-4.109257e+01,-3.753997e+01,-3.158773e+01,-2.958547e+01,-2.800584e+01,-3.099969e+01,-3.237407e+01,-2.943900e+01,-3.166919e+01,-3.375185e+01,-3.408795e+01,-3.180859e+01,-3.132968e+01,-3.166692e+01,-2.518428e+01,-2.710793e+01,-2.833498e+01,-2.680046e+01,-1.644803e+01,-2.790515e+00,5.731988e+00,1.194700e+01,1.386225e+01,1.224914e+01,1.190854e+01,1.565079e+01,1.774745e+01,1.392040e+01,1.272727e+01,1.318458e+01
2.714727e+00,1.129978e+00,2.075938e+00,3.101607e+00,3.670712e+00,1.821062e+00,2.234149e-02,1.713953e+00,7.379873e+00,7.806880e+00,-1.150266e+01,-1.156404e+01,1.258134e+00,2.501862e+01,3.201280e+01,2.776524e+01,2.889544e+01,2.845528e+01,2.692828e+01,2.766854e+01,2.767530e+01,2.652860e+01,2.611872e+01,2.113807e+01,2.069219e+01,2.118057e+01,2.881864e+01,3.461630e+01,3.614458e+01,3.322573e+01,3.033795e+01,2.644781e+01,1.754565e+01,8.265242e+00,1.081945e+01,1.050451e+01,4.178423e+00,7.336071e+00,6.505942e+00,9.899422e+00,1.266730e+01,6.396198e+00,5.342923e+00,8.526054e+00
-9.666809e-01,-3.581651e+00,-2.946033e+00,-2.366343e-02,-1.187009e+00,-3.889891e+00,-3.883400e+00,-2.485391e+00,1.289983e-01,1.947173e+00,1.834883e+00,-4.791932e+00,-2.908293e+00,8.903388e+00,7.008482e+00,2.515379e+00,7.243977e+00,7.712450e+00,4.668276e+00,2.595589e+00,4.658405e+00,5.439899e+00,3.186716e+00,5.430988e-01,4.644534e+00,8.994181e+00,8.201014e+00,7.944652e+00,5.598949e+00,3.296489e+00,1.134256e+00,2.702530e+00,2.742662e+00,1.112440e+00,8.586342e+00,7.816797e+00,-1.296989e+00,3.325894e+00,3.714879e+00,5.528596e+00,7.825680e+00,5.483883e+00,5.760109e+00,6.717355e+00
-1.061876e+00,-9.950398e-01,-3.573001e-01,1.234593e+00,1.672165e+00,-3.342180e-01,-1.520724e+00,-1.722882e+00,-2.104680e+00,-2.642229e-01,7.963322e+00,7.304174e+00,9.824622e+00,9.666651e+00,6.073621e+00,4.765219e+00,3.902973e+00,3.328058e+00,1.436103e+00,-4.612460e+00,-9.287270e+00,-8.757427e+00,-1.026651e+01,-1.277757e+01,-1.309596e+01,-1.093109e+01,-1.362818e+01,-1.988938e+01,-2.323461e+01,-2.580914e+01,-2.617794e+01,-2.155581e+01,-2.348884e+01,-1.632203e+01,-1.339234e+00,9.832507e-01,-8.188609e-01,1.844930e+00,4.047171e+00,4.430538e+00,5.103479e+00,8.762304e+00,9.218420e+00,5.034284e+00
4.707829e-01,1.392195e+00,2.658159e+00,2.257327e+00,4.130447e+00,1.947110e+00,-2.426329e+00,-4.123564e+00,-4.171224e+00,-4.027129e+00,4.264374e+00,2.521401e+01,2.156800e+01,1.891546e+01,9.835621e+00,3.750258e+00,1.602211e+00,-5.988427e-01,-5.070745e+00,-5.281494e+00,-1.723283e+00,6.274360e-01,7.986042e-01,2.468983e+00,2.731163e+00,-2.319263e-01,-1.041330e+00,-2.010024e+00,-1.598807e+00,-1.833600e-01,2.229074e+00,4.314592e+00,-2.637252e-01,-5.285610e+00,-6.890875e-01,-2.855136e+00,5.137013e-01,-2.821594e-03,2.535137e+00,3.760097e+00,2.651125e+00,7.127911e+00,6.343707e+00,-3.618572e-01
9.628989e-01,-7.263816e-01,1.478840e+00,1.546573e+00,2.230299e+00,-1.705053e+00,-8.047485e+00,-9.034616e+00,-7.259999e+00,-8.903126e+00,9.892138e-01,-3.181652e+00,-6.464934e+00,-1.008609e+01,-8.786782e+00,-1.227690e+01,-1.069675e+01,-1.103409e+01,-9.780371e+00,-7.884013e+00,-1.040312e+01,-1.092605e+01,-1.048104e+01,-9.228904e+00,-7.916913e+00,-3.823395e+00,-5.468894e-01,-1.137278e+00,-2.534237e+00,-2.813187e+00,-6.110795e+00,-5.809965e+00,-1.087179e+01,-1.092789e+01,-1.106629e+00,-4.524180e+00,-1.264961e+00,-3.622634e+00,-2.230407e+00,1.534595e+00,1.238471e-01,2.122055e-01,-1.771766e+00,-6.033054e+00
