Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.319585e+02,-5.152626e+02,-5.178484e+02,-5.208111e+02,-5.231357e+02,-5.234697e+02,-5.198058e+02,-5.087006e+02,-4.036400e+02,-2.533464e+02,-1.728966e+02,-1.249402e+02,-1.063300e+02,-1.176714e+02,-1.505632e+02,-1.598683e+02,-1.362167e+02,-1.300206e+02,-1.435214e+02,-1.586312e+02,-1.396112e+02,-1.226155e+02,-1.085978e+02,-9.339297e+01,-8.103084e+01,-8.297002e+01,-9.574122e+01,-8.505677e+01,-6.037011e+01,-8.007000e+01,-1.440444e+02,-2.034518e+02,-2.474122e+02,-3.349756e+02,-4.423282e+02,-4.930581e+02,-5.085169e+02,-5.084503e+02,-5.116685e+02,-5.151070e+02,-5.104352e+02,-5.100633e+02,-5.085328e+02,-5.101907e+02,-5.079538e+02,-5.193146e+02
4.016313e+01,5.694047e+01,5.383044e+01,4.983986e+01,4.872556e+01,4.870623e+01,5.238046e+01,6.117380e+01,4.454061e+01,6.069252e+01,7.281165e+01,7.571655e+01,7.118140e+01,7.123091e+01,7.330583e+01,7.509889e+01,7.386653e+01,7.843898e+01,7.501656e+01,6.653529e+01,5.837239e+01,5.386233e+01,4.576925e+01,3.398087e+01,2.637317e+01,1.810017e+01,2.111465e+01,2.034014e+01,3.745526e+01,6.733869e+01,8.967656e+01,8.560809e+01,7.720380e+01,8.718442e+01,9.176778e+01,6.791524e+01,5.931098e+01,6.144106e+01,5.699327e+01,5.596212e+01,5.972199e+01,5.828414e+01,6.093092e+01,5.913512e+01,6.137414e+01,5.184360e+01
1.499379e+01,1.853970e+01,1.686312e+01,1.465537e+01,1.751610e+01,1.859570e+01,1.921467e+01,1.691697e+01,-5.200555e+00,-1.482907e+01,-2.514989e+01,-4.746591e+01,-5.218691e+01,-4.287635e+01,-3.045420e+01,-2.621551e+01,-4.019490e+01,-4.902354e+01,-4.259483e+01,-3.431115e+01,-4.546583e+01,-5.286096e+01,-5.595853e+01,-5.983332e+01,-6.910746e+01,-6.369055e+01,-5.438766e+01,-6.795808e+01,-9.155402e+01,-9.607828e+01,-8.012631e+01,-5.269160e+01,-4.331543e+01,-4.004101e+01,-2.150023e+01,3.532218e+00,1.280206e+01,1.692129e+01,1.338505e+01,1.781209e+01,1.748386e+01,1.278578e+01,1.557265e+01,1.531208e+01,1.513424e+01,1.660591e+01
3.767625e+00,1.385399e-01,2.170555e-01,1.487146e+00,5.066914e+00,6.897736e+00,5.991868e+00,1.516303e+00,2.410453e+01,8.877681e+00,-7.321540e+00,-2.335155e+01,-3.458255e+01,-3.542107e+01,-3.397115e+01,-3.746906e+01,-3.774590e+01,-3.805035e+01,-3.285178e+01,-2.738715e+01,-2.980374e+01,-2.287811e+01,-1.967031e+01,-2.186509e+01,-1.820927e+01,-1.600352e+01,-2.382834e+01,-2.049700e+01,-2.592120e+01,-2.533405e+01,-2.203096e+01,-2.663037e+01,-3.166790e+01,-3.588479e+01,-2.168692e+01,-9.657021e+00,-2.186376e+00,2.058500e-01,-9.587792e-01,1.871309e+00,1.827869e+00,-3.006992e+00,-1.489724e+00,3.793715e-01,-2.252319e+00,2.217896e+00
1.014124e+01,8.004181e+00,9.629507e+00,1.255517e+01,1.186378e+01,1.305148e+01,1.341499e+01,1.361108e+01,8.034168e+00,-1.001615e+01,-1.688925e+01,-2.244176e+01,-1.961408e+01,-9.557611e+00,-3.020972e+00,-1.690302e+00,-2.528078e+00,-2.185556e+00,1.317594e+00,-7.704452e-01,-6.647724e+00,-7.307875e+00,-8.195156e+00,-1.182531e+01,-1.323897e+01,-6.265028e+00,-4.074631e+00,-7.955883e+00,-1.736983e+01,-1.648159e+01,-8.818458e-01,1.048438e+01,1.413251e+01,2.872200e+01,2.118214e+01,1.110981e+01,8.956429e+00,9.280519e+00,1.182076e+01,8.333108e+00,1.064468e+01,8.877624e+00,9.115657e+00,1.195999e+01,8.870178e+00,9.720638e+00
1.719826e+01,1.753034e+01,2.031386e+01,2.107101e+01,1.570507e+01,1.544180e+01,1.729624e+01,1.994909e+01,1.706650e+01,9.799364e+00,1.735635e+01,2.867730e+01,3.518463e+01,4.459852e+01,4.966815e+01,4.828950e+01,4.705855e+01,5.334037e+01,5.839294e+01,5.472455e+01,4.922015e+01,5.329771e+01,6.205153e+01,6.174708e+01,6.487227e+01,6.872368e+01,6.598450e+01,6.656670e+01,6.277445e+01,5.599118e+01,5.085620e+01,4.171611e+01,3.012069e+01,2.133738e+01,1.528893e+01,1.893813e+01,1.469338e+01,1.449392e+01,2.044081e+01,1.498828e+01,1.663054e+01,1.736607e+01,1.743716e+01,1.802245e+01,1.690267e+01,1.649002e+01
1.388016e+01,1.243343e+01,1.564240e+01,1.351252e+01,8.878934e+00,8.035703e+00,8.631050e+00,9.878824e+00,2.001387e+01,-1.396507e+01,-3.555426e+01,-4.189708e+01,-3.948132e+01,-3.622253e+01,-3.362016e+01,-3.306113e+01,-3.754482e+01,-3.766683e+01,-3.676290e+01,-3.752415e+01,-4.011641e+01,-3.722361e+01,-3.876928e+01,-3.861300e+01,-3.842665e+01,-3.501207e+01,-3.908027e+01,-4.029682e+01,-4.392034e+01,-3.940397e+01,-2.813077e+01,-1.546480e+01,-1.118905e+01,-4.020925e+00,8.697129e+00,1.396299e+01,1.111041e+01,9.852274e+00,1.527793e+01,1.312779e+01,1.170076e+01,1.324565e+01,1.370978e+01,1.066922e+01,1.203559e+01,1.322672e+01
5.812584e+00,2.136187e+00,4.416880e+00,1.830005e+00,2.444110e+00,1.803946e+00,-3.278494e-03,2.987689e-01,-1.062340e+01,-3.512044e+00,2.429699e+01,4.268993e+01,4.375125e+01,4.301695e+01,4.099136e+01,3.574150e+01,3.413007e+01,3.903401e+01,4.541684e+01,4.288631e+01,3.926318e+01,4.149580e+01,4.670018e+01,4.483836e+01,4.505428e+01,4.842549e+01,4.483524e+01,4.132624e+01,3.669111e+01,3.023759e+01,2.109133e+01,2.144641e+01,2.552862e+01,2.839346e+01,1.765462e+01,1.027649e+01,9.397336e+00,7.477123e+00,8.284700e+00,8.437389e+00,5.695798e+00,7.851460e+00,8.626472e+00,4.491941e+00,6.548986e+00,7.165045e+00
1.528230e+00,7.944626e-02,6.148754e-01,-9.951202e-01,2.647375e+00,9.442143e-01,-3.348360e-01,1.578193e+00,-1.177382e+01,-3.048506e+01,-2.925667e+01,-1.941598e+01,-1.691814e+01,-1.822810e+01,-1.652903e+01,-1.714848e+01,-2.168914e+01,-1.999855e+01,-1.808197e+01,-2.157331e+01,-2.127919e+01,-2.191087e+01,-2.737006e+01,-3.116252e+01,-3.136185e+01,-3.674486e+01,-4.417161e+01,-4.061553e+01,-4.417704e+01,-3.985407e+01,-3.333585e+01,-3.188458e+01,-2.441849e+01,-1.169146e+01,6.286296e+00,3.779701e+00,7.465025e+00,6.962212e+00,5.181253e+00,5.982997e+00,4.956678e+00,6.489928e+00,7.420909e+00,4.115765e+00,4.267586e+00,3.637921e+00
9.463961e-01,3.585617e+00,3.617324e+00,3.070314e+00,4.426666e+00,-3.403836e-02,1.586417e+00,5.202205e+00,1.794466e+01,1.486566e+00,5.671058e-01,1.280762e+01,1.329423e+01,1.042520e+01,1.146848e+01,2.072141e+01,2.138116e+01,2.213781e+01,2.089279e+01,2.034203e+01,1.345742e+01,9.761625e+00,1.333992e+01,1.557367e+01,9.681532e+00,4.608616e+00,6.749495e+00,1.090019e+01,8.994195e+00,4.340193e+00,-6.861507e+00,-8.550810e+00,-8.492460e+00,-8.562576e+00,-9.712373e+00,-5.647141e+00,8.678564e-01,1.070948e+00,1.092938e+00,4.129250e+00,5.594717e+00,4.664329e+00,6.002162e+00,3.088793e+00,1.305581e-02,1.467500e+00
