Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.882412e+02,-2.635422e+02,-1.882219e+02,-1.846110e+02,-1.666919e+02,-1.316349e+02,-1.298884e+02,-1.590300e+02,-2.257256e+02,-3.046400e+02,-3.770635e+02,-4.281569e+02,-4.551989e+02,-4.727383e+02,-4.861845e+02,-4.985596e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02,-4.987388e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.152504e+01,1.202153e+02,1.270302e+02,1.145260e+02,1.140231e+02,1.343006e+02,1.504703e+02,1.550105e+02,1.473423e+02,1.273692e+02,1.052414e+02,8.081911e+01,5.578751e+01,3.489330e+01,1.710516e+01,2.479064e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.890260e+00,-2.063752e+01,-4.588652e+01,-5.540474e+01,-6.714037e+01,-7.712936e+01,-6.580473e+01,-4.145941e+01,-9.498493e+00,2.799386e+01,5.163333e+01,4.992620e+01,4.178596e+01,2.991520e+01,1.524124e+01,2.316615e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.424943e+00,3.632158e+01,5.455817e+01,6.246336e+01,6.588850e+01,5.704635e+01,5.175418e+01,5.469138e+01,5.372855e+01,6.010126e+01,4.796969e+01,2.606159e+01,2.643089e+01,2.324444e+01,1.240106e+01,2.053705e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.285124e+00,-3.230711e+01,-4.590362e+01,-5.107376e+01,-5.019271e+01,-5.293867e+01,-5.620228e+01,-4.935001e+01,-4.271296e+01,-3.187492e+01,-9.160786e+00,5.123727e+00,1.404960e+01,1.600268e+01,8.938869e+00,1.701749e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.339774e+00,-5.472198e+01,-5.272947e+01,-5.099969e+01,-4.677433e+01,-4.709790e+01,-5.006464e+01,-4.919033e+01,-5.121515e+01,-4.389080e+01,-1.648112e+01,-1.467584e+00,4.138072e+00,8.604933e+00,5.268215e+00,1.275970e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.578936e+00,-9.382139e+00,-9.101497e+00,-3.080194e+00,3.196487e-01,-4.815471e+00,-5.427909e+00,-3.983417e+00,2.225281e+00,1.019850e+01,4.669631e+00,-5.711490e+00,-5.405788e+00,1.287426e+00,1.797484e+00,7.948718e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.954947e+00,-1.144441e+01,-1.825559e+01,-2.247239e+01,-2.333846e+01,-2.890484e+01,-3.295453e+01,-3.634518e+01,-3.681319e+01,-3.802045e+01,-3.600253e+01,-2.066168e+01,-1.416409e+01,-5.218079e+00,-1.131577e+00,2.793039e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.407339e+00,-4.276841e+01,-3.851012e+01,-3.285773e+01,-2.721933e+01,-2.761679e+01,-2.947049e+01,-3.554452e+01,-3.560380e+01,-3.262622e+01,-3.325204e+01,-2.421301e+01,-1.924962e+01,-9.794958e+00,-3.291611e+00,-2.483762e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.236374e+00,-1.137247e+01,-1.399192e+01,-1.226908e+01,-7.318364e+00,-6.140728e+00,-5.598072e+00,-5.203763e+00,-7.158575e+00,-4.356261e+00,-1.100429e+01,-1.854733e+01,-1.895980e+01,-1.177827e+01,-4.596041e+00,-7.652853e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.822176e+00,-2.259472e+00,-1.836387e+00,-2.449456e+00,-4.265498e+00,-7.729777e+00,-1.124741e+01,-1.110664e+01,-1.967692e+01,-3.149476e+01,-3.242442e+01,-1.689069e+01,-1.511732e+01,-1.155568e+01,-5.100426e+00,-1.249008e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.038327e+00,-3.220621e+01,-3.124291e+01,-2.658955e+01,-2.838262e+01,-3.154634e+01,-2.950724e+01,-2.436088e+01,-1.988977e+01,-1.566071e+01,-1.490762e+01,-9.750403e+00,-1.126649e+01,-1.022993e+01,-4.979583e+00,-1.678567e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.113144e+00,7.422635e+00,7.297056e+00,3.788142e+00,5.538428e+00,3.250401e+00,1.554553e+00,3.116773e+00,-3.345574e-01,-3.332617e+00,5.803780e-01,-6.605680e+00,-9.245444e+00,-8.723139e+00,-4.485822e+00,-2.035348e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
