Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.168723e+02,-5.024623e+02,-5.009030e+02,-5.013274e+02,-5.050616e+02,-4.854032e+02,-4.380546e+02,-3.549825e+02,-2.889958e+02,-2.237778e+02,-1.545386e+02,-1.369949e+02,-1.518519e+02,-1.579164e+02,-1.513626e+02,-1.415067e+02,-1.288574e+02,-1.278168e+02,-1.228309e+02,-9.947591e+01,-8.664847e+01,-9.649763e+01,-9.278120e+01,-7.776371e+01,-5.540850e+01,-4.600232e+01,-5.612251e+01,-5.786239e+01,-4.834258e+01,-4.123222e+01,-4.853463e+01,-9.214608e+01,-1.578168e+02,-2.188718e+02,-3.073804e+02,-3.972856e+02,-4.509329e+02,-4.790076e+02,-4.856515e+02,-4.910103e+02,-4.935862e+02,-4.940358e+02,-4.984733e+02,-5.113509e+02
3.707058e+01,5.203128e+01,5.337214e+01,5.252145e+01,4.898020e+01,7.425099e+01,1.244860e+02,1.364494e+02,1.235242e+02,1.234283e+02,1.127907e+02,9.009668e+01,7.267815e+01,7.293925e+01,6.309719e+01,5.552198e+01,5.478252e+01,5.237666e+01,4.705847e+01,5.534253e+01,5.555245e+01,4.575541e+01,3.829754e+01,3.818135e+01,3.911420e+01,3.985937e+01,3.581149e+01,3.060053e+01,2.552324e+01,2.793880e+01,4.363017e+01,6.681505e+01,8.261900e+01,9.388897e+01,1.044688e+02,1.038007e+02,7.391534e+01,5.164938e+01,4.880310e+01,4.450160e+01,4.145865e+01,4.710365e+01,4.609222e+01,3.469294e+01
1.826009e+01,2.248221e+01,2.213740e+01,2.085690e+01,2.094786e+01,4.043470e+01,6.999750e+01,4.299919e+01,1.076628e+01,-9.836657e+00,-1.156760e+01,-1.738817e+01,-2.287536e+01,-2.163602e+01,-2.097942e+01,-2.702801e+01,-3.066782e+01,-3.071584e+01,-3.231409e+01,-3.979516e+01,-4.262821e+01,-3.819384e+01,-3.222068e+01,-4.269147e+01,-6.380267e+01,-7.169090e+01,-6.167203e+01,-5.756924e+01,-5.889681e+01,-6.526668e+01,-7.931744e+01,-7.513081e+01,-5.992683e+01,-5.368187e+01,-4.207342e+01,-8.565870e+00,1.047967e+01,1.402729e+01,1.306110e+01,1.273605e+01,1.068851e+01,1.605400e+01,1.793496e+01,1.660450e+01
7.668137e+00,5.542954e+00,4.627843e+00,3.203565e+00,5.588675e+00,1.897891e+01,3.911776e+01,7.373638e+01,8.546236e+01,6.555507e+01,3.411230e+01,2.398279e+01,1.809141e+01,1.033585e+01,4.121970e+00,4.663025e+00,-9.989123e-01,-5.991045e+00,-6.170527e+00,-1.246906e+01,-1.329755e+01,-1.130902e+01,-7.578835e+00,-4.355260e+00,-5.353252e+00,-5.188500e+00,-1.300971e+00,-2.192814e+00,-1.389721e+00,3.010974e+00,3.818733e+00,3.668283e+00,3.882569e+00,8.387699e+00,5.709270e+00,-5.023386e+00,4.404219e+00,1.166547e+01,9.553284e+00,1.065347e+01,9.349978e+00,9.107462e+00,7.832739e+00,9.643120e+00
1.003143e+01,8.810003e+00,9.399513e+00,8.028362e+00,9.607571e+00,1.723053e+01,1.791763e+01,1.363779e+01,-1.942475e+00,-2.808609e+01,-4.251023e+01,-3.961387e+01,-3.258887e+01,-2.664958e+01,-2.810217e+01,-2.576290e+01,-2.901611e+01,-2.641085e+01,-2.396345e+01,-1.830992e+01,-1.472103e+01,-1.217132e+01,-9.933701e+00,-8.525163e+00,-1.006027e+01,-1.132555e+01,-9.277718e+00,-1.368980e+01,-1.974406e+01,-1.670202e+01,-1.375690e+01,-1.140239e+01,-1.681292e+01,-1.942371e+01,-1.587442e+01,-6.881298e+00,-6.005337e+00,-6.860933e+00,-3.044716e+00,-3.854325e-01,-5.405784e-01,8.378915e-01,5.679298e-01,1.625572e+00
1.521502e+01,1.727922e+01,2.005604e+01,1.854923e+01,1.758072e+01,1.892068e+01,2.275567e+00,-1.798332e+01,-1.607323e+01,-3.462222e+00,1.731796e+00,1.029526e+01,2.559807e+01,3.313528e+01,3.504631e+01,3.572389e+01,3.017902e+01,3.281224e+01,3.350291e+01,3.249998e+01,3.038470e+01,2.656076e+01,2.878094e+01,2.852425e+01,2.383455e+01,2.204455e+01,2.675009e+01,2.706228e+01,2.642822e+01,3.084799e+01,3.338673e+01,3.783488e+01,3.329716e+01,2.436158e+01,1.412820e+01,1.243128e+01,1.757974e+01,1.486747e+01,1.582028e+01,1.892381e+01,2.035650e+01,1.509291e+01,1.399900e+01,1.359983e+01
1.364155e+01,1.698655e+01,2.036882e+01,1.872462e+01,1.647832e+01,1.155818e+01,-7.806736e+00,-1.279316e+01,-1.239403e+01,-1.262031e+01,-2.334492e+01,-2.333248e+01,-1.287077e+01,-1.736641e+01,-2.310032e+01,-2.228459e+01,-2.248781e+01,-1.831987e+01,-1.182255e+01,-1.077741e+01,-1.170729e+01,-1.389434e+01,-1.590668e+01,-1.675317e+01,-1.842924e+01,-1.630066e+01,-1.074554e+01,-9.054450e+00,-1.264174e+01,-1.439995e+01,-1.532177e+01,-1.454743e+01,-9.945541e+00,-2.606453e+00,3.062715e+00,1.173435e+01,1.749114e+01,1.497510e+01,1.489502e+01,1.835763e+01,2.015821e+01,1.434765e+01,1.199687e+01,1.075267e+01
6.807244e+00,9.991154e+00,1.217089e+01,1.119432e+01,1.047950e+01,9.580522e-01,-1.706028e+01,-1.921971e+01,-1.210821e+01,5.991789e-01,1.931919e+00,7.033622e+00,1.641431e+01,1.485362e+01,1.820272e+01,1.830702e+01,2.374829e+01,2.911459e+01,3.179547e+01,2.658597e+01,2.362322e+01,2.330942e+01,2.145829e+01,2.337046e+01,2.010732e+01,1.758952e+01,1.930022e+01,1.954621e+01,1.807788e+01,1.905869e+01,1.283371e+01,6.432823e+00,-2.664008e-01,-1.059896e+01,-1.504888e+01,-7.833221e+00,-3.714706e+00,-1.095122e+01,-9.142717e+00,-5.477812e+00,-4.479264e+00,4.208900e-01,1.020243e+00,-2.459828e+00
1.759804e+00,5.019181e+00,6.095167e+00,6.871093e+00,8.990019e+00,-3.334878e+00,-1.612857e+01,-1.130346e+01,3.620083e-01,-2.729067e+00,-1.726433e+01,-1.530530e+01,-2.239774e+00,4.080054e-01,-3.461007e+00,-6.851193e+00,-3.697575e+00,3.514724e-01,-7.006098e-01,-7.416486e+00,-9.421616e+00,-1.053875e+01,-1.561980e+01,-1.718313e+01,-1.761724e+01,-1.601335e+01,-1.617170e+01,-1.937959e+01,-2.185215e+01,-1.942663e+01,-2.610646e+01,-2.433869e+01,-1.910114e+01,-1.402332e+01,-4.883044e+00,8.286741e+00,1.389889e+01,8.129915e+00,4.413892e+00,5.771968e+00,6.458910e+00,1.198539e+01,1.142517e+01,2.743375e+00
1.218017e+00,3.880582e+00,4.961070e+00,7.462039e+00,1.080171e+01,-3.903749e+00,-1.310281e+01,-1.607373e+01,-1.804220e+01,-1.294357e+01,-5.525286e+00,-2.329455e-01,8.119721e+00,7.656190e+00,7.424405e+00,8.552239e+00,9.061119e+00,8.724625e+00,1.203337e+01,7.511989e+00,7.957061e+00,1.050522e+01,8.429693e+00,5.038697e+00,2.895138e+00,2.629764e+00,-6.509749e-01,-3.063219e+00,-4.778540e+00,-9.384493e+00,-1.836721e+01,-2.014832e+01,-2.071268e+01,-2.070134e+01,-2.448898e+01,-1.526153e+01,7.300493e-01,4.461767e+00,3.752818e+00,2.851677e+00,1.531807e+00,8.229136e+00,6.759806e+00,-3.658779e+00
