Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-5.044679e+02,-5.044679e+02,-5.044679e+02,-3.421687e+02,-2.431180e+02,-2.702649e+02,-4.352993e+02,-5.044679e+02,-5.044679e+02,-5.044679e+02,-4.483007e+02,-3.824490e+02,-3.522716e+02,-3.351779e+02,-3.016788e+02,-2.849433e+02,-2.796443e+02,-2.612311e+02,-2.385057e+02,-2.014384e+02,-1.925931e+02,-2.092077e+02,-2.012272e+02,-2.048243e+02,-2.307231e+02,-2.786095e+02,-3.504192e+02,-4.330045e+02,-4.895434e+02,-5.033484e+02,-5.039492e+02,-5.041383e+02,-5.044679e+02,-5.044679e+02,-5.044679e+02,-5.044679e+02,-5.044679e+02,-5.044679e+02,-5.044679e+02
0.000000e+00,0.000000e+00,0.000000e+00,1.474006e+01,4.210149e+01,4.909239e+01,7.172165e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.226395e+01,-1.126174e+02,-1.388824e+02,-1.553636e+02,-1.400640e+02,-9.111320e+01,-1.118177e+01,8.634911e+01,1.352444e+02,1.381673e+02,1.270816e+02,1.229278e+02,1.378434e+02,1.575668e+02,1.678449e+02,1.533694e+02,1.169065e+02,7.003793e+01,1.810040e+01,1.456592e+00,7.221164e-01,4.591261e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-6.770700e+01,-9.503426e+01,-9.725184e+01,-3.565807e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.255323e+00,-8.404759e-02,1.791645e+00,6.952557e+00,-6.938957e+00,-2.227960e+01,-1.378264e+01,-3.777155e+00,-3.478389e+01,-5.407047e+01,-5.998456e+01,-6.766859e+01,-8.775955e+01,-1.001123e+02,-9.139340e+01,-7.025333e+01,-3.202839e+01,1.195063e+01,1.048265e+01,1.118739e+00,6.880844e-01,4.384098e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,3.742768e+01,5.679807e+01,5.758130e+01,3.422269e+01,0.000000e+00,0.000000e+00,0.000000e+00,2.976823e+01,5.519180e+01,6.040757e+01,5.499290e+01,4.226601e+01,1.564213e+01,1.966018e+01,3.348312e+01,1.676375e+01,3.224878e+00,-2.663700e+00,-2.284494e+01,-4.301794e+01,-5.968681e+01,-6.596516e+01,-6.427924e+01,-4.925412e+01,-2.029643e+01,1.633561e+00,6.782634e-01,6.325659e-01,4.045856e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,6.166923e+00,1.157593e+00,9.797885e+00,2.422073e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.559764e+01,-2.647913e+01,-2.877095e+01,-2.535919e+01,-3.283594e+01,-5.181061e+01,-5.471551e+01,-5.467627e+01,-3.750567e+01,-3.480980e+01,-3.342250e+01,-2.104775e+01,-9.200735e+00,-8.555174e-03,5.273811e+00,7.453470e-01,-1.040268e+01,-2.225230e+01,-4.986734e+00,2.660252e-01,5.573224e-01,3.586857e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,2.151360e+01,2.127401e+01,1.165319e+01,6.056614e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.238350e+01,-2.137600e+01,-2.037892e+01,-1.167725e+01,-1.478698e+01,-1.923798e+01,-3.173075e+01,-6.475758e+01,-7.133438e+01,-5.593876e+01,-4.487750e+01,-2.936128e+01,-2.619337e+01,-3.310558e+01,-3.714868e+01,-3.384766e+01,-2.302954e+01,-1.791489e+01,-7.566086e+00,-1.748267e-02,4.647404e-01,3.021082e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,9.750137e+00,1.326783e+01,2.288630e+01,3.768080e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.912081e+01,2.540904e+01,2.482057e+01,1.259311e+01,5.705711e+00,4.212627e+00,-1.020942e+01,-3.329892e+01,-3.951435e+01,-4.788938e+01,-4.592814e+01,-4.435287e+01,-4.559979e+01,-4.829033e+01,-4.730341e+01,-4.679686e+01,-3.339771e+01,-1.392800e+01,-6.476061e+00,-1.404836e-01,3.577542e-01,2.365779e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,2.513751e+00,-3.327400e+00,-1.217901e+01,-4.337743e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.751480e+00,2.770845e+00,2.822328e+00,8.694147e+00,8.773373e+00,-3.717424e-01,-2.739648e+01,-2.072807e+01,-2.932173e+00,7.952207e+00,1.944041e+01,2.132951e+01,1.883817e+01,1.303518e+01,5.101043e+00,-3.203609e-01,-4.273977e+00,-7.206141e+00,-3.520883e+00,-1.478908e-01,2.397515e-01,1.640877e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,2.183622e+01,2.851713e+01,3.492794e+01,2.410431e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.685115e+01,-2.026577e+01,-2.196459e+01,-2.194933e+01,-2.211185e+01,-2.733603e+01,-4.244056e+01,-4.926526e+01,-4.459251e+01,-3.282282e+01,-2.100401e+01,-4.089987e+00,-2.966108e+00,-6.463656e-01,-2.662137e+00,3.657170e+00,2.291166e+00,-4.208347e+00,-6.612248e-01,-1.358493e-01,1.144674e-01,8.684378e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,4.475629e+00,7.396420e+00,7.896338e+00,1.223327e+01,0.000000e+00,0.000000e+00,0.000000e+00,2.031516e+01,1.719860e+01,1.430649e+01,1.343857e+01,1.659560e+01,2.159072e+01,1.179439e+01,-2.576624e+00,-2.102608e+01,-2.065434e+01,-1.128738e+01,-9.431068e+00,-1.751894e+01,-1.632938e+01,-1.410498e+01,-2.162904e+01,-2.142753e+01,-7.368525e+00,8.678187e-01,-2.043352e-01,-1.414308e-02,7.181939e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
