Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.284826e+02,-5.175799e+02,-5.202621e+02,-5.243210e+02,-5.236038e+02,-5.208460e+02,-5.144829e+02,-3.979203e+02,-2.773454e+02,-2.105018e+02,-1.826376e+02,-1.663355e+02,-1.576652e+02,-1.556756e+02,-1.501850e+02,-1.130094e+02,-8.939909e+01,-7.869176e+01,-1.003356e+02,-1.169467e+02,-9.421106e+01,-6.949066e+01,-6.635589e+01,-7.272378e+01,-8.978120e+01,-1.396930e+02,-2.373956e+02,-3.332500e+02,-4.037750e+02,-4.665698e+02,-5.004409e+02,-5.145740e+02,-5.167866e+02,-5.191267e+02,-5.172119e+02,-5.162103e+02,-5.154024e+02,-5.168939e+02,-5.142888e+02,-5.092812e+02,-5.127319e+02,-5.171059e+02,-5.206837e+02,-5.213246e+02
4.291115e+01,5.246862e+01,5.024020e+01,4.718202e+01,4.896980e+01,5.196550e+01,5.735343e+01,-8.124805e+00,-6.664594e+01,-1.012211e+02,-1.204485e+02,-1.270765e+02,-1.306426e+02,-1.312754e+02,-1.078193e+02,-4.044699e+01,2.368167e+01,3.790503e+01,4.479577e+01,4.766369e+01,4.140652e+01,4.042552e+01,4.517262e+01,5.801806e+01,7.918394e+01,1.059392e+02,1.305082e+02,1.542623e+02,1.391933e+02,9.057553e+01,6.626795e+01,5.671002e+01,5.450193e+01,5.180571e+01,5.413464e+01,5.519615e+01,5.635137e+01,5.518518e+01,5.695799e+01,6.198557e+01,5.788134e+01,5.415276e+01,5.090939e+01,4.958610e+01
1.767987e+01,1.727375e+01,1.917584e+01,1.994634e+01,2.174803e+01,2.225168e+01,2.194947e+01,9.823000e+00,1.613313e+01,3.364378e+01,5.110292e+01,5.840044e+01,5.646103e+01,5.136433e+01,6.102812e+01,4.089968e+01,-1.871165e+01,-4.142441e+01,-2.363450e+01,-1.779176e+01,-3.352665e+01,-4.830768e+01,-5.423727e+01,-5.380655e+01,-5.815554e+01,-5.800088e+01,-3.815385e+01,-1.786415e+01,-5.633298e+00,-6.201264e-01,1.207112e+01,2.092029e+01,2.043510e+01,1.911598e+01,2.002848e+01,2.065285e+01,2.128526e+01,2.201440e+01,2.010020e+01,2.187515e+01,1.999895e+01,1.940269e+01,1.969748e+01,1.835414e+01
2.561607e+00,-4.247969e-01,5.880055e+00,6.300351e+00,5.126660e+00,2.666376e+00,1.277780e+00,4.251797e+01,5.131368e+01,5.076001e+01,4.514705e+01,3.755898e+01,3.201756e+01,2.946185e+01,3.210081e+01,1.945772e+01,5.056725e+00,-1.067409e+01,-2.874447e+01,-4.705964e+01,-5.443658e+01,-5.376877e+01,-5.600024e+01,-6.266224e+01,-6.726190e+01,-6.136358e+01,-5.551097e+01,-5.371418e+01,-4.599110e+01,-3.231713e+01,-1.360699e+01,1.221360e+00,2.045743e+00,2.165628e+00,9.399799e-01,1.493179e+00,6.106145e-01,2.106095e+00,-1.061180e+00,4.585610e-01,1.100417e+00,-3.932039e-01,1.694060e+00,1.743252e+00
4.217950e+00,5.287262e+00,1.296739e+01,1.151375e+01,7.402122e+00,3.486415e+00,3.966488e+00,-2.018223e+01,-3.327686e+01,-3.071774e+01,-2.662617e+01,-3.033277e+01,-3.039577e+01,-2.866360e+01,-3.468705e+01,-3.538323e+01,-1.463566e+01,-1.903843e+01,-1.842811e+01,-1.229033e+01,-1.184049e+01,-4.387427e+00,-2.025635e+00,-7.389173e+00,-8.329769e+00,-7.077091e+00,4.303656e+00,2.609514e+00,-6.777233e+00,-5.556709e+00,-2.638051e+00,4.379596e+00,6.406472e+00,7.838550e+00,5.498870e+00,5.431843e+00,3.001765e+00,3.166861e+00,3.173125e+00,6.554512e+00,7.994721e+00,4.833671e+00,5.881490e+00,6.705074e+00
1.114722e+01,1.357634e+01,1.876862e+01,1.951571e+01,1.637247e+01,1.354648e+01,1.428654e+01,1.056231e+01,1.050802e+01,6.462884e+00,9.921988e+00,1.631039e+01,1.953125e+01,1.882391e+01,1.485641e+01,1.012434e+01,5.024704e+00,2.374365e+01,3.590295e+01,5.135521e+01,6.163607e+01,6.933842e+01,6.943681e+01,7.019660e+01,7.130624e+01,6.889220e+01,5.599683e+01,3.404450e+01,1.748290e+01,1.572154e+01,1.253237e+01,1.210598e+01,1.516914e+01,1.756282e+01,1.628073e+01,1.468676e+01,1.197746e+01,1.068043e+01,1.537458e+01,1.829043e+01,1.846107e+01,1.723637e+01,1.658861e+01,1.540919e+01
1.252984e+01,1.108992e+01,1.286202e+01,1.824372e+01,1.824861e+01,1.765928e+01,1.743740e+01,3.328900e+01,2.517043e+01,2.674913e+01,2.558916e+01,3.003521e+01,3.104326e+01,2.898484e+01,1.844205e+01,2.292803e+00,-1.439571e+01,-2.627423e+01,-2.772744e+01,-3.310092e+01,-3.915434e+01,-3.917703e+01,-4.086641e+01,-4.360632e+01,-4.719057e+01,-4.739545e+01,-3.846707e+01,-1.652780e+01,2.400775e+00,1.003515e+01,1.212631e+01,1.160456e+01,1.423365e+01,1.646496e+01,1.721556e+01,1.477273e+01,1.313611e+01,1.299539e+01,1.881447e+01,1.751797e+01,1.610463e+01,1.780587e+01,1.735706e+01,1.310917e+01
9.136272e+00,5.095583e+00,5.352874e+00,1.138784e+01,1.234600e+01,1.281733e+01,1.274732e+01,3.788297e+00,6.190062e+00,1.007228e+01,1.291723e+01,7.324574e+00,6.503036e+00,9.065845e+00,-3.762517e+00,-7.653553e+00,1.582006e+01,4.152018e+01,5.309105e+01,5.008648e+01,5.235286e+01,5.617339e+01,5.319078e+01,5.049514e+01,4.669402e+01,4.746771e+01,4.028897e+01,1.596754e+01,-1.265131e+00,4.862215e+00,5.655449e+00,6.619146e+00,7.411723e+00,8.107924e+00,1.023030e+01,8.817885e+00,8.635389e+00,1.153253e+01,1.354328e+01,8.046495e+00,6.290279e+00,7.459476e+00,8.969411e+00,4.041259e+00
5.833183e+00,4.010945e+00,4.038030e+00,6.327959e+00,5.972493e+00,6.023502e+00,6.162389e+00,-7.060318e+00,-4.787215e+00,-3.528183e+00,-6.872396e-01,-2.676005e+00,-3.071035e+00,-5.602070e+00,-2.263838e+01,-2.892626e+01,-1.450490e+01,-7.032175e+00,5.266242e+00,5.299784e-01,-2.637441e+00,-7.265911e+00,-9.085909e+00,-8.613683e+00,-1.081343e+01,-8.260071e+00,-6.241953e+00,5.448185e+00,6.252190e+00,8.325369e+00,3.479262e+00,2.990517e+00,2.567624e+00,1.663032e+00,4.836695e+00,4.975588e+00,5.547175e+00,9.541725e+00,6.887309e+00,1.392096e+00,7.597309e-01,-9.291744e-01,1.775800e+00,-1.207459e+00
2.917756e+00,3.512406e+00,2.819234e+00,3.307683e+00,2.642501e+00,2.672817e+00,1.283615e+00,1.192730e+01,8.695854e+00,7.673902e+00,7.413908e+00,1.127343e+01,1.173310e+01,1.034401e+01,8.613404e-01,-6.219900e+00,-3.118769e+00,-5.761678e+00,-1.115779e+01,-1.192351e+01,-1.048082e+01,-9.061262e+00,-7.804368e+00,-9.855339e+00,-1.193079e+01,-8.944250e+00,-8.072115e+00,-8.486621e+00,-4.257533e+00,1.583615e+00,1.649610e+00,1.939456e-01,-2.367112e-01,-1.303606e+00,3.462454e+00,3.757844e+00,3.897539e+00,5.605632e+00,1.957716e+00,7.609504e-02,1.065625e+00,-1.822876e+00,-2.758593e-01,-1.287569e+00
-1.095586e+00,-2.192890e+00,-3.580294e+00,7.006407e-03,5.946879e-01,2.028764e+00,-5.367110e-01,-4.727188e+00,-1.111510e+01,-1.036347e+01,-5.521252e+00,-1.792164e+00,-2.831870e+00,1.091773e+00,4.577088e-02,-3.498493e+00,-1.179890e+01,-2.149770e+01,-2.228098e+01,-2.002977e+01,-1.721949e+01,-1.688552e+01,-1.908816e+01,-1.762089e+01,-1.711806e+01,-2.025723e+01,-2.727286e+01,-2.668618e+01,-2.011790e+01,-1.182521e+01,-3.393192e+00,-2.267751e+00,-3.139251e+00,-3.405527e+00,2.204742e+00,1.797390e+00,1.027387e+00,7.530894e-02,-1.142209e+00,-8.161658e-02,1.031414e+00,-6.280458e-01,-9.923346e-01,-1.021440e+00
-4.066613e+00,-8.181985e+00,-8.979328e+00,-2.067499e+00,-8.711344e-01,1.776712e+00,8.665677e-01,5.019236e-01,1.301120e+00,5.797796e+00,3.424436e+00,2.070090e+00,1.462889e+00,3.178912e+00,2.528562e+00,2.738045e+00,1.303427e+01,2.318180e+01,2.288346e+01,2.288290e+01,1.262267e+01,6.524468e+00,2.770117e+00,3.142858e+00,7.095048e+00,7.052894e+00,-2.758319e+00,-1.816137e+01,-1.726522e+01,-1.188661e+01,-6.585915e+00,-2.216632e+00,-4.078981e+00,-4.418506e+00,-7.426988e-01,-5.518551e-01,-1.349813e+00,-2.583155e+00,-1.802462e+00,-6.029701e-01,-1.795795e+00,-2.044213e+00,-2.276423e+00,-1.305436e+00
-2.800008e+00,-6.393749e+00,-6.543906e+00,-8.552048e-01,2.113534e-01,1.914840e+00,2.927045e+00,1.635371e-01,-1.023757e+00,-1.550140e+00,-3.925669e+00,-4.094843e+00,-5.568309e+00,-4.137284e+00,-1.143599e+00,-1.042383e+01,-2.322542e+01,-3.363368e+01,-2.446538e+01,-1.150186e+01,-1.774278e+01,-1.935401e+01,-1.946849e+01,-1.398394e+01,-5.758852e-01,3.525376e+00,8.634699e+00,6.674648e+00,2.227102e-02,-7.544105e-01,-4.717179e+00,-3.766440e-01,-1.492048e+00,-3.057479e+00,-3.269656e+00,-6.963537e-01,-5.462220e-01,-6.638684e-01,-6.518123e-01,-4.458053e-02,-3.621861e+00,-3.480758e+00,-1.358900e+00,7.805058e-02
