Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-4.642736e+02,-4.474190e+02,-4.440945e+02,-4.478524e+02,-4.565572e+02,-4.655846e+02,-4.676391e+02,-4.695818e+02,-4.667657e+02,-3.834354e+02,-2.981199e+02,-2.430802e+02,-1.668504e+02,-1.363005e+02,-1.359944e+02,-1.214231e+02,-9.789770e+01,-9.182234e+01,-1.087888e+02,-1.609708e+02,-2.356825e+02,-3.098200e+02,-3.693126e+02,-4.181375e+02,-4.093188e+02,-3.840409e+02,-3.851825e+02,-4.019334e+02,-4.335090e+02
3.469661e+01,5.291473e+01,5.443985e+01,5.009623e+01,4.181878e+01,3.129846e+01,2.912716e+01,2.705158e+01,3.103577e+01,8.692798e+01,1.187369e+02,1.334189e+02,1.753436e+02,1.756708e+02,1.100323e+02,4.397408e+01,3.082734e+01,5.035173e+01,8.289948e+01,1.186468e+02,1.400997e+02,1.380002e+02,1.177080e+02,7.079544e+01,3.891740e+01,3.591005e+01,3.527673e+01,3.347470e+01,2.532696e+01
2.421933e+01,3.073243e+01,2.692957e+01,2.434759e+01,2.385384e+01,1.921910e+01,1.875631e+01,1.759200e+01,2.067459e+01,-4.755002e+00,-3.844747e+01,-6.203992e+01,-8.869633e+01,-1.000796e+02,-6.552054e+01,-3.576787e+01,-4.000147e+01,-5.448024e+01,-5.771099e+01,-4.774702e+01,-2.415462e+01,4.606808e+00,1.783013e+01,1.059237e+01,-1.064367e+00,-5.003538e+00,-4.061888e-01,4.526883e+00,4.138177e+00
1.394862e+01,1.184947e+01,7.185470e+00,5.702316e+00,9.251149e+00,1.117112e+01,1.212185e+01,1.074417e+01,1.136788e+01,-7.135257e+00,1.460344e+00,-5.167362e+00,-3.865662e+01,-3.836072e+01,-3.259775e+01,-2.087595e+01,-1.636305e+01,-3.148050e+01,-4.526107e+01,-4.979438e+01,-4.319888e+01,-2.871021e+01,-2.417428e+01,-1.701442e+01,-1.376576e+01,-8.727245e+00,-5.226455e+00,-8.394888e+00,-7.651972e+00
8.798971e+00,4.413715e+00,3.500683e+00,2.946669e+00,4.862165e+00,9.752338e+00,1.059859e+01,8.761912e+00,7.443671e+00,1.754501e+01,1.819541e+01,1.578637e+01,-8.629562e-01,-6.713515e+00,-1.484893e+01,-2.453512e+01,-2.424778e+01,-2.962444e+01,-3.759510e+01,-3.526899e+01,-1.806008e+01,2.334356e-01,-7.019073e+00,-6.336025e+00,1.490280e+01,1.299443e+01,4.999823e+00,5.283172e-01,1.819946e-01
9.108639e+00,5.412937e+00,7.557961e+00,8.545732e+00,7.364455e+00,9.718464e+00,8.940032e+00,8.201757e+00,8.178999e+00,7.124994e+00,-9.671231e+00,2.740278e+00,1.044449e+01,1.859336e+01,3.711759e+01,5.133352e+01,5.296232e+01,5.091415e+01,4.792987e+01,4.481701e+01,3.321426e+01,2.291537e+01,4.854918e+00,3.245342e+00,3.014859e+01,4.014384e+01,3.958856e+01,3.677416e+01,3.130571e+01
1.131944e+01,8.386973e+00,1.008697e+01,1.211436e+01,1.021894e+01,7.378911e+00,4.927503e+00,6.475537e+00,1.010845e+01,-1.909783e+00,-7.112835e-01,8.460478e-01,-8.576017e+00,-5.032692e+00,-1.621562e+01,-2.686071e+01,-2.850306e+01,-3.177365e+01,-3.306450e+01,-2.531926e+01,-1.708203e+01,-1.292315e+01,-4.360045e+00,-1.595582e+00,-3.614306e+00,-8.901572e+00,-1.157986e+01,-1.058863e+01,-1.300370e+00
1.144405e+01,9.892288e+00,9.802794e+00,1.121589e+01,1.075159e+01,4.768235e+00,2.149902e+00,4.919188e+00,1.034988e+01,2.267096e+00,4.361564e+00,3.739817e+00,-2.552577e+00,-2.943052e+00,1.112549e+01,1.998630e+01,2.217490e+01,1.878221e+01,1.455156e+01,7.034683e+00,5.495239e+00,-5.225777e+00,-2.046993e+00,-5.248820e-01,1.108970e+01,1.567852e+01,7.415132e+00,5.898778e+00,4.852332e+00
8.102304e+00,8.717985e+00,7.716812e+00,8.303554e+00,9.492722e+00,3.957524e+00,2.679790e+00,4.794297e+00,7.831072e+00,-1.762483e+00,-2.973483e+00,-6.103467e+00,5.560794e+00,1.842563e+01,1.601996e+01,1.812141e+01,1.453867e+01,1.370033e+01,1.392516e+01,1.417182e+01,1.750466e+01,2.164771e+01,1.454321e+01,1.191380e+01,1.633103e+00,4.555758e+00,4.277298e+00,3.162112e+00,6.113027e+00
2.890819e+00,4.162011e+00,2.437675e+00,3.923929e+00,6.144526e+00,2.630079e+00,2.813231e+00,4.013514e+00,3.064682e+00,-3.330264e+00,5.237064e-01,-8.066688e+00,-1.312346e+01,-9.145911e+00,7.076818e+00,2.293259e+01,2.623025e+01,2.686092e+01,2.255488e+01,1.611416e+01,1.379005e+01,2.252796e+01,1.585518e+01,1.738267e+01,1.245226e+01,6.921746e+00,3.793744e+00,1.059582e+00,2.543859e+00
