Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.210421e+02,-4.853552e+02,-4.514839e+02,-4.390116e+02,-4.423319e+02,-4.592614e+02,-4.824013e+02,-4.867509e+02,-3.804264e+02,-2.516444e+02,-1.784324e+02,-1.420944e+02,-1.024687e+02,-5.445985e+01,-1.976567e+01,-1.468390e+01,-2.336115e+01,-6.991118e+01,-1.576730e+02,-2.817385e+02,-3.890816e+02,-4.602987e+02,-4.945689e+02,-5.006501e+02,-4.989397e+02,-4.986444e+02,-5.001322e+02,-4.989029e+02,-4.954238e+02,-4.957536e+02,-5.147288e+02
6.341355e+01,8.530411e+01,8.731160e+01,8.309708e+01,8.634615e+01,9.050970e+01,8.684241e+01,8.499310e+01,2.239248e+01,-2.632690e+01,-4.547548e+01,-5.314986e+01,-1.588229e+01,1.861666e+01,4.284179e+01,6.742350e+01,9.399359e+01,1.180596e+02,1.366560e+02,1.390203e+02,1.277386e+02,9.766298e+01,7.580269e+01,7.265958e+01,7.379266e+01,7.506640e+01,7.477587e+01,7.554231e+01,7.671608e+01,7.544899e+01,6.293298e+01
2.436886e+01,1.053310e+01,-4.388223e-01,-6.705089e+00,-1.309932e+01,-7.704551e+00,7.137901e+00,1.295229e+01,1.090528e+01,1.662067e+01,2.933531e+01,3.653456e+01,4.333730e+01,5.667022e+00,-5.378243e+01,-8.316824e+01,-7.481329e+01,-5.031534e+01,-2.778624e+01,-1.258748e+01,-1.811645e+01,-9.204942e+00,4.094540e+00,8.643106e+00,9.214170e+00,9.879387e+00,9.556201e+00,9.782838e+00,7.191000e+00,7.466500e+00,1.277746e+01
1.545864e+01,5.585567e+00,2.327267e+00,3.211342e+00,4.505962e+00,3.170694e+00,4.667089e-01,7.093796e+00,1.261736e+01,2.179254e+01,2.720119e+01,2.477637e+01,2.459541e+01,1.500732e+01,1.164024e+01,-2.901189e+00,-2.290602e+01,-3.651764e+01,-3.489159e+01,-1.531868e+01,-1.758535e+01,-1.866395e+01,-4.557665e+00,6.766251e-01,3.186026e+00,1.440170e+00,-2.434689e+00,6.903026e-02,-4.737518e-01,2.895476e+00,4.807252e+00
2.651331e+01,2.900039e+01,2.718263e+01,2.274330e+01,2.238803e+01,2.505731e+01,2.627426e+01,2.608177e+01,2.307585e+01,6.176925e-02,-8.395887e+00,-1.192629e+01,-1.866602e+01,-2.134171e+01,-3.820422e+01,-5.172634e+01,-5.425954e+01,-4.614734e+01,-3.646843e+01,-1.309627e+01,6.501470e+00,9.672537e+00,1.586015e+01,1.879175e+01,2.108947e+01,1.984111e+01,1.446929e+01,1.898530e+01,1.988356e+01,2.132296e+01,1.553578e+01
2.207655e+01,2.272729e+01,1.726288e+01,1.547741e+01,1.554966e+01,1.309502e+01,2.502507e+01,2.423068e+01,5.562197e+00,4.513436e+00,8.574872e+00,1.686671e+01,-7.135606e-02,-5.655558e+00,1.042261e+01,2.400891e+01,2.161563e+01,2.282004e+01,1.916838e+01,7.268455e+00,6.528938e-01,4.994599e+00,1.387272e+01,1.706562e+01,1.550143e+01,1.576475e+01,1.178273e+01,1.464384e+01,1.439494e+01,1.312060e+01,9.193454e+00
2.208204e+00,4.913138e+00,5.625495e+00,5.374961e+00,3.883021e+00,1.893973e+00,1.011544e+01,1.664857e+01,7.633895e+00,-4.930203e+00,-1.434474e+01,-1.497234e+01,-2.413998e+01,-3.359202e+01,-4.947182e+01,-5.194530e+01,-4.177358e+01,-4.022572e+01,-4.461954e+01,-3.818697e+01,-1.685306e+01,-6.243167e+00,8.321261e-01,5.447248e+00,1.416766e+00,6.663700e-01,8.378232e-01,1.041200e+00,7.555298e-01,9.600829e-01,-1.476919e+00
-7.489779e+00,-5.587707e-01,-4.825469e+00,-7.724741e+00,1.004464e+00,4.073439e+00,4.102857e+00,7.792644e+00,1.768995e+01,1.550118e+01,1.447607e+01,1.839279e+01,1.260952e+01,3.005477e+01,5.858790e+01,7.523880e+01,7.593942e+01,6.852900e+01,5.624637e+01,2.615476e+01,5.602070e+00,2.863748e+00,8.056837e-02,2.978348e+00,6.167043e-01,-8.496246e-02,2.589610e+00,2.627834e+00,1.403389e+00,2.238693e+00,-1.757917e+00
-6.825112e-01,-1.369649e+00,7.737035e-01,3.915812e+00,5.149008e+00,3.375848e+00,2.518089e+00,-5.467488e-01,-7.295271e+00,-1.045216e+00,3.113852e-01,-8.762704e+00,-2.850605e+01,-3.983583e+01,-4.662814e+01,-5.588633e+01,-4.923814e+01,-4.011971e+01,-2.174767e+01,-7.655916e+00,5.412956e+00,9.529152e+00,5.798378e+00,5.312144e+00,4.156422e+00,5.731216e+00,5.710562e+00,6.859987e+00,3.374175e+00,3.526196e+00,1.623741e+00
7.036991e+00,-2.786117e+00,-5.932504e+00,-3.204853e+00,-7.613477e+00,-3.321913e+00,1.951424e+00,6.963101e+00,5.240015e+00,-3.084348e+00,-2.609206e+00,-3.868661e+00,-2.073418e+01,-2.208935e+01,-1.595407e+01,-9.017642e+00,-1.943455e+00,-2.578802e+00,1.856088e+00,1.336794e+00,-4.753377e-01,1.431140e+00,6.219122e+00,5.348929e+00,1.270165e+00,2.628714e+00,3.232787e+00,4.178878e+00,1.558844e+00,3.898015e+00,5.784597e+00
4.884616e+00,7.840933e-01,8.578904e+00,1.104212e+01,7.349421e+00,3.391306e+00,3.072161e+00,1.206269e+01,9.750954e+00,8.763216e+00,7.024375e+00,4.671991e+00,1.287910e+00,9.012381e+00,6.419538e+00,-1.158035e+01,-1.927354e+01,-1.805185e+01,-1.601683e+01,-9.991959e+00,-6.887459e+00,-3.817489e-01,5.924478e+00,4.869732e+00,-1.643490e+00,-2.144133e+00,2.744093e+00,1.519166e+00,7.865008e-01,4.387631e+00,7.591100e+00
-3.185527e+00,1.595679e+00,5.620512e+00,5.415504e+00,8.809061e+00,4.484704e+00,-1.569919e+00,-3.925244e+00,7.613786e+00,7.775418e+00,6.198996e+00,7.853615e+00,1.555431e+00,-1.053354e+01,-9.548267e+00,-2.813556e+00,-8.930956e-01,-8.437954e-02,8.173567e-02,-4.703824e-01,-6.120840e-01,1.785249e+00,3.908249e+00,1.405599e+00,-2.680683e+00,-2.685496e+00,1.126525e+00,-2.314999e+00,-4.536842e+00,-3.326973e+00,4.407761e-01
-7.071589e+00,-5.844899e+00,-1.103995e+01,-1.015926e+01,-9.894283e+00,-8.402809e+00,-8.035789e+00,-1.151453e+01,-2.234524e+01,-1.778262e+01,-1.838403e+01,-1.791478e+01,-1.490947e+01,-2.753889e+01,-2.584506e+01,-2.064964e+01,-1.755483e+01,-1.966752e+01,-1.958148e+01,-1.346953e+01,-6.713793e+00,-5.983017e+00,-4.957965e+00,-5.390035e+00,-5.873244e+00,-5.730628e+00,-4.039671e+00,-6.904524e+00,-1.056157e+01,-1.019370e+01,-6.061123e+00
