Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-4.667691e+02,-4.492179e+02,-4.491479e+02,-4.483424e+02,-4.491342e+02,-4.512246e+02,-4.477348e+02,-4.370797e+02,-4.070089e+02,-3.628872e+02,-3.128784e+02,-2.860417e+02,-2.592275e+02,-2.153156e+02,-1.714749e+02,-1.472324e+02,-1.300206e+02,-1.286950e+02,-1.437954e+02,-1.538299e+02,-1.446381e+02,-1.530716e+02,-1.742508e+02,-1.794757e+02,-1.856811e+02,-1.965399e+02,-1.889869e+02,-1.873868e+02,-1.924610e+02,-1.867268e+02,-2.009241e+02,-1.932878e+02,-1.873078e+02,-2.289822e+02,-2.965507e+02,-3.659438e+02,-4.162015e+02,-4.347338e+02,-4.404209e+02,-4.398694e+02,-4.388958e+02,-4.443275e+02,-4.499282e+02
6.277542e+01,7.273920e+01,7.113594e+01,7.379286e+01,7.437949e+01,7.311263e+01,7.644094e+01,9.304239e+01,1.255853e+02,1.296172e+02,1.328922e+02,1.347448e+02,1.276941e+02,1.265979e+02,1.292143e+02,1.310641e+02,1.307769e+02,1.326889e+02,1.412493e+02,1.433531e+02,1.384882e+02,1.348945e+02,1.316952e+02,1.236840e+02,1.158890e+02,1.142184e+02,1.122252e+02,1.115832e+02,1.040798e+02,9.709462e+01,8.952814e+01,8.872873e+01,9.949493e+01,1.063244e+02,1.099024e+02,1.127701e+02,1.002283e+02,8.618649e+01,7.881607e+01,7.604678e+01,7.908716e+01,7.635100e+01,7.073208e+01
1.551597e+01,7.208685e+00,4.732973e+00,7.421871e+00,1.094444e+01,1.213400e+01,1.125428e+01,2.776354e+01,4.829159e+01,4.107689e+01,2.620842e+01,2.303806e+01,1.914825e+01,5.138478e+00,-2.010398e+01,-3.898389e+01,-5.501730e+01,-6.311861e+01,-6.336426e+01,-6.561974e+01,-7.343246e+01,-7.161967e+01,-6.550710e+01,-6.245538e+01,-6.587602e+01,-6.253240e+01,-6.189251e+01,-6.388186e+01,-7.318497e+01,-7.876192e+01,-7.049481e+01,-7.704605e+01,-8.785631e+01,-7.406321e+01,-4.093645e+01,-1.498237e+01,3.808711e+00,8.279478e+00,9.734537e+00,8.454813e+00,1.202113e+01,1.542482e+01,1.302014e+01
-3.639545e-01,-5.493824e+00,-5.054430e+00,-4.214777e+00,-1.799711e+00,-7.853277e-01,-3.262672e+00,7.892921e+00,2.194054e+01,2.642262e+01,2.630494e+01,3.377240e+01,4.342026e+01,4.497593e+01,3.991010e+01,2.462672e+01,2.082641e+01,8.893021e+00,-4.246483e+00,-1.174646e+01,-1.736756e+01,-1.546153e+01,-1.748975e+01,-2.419414e+01,-2.319285e+01,-2.010571e+01,-2.734454e+01,-3.417072e+01,-3.851910e+01,-3.763278e+01,-2.981166e+01,-2.668631e+01,-3.260106e+01,-3.499532e+01,-3.561050e+01,-4.009304e+01,-2.376118e+01,-1.062926e+01,-2.855418e+00,5.567326e-01,4.850729e-01,3.791916e+00,1.015087e+00
1.084065e+01,1.179072e+01,1.496671e+01,1.693449e+01,1.565002e+01,1.566704e+01,1.635361e+01,2.097800e+01,2.831355e+01,1.349443e+01,-2.658327e+00,-1.846134e+01,-4.128799e+01,-5.846487e+01,-4.781398e+01,-3.571328e+01,-2.738544e+01,-2.170840e+01,-1.408425e+01,-1.529434e+01,-1.491021e+01,-1.480795e+01,-1.382152e+01,-1.481555e+01,-1.471251e+01,-1.264959e+01,-1.656655e+01,-1.140385e+01,-5.085519e+00,-9.661163e+00,-1.167230e+01,-1.917349e+01,-2.046498e+01,-1.670931e+01,-9.570789e+00,-2.859545e+00,2.749359e-01,9.195636e+00,1.185085e+01,1.192419e+01,1.002048e+01,1.273613e+01,1.003973e+01
1.636628e+01,1.312399e+01,1.622001e+01,1.902515e+01,1.827383e+01,1.965147e+01,2.143143e+01,2.052972e+01,2.615205e+01,3.203297e+01,4.262629e+01,4.473922e+01,4.170339e+01,2.840868e+01,9.553506e+00,1.047146e+01,2.591645e+01,3.170406e+01,3.344222e+01,2.860372e+01,3.403376e+01,3.932199e+01,4.124964e+01,4.591965e+01,5.125465e+01,4.920392e+01,4.966573e+01,5.052985e+01,4.989126e+01,4.910124e+01,5.137381e+01,5.676708e+01,5.754404e+01,5.304903e+01,4.272266e+01,2.829638e+01,1.495406e+01,1.849223e+01,2.013449e+01,1.845376e+01,1.784786e+01,1.961029e+01,2.153805e+01
1.045123e+01,4.870544e+00,5.221558e+00,7.077704e+00,8.668075e+00,1.109609e+01,1.098413e+01,5.178771e+00,8.435711e+00,3.952952e+00,4.864082e+00,8.553076e+00,7.746498e+00,1.468839e+00,2.780250e-01,-6.055360e+00,-1.203436e+01,-1.749541e+01,-1.555758e+01,-1.553139e+01,-1.926550e+01,-1.799976e+01,-2.054614e+01,-3.000327e+01,-2.738291e+01,-2.563935e+01,-2.948818e+01,-3.144741e+01,-2.749500e+01,-2.703306e+01,-2.662857e+01,-2.557761e+01,-2.278516e+01,-2.119239e+01,-1.615029e+01,-6.019711e+00,7.824234e+00,1.494794e+01,1.372431e+01,1.198011e+01,1.178386e+01,9.198133e+00,1.269724e+01
5.838473e+00,4.023034e+00,1.964416e+00,3.322774e+00,5.443499e+00,5.251923e+00,3.964159e+00,-3.660047e+00,-3.657706e+00,-3.184489e+00,-5.900683e+00,-1.394708e+01,-2.186273e+01,-1.925236e+01,-6.694469e+00,8.600510e+00,1.091908e+01,9.950354e+00,1.405099e+01,1.710843e+01,1.420029e+01,1.457023e+01,1.419921e+01,1.498580e+01,1.727708e+01,1.394766e+01,1.685357e+01,1.871028e+01,2.345522e+01,2.547033e+01,2.398720e+01,2.343043e+01,2.242217e+01,1.923075e+01,1.388278e+01,8.520537e+00,7.955317e+00,1.222243e+01,5.604085e+00,4.746404e+00,5.961753e+00,2.270065e+00,2.232737e+00
3.510477e+00,4.032640e+00,4.196351e+00,4.070371e+00,6.578504e+00,3.134849e+00,7.841882e-02,-6.210943e+00,-8.030324e+00,5.433362e+00,1.506586e+01,1.713009e+01,1.452937e+01,1.846574e+01,1.670363e+01,1.668439e+01,1.772211e+01,1.683219e+01,2.114010e+01,2.374546e+01,2.090201e+01,2.356759e+01,2.453344e+01,2.206437e+01,2.397542e+01,2.073333e+01,1.501377e+01,6.905925e+00,3.466913e+00,4.110507e+00,1.130389e+00,6.999915e+00,1.021411e+01,1.088802e+01,6.100381e+00,-7.525289e-01,5.670518e+00,8.520448e+00,6.490479e+00,9.390959e+00,1.145332e+01,1.113680e+01,1.215305e+01
-1.024502e+00,-1.022126e+00,2.250524e+00,2.702903e+00,3.768409e+00,-3.823538e-01,-4.048660e+00,-1.114314e+01,-1.616937e+01,-1.505698e+01,-1.337979e+01,-1.542154e+01,-2.170028e+01,-1.415087e+01,-6.233434e-01,-5.684922e+00,-1.431921e+01,-1.498845e+01,-1.263897e+01,-1.369442e+01,-1.152055e+01,-1.213629e+01,-1.240238e+01,-1.436370e+01,-1.375555e+01,-1.239639e+01,-1.498929e+01,-1.716130e+01,-1.377037e+01,-1.267653e+01,-1.315846e+01,-1.408602e+01,-2.012532e+01,-2.549042e+01,-2.226279e+01,-1.789300e+01,-4.691734e+00,-1.079567e+00,2.140866e+00,5.104887e+00,4.778916e+00,6.061860e+00,9.235021e+00
-4.912983e+00,-4.127688e+00,-2.153594e+00,7.526826e-01,1.255809e-01,-2.600479e+00,-3.716337e+00,-1.505600e+01,-2.144592e+01,-2.070424e+01,-1.903511e+01,-1.852729e+01,-1.498814e+01,-7.093068e+00,8.537876e+00,1.745918e+01,1.099497e+01,2.344558e+00,-5.744304e+00,-1.254204e+01,-1.103287e+01,-6.609016e+00,-1.804479e+00,-2.317259e+00,-3.797317e+00,-3.104459e+00,-4.479548e+00,-9.120935e+00,-1.049446e+01,-1.147844e+01,-9.147579e+00,-3.637790e+00,-2.166418e+00,-2.331997e+00,-7.022938e+00,-1.016754e+01,-7.789913e+00,-7.867059e+00,-2.751112e+00,-2.216434e-02,-6.073645e-01,5.637255e-01,6.715742e-01
-5.424099e+00,-2.816276e+00,-1.792191e+00,-3.058285e+00,-2.433504e+00,-2.128992e+00,-1.318875e+00,-1.324920e+01,-1.993390e+01,-1.484371e+01,-8.979118e+00,-5.964041e+00,2.369509e+00,5.111156e+00,1.391720e+01,1.631259e+01,1.396901e+01,1.382446e+01,1.065713e+01,8.972919e+00,1.078747e+01,6.148526e+00,-1.382473e+00,-2.707583e+00,-1.914396e+00,-1.999142e+00,-6.620731e-01,3.145254e-01,-3.035450e+00,-1.181700e+00,-2.601224e+00,-2.560266e+00,-6.684219e+00,-1.347842e+01,-1.650654e+01,-1.735978e+01,-8.221173e+00,-5.419382e+00,-2.444891e+00,-1.338214e+00,-1.176899e+00,5.119947e-01,1.782988e-01
-3.264744e+00,-2.131917e+00,1.313076e-01,-6.751679e+00,-6.492089e+00,-4.658712e+00,-2.841299e+00,-8.621473e+00,-1.564289e+01,-2.375662e+01,-2.967689e+01,-3.458289e+01,-3.041337e+01,-3.390848e+01,-4.537335e+01,-4.324577e+01,-3.287498e+01,-2.570341e+01,-1.982341e+01,-1.190793e+01,-1.112329e+01,-1.326544e+01,-1.086889e+01,-1.094101e+01,-9.439892e+00,-1.139140e+01,-1.558144e+01,-1.269766e+01,-1.248582e+01,-1.392707e+01,-1.023758e+01,-1.091174e+01,-1.028162e+01,-9.792664e+00,-1.000912e+01,-6.104957e+00,2.093623e-01,-1.855540e+00,-5.512048e+00,-6.050048e+00,-7.661068e+00,-5.459405e+00,-4.444045e+00
