Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.264861e+02,-5.069824e+02,-5.020897e+02,-4.928746e+02,-4.146869e+02,-3.242274e+02,-2.678907e+02,-1.465422e+02,-6.339566e+01,-3.156550e+01,-4.948152e+01,-7.588042e+01,-6.181114e+01,-4.784154e+01,-6.129489e+01,-8.873168e+01,-1.423140e+02,-2.050649e+02,-2.550186e+02,-3.196401e+02,-4.070374e+02,-4.651833e+02,-4.906918e+02,-4.907230e+02,-4.969207e+02
7.422162e+01,8.230860e+01,8.541226e+01,9.444444e+01,1.179800e+02,1.134365e+02,1.057289e+02,1.032774e+02,7.395413e+01,4.045399e+01,2.648009e+01,2.807983e+01,2.032624e+01,3.648482e+01,4.572630e+01,6.244360e+01,8.792673e+01,1.136913e+02,1.265122e+02,1.424499e+02,1.350428e+02,1.113215e+02,9.202199e+01,9.251248e+01,9.020242e+01
2.044011e+01,9.225393e+00,6.809137e+00,9.835293e+00,2.378476e+01,1.293059e+01,-6.969112e-01,-2.168475e+01,-3.517488e+01,-5.154763e+01,-4.771487e+01,-2.983143e+01,-3.861787e+01,-5.210360e+01,-5.495689e+01,-4.258205e+01,-3.170104e+01,-3.444665e+01,-3.288845e+01,-2.787279e+01,-1.696248e+01,-4.298103e+00,4.730399e-01,2.350261e+00,8.646669e+00
-9.264368e-01,-4.369462e+00,-5.730157e+00,-3.364725e+00,3.161970e+01,5.419294e+01,6.274361e+01,4.222836e+01,2.421035e+01,2.219728e+01,1.369483e+01,-5.784768e+00,-8.894855e+00,-1.460175e+01,-1.845326e+01,-1.795082e+01,-1.633985e+01,-1.023490e+01,-1.682872e+01,-2.862270e+01,-3.152197e+01,-2.403693e+01,-1.374340e+01,-1.124882e+01,-3.677273e+00
6.322179e+00,9.507094e+00,1.312846e+01,1.501970e+01,2.300791e+01,4.574200e+00,-1.973948e+01,-4.406248e+01,-4.028891e+01,-3.153537e+01,-2.498913e+01,-1.794809e+01,-1.878432e+01,-1.597440e+01,-1.379714e+01,-2.082607e+01,-2.969452e+01,-2.507430e+01,-1.400003e+01,-8.244032e+00,-6.619837e+00,-1.122390e+00,4.808680e+00,8.407557e+00,1.333833e+01
1.176692e+01,1.411470e+01,1.765062e+01,1.384914e+01,3.130953e+00,1.318870e+01,1.782922e+01,2.801804e+01,2.966137e+01,3.494698e+01,4.324370e+01,4.772952e+01,5.839209e+01,5.769646e+01,6.304153e+01,6.543703e+01,5.676751e+01,4.427360e+01,3.338858e+01,2.592092e+01,1.217279e+01,6.381924e+00,9.114687e+00,1.262753e+01,1.380947e+01
6.014820e+00,7.646267e+00,6.557057e+00,-1.323343e+00,-9.685093e+00,-1.091929e+01,-8.937478e+00,-4.782626e+01,-5.476126e+01,-4.224949e+01,-3.434900e+01,-4.079227e+01,-3.412011e+01,-3.766060e+01,-4.396646e+01,-4.045408e+01,-3.743085e+01,-3.941196e+01,-3.864417e+01,-2.786890e+01,-2.867639e+00,2.204702e+00,6.018497e+00,5.257393e+00,5.055603e+00
2.077503e+00,2.733415e+00,8.149264e-01,-6.201808e+00,9.676241e+00,2.263353e+01,3.030992e+01,3.286034e+01,3.378303e+01,3.926575e+01,4.447639e+01,4.227016e+01,3.556806e+01,3.597049e+01,3.174613e+01,3.132936e+01,3.306918e+01,3.026898e+01,2.049979e+01,8.422956e+00,2.670540e+00,8.769875e-01,2.387729e+00,2.073203e+00,2.880637e+00
5.079182e+00,5.937212e+00,6.701205e+00,1.875080e+00,-2.563662e+01,-3.418593e+01,-3.223739e+01,-3.174393e+01,-3.643848e+01,-2.979402e+01,-2.239453e+01,-2.166846e+01,-2.832042e+01,-2.705016e+01,-2.694871e+01,-2.322435e+01,-2.601117e+01,-2.444929e+01,-2.341417e+01,-1.755331e+01,-1.812560e+00,4.205542e+00,-7.729509e-01,2.674246e+00,3.482505e+00
5.475781e+00,3.416606e+00,4.203791e+00,2.008349e+00,-6.536353e+00,-9.875154e-01,1.928437e+00,-1.014382e+01,-4.740209e+00,4.589908e+00,4.857177e+00,6.764729e+00,7.755791e+00,9.587456e+00,1.309469e+01,1.563872e+01,1.007290e+01,2.912446e-01,2.926859e+00,-1.836405e+00,7.882396e-01,1.051296e+00,-1.892294e+00,-1.021047e-01,-1.140236e-01
3.855133e+00,-1.692894e+00,-3.474637e+00,-4.602732e+00,-1.107896e+01,-1.235884e+01,-1.232417e+01,-9.010319e+00,-4.219957e+00,-2.135242e+00,-6.791085e+00,-8.104794e+00,-9.445274e+00,-9.914700e+00,-8.507618e+00,-1.255746e+01,-1.431423e+01,-1.228340e+01,-7.457156e+00,-2.372625e+00,3.006143e+00,-9.994965e-01,-4.285955e-02,1.503845e+00,2.799885e-01
3.499748e+00,-1.627498e+00,-5.313432e+00,-8.293514e+00,-6.030579e+00,-5.559943e+00,-7.041385e+00,2.942045e+00,9.355350e+00,6.752673e-01,-5.207116e+00,-1.198354e+01,-1.965388e+01,-1.573678e+01,-7.062636e+00,-7.880778e+00,-8.500333e+00,-8.463453e+00,-8.692459e+00,-8.709437e+00,-1.816554e+00,7.550091e-01,-1.417187e+00,-1.810400e-01,-7.527509e-01
-4.969440e-01,-3.600230e+00,-6.219936e+00,-1.184167e+01,-2.300067e+01,-1.752024e+01,-1.079757e+01,-3.742631e+00,-1.150644e+01,-1.483925e+01,-1.466790e+01,-1.062739e+01,-9.335213e+00,-7.056689e+00,9.765345e-01,6.830053e+00,1.194710e+01,1.631986e+01,1.667258e+01,1.435913e+01,5.643766e+00,-2.283017e+00,-6.223013e+00,-8.234190e+00,-6.132904e+00
