Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-4.960516e+02,-4.861354e+02,-4.833299e+02,-4.795587e+02,-4.789316e+02,-4.775092e+02,-4.791712e+02,-4.819229e+02,-4.769525e+02,-4.231426e+02,-2.531341e+02,-1.250486e+02,-6.964807e+01,-6.087029e+01,-5.226990e+01,-5.704700e+01,-8.395047e+01,-1.050379e+02,-1.180764e+02,-9.248454e+01,-1.036345e+02,-1.116927e+02,-8.513898e+01,-8.758734e+01,-1.223368e+02,-1.698272e+02,-2.148136e+02,-2.555574e+02,-3.038920e+02,-3.591972e+02,-4.104297e+02,-4.278451e+02,-4.459495e+02,-4.663134e+02,-4.747188e+02,-4.779923e+02,-4.783119e+02,-4.789761e+02,-4.921089e+02
3.216602e+01,4.191403e+01,4.518991e+01,4.788218e+01,4.711682e+01,4.871735e+01,4.831712e+01,4.819366e+01,5.342503e+01,9.503394e+01,8.558851e+01,7.024598e+01,5.181141e+01,3.264084e+01,3.215566e+01,3.635792e+01,3.363964e+01,3.307932e+01,3.450285e+01,1.990039e+01,1.893254e+01,3.132695e+01,3.758977e+01,5.486697e+01,6.701775e+01,8.582713e+01,9.381602e+01,9.552100e+01,9.833499e+01,9.617735e+01,8.698628e+01,8.386389e+01,7.339284e+01,5.917493e+01,5.331120e+01,5.113145e+01,5.236522e+01,5.094597e+01,3.876586e+01
2.127656e+01,2.452485e+01,2.401341e+01,2.162728e+01,1.987551e+01,1.867343e+01,1.958245e+01,2.331684e+01,2.453558e+01,4.253005e+01,1.142121e+01,-9.720695e+00,-2.093428e+01,-2.515170e+01,-3.184638e+01,-2.907027e+01,-2.792534e+01,-2.274115e+01,-2.037808e+01,-2.722338e+01,-1.983213e+01,-2.712600e+01,-3.871288e+01,-4.474405e+01,-3.664851e+01,-1.632664e+01,1.933883e+01,3.940142e+01,3.837951e+01,2.505112e+01,7.516456e+00,4.099787e+00,8.826435e+00,1.810848e+01,2.092094e+01,2.289986e+01,2.681131e+01,2.458921e+01,2.387874e+01
1.513733e+01,1.673293e+01,1.366521e+01,7.866108e+00,7.276864e+00,5.823537e+00,6.243445e+00,8.084668e+00,5.998013e+00,1.378684e+01,4.859915e+01,4.552074e+01,4.184799e+01,4.836962e+01,5.384491e+01,5.843219e+01,5.969336e+01,6.683200e+01,6.826554e+01,7.147528e+01,6.592331e+01,6.127289e+01,7.124301e+01,7.097623e+01,6.321798e+01,5.646474e+01,3.898087e+01,2.957397e+01,1.703051e+01,3.368742e+00,-1.026708e+01,-1.576510e+01,-8.143652e+00,4.694919e+00,6.264671e+00,9.454628e+00,1.281748e+01,1.070011e+01,1.453466e+01
8.337030e+00,1.154780e+01,1.167915e+01,5.199255e+00,5.166291e+00,8.079062e+00,1.001429e+01,8.556398e+00,5.294538e+00,-2.534864e+01,-6.835274e+01,-7.611121e+01,-7.735158e+01,-7.384999e+01,-8.111243e+01,-8.939126e+01,-8.425851e+01,-7.602911e+01,-6.829720e+01,-7.022888e+01,-6.744044e+01,-6.935347e+01,-7.575524e+01,-7.522227e+01,-7.583269e+01,-7.028784e+01,-6.122998e+01,-5.252837e+01,-4.199333e+01,-2.210946e+01,1.010362e+00,1.150307e+01,1.847495e+01,1.797379e+01,1.219091e+01,1.403461e+01,1.310510e+01,1.206055e+01,1.310363e+01
1.003956e+01,1.423804e+01,1.644035e+01,1.187471e+01,1.268269e+01,1.370374e+01,1.668279e+01,1.383762e+01,1.044849e+01,-1.753052e+01,-4.378219e+00,-1.009880e-01,7.379930e+00,1.438943e+01,1.357372e+01,1.028954e+01,1.326380e+01,2.491920e+01,2.688922e+01,3.070432e+01,2.882072e+01,2.280748e+01,2.418649e+01,2.165833e+01,2.072825e+01,2.710703e+01,3.863089e+01,4.061144e+01,3.825591e+01,3.267802e+01,3.345172e+01,3.366112e+01,3.309090e+01,2.499882e+01,1.769694e+01,1.926780e+01,1.471076e+01,1.386405e+01,1.305394e+01
1.309211e+01,1.507850e+01,1.660232e+01,1.620025e+01,1.648119e+01,1.123393e+01,1.420455e+01,1.427454e+01,1.070907e+01,-5.768492e+00,-9.737638e+00,-1.269655e+01,-7.856971e+00,-3.488589e+00,-3.042564e+00,-1.698158e+00,1.273940e-01,-6.363187e-01,-6.269902e-01,6.474481e+00,6.529152e+00,4.684434e+00,3.456506e+00,-5.559919e-01,-6.637865e+00,-5.139570e+00,-1.251151e+01,-2.222838e+01,-2.372188e+01,-7.055611e+00,1.160364e+01,1.454090e+01,1.657517e+01,1.390249e+01,1.273036e+01,1.622699e+01,1.255768e+01,9.863605e+00,1.104004e+01
8.195242e+00,6.419656e+00,7.798723e+00,1.216285e+01,1.081490e+01,4.277455e+00,7.252867e+00,1.139358e+01,7.729414e+00,-1.643991e+01,-2.588503e+01,-1.752615e+01,-1.124256e+01,-1.287168e+00,6.694505e+00,6.411626e+00,8.527785e+00,1.089053e+01,1.333186e+01,5.857720e+00,8.748372e-01,1.590720e+00,4.725218e+00,5.067497e-01,-4.122796e+00,-7.369794e+00,-5.408923e+00,-1.011820e+01,-1.526786e+01,-1.604253e+01,-1.091324e+01,-5.302054e+00,-1.991544e+00,1.159962e+00,6.054570e+00,1.116079e+01,1.127982e+01,7.024242e+00,9.274786e+00
7.338096e+00,3.872155e+00,3.637907e+00,1.034712e+01,1.141776e+01,5.996437e+00,7.237203e+00,9.647066e+00,6.518672e+00,1.475278e+00,-3.750237e-01,-3.881636e+00,-3.533720e+00,2.689778e+00,2.742361e+00,4.009408e+00,6.023089e+00,7.292352e+00,7.262669e+00,-5.286030e-01,5.481440e+00,5.906307e+00,3.566804e+00,1.092971e+00,2.536696e+00,5.153121e+00,6.001809e+00,6.915193e+00,6.561089e+00,6.247086e+00,1.856575e+00,4.266545e-01,-1.617290e+00,-1.283212e+00,4.268078e+00,7.868535e+00,1.049976e+01,8.339510e+00,8.278810e+00
6.137285e+00,1.737582e+00,8.010998e-01,5.318722e+00,9.534845e+00,7.271167e+00,8.437310e+00,7.703370e+00,6.160462e+00,1.538472e+01,2.133348e+01,2.641438e+01,2.612361e+01,2.796565e+01,2.741953e+01,2.741965e+01,2.641840e+01,2.827784e+01,2.391555e+01,2.202272e+01,2.668259e+01,2.354884e+01,2.055518e+01,2.108046e+01,1.834179e+01,1.553416e+01,8.988344e+00,5.863940e+00,2.149615e+00,-2.585067e+00,-5.809483e-01,5.552320e+00,6.310020e+00,1.056971e+00,2.729060e+00,1.873338e+00,4.731990e+00,7.307302e+00,5.232989e+00
