Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38
-5.120558e+02,-4.965055e+02,-4.960498e+02,-4.996901e+02,-4.906626e+02,-4.038033e+02,-3.121591e+02,-2.571214e+02,-2.364275e+02,-2.161499e+02,-1.922577e+02,-1.725773e+02,-1.645719e+02,-1.633781e+02,-1.620035e+02,-1.641415e+02,-1.641420e+02,-1.619754e+02,-1.457532e+02,-1.283276e+02,-1.231308e+02,-1.106151e+02,-1.214064e+02,-1.222340e+02,-1.073403e+02,-1.071311e+02,-1.029509e+02,-1.026073e+02,-1.161735e+02,-1.421218e+02,-1.901263e+02,-2.461326e+02,-3.326604e+02,-4.183036e+02,-4.665028e+02,-4.927044e+02,-5.006217e+02,-5.050287e+02
2.825086e+01,4.347767e+01,4.382402e+01,4.070180e+01,5.220210e+01,1.174076e+02,1.569520e+02,1.659048e+02,1.662341e+02,1.583164e+02,1.241257e+02,7.985013e+01,6.724400e+01,7.145473e+01,7.736880e+01,8.211220e+01,8.164843e+01,7.167982e+01,6.731602e+01,6.352252e+01,5.637671e+01,5.161094e+01,5.019518e+01,5.334202e+01,5.649989e+01,5.095650e+01,4.832367e+01,5.424049e+01,6.459911e+01,7.728545e+01,9.288398e+01,1.157027e+02,1.260149e+02,1.032195e+02,6.975499e+01,4.784866e+01,3.907587e+01,3.490289e+01
9.261466e+00,1.252003e+01,1.256162e+01,1.277721e+01,1.978354e+01,1.903126e+01,-5.875790e+00,-2.664775e+01,-3.441258e+01,-3.060511e+01,-2.752810e+01,-1.626445e+01,-8.761097e+00,-5.363597e+00,-1.503869e+01,-1.832902e+01,-2.157470e+01,-2.190921e+01,-1.896450e+01,-1.787937e+01,-2.128881e+01,-2.726529e+01,-2.189258e+01,-2.794075e+01,-3.831015e+01,-4.345572e+01,-4.752299e+01,-4.560378e+01,-4.663566e+01,-4.143191e+01,-3.479660e+01,-3.555045e+01,-2.284652e+01,-7.602010e+00,6.849559e+00,1.246968e+01,1.029921e+01,1.024440e+01
-1.972392e+00,-3.291826e+00,-2.920300e+00,-1.962222e+00,-2.339826e+00,3.438067e+00,6.042544e+00,1.041370e+01,8.311607e+00,2.397640e+00,-1.533756e+00,-1.555621e+01,-2.961860e+01,-3.433618e+01,-4.280210e+01,-4.176905e+01,-3.672006e+01,-3.572984e+01,-3.951358e+01,-3.919630e+01,-3.904275e+01,-4.046834e+01,-3.536463e+01,-3.239458e+01,-3.049134e+01,-2.359534e+01,-2.071899e+01,-2.060143e+01,-2.144543e+01,-2.013904e+01,-1.844093e+01,-2.491636e+01,-3.835583e+01,-3.877313e+01,-2.693523e+01,-1.052973e+01,-4.966329e+00,-2.480943e+00
3.074858e-01,1.448084e+00,2.222995e+00,2.016389e+00,-5.093522e+00,-5.873585e+00,-3.348191e+00,-1.296565e+01,-1.724784e+01,-2.856040e+01,-4.124244e+01,-3.294305e+01,-2.240195e+01,-1.468049e+01,-1.214576e+01,-9.265115e+00,-8.439818e+00,-1.334548e+01,-1.494605e+01,-1.683314e+01,-1.295187e+01,-1.249314e+01,-7.812752e+00,-8.588671e+00,-1.512303e+01,-1.829392e+01,-2.052767e+01,-2.171290e+01,-1.689343e+01,-1.648143e+01,-1.229409e+01,-6.313609e+00,5.747799e+00,-7.645635e+00,-1.603126e+01,-9.128565e+00,-1.544833e-01,2.063913e+00
7.590431e+00,9.160804e+00,9.713308e+00,9.733763e+00,-6.293100e-02,-3.659002e+01,-3.949848e+01,-3.237932e+01,-1.837837e+01,-2.752089e+00,1.150847e+01,2.450193e+01,3.200791e+01,3.664699e+01,3.166603e+01,2.839605e+01,2.670934e+01,2.264443e+01,2.165023e+01,2.392380e+01,2.603682e+01,2.708049e+01,3.144885e+01,3.135902e+01,3.441967e+01,3.952112e+01,4.171228e+01,4.228851e+01,4.436745e+01,4.522812e+01,3.932485e+01,2.462832e+01,1.034071e+01,1.022691e+01,7.407119e+00,3.744208e+00,8.407832e+00,8.940217e+00
1.011181e+01,8.099883e+00,8.515005e+00,1.039626e+01,1.401625e+00,-2.305822e+01,-3.658950e+01,-3.727376e+01,-3.779477e+01,-3.861026e+01,-4.195779e+01,-3.603193e+01,-3.498971e+01,-3.407455e+01,-3.432160e+01,-3.322387e+01,-3.424692e+01,-3.729339e+01,-3.608907e+01,-3.133807e+01,-3.065409e+01,-3.159525e+01,-3.247915e+01,-3.080259e+01,-3.103795e+01,-3.033236e+01,-3.004056e+01,-2.917098e+01,-2.156061e+01,-1.555787e+01,-1.308717e+01,-1.691829e+01,-9.515381e+00,8.710574e+00,1.484290e+01,1.108720e+01,7.272144e+00,6.123098e+00
6.393732e+00,3.097399e+00,4.664758e+00,7.277788e+00,-1.380016e-02,1.173629e+01,1.859093e+01,1.144456e+01,6.559589e+00,9.012076e+00,1.569559e+01,2.391146e+01,3.265437e+01,3.653202e+01,3.870718e+01,3.951723e+01,3.840151e+01,4.128115e+01,4.625592e+01,4.626247e+01,4.469057e+01,4.673347e+01,4.526119e+01,4.467776e+01,4.284109e+01,4.083498e+01,4.211759e+01,4.650524e+01,4.378152e+01,3.889229e+01,3.317085e+01,2.545787e+01,1.951806e+01,1.013730e+01,9.365088e+00,8.970730e+00,6.468382e-01,-1.548678e+00
5.353930e-01,7.122133e-01,4.331854e+00,5.427410e+00,-6.466675e-02,-3.719193e-01,2.439713e+00,2.102599e+00,2.750575e+00,4.330613e-01,-3.330304e+00,-5.888927e+00,-4.334722e+00,-4.533056e+00,-1.661405e+00,8.795857e-01,-2.030975e+00,-8.662912e+00,-1.105290e+01,-1.308949e+01,-1.209643e+01,-7.168446e+00,-7.844563e+00,-1.141328e+01,-1.352800e+01,-1.398336e+01,-1.566048e+01,-1.463231e+01,-1.813021e+01,-1.944816e+01,-2.184032e+01,-2.033659e+01,-7.416247e+00,7.702693e+00,5.435376e+00,2.976564e+00,-1.965964e+00,-3.601933e+00
-3.910362e+00,-5.241072e-01,4.269444e+00,3.305398e+00,2.617112e-01,-9.950462e+00,-2.309203e+01,-3.385239e+01,-4.427315e+01,-3.396486e+01,-1.269588e+01,-4.212725e+00,2.390074e+00,1.064829e+00,1.849496e+00,1.396908e-01,1.283783e+00,3.054058e-01,2.317366e+00,5.984859e+00,8.293486e+00,8.455311e+00,4.934533e+00,2.428377e+00,1.260945e+00,4.223278e+00,6.922331e+00,6.865388e+00,2.614263e+00,-1.047314e+00,-2.994992e+00,-6.755572e+00,-7.516220e+00,-4.990870e-01,4.847251e+00,-2.529793e+00,-8.801095e-01,4.056852e-01
