Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.833923e+02,-4.687626e+02,-4.706868e+02,-4.126436e+02,-3.325790e+02,-2.745088e+02,-1.895015e+02,-1.159703e+02,-8.028213e+01,-6.474048e+01,-6.884280e+01,-1.000277e+02,-7.834879e+01,-4.683774e+01,-3.778912e+01,-4.540284e+01,-8.267986e+01,-1.546051e+02,-2.446185e+02,-3.288484e+02,-3.931228e+02,-4.473423e+02,-4.655953e+02,-4.670164e+02,-4.739948e+02
2.715678e+01,3.936865e+01,3.844734e+01,8.189276e+01,1.194863e+02,1.380344e+02,1.347575e+02,1.083154e+02,6.895718e+01,4.244333e+01,2.656879e+01,2.375627e+01,1.730240e+01,2.355474e+01,4.026794e+01,6.953603e+01,9.703389e+01,1.322024e+02,1.613397e+02,1.553062e+02,1.082560e+02,5.978462e+01,4.207413e+01,4.013786e+01,3.434707e+01
1.189296e+01,1.026605e+01,1.294497e+01,2.055203e+01,2.508867e+00,-2.054726e+01,-5.210047e+01,-6.221363e+01,-4.995026e+01,-3.411057e+01,-2.837520e+01,-1.571147e+01,-1.277934e+01,-3.272495e+01,-4.594025e+01,-4.538804e+01,-3.824784e+01,-1.744580e+01,2.538280e+00,1.529758e+01,1.315383e+01,1.376398e+01,1.148229e+01,9.574247e+00,9.892729e+00
4.162516e-01,-4.769560e+00,-1.043257e-01,2.486573e+01,3.478733e+01,2.132202e+01,1.215794e+01,1.924501e+01,1.327078e+01,8.694370e+00,-3.554658e+00,-1.522001e+01,-1.862551e+01,-2.631654e+01,-4.512294e+01,-5.928518e+01,-6.396535e+01,-5.573278e+01,-4.710657e+01,-3.555251e+01,-2.452246e+01,-8.511818e+00,-3.296478e+00,-3.658484e+00,-1.206963e+00
-7.457876e-01,-8.278271e-01,2.433911e+00,2.877744e+01,4.012778e+01,2.592104e+01,-6.771206e+00,-3.097221e+01,-3.901094e+01,-3.780972e+01,-3.135186e+01,-2.459928e+01,-2.734925e+01,-2.257561e+01,-2.141813e+01,-3.251974e+01,-3.463007e+01,-2.905576e+01,-2.096575e+01,-8.717415e+00,-4.227275e+00,-3.529944e+00,-8.900476e-02,3.005042e+00,3.886051e+00
5.317638e+00,8.412334e+00,8.183596e+00,-2.742444e+00,-3.495028e+00,-1.804437e+00,6.551585e+00,1.062889e+01,1.985231e+01,2.862676e+01,3.332652e+01,3.539491e+01,4.449669e+01,4.248759e+01,4.385456e+01,4.007579e+01,4.157229e+01,3.756928e+01,2.801053e+01,1.050043e+01,1.024929e+01,5.818795e+00,9.113773e+00,1.292403e+01,9.193882e+00
1.118893e+01,1.151352e+01,9.032703e+00,-2.498352e+01,-4.610664e+01,-4.462247e+01,-4.742730e+01,-5.192459e+01,-5.120211e+01,-4.851939e+01,-4.355954e+01,-3.731732e+01,-3.298214e+01,-3.771155e+01,-4.126066e+01,-4.303520e+01,-4.203587e+01,-3.993819e+01,-3.497308e+01,-1.272574e+01,-7.012172e-01,5.732904e+00,1.231697e+01,1.228355e+01,6.839669e+00
1.208758e+01,9.693537e+00,8.057174e+00,-1.258998e+00,-4.360155e+00,2.463758e+00,1.882966e+01,3.185833e+01,4.294180e+01,4.160107e+01,3.750650e+01,3.779956e+01,3.342284e+01,2.451118e+01,1.886658e+01,1.793586e+01,2.017286e+01,1.280335e+01,5.342403e+00,-5.490946e+00,-5.488417e+00,3.927665e+00,8.968985e+00,5.338624e+00,4.649834e+00
8.029348e+00,8.421015e+00,8.918903e+00,1.361662e+01,2.706944e+01,2.873364e+01,2.784464e+01,2.341514e+01,1.428340e+01,1.016933e+01,6.117262e+00,3.016604e+00,8.215970e+00,1.226841e+01,9.192736e+00,9.047765e+00,1.104904e+01,9.692893e+00,1.086396e+01,9.696710e+00,6.843592e+00,9.315081e+00,7.118588e+00,4.505660e+00,7.963096e+00
1.873721e+00,5.805950e+00,6.872861e+00,-1.217198e+01,-2.573524e+01,-3.398948e+01,-3.832259e+01,-2.575346e+01,-5.200277e+00,8.913310e+00,9.197580e+00,1.106676e+01,1.379327e+01,1.625962e+01,1.792281e+01,1.965278e+01,2.052349e+01,2.247684e+01,1.821670e+01,1.262934e+01,1.157098e+01,1.057896e+01,3.227742e+00,5.377600e+00,9.787731e+00
-3.305398e+00,2.687362e-02,-3.541690e-02,-1.609740e+01,-7.024256e+00,-2.269034e+00,1.045296e+01,6.789960e+00,-5.191719e+00,-1.532276e+01,-2.488494e+01,-2.780282e+01,-1.983374e+01,-1.385819e+01,-7.761868e+00,-8.920186e+00,-8.498134e+00,8.480170e-01,7.454773e+00,1.131354e+00,4.518746e-01,5.111057e-02,-5.478064e+00,-9.935136e-01,4.063094e+00
-5.909237e+00,-3.790111e+00,-4.328590e+00,-3.100337e-01,1.311038e+01,1.910920e+01,1.697506e+01,1.270225e+01,1.943756e+01,2.062639e+01,1.246196e+01,-1.560776e+00,2.536829e-01,5.493646e+00,7.892649e+00,1.813436e+00,-8.453649e-01,-9.235573e+00,-1.420150e+01,-5.923365e+00,-6.620693e+00,-7.760902e+00,-7.492249e+00,-6.975899e+00,-3.101466e+00
-6.169658e+00,-3.866608e+00,-3.098571e+00,-2.705671e+00,-1.475235e+01,-2.198421e+01,-2.172445e+01,-2.855009e+01,-3.408337e+01,-3.192552e+01,-2.920688e+01,-3.296005e+01,-2.911421e+01,-2.410900e+01,-2.086876e+01,-1.790783e+01,-1.486096e+01,-1.143743e+01,-3.742153e+00,-1.732270e+00,-3.546951e+00,-5.266786e+00,-1.670325e+00,-5.230351e+00,-3.044382e+00
