Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-4.829531e+02,-4.650203e+02,-4.595284e+02,-4.621388e+02,-4.620343e+02,-4.499654e+02,-4.356874e+02,-2.838417e+02,-1.881794e+02,-1.494542e+02,-1.255877e+02,-8.651128e+01,-7.745588e+01,-8.034346e+01,-8.356481e+01,-1.037739e+02,-1.421922e+02,-1.980354e+02,-2.777125e+02,-3.611603e+02,-4.091010e+02,-4.290042e+02,-4.414038e+02,-4.492327e+02,-4.458435e+02,-4.281865e+02,-4.184004e+02,-4.316750e+02,-4.406775e+02,-4.311231e+02,-4.328424e+02
6.596902e+01,7.578484e+01,7.819390e+01,7.967358e+01,8.392874e+01,1.003024e+02,1.123119e+02,1.368062e+02,1.511067e+02,1.486876e+02,1.268901e+02,1.134937e+02,1.021476e+02,1.031956e+02,1.165519e+02,1.325649e+02,1.539332e+02,1.643137e+02,1.602597e+02,1.304869e+02,9.360042e+01,7.808659e+01,7.709726e+01,8.060780e+01,8.183206e+01,8.048671e+01,8.724808e+01,9.097556e+01,8.776147e+01,8.248853e+01,7.655133e+01
1.676967e+01,1.149945e+01,6.879777e+00,9.961849e+00,1.670074e+01,2.487532e+01,2.509821e+01,-3.742855e+01,-3.938644e+01,-2.819151e+01,-3.427621e+01,-4.587398e+01,-4.193918e+01,-4.198876e+01,-4.858373e+01,-5.527023e+01,-5.008287e+01,-3.245406e+01,-1.028338e+01,-4.704618e+00,-1.235195e+01,-1.075967e+01,1.316617e+00,7.782898e+00,4.763618e+00,-8.873950e-01,6.896662e-01,9.848640e+00,7.600650e+00,-2.413493e+00,-8.963625e+00
4.633283e+00,5.889933e+00,2.846405e+00,1.394954e+00,4.480239e+00,4.966634e+00,7.576695e+00,9.642039e+00,5.521871e+00,-9.547845e-01,2.092355e-01,-4.341854e+00,-5.102536e+00,-4.580964e+00,-3.888646e+00,-4.400399e+00,-7.427369e+00,-7.157505e+00,5.142158e+00,2.042617e+01,1.408238e+01,1.265593e+01,1.448308e+01,8.567423e+00,5.147078e+00,1.939083e+01,2.228007e+01,1.495829e+01,9.623528e+00,1.501706e+01,1.073081e+01
9.073071e+00,1.294919e+01,1.330838e+01,1.529539e+01,1.598785e+01,2.168573e+01,3.251016e+01,5.897397e+01,3.763970e+01,1.488261e+01,-1.208673e+01,-2.441916e+01,-2.759397e+01,-2.916930e+01,-2.723814e+01,-2.903098e+01,-2.144145e+01,-4.004993e+00,6.212591e+00,1.163083e+01,1.279447e+01,3.736001e+00,4.186991e+00,5.867302e+00,6.932663e+00,3.555679e+00,2.970459e+00,5.371174e+00,1.163236e+01,9.365444e+00,6.052005e+00
1.660406e+01,1.692192e+01,1.740822e+01,1.971333e+01,1.690966e+01,2.352328e+01,3.052621e+01,4.426062e+00,-2.967230e+00,1.109876e+01,3.262691e+01,3.762386e+01,4.034482e+01,3.751924e+01,4.069904e+01,3.712938e+01,2.706659e+01,1.786925e+01,1.161833e+01,7.243012e+00,1.136969e+01,1.009913e+01,1.470754e+01,1.570107e+01,1.810725e+01,1.819557e+01,1.990515e+01,1.604463e+01,1.623535e+01,1.745706e+01,2.017524e+01
1.344744e+01,1.484768e+01,1.755200e+01,1.446713e+01,1.011331e+01,7.080753e+00,6.858659e+00,-3.099908e+01,-4.506805e+01,-5.655688e+01,-6.116105e+01,-6.536861e+01,-6.120821e+01,-5.829277e+01,-5.451500e+01,-4.960546e+01,-3.539211e+01,-1.986869e+01,-4.131915e+00,8.255288e+00,1.927350e+01,2.677181e+01,2.888935e+01,2.211195e+01,1.603369e+01,2.582650e+01,3.220082e+01,2.280536e+01,1.619423e+01,2.698326e+01,3.086565e+01
-3.690824e+00,-2.487713e+00,7.858568e-01,2.693786e+00,3.218784e+00,-4.700511e+00,-2.631630e+00,-1.435813e+01,-1.018719e+01,1.890960e+00,1.260136e+01,2.578346e+01,3.264111e+01,3.466908e+01,3.292857e+01,2.557079e+01,8.625085e+00,-6.936916e+00,-1.865079e+01,-1.767358e+01,-8.480957e+00,-4.772038e+00,-4.364087e-01,-3.882156e+00,-8.226519e+00,-1.374886e+01,-1.177868e+01,-6.612730e+00,-4.551781e+00,-2.474590e+00,-3.901162e+00
-3.589954e+00,-6.777669e-01,5.458391e-01,5.739028e+00,4.165153e+00,-4.212476e+00,-3.227469e-01,-1.739197e+01,-1.723709e+01,-4.031024e+00,-2.640839e+00,-1.203583e+00,-2.873432e+00,-2.753713e+00,3.208254e+00,9.172487e+00,1.512723e+01,2.101196e+01,1.425002e+01,1.332393e+01,7.272137e+00,4.871470e+00,8.042055e+00,1.361725e+00,2.142226e+00,6.468914e+00,8.331752e+00,6.225443e+00,2.784472e+00,5.667640e+00,2.180267e+00
6.654080e+00,1.165818e+01,1.277603e+01,1.152553e+01,2.604227e+00,-4.647009e+00,-4.731177e+00,1.126205e+01,1.909356e+01,2.247924e+01,2.299258e+01,3.085813e+01,3.267599e+01,2.934645e+01,2.870193e+01,1.921047e+01,1.161537e+01,2.660812e+01,2.831430e+01,2.317172e+01,2.019877e+01,1.945757e+01,1.656124e+01,1.220979e+01,6.922042e+00,1.094798e+01,1.565650e+01,1.339891e+01,9.879483e+00,1.288710e+01,1.027173e+01
1.736647e+00,1.829985e+00,-2.523013e+00,-3.112619e+00,-8.282865e+00,-1.235561e+01,-1.326364e+01,-1.021088e+01,-1.553940e+01,-1.822447e+01,-9.707783e+00,-1.428386e+01,-1.530589e+01,-1.849179e+01,-1.792485e+01,-1.180832e+01,-1.935837e+01,-2.450751e+01,-2.057025e+01,-1.530379e+01,-1.632767e+01,-1.188002e+01,-1.040441e+01,-4.478938e+00,-5.074341e+00,-1.958777e+01,-1.808939e+01,-9.216333e+00,-3.913141e+00,-8.856577e+00,-8.835359e+00
-9.031810e-01,8.913366e-01,-7.961492e+00,-8.575661e+00,-9.410953e+00,-1.596164e+01,-1.523419e+01,1.259702e+00,7.250965e+00,6.918512e+00,2.827024e+00,-2.704074e+00,4.669519e+00,4.374027e+00,-1.624913e+00,-4.184130e+00,-5.140688e+00,1.559122e+00,-2.611398e+00,-9.070507e+00,-9.068513e+00,-5.775939e+00,-1.305718e+00,1.945534e+00,2.249512e+00,-3.240443e-01,3.547312e+00,3.338363e+00,-1.042089e-02,-1.154645e+00,-2.800189e+00
