Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-5.410740e+02,-5.344919e+02,-5.341883e+02,-5.336395e+02,-5.356342e+02,-5.370513e+02,-5.362982e+02,-5.362199e+02,-5.361383e+02,-5.374434e+02,-5.345985e+02,-5.380564e+02,-5.372891e+02,-5.369078e+02,-3.457990e+02,-1.873888e+02,-1.376535e+02,-1.585148e+02,-1.582702e+02,-1.210103e+02,-9.355206e+01,-8.669849e+01,-9.916922e+01,-1.399349e+02,-2.096066e+02,-2.809625e+02,-3.316738e+02,-3.896583e+02,-4.537440e+02,-5.103021e+02,-5.270165e+02,-5.335635e+02,-5.358900e+02,-5.357136e+02,-5.376148e+02,-5.362531e+02,-5.356595e+02,-5.345204e+02,-5.347145e+02,-5.382481e+02
9.151287e+00,1.578135e+01,1.541602e+01,1.541070e+01,1.317307e+01,1.237190e+01,1.187502e+01,1.146379e+01,1.294556e+01,1.111661e+01,1.406489e+01,1.102804e+01,1.216285e+01,1.209015e+01,1.191027e+02,1.062314e+02,8.753360e+01,7.709685e+01,8.013562e+01,9.905926e+01,1.226824e+02,1.381288e+02,1.410294e+02,1.507264e+02,1.705473e+02,1.786245e+02,1.792729e+02,1.531132e+02,9.424476e+01,3.791508e+01,2.213556e+01,1.550279e+01,1.340510e+01,1.384337e+01,1.171891e+01,1.330391e+01,1.369372e+01,1.389295e+01,1.461975e+01,1.216398e+01
9.264139e+00,1.409260e+01,1.383483e+01,1.558675e+01,1.281474e+01,1.127844e+01,1.363910e+01,1.340358e+01,1.209299e+01,1.199637e+01,1.473818e+01,1.248263e+01,1.262427e+01,1.162272e+01,-4.479126e+01,-7.803782e+01,-8.150996e+01,-7.331315e+01,-8.070053e+01,-9.005064e+01,-8.798810e+01,-8.238945e+01,-8.141157e+01,-6.852680e+01,-4.535309e+01,-1.695026e+01,5.566164e+00,2.335430e+01,1.942601e+01,1.393783e+01,1.682912e+01,1.372778e+01,1.353978e+01,1.369255e+01,1.165642e+01,1.305366e+01,1.296982e+01,1.328641e+01,1.231314e+01,1.058885e+01
8.259372e+00,9.129726e+00,7.953888e+00,8.760883e+00,6.704600e+00,6.579802e+00,7.727023e+00,6.991165e+00,6.119072e+00,6.709194e+00,7.902358e+00,8.748497e+00,8.846237e+00,6.898468e+00,-6.527585e+01,-4.194598e+01,-3.619186e+01,-2.997056e+01,-2.567757e+01,-3.262622e+01,-4.152914e+01,-4.196212e+01,-4.520301e+01,-4.278271e+01,-4.877467e+01,-5.956600e+01,-6.801966e+01,-5.697735e+01,-3.470097e+01,-9.119335e+00,5.873563e+00,6.374842e+00,8.277989e+00,8.800604e+00,7.592256e+00,8.196404e+00,7.337732e+00,5.661135e+00,5.461337e+00,7.679807e+00
8.181355e+00,9.734703e+00,9.109281e+00,1.015976e+01,7.879951e+00,6.895786e+00,9.922913e+00,9.533913e+00,6.185982e+00,7.831545e+00,9.400361e+00,1.044835e+01,1.028989e+01,8.130674e+00,-2.022224e+01,-4.082206e+01,-4.141663e+01,-3.463939e+01,-3.566531e+01,-4.058889e+01,-4.927680e+01,-6.051424e+01,-6.404443e+01,-5.672522e+01,-3.514255e+01,-1.783711e+01,-2.330703e+01,-3.656334e+01,-2.788826e+01,-6.161944e+00,7.670476e+00,7.232806e+00,9.065403e+00,9.752720e+00,8.309880e+00,8.575609e+00,7.718891e+00,6.475528e+00,5.094606e+00,7.272780e+00
7.105116e+00,8.614840e+00,7.724699e+00,6.395062e+00,4.981027e+00,5.088462e+00,5.966474e+00,5.250999e+00,3.535956e+00,4.307803e+00,5.520064e+00,7.791224e+00,8.622155e+00,6.055594e+00,2.873632e+01,4.760809e+01,5.289303e+01,5.736825e+01,6.311179e+01,7.132146e+01,7.884431e+01,7.735764e+01,7.394118e+01,6.965449e+01,5.910268e+01,5.181657e+01,3.431588e+01,1.405866e+01,7.199543e+00,6.825835e+00,7.709846e+00,4.967498e+00,5.744904e+00,7.089742e+00,5.790672e+00,5.644811e+00,5.117892e+00,3.199219e+00,3.005255e+00,6.893325e+00
6.963138e+00,1.118495e+01,1.097457e+01,9.550705e+00,7.998753e+00,7.027626e+00,9.192490e+00,8.972073e+00,6.421909e+00,6.950907e+00,9.499825e+00,1.024002e+01,1.103028e+01,8.160095e+00,9.539213e-01,-1.249196e+01,-1.295786e+01,-7.961095e+00,-5.986553e+00,-9.325069e+00,-4.142388e+00,-1.085287e+00,-3.301470e+00,-2.207706e-01,9.777345e+00,1.802468e+01,2.841473e+01,3.652629e+01,3.526645e+01,2.399647e+01,1.430326e+01,8.879311e+00,7.558051e+00,8.761142e+00,6.665005e+00,6.971766e+00,7.571224e+00,7.353765e+00,6.196688e+00,8.427835e+00
5.832255e+00,8.824283e+00,7.981634e+00,5.664837e+00,4.709815e+00,4.847783e+00,5.510626e+00,5.575127e+00,5.171340e+00,4.302524e+00,6.609600e+00,7.884155e+00,9.098181e+00,5.519633e+00,-1.718615e+01,-4.635728e+00,-1.468182e-03,3.790648e+00,9.314256e+00,1.293296e+01,1.426365e+01,1.147617e+01,5.923440e+00,3.118554e+00,-2.355591e+00,-4.440404e+00,4.519279e+00,1.661968e+01,3.085866e+01,2.284764e+01,1.040531e+01,5.742050e+00,4.064618e+00,5.137667e+00,3.344496e+00,3.882518e+00,5.542823e+00,5.485753e+00,4.732711e+00,8.057825e+00
5.696737e+00,8.295794e+00,7.474355e+00,6.765001e+00,5.627221e+00,4.871241e+00,7.057408e+00,8.149335e+00,6.890076e+00,6.187213e+00,9.034513e+00,9.560920e+00,9.585741e+00,5.944387e+00,-4.787765e+00,-6.816744e+00,-8.695423e+00,-1.113618e+01,-1.015712e+01,-7.639461e+00,2.019405e+00,3.547812e+00,3.030823e+00,4.635831e+00,1.035441e+01,6.544963e+00,-6.432387e-01,6.345002e-01,1.576724e+01,1.370964e+01,7.703842e+00,5.699516e+00,4.267508e+00,4.685457e+00,3.070803e+00,3.924369e+00,6.635402e+00,7.682503e+00,5.366616e+00,7.753149e+00
4.746574e+00,3.975422e+00,2.499741e+00,1.809934e+00,1.281401e+00,1.663892e+00,2.451527e+00,3.961695e+00,4.284141e+00,2.699308e+00,4.138694e+00,6.444086e+00,6.442442e+00,2.630423e+00,8.568920e+00,9.141509e+00,1.022661e+01,9.002176e+00,1.028758e+01,1.242927e+01,1.015299e+01,8.763693e+00,9.183092e+00,1.143076e+01,1.339866e+01,1.069259e+01,6.313888e+00,-4.457426e+00,1.698257e+00,-1.663930e+00,-1.576868e+00,-5.339295e-01,-1.841757e-01,4.930038e-01,5.201589e-01,6.747962e-01,3.749460e+00,3.837923e+00,1.302859e+00,5.098803e+00
