Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.254705e+02,-5.025524e+02,-5.008264e+02,-5.006882e+02,-4.975229e+02,-5.016098e+02,-5.037736e+02,-4.747269e+02,-3.669807e+02,-2.586758e+02,-1.724082e+02,-1.449763e+02,-1.251391e+02,-1.099197e+02,-1.191436e+02,-1.171107e+02,-1.271428e+02,-1.597678e+02,-2.074124e+02,-2.728839e+02,-3.499834e+02,-4.160550e+02,-4.691422e+02,-5.008237e+02,-5.009610e+02,-5.211735e+02
4.540337e+01,6.472733e+01,6.824747e+01,6.869778e+01,7.042447e+01,6.679842e+01,6.523752e+01,8.138548e+01,9.386479e+01,1.286427e+02,1.783605e+02,1.712424e+02,1.385298e+02,1.385450e+02,1.406603e+02,1.504561e+02,1.666030e+02,1.737202e+02,1.765899e+02,1.749585e+02,1.692329e+02,1.418651e+02,9.654420e+01,7.021290e+01,6.897049e+01,5.176382e+01
1.431300e+01,1.351805e+01,1.667622e+01,1.678099e+01,1.545780e+01,1.666519e+01,1.703163e+01,-1.867335e+00,-4.784762e+01,-5.510461e+01,-6.392982e+01,-7.047944e+01,-8.022981e+01,-8.752280e+01,-8.577960e+01,-8.656980e+01,-7.687750e+01,-6.024119e+01,-3.271354e+01,-2.595158e+00,1.490732e+01,1.174800e+01,1.363198e+01,2.135601e+01,1.879202e+01,1.923653e+01
1.595775e+00,-2.868364e+00,-3.664536e+00,-5.090225e+00,-4.652086e+00,6.320616e-01,7.138821e-01,-1.703615e+01,-1.631897e+01,-1.625021e+01,-4.536240e+01,-4.244270e+01,-2.629391e+01,-3.216199e+01,-4.218316e+01,-4.904375e+01,-4.837043e+01,-4.761074e+01,-4.968909e+01,-4.866483e+01,-4.985229e+01,-4.395168e+01,-2.410536e+01,-9.984746e-01,-3.156170e+00,1.280238e+00
8.135953e+00,9.527040e+00,6.621256e+00,4.181278e+00,6.707026e+00,1.312525e+01,1.218064e+01,1.890541e+01,9.430571e+00,-5.110790e+00,-2.307787e+01,-3.521656e+01,-4.570025e+01,-4.531117e+01,-5.109002e+01,-5.660484e+01,-5.682840e+01,-5.366321e+01,-4.170482e+01,-2.707861e+01,-2.110914e+01,-2.392937e+01,-1.123187e+01,3.721606e+00,2.353793e+00,3.438298e+00
1.190477e+01,1.491787e+01,1.480938e+01,1.277901e+01,1.358239e+01,1.854847e+01,1.725818e+01,3.427938e+01,5.551466e+01,5.105107e+01,5.644070e+01,6.855155e+01,7.658007e+01,8.262170e+01,8.169261e+01,7.685172e+01,7.281531e+01,6.661777e+01,6.330245e+01,4.672926e+01,2.252262e+01,3.015007e+00,8.096755e+00,1.125021e+01,9.550114e+00,1.070183e+01
5.228146e+00,7.612806e+00,1.090426e+01,1.026528e+01,9.371023e+00,1.149994e+01,1.033851e+01,1.195574e+01,-4.951036e-01,-7.087129e+00,-6.130254e+00,-1.738706e+01,-2.704345e+01,-2.672047e+01,-2.441662e+01,-2.190516e+01,-2.094113e+01,-2.590759e+01,-2.379909e+01,-2.042568e+01,-4.850218e+00,7.300054e+00,1.302079e+01,1.381057e+01,1.193193e+01,1.317206e+01
4.917824e-02,3.004687e+00,5.874485e+00,7.437478e+00,8.846326e+00,7.953391e+00,7.634665e+00,-4.001804e+00,-2.052592e+01,-2.226460e+01,-2.730677e+01,-2.917572e+01,-1.420577e+01,-4.800322e+00,-9.861965e-01,2.124913e+00,2.482310e+00,-1.319761e+00,5.641049e+00,1.091282e+01,2.449777e+00,-1.646646e+00,9.774487e+00,1.321120e+01,1.207776e+01,1.176939e+01
2.451859e+00,4.895306e+00,4.136577e+00,6.627812e+00,1.215372e+01,1.036823e+01,1.059505e+01,3.526290e+00,2.787732e+00,2.943572e+00,-7.237900e-01,1.124184e+00,3.754033e+00,7.349545e+00,1.001077e+01,8.082285e+00,6.557558e+00,8.803514e+00,3.670413e+00,-7.744048e+00,-1.746234e+01,-4.869317e+00,6.360834e+00,8.542585e+00,7.478100e+00,8.046099e+00
4.021069e+00,5.645633e+00,2.771444e+00,1.797787e+00,8.257706e+00,9.008150e+00,7.755456e+00,9.121534e+00,-5.638449e-01,-9.215034e+00,-6.731781e+00,-1.402828e+00,2.007379e+00,3.035815e+00,4.938827e+00,2.198853e+00,-5.697543e+00,-3.123439e+00,-1.647355e+00,-2.660128e+00,-2.275698e+00,5.290979e+00,6.820600e+00,2.848381e+00,1.179835e+00,1.762774e+00
