Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-4.885489e+02,-4.717150e+02,-4.674295e+02,-4.700083e+02,-4.704561e+02,-4.651526e+02,-4.659402e+02,-4.651942e+02,-4.680408e+02,-4.710503e+02,-4.714930e+02,-4.682546e+02,-4.676261e+02,-4.687290e+02,-4.649009e+02,-4.476797e+02,-2.617115e+02,-1.421938e+02,-9.863861e+01,-1.021799e+02,-1.117569e+02,-1.141257e+02,-1.051616e+02,-9.574424e+01,-9.673888e+01,-9.490099e+01,-8.591551e+01,-5.799658e+01,-5.031576e+01,-6.662296e+01,-1.095015e+02,-1.762136e+02,-2.610692e+02,-3.555792e+02,-4.217890e+02,-4.539420e+02,-4.645470e+02,-4.666555e+02,-4.662957e+02,-4.694176e+02,-4.716130e+02,-4.677517e+02,-4.679806e+02,-4.678248e+02,-4.684749e+02,-4.681203e+02,-4.793445e+02
3.875017e+01,5.280498e+01,5.494311e+01,5.150476e+01,5.021267e+01,5.700844e+01,5.756487e+01,5.926547e+01,5.645815e+01,5.415736e+01,5.307945e+01,5.535295e+01,5.415960e+01,5.336571e+01,5.806270e+01,7.901423e+01,1.237945e+02,9.883977e+01,6.954781e+01,5.682086e+01,6.796147e+01,8.233231e+01,8.106082e+01,7.727907e+01,7.334195e+01,6.997533e+01,5.845074e+01,5.651303e+01,6.953635e+01,8.821172e+01,1.122439e+02,1.182983e+02,1.086244e+02,1.054197e+02,8.331799e+01,6.484302e+01,5.643481e+01,5.422788e+01,5.318713e+01,5.004165e+01,4.779446e+01,5.097938e+01,5.155766e+01,5.316790e+01,5.377610e+01,5.277221e+01,4.292722e+01
1.927553e+01,1.796470e+01,1.545046e+01,1.348041e+01,1.149508e+01,1.484292e+01,1.810234e+01,2.012247e+01,1.844026e+01,1.894775e+01,1.749301e+01,1.647808e+01,1.341725e+01,1.340575e+01,1.625292e+01,3.098866e+01,6.586779e+00,-1.030495e+01,-3.539046e+01,-4.623354e+01,-5.023515e+01,-5.388798e+01,-5.135964e+01,-5.318961e+01,-5.581008e+01,-4.925532e+01,-4.492879e+01,-5.828755e+01,-7.366957e+01,-8.182820e+01,-8.215685e+01,-7.130620e+01,-5.686127e+01,-4.030083e+01,-8.962900e+00,8.436684e+00,1.259859e+01,1.297670e+01,1.045535e+01,9.385324e+00,8.137130e+00,7.741902e+00,9.827251e+00,1.355892e+01,1.539674e+01,1.364069e+01,1.289465e+01
6.509217e+00,2.421062e+00,2.314761e+00,2.730520e+00,1.814119e+00,4.199480e-01,3.423079e+00,3.463372e+00,1.284958e+00,2.019083e+00,1.231886e+00,1.063115e+00,6.771626e-01,-7.701206e-01,-9.697002e-01,1.031273e+01,-2.752100e+00,-1.086440e+01,-1.535281e+01,-1.856096e+01,-2.399321e+01,-2.686518e+01,-2.702377e+01,-3.221171e+01,-3.043947e+01,-3.040768e+01,-2.665663e+01,-2.479801e+01,-2.707215e+01,-2.724204e+01,-2.250391e+01,-2.037575e+01,-1.830224e+01,-2.480159e+01,-2.314997e+01,-1.058432e+01,2.449864e-02,2.891244e+00,1.013510e+00,5.230711e-01,-9.381639e-01,-1.644823e+00,3.091930e-01,2.928116e+00,2.847216e+00,4.476605e+00,5.219105e+00
5.755652e+00,6.708808e+00,1.070909e+01,1.185282e+01,1.361641e+01,1.108709e+01,1.038429e+01,7.640933e+00,6.713144e+00,7.016554e+00,7.151113e+00,1.013331e+01,1.275404e+01,9.143605e+00,6.054077e+00,1.484674e+01,-1.425924e+01,-2.296315e+01,-1.494381e+01,-4.265665e+00,-1.480959e+00,-4.945774e+00,2.662681e+00,1.150003e+00,-1.925407e+00,-6.532240e+00,-7.217814e+00,-1.140230e+01,-1.392729e+01,-1.772675e+01,-1.606916e+01,-6.938413e+00,1.595565e+00,1.729062e+01,1.303558e+01,7.424367e+00,1.447480e+01,1.581643e+01,1.387094e+01,1.330443e+01,1.144669e+01,1.216789e+01,1.222364e+01,1.114123e+01,9.112698e+00,1.407687e+01,1.251821e+01
9.450327e+00,1.038548e+01,1.283200e+01,1.287668e+01,1.667472e+01,1.583599e+01,1.230307e+01,9.050034e+00,1.095040e+01,1.250359e+01,1.280051e+01,1.520854e+01,1.672242e+01,1.444821e+01,1.238107e+01,1.506945e+01,-3.284543e+01,-2.925246e+01,-2.134175e+01,-4.238160e+00,9.237796e+00,2.066845e+01,2.039676e+01,1.940237e+01,2.939440e+01,4.999710e+01,5.567626e+01,5.307433e+01,5.389887e+01,4.915776e+01,4.341682e+01,3.384748e+01,2.298118e+01,1.771543e+01,2.431224e+01,2.038370e+01,1.947398e+01,1.654664e+01,1.540668e+01,1.592581e+01,1.315807e+01,1.235011e+01,1.169033e+01,1.057411e+01,8.527623e+00,1.242992e+01,1.109040e+01
1.033932e+01,7.869348e+00,5.548875e+00,5.128694e+00,7.474724e+00,7.176793e+00,5.990415e+00,4.580745e+00,5.374020e+00,7.737614e+00,7.344271e+00,5.490650e+00,4.813273e+00,6.865858e+00,8.847455e+00,5.259204e+00,3.317121e+00,6.643955e-01,3.253577e+00,1.110274e+01,7.501285e+00,8.849466e+00,8.036423e+00,3.121595e+00,-5.106528e+00,-1.452057e+01,-1.830428e+01,-1.541529e+01,-6.217433e+00,-5.810500e+00,-7.280989e+00,-1.380112e+01,-1.401358e+01,-4.953405e-01,1.008215e+01,1.145768e+01,7.010987e+00,3.451245e+00,7.429169e+00,8.866535e+00,3.785485e+00,-3.546918e-01,1.191048e+00,4.324789e+00,2.477034e+00,2.824246e+00,2.649458e+00
8.788513e+00,6.553905e+00,1.493221e+00,1.586124e+00,-3.316560e-01,-4.454376e-01,3.728816e+00,4.154868e+00,4.745908e-01,7.785987e-01,-5.234536e-01,-3.935536e+00,-4.021635e+00,-4.815526e-01,2.568433e+00,-1.313493e+00,3.278323e+01,4.047197e+01,3.435306e+01,2.549579e+01,1.515921e+01,7.010632e+00,-7.857817e-02,-4.101013e-01,5.992866e-01,1.268718e+00,7.054994e+00,1.067333e+01,1.337725e+01,6.063608e+00,1.532777e+00,-5.652035e+00,-5.373235e+00,1.080794e+00,1.431329e+00,-1.349515e+00,-2.054574e+00,-1.876505e+00,5.170919e+00,5.248115e+00,-2.238258e-01,-3.899472e+00,-1.858428e-01,3.424177e+00,1.684146e+00,5.609559e-02,2.670324e-01
7.324899e+00,6.684145e+00,1.733442e+00,1.772828e+00,-2.263134e+00,-2.161223e+00,3.392125e+00,4.797068e+00,6.941851e-01,-2.190059e+00,-3.295091e+00,-3.543152e+00,-1.888840e+00,-1.174167e+00,-5.684140e-01,-2.505476e+00,-3.654564e+01,-3.846411e+01,-3.482188e+01,-3.141184e+01,-3.026074e+01,-2.580749e+01,-2.499352e+01,-2.699305e+01,-2.583576e+01,-2.262517e+01,-2.047038e+01,-1.693184e+01,-1.469524e+01,-1.910595e+01,-2.584891e+01,-2.463582e+01,-1.207944e+01,-4.681496e-01,-5.122105e-01,-3.764022e+00,2.660863e-01,1.952493e+00,3.415501e+00,1.724601e+00,2.736848e-01,1.122157e+00,3.844351e+00,2.073107e+00,4.526758e-01,3.102452e-03,8.278342e-01
4.952764e+00,3.487591e+00,5.472971e-01,-1.504806e-01,-2.199975e+00,-4.637316e+00,-3.338597e+00,-1.206613e+00,-1.297232e+00,-5.265926e+00,-4.608900e+00,-2.196331e+00,-3.534062e-01,-1.622535e+00,-2.655993e+00,-7.273318e+00,1.003283e+01,1.599427e+01,1.441850e+01,5.072895e+00,5.199703e-01,4.756138e+00,-2.784682e+00,-8.154366e+00,-1.213411e+01,-1.235734e+01,-1.012540e+01,-4.370627e+00,-7.749053e-01,-1.481377e+00,-9.805525e+00,-1.299317e+01,-1.539469e+01,-5.318586e+00,-4.557047e+00,-3.021418e+00,1.534097e+00,3.306889e-01,-4.082849e+00,-5.131011e+00,-3.789840e+00,5.567216e-01,1.211884e+00,-3.849296e+00,-6.525010e+00,-4.590496e+00,-3.799869e+00
