Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.188547e+02,-5.085103e+02,-5.086978e+02,-5.052859e+02,-5.005484e+02,-4.395069e+02,-3.621337e+02,-2.516886e+02,-1.591575e+02,-1.133009e+02,-1.116858e+02,-1.228707e+02,-1.088409e+02,-8.966990e+01,-9.231583e+01,-1.137566e+02,-1.547138e+02,-1.637454e+02,-1.692251e+02,-2.279428e+02,-3.455709e+02,-4.266540e+02,-4.714939e+02,-4.933127e+02,-5.024268e+02,-5.058821e+02,-5.045084e+02,-5.057294e+02,-5.147479e+02
4.532598e+01,5.333807e+01,5.278602e+01,5.806916e+01,6.212149e+01,7.194460e+01,6.495068e+01,6.437193e+01,7.651927e+01,7.313718e+01,5.999224e+01,4.476785e+01,3.769969e+01,4.968770e+01,6.498648e+01,7.130754e+01,7.384381e+01,7.589096e+01,9.672064e+01,1.128705e+02,1.349760e+02,1.192676e+02,8.346651e+01,6.534525e+01,5.607642e+01,5.488580e+01,5.816700e+01,5.517753e+01,4.849676e+01
2.022605e+01,1.824441e+01,1.670675e+01,2.130997e+01,2.229448e+01,4.718014e+01,6.028142e+01,4.799940e+01,2.130696e+01,-6.500293e+00,-2.185328e+01,-1.229599e+01,-1.920887e+01,-3.468167e+01,-3.952161e+01,-3.260208e+01,-1.248178e+01,-2.249602e+01,-3.333817e+01,-2.169592e+01,-4.657478e+00,6.996795e+00,1.227961e+01,1.694300e+01,1.357353e+01,1.585020e+01,1.975072e+01,1.626184e+01,1.776024e+01
9.991877e+00,6.511600e+00,3.822768e+00,5.074244e+00,7.569034e+00,-8.523859e+00,-1.025348e+01,-9.264891e+00,-2.622694e+01,-1.956414e+01,-1.561246e+00,-1.439857e+01,-3.197018e+01,-3.129193e+01,-3.808770e+01,-3.637737e+01,-2.637951e+01,-2.223938e+01,-3.417865e+01,-4.030592e+01,-3.738162e+01,-2.125927e+01,-8.184713e+00,5.080432e+00,3.930791e+00,2.291109e+00,3.442740e+00,2.497920e+00,3.571532e+00
1.660214e+01,1.647932e+01,1.377652e+01,1.184888e+01,1.724329e+01,4.285996e+01,6.125980e+01,4.193078e+01,1.152442e+01,-1.348970e+01,-2.710575e+01,-2.232206e+01,-2.408106e+01,-2.493541e+01,-2.825847e+01,-3.614330e+01,-3.435868e+01,-1.880133e+01,-1.582447e+01,-7.298442e+00,1.442035e+00,8.614565e+00,1.188544e+01,1.830930e+01,1.797582e+01,1.290521e+01,1.146340e+01,1.185118e+01,1.128461e+01
2.015556e+01,2.192919e+01,2.076894e+01,1.820726e+01,2.382625e+01,7.332417e+00,3.554662e-01,-8.618361e+00,-9.826484e-01,1.997990e+01,4.812905e+01,6.074327e+01,7.096693e+01,7.187761e+01,7.406907e+01,6.944077e+01,6.435530e+01,6.535329e+01,6.631518e+01,5.613427e+01,3.087694e+01,1.653996e+01,1.875074e+01,1.886442e+01,2.064046e+01,1.997956e+01,1.773100e+01,1.634654e+01,2.044176e+01
1.001405e+01,1.335925e+01,1.475904e+01,1.249421e+01,1.596009e+01,1.745229e+01,1.953249e+01,8.043057e-02,-8.950039e+00,-2.056389e+01,-4.026212e+01,-4.590523e+01,-4.354776e+01,-4.249685e+01,-4.348842e+01,-4.385844e+01,-4.285358e+01,-4.671412e+01,-4.601861e+01,-3.783150e+01,-8.727011e+00,3.690922e+00,7.267657e+00,7.220434e+00,8.589619e+00,1.392536e+01,1.011948e+01,7.746155e+00,1.522088e+01
-2.258686e+00,1.822759e+00,5.403885e+00,2.683439e+00,3.273114e+00,-7.156794e+00,-2.672093e+00,-1.823045e+00,5.990267e+00,1.701104e+01,2.842868e+01,2.402989e+01,1.717790e+01,2.094182e+01,2.467450e+01,2.326319e+01,3.252238e+01,3.495379e+01,3.152253e+01,2.968755e+01,1.425468e+01,2.518756e+00,3.162261e+00,2.424781e+00,-1.902865e-01,5.320616e+00,-3.318278e-01,-1.823637e+00,1.755065e+00
-2.810351e+00,-1.894997e+00,1.000831e+00,-1.799370e+00,-3.932125e+00,-3.132920e+00,-1.656496e+01,-1.687194e+01,-1.991109e+01,-2.181485e+01,-2.537025e+01,-1.863503e+01,-1.434676e+01,-1.503467e+01,-1.546857e+01,-1.902166e+01,-1.870851e+01,-1.708778e+01,-2.072962e+01,-1.820184e+01,-1.236063e+01,2.285155e+00,6.418392e+00,4.435904e+00,5.011055e-01,2.426795e+00,-2.561840e+00,-4.152606e+00,-4.821970e+00
4.772682e+00,1.291350e+00,1.170843e+00,-7.820425e-01,-4.340839e+00,-1.077282e+01,-2.575561e+00,6.862799e+00,-1.383313e-01,2.770064e+00,1.239106e+01,1.588468e+01,2.191088e+01,2.147250e+01,1.991327e+01,1.957626e+01,1.895190e+01,1.340080e+01,7.489503e+00,1.410996e+00,-2.619702e+00,-3.855816e+00,3.604656e+00,5.003207e+00,4.065890e+00,3.700782e+00,1.442831e+00,-1.011669e+00,-9.740066e-01
