Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-4.656848e+02,-4.585935e+02,-4.583798e+02,-4.467844e+02,-3.484670e+02,-2.677631e+02,-1.925010e+02,-1.389484e+02,-1.115315e+02,-9.664184e+01,-9.868378e+01,-1.304776e+02,-1.476525e+02,-1.443357e+02,-1.385479e+02,-1.306449e+02,-1.306671e+02,-1.394812e+02,-1.734949e+02,-2.312385e+02,-3.011154e+02,-3.563841e+02,-4.106560e+02,-4.504951e+02,-4.596316e+02,-4.583122e+02,-4.597740e+02,-4.625369e+02,-4.631221e+02,-4.700080e+02
1.450896e+01,2.249149e+01,2.296717e+01,3.734995e+01,1.017395e+02,1.309341e+02,1.297966e+02,1.141176e+02,8.465643e+01,5.270837e+01,3.279420e+01,2.595186e+01,3.176567e+01,3.032558e+01,3.703472e+01,5.446252e+01,7.349874e+01,1.005284e+02,1.313387e+02,1.504957e+02,1.468474e+02,1.154265e+02,6.803833e+01,2.932981e+01,2.019268e+01,2.137471e+01,2.022332e+01,1.774412e+01,1.752168e+01,9.447385e+00
1.030066e+01,1.337644e+01,1.440396e+01,2.448394e+01,4.124078e+00,-1.920798e+01,-4.532564e+01,-7.118668e+01,-6.997722e+01,-5.596004e+01,-4.541401e+01,-3.815052e+01,-3.176260e+01,-3.998616e+01,-3.972767e+01,-4.759733e+01,-5.992706e+01,-6.422046e+01,-4.845635e+01,-9.850643e+00,2.367373e+01,2.799262e+01,1.739966e+01,1.091086e+01,9.597841e+00,9.373613e+00,1.023993e+01,1.078855e+01,1.205461e+01,7.543658e+00
6.506975e+00,4.891823e+00,6.812866e+00,1.303175e+01,1.198103e+01,6.275707e+00,7.658689e+00,1.193735e+01,1.816903e+01,1.307984e+01,1.401908e+01,3.612607e+00,-9.809546e+00,-1.615790e+01,-1.838192e+01,-2.001098e+01,-2.940957e+01,-4.696061e+01,-5.695070e+01,-5.533043e+01,-3.408156e+01,-1.909803e+01,-1.078120e+01,-3.175082e+00,1.014252e+00,-9.011555e-02,2.265277e+00,4.912866e+00,7.693410e+00,5.888392e+00
4.483080e+00,1.290812e+00,4.096952e+00,7.208324e+00,3.398260e+01,2.903060e+01,4.428159e+00,-2.124107e+01,-4.301654e+01,-5.765695e+01,-5.577749e+01,-4.356177e+01,-3.972911e+01,-4.647321e+01,-4.589399e+01,-4.401588e+01,-4.311548e+01,-4.334416e+01,-3.638525e+01,-2.667915e+01,-1.734259e+01,-7.044245e+00,-6.834966e+00,-5.402459e+00,-3.906020e-01,-1.261161e+00,8.748243e-01,3.318612e+00,6.598253e+00,5.287660e+00
4.021729e+00,2.662326e+00,5.697394e+00,5.187397e+00,1.420307e+00,5.897068e+00,3.375692e+00,1.940334e+00,1.996740e+00,8.017837e+00,1.777719e+01,2.888252e+01,3.937334e+01,4.298446e+01,4.027343e+01,4.036549e+01,4.115925e+01,3.742715e+01,2.928596e+01,2.874080e+01,1.766023e+01,9.739794e+00,3.680956e+00,5.639943e-01,4.018112e+00,4.025095e+00,4.632826e+00,5.456043e+00,7.520640e+00,5.368492e+00
4.571059e+00,5.991947e+00,8.166004e+00,3.575648e+00,-3.411744e+01,-4.939098e+01,-5.575359e+01,-5.181046e+01,-4.867630e+01,-4.196500e+01,-3.445251e+01,-2.678256e+01,-2.936943e+01,-3.449829e+01,-3.537416e+01,-3.378270e+01,-3.857896e+01,-3.782487e+01,-3.273887e+01,-2.246373e+01,-1.175686e+01,-1.574324e+00,4.360964e+00,6.708296e+00,8.461270e+00,9.285023e+00,8.753627e+00,8.445230e+00,7.802664e+00,5.021883e+00
5.291815e+00,7.911757e+00,8.554075e+00,1.068766e+00,-1.388971e+01,-6.165042e+00,1.641221e+01,2.606647e+01,3.324054e+01,2.760262e+01,2.859254e+01,3.474250e+01,2.946212e+01,2.095328e+01,2.153133e+01,2.173586e+01,1.443896e+01,7.884849e+00,7.998193e+00,5.273886e+00,-1.003541e+00,1.517923e+00,2.891779e+00,8.307722e+00,8.176058e+00,9.699808e+00,9.710587e+00,9.637533e+00,6.125320e+00,3.509541e+00
4.732088e+00,6.615342e+00,6.260837e+00,-1.706857e+00,6.272466e-01,1.548742e+01,1.835632e+01,1.872408e+01,1.650739e+01,1.272595e+01,1.886667e+01,2.050286e+01,1.739114e+01,1.803543e+01,1.776959e+01,2.029821e+01,1.906255e+01,1.433440e+01,1.895358e+01,2.099941e+01,1.088420e+01,6.320858e+00,5.600020e+00,5.010316e+00,3.070714e+00,5.532558e+00,7.225580e+00,8.017730e+00,3.191693e+00,1.170171e+00
2.089217e+00,2.351326e+00,2.457166e+00,-3.968299e+00,-2.346508e+01,-3.177623e+01,-2.976689e+01,-2.385739e+01,-1.165152e+01,-2.448937e+00,2.517437e+00,-5.591591e+00,-1.057784e+01,-1.158808e+01,-9.409352e+00,-3.916602e+00,-2.878962e+00,-6.499499e+00,-4.082401e+00,-1.703855e+00,9.442606e+00,1.288367e+01,4.447214e+00,-1.418864e+00,-3.022408e+00,4.302093e-01,3.131467e+00,4.286604e+00,4.215214e-01,-9.158098e-01
