Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-4.981299e+02,-4.846408e+02,-4.918766e+02,-4.863974e+02,-4.473849e+02,-3.912856e+02,-3.340884e+02,-2.835583e+02,-2.496962e+02,-2.011877e+02,-1.613514e+02,-1.435352e+02,-1.462243e+02,-1.466295e+02,-1.407389e+02,-1.394475e+02,-1.392330e+02,-1.268131e+02,-1.201087e+02,-1.233514e+02,-1.297185e+02,-1.331925e+02,-1.285256e+02,-1.178142e+02,-1.075846e+02,-1.015398e+02,-1.006736e+02,-1.281788e+02,-1.783248e+02,-2.488362e+02,-3.478531e+02,-4.158974e+02,-4.596385e+02,-4.832362e+02,-4.902369e+02,-4.897480e+02,-4.876102e+02,-4.944514e+02,-4.954984e+02
4.670577e+01,5.798140e+01,4.898681e+01,5.703395e+01,7.675704e+01,8.513434e+01,8.289211e+01,6.971034e+01,6.352125e+01,6.233147e+01,5.710625e+01,6.095251e+01,6.697612e+01,7.278657e+01,7.576668e+01,7.051033e+01,6.509656e+01,6.360473e+01,6.573129e+01,6.226461e+01,6.722272e+01,7.757814e+01,7.701449e+01,7.278256e+01,7.077899e+01,7.349959e+01,7.312331e+01,8.671063e+01,1.054538e+02,1.227131e+02,1.176799e+02,9.909174e+01,6.795998e+01,5.231079e+01,5.054509e+01,4.940907e+01,5.194622e+01,4.670551e+01,4.570219e+01
2.235771e+01,2.135828e+01,1.548559e+01,2.393245e+01,5.153704e+01,7.117882e+01,7.579001e+01,7.195654e+01,6.497450e+01,4.468842e+01,1.340872e+01,-8.927256e+00,-1.564274e+01,-1.957107e+01,-2.768559e+01,-2.713441e+01,-2.518951e+01,-3.073713e+01,-3.662344e+01,-4.187650e+01,-4.148064e+01,-3.960186e+01,-4.591666e+01,-6.150159e+01,-7.241195e+01,-7.452780e+01,-8.413378e+01,-7.819807e+01,-5.769221e+01,-4.397993e+01,-2.619348e+01,-9.416792e+00,1.662564e-02,8.957987e+00,1.668537e+01,1.227394e+01,1.388814e+01,1.535558e+01,1.555095e+01
5.389244e+00,8.111176e-01,-5.773497e-01,4.795893e+00,1.338115e+01,1.918033e+01,2.865978e+01,3.527455e+01,3.828611e+01,2.737005e+01,1.200581e+01,9.411728e-01,-9.439573e-01,-5.902164e+00,-1.391185e+01,-1.509666e+01,-1.036778e+01,-3.581160e+00,-6.310872e+00,-1.528493e+01,-1.260999e+01,-3.867691e+00,-8.983747e-01,-1.369346e+00,6.627105e-01,-3.530879e+00,-1.754060e+01,-2.328011e+01,-1.674371e+01,-1.319213e+01,-1.809124e+01,-2.393002e+01,-8.824726e+00,-6.933167e-01,3.332151e+00,-2.420676e+00,-1.827302e+00,9.949762e-01,2.756117e+00
3.715832e+00,4.110384e+00,6.114946e+00,5.534686e+00,7.834503e+00,-4.080614e+00,-1.970874e+01,-4.069384e+01,-6.013346e+01,-6.758872e+01,-4.924182e+01,-3.608416e+01,-2.790403e+01,-2.291400e+01,-2.261699e+01,-2.721323e+01,-3.236405e+01,-3.081039e+01,-2.551138e+01,-2.876014e+01,-2.724315e+01,-2.704762e+01,-3.571501e+01,-4.067006e+01,-3.903222e+01,-3.427059e+01,-3.054560e+01,-2.567136e+01,-1.878775e+01,-6.164800e+00,7.652182e+00,1.219244e+01,1.820911e+01,1.429871e+01,1.078616e+01,6.357641e+00,5.665674e+00,7.565450e+00,1.109547e+01
8.627010e+00,1.511268e+01,1.655338e+01,1.319980e+01,2.190671e+01,4.136403e+01,6.072253e+01,6.664111e+01,6.249117e+01,4.673703e+01,3.532260e+01,3.829921e+01,4.847303e+01,5.391259e+01,5.209246e+01,5.702243e+01,5.973755e+01,6.729346e+01,6.989174e+01,6.655434e+01,6.965739e+01,7.214339e+01,6.875095e+01,7.168616e+01,7.681261e+01,7.983275e+01,7.795573e+01,7.590506e+01,6.551472e+01,4.690483e+01,2.742706e+01,2.478930e+01,2.616303e+01,2.006420e+01,1.525995e+01,1.411037e+01,1.251606e+01,1.450068e+01,1.946170e+01
9.173115e+00,1.374842e+01,1.365348e+01,1.049681e+01,-2.096652e+00,-1.945595e+01,-2.988319e+01,-3.535585e+01,-3.764430e+01,-3.574953e+01,-3.687352e+01,-3.811099e+01,-4.117319e+01,-5.108021e+01,-5.483243e+01,-5.403345e+01,-5.607635e+01,-5.670840e+01,-5.187852e+01,-5.301226e+01,-5.264541e+01,-5.123882e+01,-5.042578e+01,-4.984209e+01,-4.824635e+01,-4.573732e+01,-4.296918e+01,-3.470949e+01,-2.246149e+01,-1.609927e+01,-6.993136e+00,8.825809e+00,1.325846e+01,1.045764e+01,8.683577e+00,1.167145e+01,9.602238e+00,8.795649e+00,1.360830e+01
4.426640e+00,2.916725e+00,3.349525e+00,1.094561e+00,3.509960e+00,8.950776e+00,1.160554e+01,6.594864e+00,-3.090874e-01,1.012000e+01,2.440189e+01,3.512622e+01,3.953680e+01,4.399942e+01,4.982558e+01,4.970858e+01,4.518635e+01,4.892762e+01,5.553416e+01,5.467440e+01,5.372183e+01,4.765239e+01,4.389948e+01,4.111056e+01,3.966013e+01,3.832838e+01,3.650803e+01,3.264877e+01,2.166172e+01,1.156021e+01,3.226461e+00,2.004284e+00,4.132195e+00,2.850081e+00,2.747644e+00,7.526510e+00,4.241396e+00,-1.926021e+00,6.858904e-01
-1.408759e-01,-1.973306e+00,-4.785025e-01,-2.581944e+00,-1.842211e+01,-2.256154e+01,-2.266800e+01,-1.651860e+01,-1.062871e+01,-1.215946e+01,-1.534553e+01,-1.299722e+01,-1.422287e+01,-1.237049e+01,-1.285919e+01,-1.369999e+01,-1.717665e+01,-1.505945e+01,-1.215698e+01,-1.423028e+01,-1.877562e+01,-1.847929e+01,-2.131250e+01,-2.143295e+01,-1.782229e+01,-1.222890e+01,-1.114108e+01,-7.881913e+00,-6.927974e+00,-1.411195e+00,6.506163e+00,3.109301e+00,1.609426e+00,4.374789e+00,3.832514e+00,5.229969e+00,1.000487e+00,-5.195651e+00,-5.134024e+00
-2.283259e+00,-1.529410e+00,5.553700e-01,-3.416675e+00,-5.779673e+00,-7.526756e+00,-1.111767e+01,-2.927162e+00,7.779641e+00,2.434221e+01,2.829475e+01,1.880242e+01,5.328252e+00,5.022168e+00,6.505912e+00,5.894847e+00,3.292444e+00,3.393598e+00,1.358113e+00,-3.473721e+00,-2.506015e+00,-3.588029e+00,-6.209661e+00,-1.417442e+01,-1.277958e+01,-1.127069e+01,-1.625074e+01,-2.079801e+01,-2.900157e+01,-3.123410e+01,-1.841395e+01,-6.432707e+00,-3.035023e+00,4.551719e+00,5.333412e+00,1.579045e+00,-9.967557e-01,-5.615460e-01,-1.226393e+00
