Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.040551e+02,-4.589418e+02,-4.353502e+02,-4.305068e+02,-3.617031e+02,-2.633042e+02,-1.927527e+02,-1.651445e+02,-1.754418e+02,-1.878757e+02,-1.916181e+02,-2.118042e+02,-2.556423e+02,-3.072037e+02,-3.607754e+02,-4.006356e+02,-4.344479e+02,-4.763865e+02,-5.046290e+02,-5.192859e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02,-5.206562e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.250496e+01,7.696654e+01,9.783682e+01,9.532226e+01,1.352069e+02,1.756068e+02,1.739249e+02,1.608883e+02,1.560667e+02,1.659121e+02,1.864649e+02,2.098586e+02,2.124024e+02,1.967226e+02,1.606971e+02,1.259278e+02,9.524020e+01,5.310313e+01,2.137715e+01,1.876463e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.971709e+01,5.069198e+01,5.163818e+01,4.037630e+01,-6.643694e+00,-3.752850e+01,-6.349249e+01,-7.823557e+01,-7.239651e+01,-5.941610e+01,-5.652367e+01,-3.665434e+01,-5.296862e+00,1.716842e+01,3.045120e+01,3.356634e+01,3.776424e+01,3.155854e+01,1.785876e+01,1.702533e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.547943e+01,1.965420e+01,1.188213e+01,7.035172e+00,-3.922678e+01,-4.195113e+01,-2.870898e+01,-2.293867e+01,-1.946077e+01,-2.265538e+01,-4.790192e+01,-6.231685e+01,-7.064977e+01,-6.896300e+01,-5.148395e+01,-3.180024e+01,-6.313458e+00,1.194060e+01,1.298502e+01,1.443420e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.032916e+01,-4.833549e+00,-1.318533e+01,-1.185117e+01,1.531149e+00,-2.342023e+00,-3.252787e+01,-5.502344e+01,-6.110120e+01,-6.919198e+01,-7.788306e+01,-7.440616e+01,-7.065492e+01,-5.859979e+01,-4.685433e+01,-3.465062e+01,-1.469126e+01,2.252246e+00,7.771742e+00,1.137785e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.882195e+00,-1.716638e+01,-2.025819e+01,-1.798516e+01,1.265300e+01,6.491385e+00,5.244538e+00,4.487300e+00,4.369555e+00,-2.147246e+00,-1.125994e+01,-1.969064e+01,-1.492027e+01,-8.126863e+00,-5.334798e+00,-4.953876e+00,-2.430085e+00,-3.816873e-01,3.033078e+00,8.266820e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.698262e-01,-1.909074e+01,-1.509793e+01,-1.102509e+01,-1.012978e+01,-2.448781e+01,-2.070808e+01,-1.618605e+01,-9.099424e+00,1.790797e+00,1.012204e+01,1.434682e+01,1.150340e+01,8.543081e+00,6.611834e+00,8.373424e+00,3.299787e+00,-2.763721e+00,-7.467119e-01,5.444338e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.652289e+00,-1.671953e+01,-1.228425e+01,-7.576559e+00,-1.935773e+01,-3.042930e+01,-4.029885e+01,-4.137835e+01,-3.882741e+01,-3.735473e+01,-2.936480e+01,-2.819902e+01,-3.067151e+01,-2.459529e+01,-1.727057e+01,-6.587384e+00,-5.112080e+00,-6.689484e+00,-3.359953e+00,3.113976e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.972715e+00,-1.559201e+01,-1.486293e+01,-1.045989e+01,-9.834097e+00,-2.661473e+01,-3.090442e+01,-3.104731e+01,-2.304705e+01,-1.699989e+01,-2.120781e+01,-2.725136e+01,-3.448616e+01,-3.433997e+01,-3.151961e+01,-2.311659e+01,-1.389537e+01,-8.560191e+00,-4.797864e+00,1.304208e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.014678e+01,-1.735402e+01,-1.949048e+01,-1.442563e+01,-9.442093e+00,-1.533252e+01,-1.325798e+01,-1.329278e+01,-1.530836e+01,-1.474516e+01,-1.786405e+01,-1.242727e+01,-1.163497e+01,-1.459597e+01,-1.695712e+01,-1.883356e+01,-1.152978e+01,-6.213753e+00,-5.244967e+00,-1.221973e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
