Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-4.401590e+02,-4.158363e+02,-4.297300e+02,-4.501659e+02,-4.656022e+02,-4.549528e+02,-4.399840e+02,-4.422877e+02,-4.647594e+02,-4.673647e+02,-3.776297e+02,-2.797164e+02,-2.205938e+02,-2.130428e+02,-2.332513e+02,-2.398776e+02,-2.413795e+02,-2.368031e+02,-2.225062e+02,-2.021140e+02,-1.750701e+02,-1.487511e+02,-1.027809e+02,-7.244872e+01,-7.075786e+01,-1.029276e+02,-1.213282e+02,-1.376916e+02,-1.833558e+02,-2.327035e+02,-2.835675e+02,-3.245360e+02,-3.591484e+02,-4.085941e+02,-4.510110e+02,-4.723936e+02,-4.778391e+02,-4.800812e+02,-4.816499e+02,-4.810451e+02,-4.782826e+02,-4.559022e+02,-4.154470e+02,-3.914106e+02,-3.782511e+02
4.692123e+01,5.271968e+01,5.396266e+01,5.818832e+01,4.636905e+01,4.356628e+01,4.530135e+01,4.464294e+01,3.780676e+01,4.527155e+01,1.276317e+02,1.684822e+02,1.724545e+02,1.524218e+02,1.329793e+02,1.233869e+02,1.177941e+02,1.160078e+02,1.153018e+02,1.091805e+02,1.046459e+02,1.015541e+02,1.060949e+02,9.969939e+01,9.448755e+01,9.561275e+01,7.954850e+01,6.029460e+01,6.468950e+01,6.601193e+01,6.466323e+01,6.674548e+01,7.075116e+01,7.209324e+01,5.822080e+01,4.611219e+01,4.382993e+01,4.379623e+01,4.406142e+01,4.657980e+01,4.449589e+01,4.944144e+01,4.471320e+01,3.566713e+01,2.991552e+01
2.444781e+01,1.580928e+01,5.907816e+00,-2.191081e-01,6.045074e+00,-4.916085e-01,-6.244563e+00,-7.685800e+00,-1.800677e+00,6.986678e+00,3.079248e+01,2.016614e+01,1.126585e+01,8.033023e+00,1.599925e+01,2.594373e+01,2.758229e+01,1.977664e+01,1.653786e+01,1.071325e+01,4.865267e+00,-1.055893e+01,-2.552997e+01,-3.798132e+01,-4.519705e+01,-4.723367e+01,-4.162460e+01,-4.198024e+01,-4.158900e+01,-3.479128e+01,-2.766920e+01,-2.554105e+01,-1.982864e+01,-1.207383e+01,5.641488e-01,7.786335e+00,1.142574e+01,1.498355e+01,1.739506e+01,2.086395e+01,1.245547e+01,1.065182e+01,1.183909e+01,1.865729e+01,1.805479e+01
-6.131561e+00,-3.895412e+00,-1.609104e+00,-5.472655e-01,1.062120e+01,1.843439e+01,2.835654e+01,2.498329e+01,1.390875e+01,5.915840e+00,-1.411702e+01,-1.939248e+01,-3.209415e+01,-4.238222e+01,-4.026270e+01,-3.989644e+01,-4.105916e+01,-4.859068e+01,-5.093269e+01,-5.675160e+01,-6.363040e+01,-7.423933e+01,-7.874065e+01,-7.217091e+01,-5.917023e+01,-4.552084e+01,-3.049236e+01,-2.244790e+01,-2.066236e+01,-1.780154e+01,-1.911571e+01,-1.483837e+01,-7.677769e+00,-6.313593e-01,6.356882e+00,4.640365e+00,5.437890e+00,8.214657e+00,8.025806e+00,7.808018e+00,3.826151e+00,-7.771923e-01,-5.190643e+00,4.386549e+00,-1.073282e+00
2.600448e+01,3.064454e+01,3.398786e+01,2.400780e+01,1.409707e+01,3.595807e+00,1.624010e+00,5.220892e+00,8.657714e+00,1.691321e+00,-5.360424e+01,-8.309630e+01,-8.140556e+01,-6.861853e+01,-5.548917e+01,-4.746785e+01,-4.126505e+01,-3.753400e+01,-2.944419e+01,-2.945447e+01,-2.981764e+01,-2.949678e+01,-4.003645e+01,-4.794780e+01,-4.993063e+01,-4.322527e+01,-3.351735e+01,-1.754625e+01,-4.236308e+00,9.011295e-01,5.912365e+00,1.402298e+01,2.143099e+01,2.246945e+01,2.008225e+01,1.439032e+01,1.314386e+01,1.537443e+01,1.295359e+01,9.215675e+00,1.097280e+01,2.099002e+01,2.122764e+01,2.132926e+01,1.595565e+01
3.639829e+00,-5.421591e-01,1.100805e+01,2.031203e+01,1.144599e+01,-3.772726e+00,-1.403018e+01,-7.282366e+00,7.087193e+00,3.767235e+00,-3.505764e+01,-2.608432e+01,-1.932278e+01,-7.694202e+00,-1.276636e+00,1.320386e+00,3.885118e+00,2.593524e+00,1.090046e+01,1.737180e+01,2.538841e+01,3.226466e+01,3.005108e+01,3.450061e+01,4.205476e+01,5.020433e+01,5.241437e+01,4.419164e+01,2.654360e+01,1.828431e+01,1.603345e+01,4.711180e-01,-1.341895e+01,-2.002339e+01,-4.884523e-01,8.459513e+00,1.151596e+01,1.431847e+01,1.227196e+01,1.083296e+01,1.201672e+01,6.638255e+00,3.728194e+00,-8.975240e-01,-1.512818e+00
1.077065e+00,2.841040e+00,6.561031e+00,7.449809e+00,1.342051e+01,1.825349e+01,2.069564e+01,2.205085e+01,1.959935e+01,9.539221e+00,-6.624029e-01,-6.153808e-01,-4.441397e-01,2.604847e+00,8.624576e-01,-9.079357e-01,3.560291e+00,1.574773e+00,-1.597071e-01,-2.919659e+00,-3.257701e+00,-5.472709e+00,-7.144404e+00,-1.389599e+01,-1.787577e+01,-2.117983e+01,-2.879160e+01,-2.873521e+01,-2.458706e+01,-3.017002e+01,-2.741181e+01,-2.351910e+01,-2.386267e+01,-1.781174e+01,-6.421297e+00,2.200967e+00,6.346112e+00,7.413746e+00,4.084080e+00,7.215110e+00,6.830863e+00,5.568543e+00,9.643448e+00,1.266283e+01,1.318968e+01
1.717493e+00,2.728591e+00,4.423100e+00,4.549825e+00,1.956792e+00,-7.779871e-01,-1.636518e+00,-3.068431e+00,-5.851215e+00,-8.957233e+00,-4.642303e+00,-1.910736e+00,-5.097000e+00,4.554713e-01,4.719221e+00,-8.493092e-01,-2.970537e+00,-3.088582e+00,1.774912e+00,3.382074e+00,2.001164e+00,3.382908e+00,8.348921e+00,5.762072e+00,6.586056e-01,-9.632868e-01,9.113184e-01,1.516477e+01,2.765932e+01,2.714176e+01,3.052459e+01,3.740354e+01,3.288594e+01,2.189763e+01,1.120390e+01,5.174415e+00,4.808667e+00,5.580010e+00,8.852148e-01,3.761146e+00,2.435563e+00,-9.891605e-01,-3.016515e+00,-4.009857e+00,4.617415e+00
9.745348e-01,-6.781784e-01,6.133747e-01,2.156440e+00,-3.960975e+00,-9.082764e+00,-1.450292e+01,-1.585085e+01,-1.782442e+01,-1.542449e+01,-7.468716e+00,-4.772092e+00,4.490058e+00,7.998469e+00,9.986382e+00,1.467734e+01,1.102572e+01,8.258162e+00,9.860349e+00,9.978827e+00,1.784413e+00,-5.787461e+00,-5.328803e+00,-1.712388e+01,-2.305061e+01,-1.756526e+01,-1.747478e+01,-4.024149e+00,3.323831e+00,2.305380e+00,5.277307e+00,1.019132e+01,1.429095e+01,1.406228e+01,5.329980e+00,2.785655e+00,1.326164e+00,5.279408e+00,4.213843e+00,2.342886e+00,-9.385483e-01,1.642138e+00,7.498100e-01,2.850545e-01,-2.500391e+00
4.830612e+00,-3.471285e-01,-2.986869e+00,-3.062998e+00,2.926559e+00,1.507640e+01,1.640442e+01,1.693819e+01,6.964065e+00,2.092213e+00,8.742883e+00,-5.962894e+00,-1.841065e+01,-2.223142e+01,-2.588706e+01,-2.379284e+01,-2.281983e+01,-2.655665e+01,-2.751986e+01,-2.691303e+01,-2.644647e+01,-2.525313e+01,-2.300331e+01,-3.306453e+01,-3.720228e+01,-3.205470e+01,-3.310348e+01,-2.994831e+01,-2.920042e+01,-2.809936e+01,-2.499339e+01,-2.095562e+01,-1.371261e+01,-1.039100e+01,-1.267749e+01,-3.259912e+00,-2.073896e+00,9.396127e-02,3.802260e+00,-6.815571e-01,-2.632497e+00,-4.414434e+00,7.078175e+00,1.232261e+01,9.505957e+00
-6.545113e+00,-1.264505e+01,-1.279061e+01,-6.631136e+00,-4.348823e+00,-8.582556e-02,-1.002581e+00,5.171667e-01,3.117851e-01,2.891884e+00,8.970160e+00,2.455391e+01,3.119105e+01,3.154832e+01,2.800339e+01,2.506093e+01,2.350528e+01,2.456885e+01,2.550869e+01,2.617201e+01,2.101838e+01,1.676105e+01,1.299734e+01,1.158200e+01,2.311642e+01,3.449651e+01,3.772348e+01,3.089500e+01,1.935962e+01,1.942165e+01,2.277536e+01,1.515691e+01,9.337612e+00,1.845145e+00,-4.251425e+00,-1.567505e+00,-1.194155e+00,-7.028835e+00,-3.723377e+00,-5.209135e+00,-3.290394e+00,-1.045816e+00,-1.250357e+01,-1.941709e+01,-2.398897e+01
3.170718e+00,3.448824e+00,-7.355187e-01,-2.909420e+00,-8.965055e+00,-1.382591e+01,-1.697245e+01,-2.130959e+01,-1.852570e+01,-4.107914e+00,-3.586508e+00,-5.040375e+00,-3.130441e+00,-3.846148e+00,-5.023577e+00,-4.992042e+00,-4.722739e+00,-6.179468e-01,2.530700e+00,6.786886e-01,-8.681450e+00,-2.276184e+01,-1.951287e+01,-5.926070e+00,1.321248e+01,1.561823e+01,1.492258e+01,1.010000e+01,6.486669e+00,6.083759e+00,8.289364e+00,8.113669e+00,1.515616e+01,1.877097e+01,7.468026e+00,-5.016589e-01,-2.673687e+00,-1.028585e+01,-9.833484e+00,-6.383026e+00,-5.817812e+00,-6.565555e+00,2.585949e-01,6.863270e+00,7.688068e+00
-1.260127e+01,-1.319173e+01,-8.341699e+00,-2.363540e+00,2.724006e+00,5.568589e+00,7.445645e+00,4.282373e-01,-7.785516e+00,1.676213e+00,1.114561e+01,9.936638e+00,7.336955e+00,-4.835919e+00,-1.029833e+01,-1.323099e+01,-1.727519e+01,-2.097494e+01,-2.327588e+01,-2.400364e+01,-3.208932e+01,-3.867728e+01,-1.789183e+01,1.086184e+01,3.099813e+01,2.751765e+01,1.259438e+01,3.307264e+00,-2.415774e+00,-1.098619e+01,-1.543842e+01,-1.389059e+01,-1.123018e+01,-7.465626e+00,-3.461830e+00,-5.941605e+00,-6.392667e+00,-6.749835e+00,-7.256320e+00,-2.772273e+00,-6.340405e+00,-7.909871e+00,-4.631239e+00,-2.878616e+00,-1.641611e+00
