Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.895388e+02,-4.682686e+02,-4.679798e+02,-4.688734e+02,-4.638206e+02,-4.485776e+02,-3.633917e+02,-1.887609e+02,-1.201692e+02,-1.168468e+02,-1.336684e+02,-1.318377e+02,-1.189376e+02,-1.291363e+02,-1.516187e+02,-1.795625e+02,-2.146761e+02,-2.701288e+02,-3.346708e+02,-4.128685e+02,-4.588852e+02,-4.635131e+02,-4.632127e+02,-4.615138e+02,-4.561940e+02,-4.620881e+02,-4.638906e+02
5.726929e+01,7.291159e+01,7.296317e+01,7.435115e+01,8.409906e+01,1.042615e+02,1.344203e+02,1.516284e+02,1.356902e+02,1.246191e+02,1.217858e+02,1.333343e+02,1.370362e+02,1.410186e+02,1.473815e+02,1.535502e+02,1.576495e+02,1.579392e+02,1.483494e+02,1.164044e+02,8.140490e+01,8.070026e+01,8.002532e+01,8.032439e+01,8.530240e+01,8.274708e+01,8.166075e+01
1.596595e+01,1.156890e+01,1.091999e+01,1.455147e+01,2.655273e+01,4.697746e+01,1.269796e+01,-4.102132e+01,-6.297155e+01,-7.470444e+01,-7.249725e+01,-7.052319e+01,-8.249162e+01,-7.989825e+01,-6.713168e+01,-5.558512e+01,-4.677139e+01,-2.636739e+01,-1.257787e+01,-7.526451e-01,1.015293e+01,1.768798e+01,1.810074e+01,1.535616e+01,1.651544e+01,2.186488e+01,2.332152e+01
2.025402e-01,-4.605364e+00,-5.708354e+00,-4.460042e+00,4.243724e+00,2.707381e+01,3.452219e+01,1.975706e+01,5.651535e+00,8.363334e-01,-3.303440e+00,-1.562836e+01,-2.501650e+01,-2.963874e+01,-2.631532e+01,-2.015805e+01,-2.736098e+01,-3.613939e+01,-4.205697e+01,-3.733024e+01,-1.222080e+01,-5.561002e+00,2.378469e-02,-2.487501e+00,-2.540061e+00,2.716773e+00,4.682546e+00
9.796841e+00,1.059970e+01,8.828762e+00,9.630257e+00,1.459203e+01,3.349484e+01,3.794470e+01,-6.404517e+00,-1.768316e+01,-1.465167e+01,-3.918810e+00,-9.231218e+00,-1.535359e+01,-1.834677e+01,-1.813281e+01,-1.587030e+01,-1.243685e+01,-1.209898e+01,-1.286614e+01,-1.127540e+01,5.710095e+00,6.285823e+00,1.282484e+01,1.261120e+01,1.263419e+01,1.417022e+01,1.413076e+01
1.537181e+01,1.341014e+01,1.033606e+01,1.494913e+01,1.986961e+01,2.929137e+01,2.004821e+01,2.053170e+00,6.657196e+00,2.268319e+01,4.192770e+01,5.487115e+01,5.682887e+01,5.351730e+01,5.004290e+01,5.119582e+01,4.627391e+01,3.039419e+01,1.414811e+01,5.415556e+00,1.633230e+01,1.477131e+01,1.556893e+01,1.651574e+01,1.733754e+01,1.672661e+01,1.444090e+01
7.641942e+00,4.390554e+00,2.035620e+00,7.590590e+00,1.150583e+01,1.482658e+01,1.027765e+01,-8.689697e+00,-2.447491e+01,-3.015882e+01,-3.291457e+01,-2.349347e+01,-2.160924e+01,-2.206725e+01,-2.361001e+01,-2.304676e+01,-1.892027e+01,-1.572140e+01,-1.351724e+01,1.550514e+00,1.056488e+01,1.077100e+01,8.941783e+00,9.981415e+00,1.199569e+01,1.127600e+01,8.246305e+00
1.539716e+00,2.468217e+00,5.071656e+00,7.380237e+00,5.508912e+00,5.965661e+00,2.256603e+00,1.288567e+01,2.016495e+01,1.738349e+01,1.552894e+01,1.298222e+01,1.138286e+01,1.329094e+01,1.398262e+01,7.462689e+00,4.394297e+00,8.105478e+00,3.918220e+00,3.093238e+00,4.695955e+00,5.074306e+00,6.865338e+00,8.396646e+00,9.367639e+00,1.116956e+01,8.576047e+00
4.703670e+00,5.848589e+00,1.267295e+01,1.394929e+01,5.937183e+00,2.397476e+00,9.470451e+00,1.650021e+01,8.691469e+00,9.893568e+00,1.083771e+01,3.828071e+00,2.863328e+00,1.558538e+00,5.654481e+00,9.401009e+00,1.003020e+01,1.905671e+00,7.188570e+00,1.105424e+01,4.223379e+00,3.347277e+00,6.445998e+00,7.915688e+00,6.494640e+00,9.474376e+00,7.883849e+00
7.784731e+00,5.624234e+00,9.910007e+00,1.286621e+01,4.292298e+00,-1.662189e+00,8.854933e+00,6.938017e+00,7.642687e+00,1.313150e+01,1.061634e+01,1.379004e+01,1.882006e+01,1.522188e+01,5.861969e+00,-7.035460e-01,-4.518963e-01,5.627050e+00,1.453952e+01,1.648901e+01,4.229396e+00,4.923785e+00,5.953928e+00,5.461271e+00,3.321815e+00,2.479159e+00,2.390760e+00
