Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.846866e+02,-4.685692e+02,-4.270092e+02,-3.152400e+02,-2.825670e+02,-3.167743e+02,-3.680902e+02,-3.774825e+02,-2.836522e+02,-1.859009e+02,-1.124321e+02,-7.461588e+01,-6.234214e+01,-6.641958e+01,-8.853266e+01,-1.125046e+02,-1.056839e+02,-8.344546e+01,-6.626443e+01,-6.333895e+01,-9.227406e+01,-1.443722e+02,-1.992797e+02,-2.621416e+02,-3.428237e+02,-4.164836e+02,-4.444898e+02,-4.581832e+02,-4.695706e+02,-4.731176e+02,-4.748724e+02,-4.787340e+02,-4.853547e+02
5.029449e+01,6.523169e+01,6.667047e+01,2.760635e+01,2.581619e+01,4.154797e+01,7.047337e+01,1.080658e+02,1.060828e+02,1.066123e+02,7.817946e+01,5.568129e+01,5.350873e+01,4.738847e+01,4.825019e+01,5.829823e+01,5.375110e+01,5.098053e+01,5.886485e+01,6.862097e+01,7.673798e+01,1.017258e+02,1.137008e+02,1.118286e+02,1.037996e+02,9.937442e+01,9.027541e+01,7.393326e+01,6.093968e+01,5.877538e+01,5.797008e+01,5.352769e+01,4.865887e+01
2.309751e+01,2.495963e+01,1.842900e+01,1.636418e+01,1.199515e+01,1.038321e+01,1.103190e+01,1.877657e+01,1.241978e+01,-5.048703e+00,-2.385326e+01,-4.777639e+01,-5.920207e+01,-5.686239e+01,-4.383676e+01,-3.831853e+01,-4.121431e+01,-5.180573e+01,-6.060300e+01,-6.709041e+01,-5.904143e+01,-3.278169e+01,-3.168421e+00,1.596082e+01,2.721021e+01,2.785219e+01,2.793119e+01,2.134999e+01,1.624267e+01,1.883641e+01,2.042368e+01,1.798229e+01,2.032386e+01
1.210414e+01,1.063968e+01,1.691922e+01,2.996367e+01,3.085822e+01,2.275915e+01,1.035525e+01,9.830353e+00,4.867821e+01,5.571220e+01,5.157759e+01,5.367553e+01,5.544188e+01,6.229152e+01,6.446834e+01,5.942377e+01,6.514270e+01,6.926792e+01,7.081087e+01,6.533957e+01,5.924724e+01,5.069701e+01,4.167746e+01,3.302573e+01,1.716682e+01,-5.767704e+00,-9.919535e+00,-4.387671e+00,1.112399e+00,4.974538e+00,6.745696e+00,5.791799e+00,9.135035e+00
1.716501e+01,2.001961e+01,1.286734e+01,-2.112423e+00,-4.557115e+00,4.567873e+00,1.952874e+01,-2.087044e+00,-5.539440e+01,-6.173728e+01,-5.990950e+01,-6.511482e+01,-6.880918e+01,-6.891600e+01,-6.536901e+01,-5.340977e+01,-5.506750e+01,-6.508583e+01,-6.864017e+01,-6.794868e+01,-7.014175e+01,-6.304814e+01,-6.077341e+01,-6.217533e+01,-4.892241e+01,-2.306357e+01,-1.312156e+01,1.404345e+00,1.237019e+01,1.414080e+01,1.560379e+01,1.543369e+01,1.479840e+01
1.834645e+01,2.219221e+01,2.383319e+01,1.738478e+01,1.549471e+01,1.704762e+01,1.848921e+01,-8.244450e+00,-2.011251e+01,-9.303765e+00,1.279835e+00,8.405864e+00,1.464876e+01,1.532237e+01,1.684928e+01,2.126005e+01,2.745570e+01,2.910215e+01,2.408113e+01,1.693328e+01,1.301834e+01,1.721715e+01,2.497786e+01,2.447340e+01,5.790515e+00,-7.917403e+00,-5.853849e+00,1.062176e+01,1.790407e+01,1.729648e+01,1.947085e+01,1.956972e+01,1.715642e+01
9.041082e+00,9.918894e+00,1.699121e+01,2.060734e+01,1.923027e+01,1.559157e+01,1.213495e+01,-7.304843e+00,-9.486908e+00,-9.542810e+00,-9.584759e+00,-2.178290e-01,5.677433e+00,4.641271e+00,2.404338e+00,4.834476e+00,7.544788e+00,7.737277e+00,1.035462e+01,9.594185e+00,3.054945e+00,-4.478096e+00,-6.013907e+00,-2.107019e+00,-1.059630e+01,-1.436993e+01,-8.428601e-01,9.347601e+00,1.158020e+01,1.000349e+01,1.132618e+01,1.125697e+01,1.094379e+01
1.058939e+00,1.342522e+00,5.911946e-01,4.657735e+00,3.499230e+00,3.098297e-02,3.784610e+00,-1.085907e+01,-2.933677e+01,-1.976713e+01,-9.571163e+00,9.456071e-01,9.681990e+00,1.010427e+01,9.122259e+00,4.917087e+00,3.745162e+00,6.366428e+00,5.341264e+00,4.274233e+00,-8.603634e-01,-5.689353e+00,-1.318823e+01,-2.034312e+01,-1.991448e+01,-5.554780e+00,6.198230e+00,9.443855e+00,8.112506e+00,7.575211e+00,5.679307e+00,5.886718e+00,7.113509e+00
1.525338e+00,3.618433e+00,6.987659e+00,2.291904e+00,-1.256517e+00,2.678644e+00,3.720407e+00,5.963416e+00,5.018105e+00,1.904087e+00,-1.862636e+00,-3.721043e+00,-7.640513e+00,-7.045682e+00,8.486789e-01,2.082111e+00,-6.088145e+00,-6.013044e+00,-1.934335e+00,5.808357e+00,1.229624e+01,1.566140e+01,1.960954e+01,2.186594e+01,2.571774e+01,2.325225e+01,1.470876e+01,1.204065e+01,8.928017e+00,1.036464e+01,6.728108e+00,8.274741e+00,8.292582e+00
2.975321e+00,5.198368e+00,5.319220e+00,1.163525e+00,-3.709299e+00,2.809103e+00,7.910034e+00,2.299976e+01,3.279246e+01,3.483439e+01,3.467169e+01,3.605199e+01,3.447806e+01,3.071452e+01,2.582249e+01,1.925801e+01,2.007076e+01,2.157431e+01,2.749424e+01,2.680736e+01,2.454824e+01,1.993026e+01,1.843480e+01,3.509435e+00,-2.395609e+00,1.349207e+01,1.666746e+01,8.944684e+00,5.541761e+00,6.424486e+00,3.870994e+00,6.434686e+00,5.582158e+00
