Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.142114e+02,-4.970960e+02,-4.974803e+02,-4.954230e+02,-4.990665e+02,-4.943546e+02,-4.239012e+02,-2.080369e+02,-8.940661e+01,-5.074823e+01,-4.763363e+01,-5.747887e+01,-7.709970e+01,-1.054716e+02,-1.259855e+02,-1.611753e+02,-2.055401e+02,-2.388240e+02,-2.810345e+02,-3.359731e+02,-3.771391e+02,-4.049233e+02,-4.404096e+02,-4.692413e+02,-4.926321e+02,-4.987892e+02,-5.039842e+02,-4.982345e+02,-5.090629e+02
6.575080e+01,7.732259e+01,7.510108e+01,7.817763e+01,7.379272e+01,7.681837e+01,9.956964e+01,9.529781e+01,8.461403e+01,6.799107e+01,5.140633e+01,4.871212e+01,5.749837e+01,6.619367e+01,8.297870e+01,1.079360e+02,1.438324e+02,1.767676e+02,1.990028e+02,2.081976e+02,2.015870e+02,1.777026e+02,1.439930e+02,1.092764e+02,7.866975e+01,7.308072e+01,7.216968e+01,7.682761e+01,7.019623e+01
1.245716e+01,9.274174e+00,7.771424e+00,8.850058e+00,6.975264e+00,7.153344e+00,-1.256325e+01,-3.843295e+01,-4.147889e+01,-4.005129e+01,-4.287540e+01,-4.063303e+01,-3.163060e+01,-2.650907e+01,-2.234256e+01,-9.354277e+00,-6.819750e-01,8.439389e+00,3.104477e+01,4.584859e+01,5.431762e+01,5.898325e+01,5.163254e+01,2.897205e+01,7.190951e+00,6.248634e+00,1.191550e+01,1.227722e+01,1.658386e+01
-6.790419e+00,-6.757573e+00,-2.747081e+00,-4.749230e+00,-4.994438e+00,-3.161906e+00,-1.838652e+01,-4.880894e+01,-5.494286e+01,-5.339555e+01,-4.017162e+01,-3.533759e+01,-3.631452e+01,-3.219276e+01,-3.458771e+01,-3.132187e+01,-3.381049e+01,-4.010822e+01,-3.832768e+01,-3.124036e+01,-1.237595e+01,7.792376e+00,1.358759e+01,3.042801e+00,-4.165604e+00,-3.086994e+00,-1.466351e+00,-2.188607e+00,1.834576e+00
8.653893e+00,1.160285e+01,1.719305e+01,1.690300e+01,1.512629e+01,1.483341e+01,3.043667e+00,-2.503447e+01,-3.264837e+01,-3.202222e+01,-2.368674e+01,-2.230772e+01,-2.735803e+01,-3.160554e+01,-3.974723e+01,-4.107904e+01,-5.062642e+01,-5.238673e+01,-4.925325e+01,-3.612549e+01,-1.904594e+01,-4.641357e+00,6.397139e+00,7.880808e+00,1.369524e+01,1.544331e+01,1.372974e+01,1.247861e+01,1.565013e+01
2.030993e+01,1.707589e+01,1.834265e+01,2.214294e+01,1.935128e+01,1.558716e+01,1.574538e+01,3.802382e+01,4.565019e+01,5.611150e+01,6.649548e+01,7.378474e+01,7.214219e+01,6.664661e+01,7.134756e+01,7.145088e+01,5.951771e+01,3.976216e+01,1.899893e+01,-3.896814e+00,-1.469484e+01,-1.446233e+01,-7.036409e+00,2.494936e+00,1.345599e+01,1.390337e+01,1.547367e+01,1.574329e+01,2.113660e+01
1.410579e+01,8.910687e+00,7.122594e+00,1.021486e+01,9.071833e+00,6.722275e+00,-5.874183e+00,-4.701933e+01,-5.487617e+01,-5.157281e+01,-5.086221e+01,-5.445445e+01,-5.189717e+01,-5.027552e+01,-5.012087e+01,-5.208876e+01,-4.664747e+01,-3.369454e+01,-1.945804e+01,-5.429590e+00,-5.347208e+00,-1.293868e+01,-1.681972e+01,-5.067987e+00,6.266829e+00,5.130877e+00,8.466255e+00,9.650290e+00,1.150465e+01
6.322395e+00,4.140485e+00,2.188648e+00,9.969891e-01,2.018827e+00,1.895064e+00,1.596024e+01,3.564834e+01,4.150874e+01,4.584043e+01,4.415159e+01,3.904429e+01,3.845988e+01,3.829904e+01,3.762403e+01,3.306065e+01,2.945421e+01,2.585941e+01,2.330544e+01,1.137875e+01,-3.330389e+00,-1.203560e+01,-1.974966e+01,-8.525209e+00,3.378174e+00,4.376111e+00,6.868751e+00,4.711629e+00,1.498539e+00
5.249721e+00,3.611347e+00,3.767464e-01,-1.986800e+00,2.346392e-01,6.125331e-01,1.030460e+01,1.299950e+01,1.265539e+01,1.263955e+01,1.270558e+01,8.907865e+00,1.544839e+00,-4.086080e+00,-1.403894e+01,-1.982726e+01,-1.435668e+01,-1.300180e+01,-1.018486e+01,-9.802586e+00,-1.015059e+01,-1.544574e+01,-2.058222e+01,-1.269457e+01,-1.334660e+00,2.218871e+00,4.489531e+00,1.661604e+00,3.071099e-01
3.034127e+00,1.362847e+00,-3.477873e+00,-3.771019e+00,-2.848304e+00,-2.917273e+00,-1.144100e+01,-1.621885e+01,-1.681717e+01,-1.644240e+01,-1.503923e+01,-1.328407e+01,-1.364348e+01,-3.121943e+00,-2.769064e+00,-7.609613e+00,-1.180008e+01,-1.367277e+01,-1.138880e+01,-4.396358e+00,-7.316425e+00,-9.883362e+00,-1.574112e+01,-1.194513e+01,-3.037751e+00,-2.621916e-01,-8.868561e-01,-6.287197e-01,1.156692e+00
-2.675831e+00,-2.578217e+00,-5.692924e+00,-6.456830e+00,-8.248299e+00,-9.657631e+00,-1.075231e+01,-1.525038e+01,-1.738540e+01,-1.732632e+01,-1.075978e+01,-4.960822e+00,-9.739677e+00,-1.157527e+01,-4.758483e+00,1.014417e+00,9.292977e-01,2.328020e-01,-7.775297e+00,-8.613720e+00,-3.685062e+00,-7.440067e+00,-1.227245e+01,-7.223570e+00,-1.542765e+00,1.133967e+00,-3.119476e+00,-4.385171e+00,-3.921973e+00
-4.812088e+00,-3.342232e+00,-4.057145e+00,-7.067517e+00,-9.209122e+00,-9.391129e+00,-9.512861e+00,5.502962e+00,3.256180e+00,1.469589e+00,2.694862e+00,1.366371e+00,-4.806331e+00,-8.948558e+00,3.469592e+00,4.011913e+00,-9.971329e+00,-2.180915e+01,-2.010430e+01,-1.114607e+01,-8.261635e+00,-1.439447e+01,-1.444766e+01,-4.963255e+00,-5.904901e+00,-1.413849e+00,-2.614713e+00,-7.663365e+00,-8.945505e+00
-1.193521e+00,-8.492934e-01,-2.044813e+00,-3.317783e+00,-5.275413e+00,-4.085300e+00,-3.198403e+00,-1.346113e+01,-1.862074e+01,-1.699265e+01,-1.864673e+01,-2.386716e+01,-2.691931e+01,-2.693621e+01,-2.610074e+01,-2.571973e+01,-1.368981e+01,1.940124e+00,8.314676e+00,1.292663e+00,-1.000805e+01,-1.280323e+01,-9.527275e+00,-8.433833e-01,-9.354858e+00,-6.328898e+00,-2.546285e+00,-6.272206e+00,-7.936503e+00
