Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-4.706705e+02,-4.435426e+02,-4.423618e+02,-4.475563e+02,-4.401874e+02,-3.552118e+02,-2.473366e+02,-1.866073e+02,-1.579375e+02,-1.441835e+02,-1.249555e+02,-9.716221e+01,-6.177576e+01,-5.100572e+01,-3.729832e+01,-3.419409e+01,-5.696000e+01,-1.122322e+02,-1.941505e+02,-2.786810e+02,-3.582011e+02,-4.241985e+02,-4.438137e+02,-4.467614e+02,-4.485277e+02,-4.484303e+02,-4.522028e+02,-4.525736e+02,-4.487230e+02
1.043625e+02,1.104451e+02,1.105422e+02,1.084372e+02,1.103724e+02,8.703384e+01,5.784122e+01,3.873116e+01,1.811785e+01,1.086076e+01,3.156724e+01,6.494305e+01,7.203316e+01,7.994019e+01,1.152616e+02,1.459154e+02,1.685848e+02,1.789997e+02,1.898411e+02,1.899155e+02,1.699867e+02,1.275141e+02,1.133549e+02,1.118447e+02,1.101786e+02,1.095702e+02,1.097348e+02,1.116859e+02,1.126615e+02
9.181030e+00,-2.506025e-01,-2.186619e+00,-4.434453e+00,-8.925664e+00,-3.613849e+01,-3.102418e+01,-1.264300e+01,-8.018023e+00,-1.580121e+01,-1.615983e+01,-2.197548e+01,-4.415247e+01,-6.518825e+01,-7.819897e+01,-7.386447e+01,-5.225810e+01,-3.112751e+01,-1.131195e+01,9.955074e-01,-4.817047e+00,-1.261305e+01,-8.326936e+00,-2.742477e+00,-6.202164e+00,-8.589461e+00,-2.928160e+00,-2.292320e+00,-4.938485e+00
6.006380e+00,6.492513e+00,4.906621e+00,1.384986e+00,1.925444e+00,3.238511e+01,4.811186e+01,5.379697e+01,6.157752e+01,6.654683e+01,6.896123e+01,6.027908e+01,4.096598e+01,2.695741e+01,-1.221553e-01,-1.861713e+01,-2.997762e+01,-3.830553e+01,-4.162123e+01,-3.061919e+01,-2.517479e+01,-1.902897e+01,-8.395876e+00,-1.575059e+00,-2.708435e+00,-2.459769e+00,-2.053025e+00,-3.056615e+00,-6.952061e+00
1.822386e+01,1.578504e+01,1.692742e+01,2.052040e+01,2.035813e+01,-1.578408e+01,-3.321602e+01,-4.487525e+01,-4.458001e+01,-4.042284e+01,-3.921803e+01,-3.263585e+01,-2.990412e+01,-3.799670e+01,-4.941015e+01,-6.330469e+01,-6.308118e+01,-5.360996e+01,-3.492426e+01,-1.715759e+01,-8.611261e+00,9.824404e+00,1.716322e+01,2.006100e+01,2.257009e+01,2.161657e+01,1.504243e+01,1.364379e+01,1.082913e+01
1.667076e+01,3.816731e+00,4.936546e+00,1.178653e+01,1.117713e+01,1.841749e+01,3.314788e+01,3.747764e+01,4.174828e+01,4.565367e+01,4.245946e+01,3.219518e+01,3.970273e+01,5.589060e+01,7.292993e+01,8.146861e+01,8.199802e+01,7.423180e+01,5.526653e+01,3.052299e+01,8.382822e+00,1.287263e+01,1.322697e+01,1.017734e+01,1.019483e+01,1.361766e+01,1.073809e+01,1.295838e+01,1.021268e+01
1.868129e+01,1.621568e+01,1.534091e+01,1.725776e+01,1.635638e+01,1.059928e+01,1.093069e+01,8.453639e+00,2.395894e-01,-6.725609e-01,-8.107903e+00,-1.333455e+01,-2.534604e+01,-3.008587e+01,-3.404915e+01,-4.015566e+01,-4.604538e+01,-4.071272e+01,-3.473106e+01,-1.958863e+01,9.952512e-02,1.310519e+01,1.143872e+01,1.278971e+01,6.814242e+00,9.825906e+00,1.432824e+01,1.575096e+01,2.051147e+01
5.669601e+00,5.575031e+00,8.259219e+00,6.444152e+00,6.505166e+00,2.781452e+00,-1.681917e+00,-8.561056e+00,-8.678855e+00,-4.750826e+00,-1.176380e+01,-2.729434e+00,8.414968e+00,1.729696e+01,1.232851e+01,7.258946e+00,6.889457e+00,1.478411e+00,-7.506139e+00,-8.358681e+00,-8.069470e+00,2.217242e+00,1.690299e+00,4.434616e+00,2.375459e+00,5.634050e+00,6.551826e+00,7.892743e+00,1.479377e+01
-1.682719e+00,3.803820e+00,9.610589e+00,8.157035e+00,9.387487e+00,1.782939e+01,1.655259e+01,7.871418e+00,9.510067e+00,1.032401e+01,-9.433487e+00,-1.933053e+01,-1.171660e+01,3.013588e+00,8.095183e+00,6.632358e+00,4.446178e+00,3.383836e+00,-2.107769e+00,-1.053705e+01,4.629496e-02,1.000564e+01,8.483467e+00,8.606395e+00,1.034150e+01,1.199732e+01,7.431479e+00,5.533840e+00,9.342184e+00
5.434984e+00,3.293643e+00,4.845017e+00,9.313118e+00,7.217134e+00,-3.639955e+00,-8.730394e+00,-1.233709e+01,-8.502487e+00,-7.668862e+00,-1.812171e+01,-1.524685e+01,-8.120359e+00,2.711820e+00,1.032270e+01,1.411472e+01,1.362063e+01,9.722245e+00,4.412177e+00,3.571559e+00,3.373799e+00,7.217655e+00,8.615138e+00,6.774083e+00,6.803504e+00,4.879715e+00,4.173752e+00,2.567986e+00,5.679859e+00
