Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-5.073110e+02,-4.862457e+02,-4.840540e+02,-4.810983e+02,-4.794094e+02,-4.799945e+02,-4.814964e+02,-4.182748e+02,-3.166693e+02,-2.517692e+02,-1.774991e+02,-1.263886e+02,-1.124776e+02,-1.208435e+02,-1.258012e+02,-1.332904e+02,-1.467692e+02,-1.501586e+02,-1.488142e+02,-1.454671e+02,-1.164436e+02,-9.181718e+01,-7.783579e+01,-8.268979e+01,-9.498199e+01,-8.274930e+01,-8.192982e+01,-8.980106e+01,-7.218704e+01,-4.556527e+01,-4.937250e+01,-8.117416e+01,-1.346964e+02,-2.004036e+02,-2.854298e+02,-3.732078e+02,-4.423073e+02,-4.766144e+02,-4.841733e+02,-4.788919e+02,-4.739362e+02,-4.730140e+02,-4.809030e+02,-4.863720e+02,-4.902283e+02
4.557302e+01,6.252506e+01,6.609145e+01,7.007977e+01,7.024391e+01,6.881807e+01,6.991948e+01,1.306901e+02,1.451897e+02,1.383916e+02,1.353750e+02,1.214500e+02,1.023447e+02,9.511626e+01,9.355319e+01,8.900055e+01,9.660563e+01,9.687534e+01,9.715163e+01,9.779460e+01,9.662187e+01,1.011911e+02,1.019082e+02,9.430153e+01,8.624324e+01,8.025154e+01,8.594283e+01,8.399068e+01,8.716743e+01,9.001733e+01,9.083881e+01,9.886629e+01,1.092138e+02,1.336004e+02,1.487677e+02,1.286010e+02,9.372177e+01,7.355323e+01,6.640325e+01,6.786347e+01,7.029835e+01,7.202806e+01,6.809605e+01,6.446680e+01,6.233984e+01
1.007594e+01,9.683353e+00,1.357169e+01,1.458220e+01,1.076467e+01,8.993509e+00,1.365778e+01,4.577808e+01,1.683802e+01,-7.124077e+00,-3.285194e+01,-4.821858e+01,-5.800496e+01,-5.867887e+01,-5.112743e+01,-4.385313e+01,-3.953695e+01,-4.889181e+01,-5.519960e+01,-6.299703e+01,-7.068874e+01,-7.682108e+01,-8.681920e+01,-8.370403e+01,-8.094005e+01,-8.871117e+01,-8.779988e+01,-8.303481e+01,-9.676974e+01,-1.127608e+02,-1.154216e+02,-1.089739e+02,-8.792712e+01,-6.768773e+01,-5.026730e+01,-2.890724e+01,-3.725351e+00,1.371742e+01,1.410662e+01,7.688350e+00,7.086556e+00,8.851270e+00,1.219085e+01,1.329013e+01,1.554960e+01
-4.701238e-01,4.889679e-02,2.510206e+00,-9.217713e-01,-5.617053e+00,-7.246640e+00,-3.814727e+00,2.714135e+01,6.255468e+01,7.099767e+01,4.905177e+01,3.058807e+01,2.480730e+01,1.901904e+01,1.325982e+01,1.062733e+01,9.262410e+00,1.406457e+01,1.433221e+01,1.103650e+01,8.914786e+00,6.922269e+00,6.704920e+00,1.718000e+01,1.896583e+01,2.358357e+01,2.990916e+01,3.145504e+01,2.688581e+01,2.865612e+01,2.887302e+01,3.108433e+01,2.622213e+01,1.108782e+01,-5.137787e+00,-2.127803e+01,-1.619132e+01,-3.019133e+00,4.632356e-01,-4.126336e+00,-1.875010e+00,-1.910147e+00,-1.545317e+00,-1.194434e+00,1.527819e+00
1.168997e+01,1.798202e+01,1.795881e+01,1.532392e+01,1.433006e+01,1.151172e+01,1.312541e+01,2.275242e+01,9.646755e+00,-2.492406e+00,-2.906452e+01,-3.689041e+01,-2.774216e+01,-2.589872e+01,-2.468689e+01,-2.491198e+01,-1.954994e+01,-1.984877e+01,-2.238437e+01,-2.588234e+01,-2.769166e+01,-2.628031e+01,-2.811366e+01,-2.491534e+01,-2.130281e+01,-2.291032e+01,-2.185693e+01,-2.086097e+01,-2.586900e+01,-3.309298e+01,-3.780507e+01,-3.501149e+01,-1.943161e+01,-4.933446e+00,1.209832e+01,1.949133e+01,1.797789e+01,1.353319e+01,1.390438e+01,1.558441e+01,1.586832e+01,1.450626e+01,1.377598e+01,1.327650e+01,1.512839e+01
1.682204e+01,1.951294e+01,1.865441e+01,1.990076e+01,2.350782e+01,2.019303e+01,1.982035e+01,4.836992e+00,-1.544689e+01,-1.212357e+01,8.160147e+00,2.522408e+01,3.466524e+01,4.012749e+01,4.464172e+01,4.542293e+01,4.488567e+01,4.326273e+01,4.030709e+01,4.194144e+01,4.655609e+01,5.006843e+01,4.745061e+01,4.536111e+01,4.666952e+01,4.958674e+01,5.107484e+01,5.068153e+01,5.267056e+01,5.146272e+01,4.878595e+01,4.801074e+01,4.533042e+01,3.489832e+01,2.073248e+01,1.750544e+01,2.207219e+01,1.883590e+01,1.984337e+01,2.351807e+01,2.055445e+01,2.050653e+01,2.174396e+01,2.230139e+01,2.254978e+01
6.526269e+00,5.842066e+00,6.696521e+00,7.557605e+00,1.176154e+01,1.113069e+01,6.354226e+00,-1.138736e+01,-6.714586e+00,-6.479813e+00,-1.866431e+01,-2.540499e+01,-1.859453e+01,-2.025137e+01,-1.969520e+01,-1.937063e+01,-1.740161e+01,-1.438961e+01,-1.732322e+01,-1.857269e+01,-1.771180e+01,-1.634569e+01,-1.904672e+01,-2.411575e+01,-2.829745e+01,-2.792529e+01,-2.454153e+01,-2.885128e+01,-2.480156e+01,-2.466059e+01,-2.594539e+01,-2.513701e+01,-2.011628e+01,-4.682931e+00,6.349977e+00,8.307090e+00,6.678020e+00,7.817379e+00,1.408575e+01,1.535256e+01,1.346083e+01,1.341351e+01,1.272709e+01,1.396939e+01,1.183099e+01
-1.887882e+00,-3.302290e-01,2.269662e+00,1.131111e+00,1.989003e+00,3.450447e+00,-2.303521e+00,-2.052628e+01,-1.964655e+01,-8.309539e+00,5.432362e+00,1.139343e+01,1.877861e+01,1.656519e+01,2.166498e+01,2.683123e+01,2.475344e+01,2.242186e+01,2.024847e+01,1.251984e+01,1.572990e+01,1.904102e+01,1.695452e+01,1.608381e+01,1.772475e+01,1.831898e+01,2.072635e+01,2.057368e+01,2.145775e+01,2.238707e+01,1.796333e+01,1.070568e+01,1.144870e+01,4.512012e+00,-8.720765e-01,5.339354e-01,1.920663e+00,7.268943e-01,7.068090e+00,5.276693e+00,2.901199e+00,-1.180978e-01,-2.975346e-01,1.054169e+00,-1.535222e+00
1.405135e+00,3.100976e+00,5.038843e+00,5.100542e+00,3.642882e+00,3.217515e+00,2.670692e+00,-1.676854e+01,-1.331811e+01,-8.600365e+00,-4.694386e+00,-8.455856e+00,-1.139653e+01,-1.668724e+01,-1.538313e+01,-1.153352e+01,-1.110818e+01,-7.326127e+00,-4.354412e+00,-3.664778e+00,-7.997206e+00,-1.101024e+01,-1.184095e+01,-1.625676e+01,-1.636248e+01,-1.443315e+01,-1.237200e+01,-1.315098e+01,-1.106189e+01,-1.011155e+01,-1.384793e+01,-1.410755e+01,-1.199378e+01,-1.402670e+01,-6.334717e+00,-3.817424e+00,1.943782e+00,2.361525e+00,4.500056e+00,2.592693e+00,1.892450e-01,-2.794724e+00,9.042492e-01,9.941456e-01,-3.426219e-01
7.059494e+00,6.511884e+00,5.998758e+00,6.231072e+00,5.866503e+00,3.500359e+00,5.753926e+00,-1.350306e+01,-9.235006e+00,-1.115328e+01,-7.125895e+00,-2.445503e+00,1.539656e+00,4.970995e+00,9.854876e+00,1.152845e+01,9.598905e+00,9.370646e+00,1.132867e+01,5.182580e+00,3.765690e+00,9.211287e+00,1.009381e+01,7.569711e+00,9.692959e+00,9.195786e+00,5.968676e+00,8.772462e+00,7.702795e+00,3.113506e+00,-3.133141e+00,-1.566320e+01,-2.112362e+01,-1.268247e+01,-1.213027e+01,-8.585286e+00,1.384303e-01,4.480737e+00,4.222250e+00,4.971951e+00,7.149321e+00,8.243738e+00,9.796712e+00,8.042761e+00,7.861977e+00
