Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.793997e+02,-4.594994e+02,-4.581008e+02,-4.565686e+02,-4.564265e+02,-4.303445e+02,-3.146966e+02,-2.227833e+02,-1.832749e+02,-1.643735e+02,-1.595231e+02,-9.379005e+01,-6.045313e+01,-7.861326e+01,-9.950078e+01,-8.275326e+01,-7.198429e+01,-6.199983e+01,-5.128088e+01,-5.077061e+01,-6.493554e+01,-9.646045e+01,-1.496060e+02,-2.211040e+02,-3.024467e+02,-3.750394e+02,-4.240426e+02,-4.457864e+02,-4.556547e+02,-4.596516e+02,-4.614164e+02,-4.617281e+02,-4.569731e+02,-4.709593e+02
6.008405e+01,7.790829e+01,7.561363e+01,7.531088e+01,7.637241e+01,1.056672e+02,1.406139e+02,1.349809e+02,1.238457e+02,1.100989e+02,9.771669e+01,1.178862e+02,1.092237e+02,8.959430e+01,7.598718e+01,6.833678e+01,6.129953e+01,6.124286e+01,6.770487e+01,7.334814e+01,8.417908e+01,9.572984e+01,1.095197e+02,1.191600e+02,1.244654e+02,1.133288e+02,9.421106e+01,8.083134e+01,7.545721e+01,7.603467e+01,7.325397e+01,7.204989e+01,7.707214e+01,6.832104e+01
2.178485e+01,2.281334e+01,1.731232e+01,1.376544e+01,1.543445e+01,3.594007e+01,1.075473e+01,-1.229053e+01,-2.176242e+01,-2.310409e+01,-2.348798e+01,-3.005445e+01,-3.308858e+01,-3.333733e+01,-2.734030e+01,-3.277561e+01,-4.046101e+01,-4.568753e+01,-5.620097e+01,-5.907072e+01,-6.147481e+01,-6.434012e+01,-4.931897e+01,-3.132583e+01,-2.499766e+01,-1.562502e+01,3.470262e+00,1.022283e+01,1.487815e+01,2.144425e+01,1.852291e+01,1.756663e+01,1.954071e+01,2.485279e+01
3.964007e-01,-3.402260e+00,-3.481479e+00,-6.109558e+00,-5.770068e+00,1.278842e+01,2.606298e+01,2.541704e+01,2.573604e+01,2.789658e+01,2.356068e+01,1.214558e+00,-7.430224e+00,-1.322427e+01,-1.192149e+01,-1.455260e+01,-1.262560e+01,-1.417702e+01,-1.762631e+01,-2.005634e+01,-1.955782e+01,-1.778842e+01,-1.834325e+01,-1.349417e+01,-1.551758e+01,-1.448986e+01,-1.002834e+01,-5.070100e+00,-1.522128e+00,-3.129759e-01,-1.024658e+00,-4.494405e-02,6.218060e-01,4.141114e+00
3.604427e+00,3.608819e+00,8.048786e+00,7.593840e+00,7.207430e+00,2.001343e+01,1.699455e+01,1.141694e+00,-5.243032e+00,-8.483171e+00,-1.047186e+01,-2.510956e+01,-3.122896e+01,-2.086393e+01,-4.564524e+00,-9.557910e-01,5.686690e+00,6.142730e+00,2.637728e+00,4.266746e-01,-4.374951e-02,-8.919808e-01,8.013914e+00,1.741343e+01,2.269410e+01,1.731491e+01,1.018487e+01,8.630383e+00,1.125372e+01,7.670527e+00,1.023167e+01,1.051436e+01,1.073543e+01,1.120036e+01
1.195893e+01,1.364260e+01,1.579120e+01,1.475533e+01,1.608457e+01,2.179199e+01,2.601393e+01,2.880378e+01,2.833750e+01,3.043703e+01,3.639558e+01,3.243613e+01,3.128942e+01,4.107150e+01,4.818604e+01,4.964260e+01,4.885853e+01,4.472662e+01,4.322719e+01,4.444770e+01,4.545953e+01,4.169104e+01,3.560848e+01,2.444860e+01,2.056556e+01,1.829617e+01,1.364607e+01,1.100085e+01,1.566353e+01,1.500340e+01,1.740886e+01,1.477538e+01,1.373744e+01,2.103619e+01
1.072748e+01,1.095675e+01,9.191244e+00,7.930180e+00,1.050357e+01,1.196645e+01,3.444968e+01,2.958302e+01,1.341722e+01,-2.889597e+00,-7.585569e+00,-2.887121e+01,-3.726058e+01,-3.048460e+01,-2.455820e+01,-2.650609e+01,-2.992789e+01,-2.796033e+01,-2.914052e+01,-2.806824e+01,-3.023450e+01,-2.581042e+01,-2.025756e+01,-1.484871e+01,-2.142873e+00,5.817206e+00,9.473953e+00,7.494718e+00,1.122441e+01,1.174098e+01,1.201505e+01,9.325654e+00,9.425250e+00,1.911039e+01
3.441260e+00,1.737170e+00,-1.587256e+00,-7.013732e-02,9.836149e-01,-3.258127e+00,-5.151843e+00,2.606610e+00,7.532085e+00,5.646177e+00,4.186557e+00,-3.662891e+00,8.093300e+00,2.211384e+01,2.908679e+01,3.259960e+01,3.546027e+01,3.911636e+01,3.608484e+01,3.373461e+01,3.057413e+01,2.539498e+01,2.306003e+01,1.490074e+01,6.616659e+00,2.403115e+00,4.305948e+00,4.645305e+00,7.676401e+00,5.425833e+00,4.925889e+00,4.742513e+00,8.887569e+00,1.064003e+01
-1.512235e+00,-4.246006e+00,-6.874667e+00,-4.083817e+00,-4.917151e+00,-1.411550e+01,-2.640302e+01,-3.031535e+01,-2.667224e+01,-2.972480e+01,-3.340244e+01,-3.705468e+01,-3.654050e+01,-3.306493e+01,-3.267990e+01,-3.161390e+01,-3.359829e+01,-2.850065e+01,-2.954881e+01,-2.852013e+01,-3.106143e+01,-3.521921e+01,-2.973983e+01,-1.888084e+01,-1.439323e+01,-1.094042e+01,-4.863228e+00,5.782082e-01,3.033700e+00,1.128150e+00,9.666618e-01,1.861157e+00,6.206556e+00,2.956268e+00
-2.223283e+00,-3.520089e+00,-5.515782e+00,-5.705186e+00,-6.569472e+00,-1.970654e+01,4.628921e-01,9.676378e+00,1.601939e+01,1.273368e+01,9.542383e+00,2.086303e+01,1.771321e+01,1.391487e+01,1.289990e+01,1.086017e+01,7.064926e+00,5.914980e+00,4.593029e+00,6.799536e+00,2.455621e+00,-1.317829e+00,-2.962505e+00,-4.905514e+00,-9.946577e+00,-7.930216e+00,-5.635523e+00,-2.467484e+00,-4.261848e+00,-2.983915e+00,-1.120856e+00,-7.289748e-01,-5.259578e-01,-2.281649e+00
