Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-5.136780e+02,-4.924240e+02,-4.821317e+02,-4.369285e+02,-3.634213e+02,-2.579409e+02,-1.554467e+02,-1.037438e+02,-6.929657e+01,-6.810391e+01,-8.255310e+01,-4.607816e+01,-3.587038e+01,-5.792405e+01,-1.016216e+02,-1.700924e+02,-2.552610e+02,-3.267762e+02,-3.890641e+02,-4.378569e+02,-4.503659e+02,-4.555723e+02,-4.646267e+02,-4.788438e+02,-4.895631e+02
3.443594e+01,5.529812e+01,6.859126e+01,9.078908e+01,9.233366e+01,9.108919e+01,7.833595e+01,6.281822e+01,4.069790e+01,2.953762e+01,3.502275e+01,3.914178e+01,5.837944e+01,8.709703e+01,1.209571e+02,1.555472e+02,1.802700e+02,1.742438e+02,1.355156e+02,8.062742e+01,6.420775e+01,5.350208e+01,4.786506e+01,4.779853e+01,4.628529e+01
1.138621e+01,1.488651e+01,2.432575e+01,5.374058e+01,5.594747e+01,2.919577e+01,2.090485e+00,-1.701574e+01,-3.576785e+01,-3.476012e+01,-2.165057e+01,-4.087931e+01,-5.383634e+01,-4.671465e+01,-3.262459e+01,-1.622422e+01,-3.078523e+00,4.871835e+00,6.880087e+00,3.971851e+00,2.139120e+00,-2.726812e+00,-8.434142e-01,7.198915e+00,1.328253e+01
-9.510959e-01,-6.056611e+00,-1.991943e+00,2.766918e+01,4.755605e+01,5.832336e+01,4.021548e+01,1.507867e+01,-5.989167e+00,-1.126420e+01,-2.252825e+01,-3.249857e+01,-4.947472e+01,-5.872985e+01,-6.073094e+01,-5.573893e+01,-4.442157e+01,-3.890100e+01,-2.208911e+01,2.451443e+00,1.342010e+01,2.236907e+01,2.240261e+01,1.252314e+01,9.899467e+00
2.370248e+00,2.806998e-01,5.712560e-01,-2.858995e-01,-2.843845e+01,-5.385798e+01,-5.515517e+01,-4.184788e+01,-2.705192e+01,-2.276045e+01,-1.433919e+01,-1.439382e+01,-1.237678e+01,-1.335558e+01,-1.413706e+01,-1.163601e+01,-8.598520e+00,4.220213e+00,2.369359e+00,-7.105505e+00,-5.067507e+00,-1.180765e+00,-4.425667e+00,-7.102502e+00,-4.931593e+00
9.270348e+00,1.186908e+01,1.239908e+01,2.906754e+01,5.637096e+01,4.265221e+01,2.140548e+01,1.797777e+01,2.677145e+01,3.582378e+01,4.300459e+01,4.076307e+01,3.765290e+01,3.643533e+01,3.528870e+01,3.394276e+01,3.220528e+01,2.186726e+01,1.765821e+01,9.592609e+00,7.743568e+00,2.330951e+00,-4.238778e-01,3.255000e+00,6.914962e+00
1.029965e+01,1.326302e+01,1.636101e+01,6.797200e+00,-4.815578e+00,-8.236425e+00,-7.402452e+00,-9.342628e+00,-2.261636e+01,-2.740936e+01,-2.880919e+01,-3.174389e+01,-3.651456e+01,-3.554972e+01,-3.896661e+01,-3.987888e+01,-2.919820e+01,-7.571995e+00,1.108004e+01,2.916143e+01,3.137263e+01,2.929863e+01,3.079138e+01,2.706161e+01,2.467447e+01
7.361910e+00,9.468096e+00,1.308529e+01,4.688065e+00,-1.093733e+01,-1.289174e+01,6.397711e+00,2.168748e+01,3.259723e+01,3.303591e+01,2.810139e+01,1.808172e+01,1.372857e+01,1.337789e+01,1.173963e+01,1.035448e+01,1.395494e+00,1.431823e+00,-2.845442e-02,-9.481206e-01,-2.976110e+00,-8.155760e+00,-9.024580e+00,-3.046487e+00,1.227785e+00
4.732096e+00,7.055688e+00,7.262322e+00,6.515277e+00,1.560680e+01,-3.428828e-01,-2.287645e+00,5.293095e+00,7.605396e+00,7.747605e+00,9.193100e+00,7.263144e+00,7.591874e+00,8.533361e+00,8.696424e+00,1.045546e+00,-1.429987e+00,3.608377e+00,1.060961e+01,2.708176e+00,1.889172e+00,-2.616722e+00,-1.198221e+01,-6.317147e+00,-2.365459e+00
1.952227e+00,2.577373e+00,-1.793711e+00,-1.793569e+01,-2.401652e+01,-1.386580e+01,-2.438644e+00,4.487271e-01,-6.784467e+00,-1.089731e+01,-7.500785e+00,-3.790302e+00,1.514581e+00,4.408926e+00,6.497783e+00,6.788942e-01,-4.402819e-01,2.233713e+00,8.951409e+00,1.611427e+01,2.214510e+01,2.989315e+01,2.048336e+01,1.357988e+01,1.097258e+01
