Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.677695e+02,-4.467663e+02,-4.179906e+02,-3.869276e+02,-3.776227e+02,-2.870381e+02,-2.044905e+02,-1.520569e+02,-1.303284e+02,-1.367735e+02,-1.484425e+02,-1.417859e+02,-1.196284e+02,-1.121428e+02,-1.102156e+02,-1.356652e+02,-1.897896e+02,-2.640632e+02,-3.397176e+02,-3.992488e+02,-4.402853e+02,-4.494698e+02,-4.495960e+02,-4.546628e+02
2.363668e+01,4.611245e+01,7.881128e+01,1.105119e+02,1.223914e+02,1.698277e+02,1.779083e+02,1.575936e+02,1.306835e+02,1.159120e+02,1.125331e+02,1.093296e+02,1.146173e+02,1.327574e+02,1.558939e+02,1.735862e+02,1.882575e+02,1.828396e+02,1.394709e+02,8.505537e+01,4.714093e+01,4.044392e+01,4.121614e+01,3.769233e+01
1.627271e+01,2.410370e+01,3.948927e+01,4.842764e+01,5.696461e+01,1.972118e+01,-1.337426e+01,-4.411372e+01,-5.999251e+01,-5.246335e+01,-4.291528e+01,-4.808465e+01,-6.665716e+01,-8.089917e+01,-7.634007e+01,-5.439248e+01,-2.770754e+01,2.053165e+00,2.000295e+01,1.523909e+01,1.277457e+01,1.681013e+01,1.895210e+01,2.172724e+01
1.005457e+01,8.194176e+00,1.016139e+01,7.787845e+00,1.325239e+01,-1.678405e+01,-2.554966e+01,-1.518979e+01,-5.433266e-01,4.662229e+00,9.031624e+00,1.197784e+01,9.297255e+00,1.534915e-01,-2.001019e+01,-3.168605e+01,-3.615836e+01,-3.590304e+01,-2.480439e+01,-1.381430e+01,-2.572140e+00,4.414363e+00,6.113781e+00,1.055287e+01
7.242126e+00,4.399741e+00,3.866962e+00,5.257559e+00,9.910358e+00,8.281540e+00,-1.391712e+01,-2.807627e+01,-3.636642e+01,-3.903151e+01,-3.660544e+01,-3.466080e+01,-3.520065e+01,-3.225552e+01,-3.449214e+01,-3.298863e+01,-2.127925e+01,-4.585803e-01,-2.958619e+00,-7.521787e-01,3.923198e+00,6.618335e+00,6.420173e+00,7.509364e+00
6.776220e+00,5.760839e+00,9.377234e+00,1.898771e+01,2.310378e+01,2.531115e+01,2.901680e+01,2.693441e+01,2.968106e+01,3.138315e+01,3.408233e+01,3.652312e+01,3.771699e+01,2.959878e+01,2.576627e+01,2.538298e+01,1.954411e+01,9.267740e+00,4.139889e+00,7.368766e+00,1.039583e+01,1.054964e+01,9.538221e+00,7.550854e+00
7.282589e+00,5.376578e+00,1.040992e+01,2.400190e+01,2.620019e+01,-1.460139e+01,-2.687495e+01,-3.147432e+01,-3.229274e+01,-3.348039e+01,-3.050373e+01,-2.715288e+01,-2.354195e+01,-2.436664e+01,-3.239752e+01,-3.104276e+01,-2.038674e+01,-2.009580e+01,-1.358855e+01,-2.574907e+00,7.796861e+00,9.324799e+00,9.877445e+00,7.988644e+00
8.004860e+00,3.114655e+00,1.711900e+00,1.164737e+01,1.390106e+01,-2.806934e+01,-2.706958e+01,-1.229967e+01,-5.003219e+00,5.786569e+00,1.146578e+01,1.152718e+01,8.428707e+00,-2.278413e-01,-4.735424e+00,-5.065942e+00,-8.662476e+00,-1.079964e+01,-1.282679e+01,-5.263790e+00,5.719488e+00,7.051305e+00,9.907848e+00,9.749136e+00
7.535843e+00,7.427363e-01,-1.210831e+01,-1.230911e+01,-5.823916e+00,3.183785e+00,1.333204e+01,2.243961e+01,2.873911e+01,3.041842e+01,2.848992e+01,2.683462e+01,3.012562e+01,3.243358e+01,2.556692e+01,2.670983e+01,2.354966e+01,1.215774e+01,5.162216e+00,5.472367e+00,7.863092e+00,5.639275e+00,8.985560e+00,1.051736e+01
4.531323e+00,-2.102346e+00,-2.409193e+01,-3.349444e+01,-2.280752e+01,4.938450e+00,3.753703e+00,3.697115e+00,1.137879e+00,1.985235e+00,2.021312e+00,-1.709673e+00,-4.909017e+00,-3.662190e+00,-3.365381e+00,6.983314e-01,2.239729e+00,8.475565e+00,6.561324e+00,8.925801e+00,6.101084e+00,1.223103e+00,2.696704e+00,5.707919e+00
1.365531e-01,-5.459947e+00,-2.874243e+01,-3.850149e+01,-2.791082e+01,-1.234728e+01,-1.154353e+01,-9.106506e+00,-1.124107e+01,-1.572391e+01,-1.613918e+01,-1.765449e+01,-2.226772e+01,-2.164305e+01,-1.532274e+01,-9.452529e+00,-2.801047e+00,-1.631056e+00,-5.643600e+00,5.409297e-01,-1.122141e+00,-5.809615e+00,-6.658752e+00,-3.118116e+00
-2.560493e+00,-7.420112e+00,-2.427232e+01,-2.712844e+01,-1.978853e+01,-1.395067e+01,-1.119714e+01,-1.012399e+01,-9.987951e+00,-1.295170e+01,-1.418569e+01,-1.241212e+01,-8.155350e+00,-7.880392e+00,-6.838217e+00,-6.508965e+00,-5.436645e+00,-5.460379e+00,-5.374413e+00,-2.444397e+00,-4.622341e+00,-9.137478e+00,-1.064135e+01,-8.294596e+00
-2.274312e+00,-6.983174e+00,-1.452616e+01,-1.275645e+01,-9.286813e+00,-4.748673e+00,-4.202335e+00,-5.403394e+00,-6.431483e+00,-8.076807e+00,-8.929128e+00,-9.011739e+00,-7.118398e+00,-3.454015e+00,5.368412e+00,6.646542e+00,1.899562e+00,1.105633e+00,1.943289e+00,3.137760e+00,-1.460589e+00,-7.009421e+00,-7.451343e+00,-6.351577e+00
