Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.206935e+02,-2.262230e+02,-1.706517e+02,-1.658362e+02,-1.333850e+02,-1.101116e+02,-1.161803e+02,-1.466145e+02,-2.004840e+02,-2.664848e+02,-3.304994e+02,-3.776727e+02,-4.204991e+02,-4.527892e+02,-4.736216e+02,-4.902169e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02,-4.979705e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.376377e+01,1.168490e+02,1.158628e+02,9.344696e+01,9.815961e+01,1.166198e+02,1.271137e+02,1.284727e+02,1.289175e+02,1.169206e+02,1.025390e+02,9.688982e+01,8.372588e+01,5.777305e+01,3.234064e+01,1.060043e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.123400e+01,-3.892969e+01,-5.486909e+01,-6.372533e+01,-7.714479e+01,-8.380824e+01,-7.374126e+01,-5.758562e+01,-3.151563e+01,-6.997635e-01,2.940434e+01,4.299428e+01,5.013157e+01,4.231018e+01,2.653265e+01,9.561337e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.460421e+01,3.958242e+01,5.328024e+01,6.362108e+01,7.121967e+01,6.219269e+01,5.954411e+01,6.363205e+01,6.301006e+01,6.231059e+01,6.053690e+01,4.111328e+01,2.652815e+01,2.392823e+01,1.827600e+01,8.001472e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.001374e+01,-3.893838e+01,-5.238459e+01,-5.955466e+01,-6.553796e+01,-6.893649e+01,-7.217549e+01,-6.352712e+01,-4.980614e+01,-4.324873e+01,-3.985169e+01,-2.332281e+01,-5.290017e+00,7.964256e+00,9.229530e+00,6.140090e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.718711e+01,-4.986488e+01,-4.106054e+01,-3.234643e+01,-3.765022e+01,-4.154364e+01,-4.544897e+01,-4.557323e+01,-4.122317e+01,-3.557607e+01,-3.721735e+01,-2.686674e+01,-1.216052e+01,-3.889030e+00,9.815792e-01,4.216517e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.445641e+01,-1.665232e+01,-1.783359e+01,-1.539839e+01,-9.501262e+00,-1.156826e+01,-1.193615e+01,-7.875861e+00,3.087060e-01,1.001876e+01,1.265569e+01,7.291157e-01,-8.813282e+00,-1.237238e+01,-5.305599e+00,2.442611e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.058419e+01,-8.609328e+00,-1.187992e+01,-1.677063e+01,-1.611574e+01,-2.038795e+01,-2.845467e+01,-3.608009e+01,-4.372256e+01,-4.792561e+01,-4.268948e+01,-3.686967e+01,-2.420658e+01,-1.798633e+01,-9.057131e+00,9.642737e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.585952e+01,-3.225589e+01,-2.755961e+01,-2.505732e+01,-2.353773e+01,-2.237706e+01,-2.361058e+01,-2.437993e+01,-2.664835e+01,-3.169911e+01,-3.514322e+01,-2.950422e+01,-2.341789e+01,-2.008825e+01,-1.027449e+01,-1.594298e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.020049e+01,-1.017037e+01,-1.306835e+01,-1.244793e+01,-9.804886e+00,-6.164508e+00,-8.606411e+00,-8.637104e+00,-8.947710e+00,-1.048413e+01,-1.319292e+01,-9.134241e+00,-1.659681e+01,-1.824378e+01,-9.430279e+00,-9.558605e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
