Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.570094e+02,-4.377175e+02,-4.383113e+02,-4.368490e+02,-4.379509e+02,-4.402103e+02,-3.935705e+02,-2.672057e+02,-1.675038e+02,-1.191052e+02,-1.038740e+02,-1.183641e+02,-1.312489e+02,-1.345274e+02,-1.416768e+02,-1.510862e+02,-1.631842e+02,-1.820499e+02,-1.974775e+02,-2.027087e+02,-2.147956e+02,-2.476344e+02,-2.949503e+02,-3.428552e+02,-3.859496e+02,-4.189560e+02,-4.317917e+02,-4.325878e+02,-4.354966e+02,-4.355775e+02,-4.367800e+02,-4.338030e+02,-4.191986e+02,-4.103333e+02
6.220734e+01,7.701079e+01,7.421662e+01,7.579511e+01,7.476680e+01,7.376720e+01,9.467603e+01,1.240317e+02,1.375647e+02,1.456094e+02,1.459797e+02,1.433304e+02,1.365027e+02,1.344004e+02,1.304177e+02,1.250964e+02,1.336429e+02,1.435848e+02,1.654852e+02,1.692109e+02,1.563427e+02,1.364014e+02,1.206962e+02,1.068463e+02,9.061004e+01,7.876756e+01,7.527477e+01,7.376459e+01,7.266246e+01,7.481059e+01,7.405383e+01,7.176770e+01,7.449707e+01,7.452370e+01
1.862905e+01,1.648549e+01,1.190868e+01,1.194018e+01,1.343821e+01,1.549027e+01,-2.578616e+01,-7.432414e+01,-9.291678e+01,-1.041120e+02,-1.090668e+02,-1.093086e+02,-9.255916e+01,-7.456590e+01,-7.171911e+01,-7.155040e+01,-6.522278e+01,-6.536900e+01,-6.455178e+01,-6.858904e+01,-6.415228e+01,-5.672620e+01,-5.750067e+01,-5.003590e+01,-3.206234e+01,-7.901434e+00,5.900043e+00,5.066952e+00,5.781525e+00,8.816080e+00,1.107860e+01,3.713240e+00,-2.638707e+00,-3.580266e+00
6.216815e+00,3.835490e+00,2.095275e+00,3.340832e-01,3.916689e+00,6.142692e+00,-2.710924e+01,-1.588778e+01,-5.384103e+00,-4.103024e+00,-2.854999e+00,-3.402768e+00,4.344969e+00,1.884508e+01,1.863604e+01,1.582575e+01,1.396086e+01,5.089499e+00,-2.269376e+00,-4.371173e+00,3.073030e+00,4.184581e+00,-1.366950e+01,-2.243872e+01,-2.024775e+01,-7.937925e+00,1.307656e+00,7.114686e-01,-8.712173e-01,-1.728677e+00,3.128836e+00,3.194817e+00,2.227524e+00,7.317402e+00
1.922119e+01,2.174403e+01,2.365560e+01,2.145525e+01,2.152937e+01,2.346495e+01,3.609750e+01,1.650275e+01,-5.720948e+00,-1.868259e+01,-1.709045e+01,-6.236317e+00,-4.474338e+00,-3.918299e+00,-6.113163e+00,-3.468157e+00,6.354525e+00,1.253317e+01,2.077588e+01,1.916465e+01,1.672138e+01,1.728806e+01,2.140036e+01,3.214634e+01,3.248782e+01,2.695139e+01,2.565926e+01,2.222212e+01,2.136489e+01,1.813487e+01,2.155913e+01,2.773808e+01,2.898142e+01,2.829717e+01
2.428485e+01,2.519569e+01,2.524657e+01,2.509424e+01,2.086866e+01,2.362106e+01,4.859409e+01,4.076399e+01,4.334988e+01,4.644989e+01,5.433418e+01,5.764929e+01,6.207036e+01,6.174055e+01,6.199800e+01,6.501463e+01,6.333702e+01,5.553431e+01,4.729169e+01,4.108216e+01,3.616035e+01,4.032533e+01,4.481704e+01,4.910333e+01,4.325034e+01,3.194742e+01,2.740795e+01,2.264517e+01,2.408635e+01,2.225312e+01,2.086797e+01,2.398248e+01,2.951921e+01,3.335344e+01
1.676722e+01,1.425001e+01,9.011713e+00,1.274220e+01,1.208745e+01,1.370269e+01,1.008279e+01,1.655764e+01,5.307740e+00,6.932724e+00,8.887589e+00,8.172153e+00,6.691054e+00,4.678694e+00,4.711401e+00,7.272693e+00,1.136566e+00,-7.918515e-01,5.445410e+00,9.342480e+00,5.127671e+00,9.504616e+00,1.975848e+01,2.187069e+01,1.461332e+01,1.539332e+01,1.459853e+01,1.148581e+01,1.416788e+01,1.563863e+01,9.751614e+00,8.426763e+00,5.987961e+00,6.442769e+00
1.141943e+01,7.575955e+00,2.044459e+00,7.292968e+00,1.183309e+01,1.099868e+01,-1.217011e+01,-1.946688e+01,-2.883591e+01,-3.168027e+01,-2.660542e+01,-2.049640e+01,-1.598643e+01,-1.038335e+01,-1.100888e+01,-1.070140e+01,-1.483819e+01,-1.659582e+01,-1.853337e+01,-2.201631e+01,-2.120055e+01,-1.678445e+01,-1.259444e+01,-1.459979e+01,-1.167726e+01,2.403085e+00,6.769559e+00,4.551154e+00,8.651506e+00,1.311830e+01,8.084105e+00,7.049271e+00,6.890347e+00,1.629202e+00
8.568480e+00,6.245556e+00,5.277775e+00,7.388136e+00,9.617376e+00,9.495072e+00,6.322633e+00,3.082513e+00,4.725300e-01,3.707752e-01,4.592826e-01,4.933750e+00,-9.198233e-03,1.656607e-01,2.910705e+00,2.923953e+00,2.757888e+00,9.444628e-01,4.880573e+00,8.508633e+00,6.873755e+00,5.918585e+00,6.280207e+00,4.188628e+00,5.419821e+00,6.102994e+00,7.043431e+00,5.512645e+00,7.964236e+00,1.136978e+01,1.186735e+01,1.460003e+01,1.711581e+01,1.385597e+01
1.582010e+00,2.448339e+00,2.441158e+00,1.998860e+00,1.406858e+00,3.813802e+00,2.081234e+01,1.867712e+01,2.557423e+01,3.190032e+01,3.185257e+01,2.610439e+01,1.941251e+01,1.633132e+01,1.999739e+01,2.475516e+01,1.962884e+01,1.495424e+01,1.174936e+01,1.195820e+01,1.214604e+01,1.338711e+01,1.181784e+01,1.758638e+01,1.824788e+01,1.059893e+01,6.189846e+00,6.018604e+00,6.027459e+00,6.836795e+00,6.919760e+00,1.078573e+01,1.282547e+01,1.124283e+01
