Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-4.609708e+02,-4.240236e+02,-4.123429e+02,-4.098638e+02,-4.099747e+02,-4.269970e+02,-4.541969e+02,-4.713947e+02,-4.926493e+02,-5.004280e+02,-5.065656e+02,-4.979371e+02,-4.907308e+02,-4.836772e+02,-4.317514e+02,-2.346218e+02,-1.286554e+02,-1.042923e+02,-1.223559e+02,-1.350022e+02,-1.247031e+02,-1.060731e+02,-1.032310e+02,-9.926086e+01,-9.080683e+01,-9.609775e+01,-8.726279e+01,-7.592820e+01,-6.290379e+01,-5.993619e+01,-7.944668e+01,-9.307475e+01,-7.760587e+01,-7.964862e+01,-1.092129e+02,-1.614970e+02,-2.316749e+02,-3.074354e+02,-4.055032e+02,-4.723031e+02,-5.117225e+02,-5.176318e+02,-5.147332e+02,-5.235475e+02
5.684012e+01,6.065014e+01,6.218591e+01,6.439228e+01,6.926328e+01,7.141110e+01,6.636534e+01,6.333712e+01,4.944145e+01,4.675634e+01,4.449535e+01,4.345762e+01,4.419042e+01,4.927962e+01,8.200085e+01,1.615490e+02,1.265953e+02,7.511855e+01,4.395036e+01,3.806749e+01,3.764297e+01,3.086700e+01,2.483979e+01,1.860994e+01,2.237355e+01,2.310368e+01,2.097410e+01,1.317609e+01,1.005278e+01,1.302748e+01,1.096368e+01,3.734143e+00,3.494709e+00,9.921513e+00,3.154098e+01,6.230499e+01,8.922531e+01,1.001210e+02,1.038017e+02,6.543655e+01,4.090347e+01,3.566022e+01,3.966484e+01,3.298779e+01
-9.569391e+00,-1.677568e+01,-2.009516e+01,-2.395916e+01,-2.843838e+01,-2.600232e+01,-2.007177e+01,-9.435078e+00,-3.714550e+00,2.566004e+00,9.774370e+00,-4.101114e+00,-1.157919e+01,-1.148039e+01,-1.783371e+01,-5.536832e+01,-4.684087e+01,-3.181651e+01,-1.552270e+01,-9.014030e+00,-2.245012e+01,-2.975022e+01,-3.176689e+01,-3.611092e+01,-3.858411e+01,-4.223257e+01,-4.662945e+01,-5.644856e+01,-6.049509e+01,-6.339993e+01,-6.251037e+01,-6.273801e+01,-8.296021e+01,-8.428520e+01,-8.117709e+01,-7.263494e+01,-5.870213e+01,-5.036416e+01,-3.559193e+01,-1.300107e+01,7.637324e+00,9.288731e+00,1.221188e+01,1.510654e+01
9.489758e+00,1.121601e+01,9.371856e+00,1.259882e+01,1.323523e+01,4.926493e+00,-1.038828e+01,-1.439388e+01,-6.964375e+00,-4.624188e+00,8.035548e-01,-1.521785e+00,-3.567293e+00,-6.890347e+00,-4.025027e+00,9.877178e-02,-1.283388e+01,-3.006623e+01,-3.907529e+01,-4.110877e+01,-4.672388e+01,-4.795438e+01,-4.988521e+01,-4.714171e+01,-4.435155e+01,-4.479874e+01,-4.571494e+01,-4.254053e+01,-3.862902e+01,-4.222796e+01,-4.231816e+01,-4.127731e+01,-3.643768e+01,-3.474156e+01,-4.034468e+01,-4.132507e+01,-3.759135e+01,-3.951522e+01,-4.487875e+01,-2.922937e+01,-7.794097e+00,-7.568111e-01,-4.581793e-01,4.033057e+00
1.351320e+01,-3.640575e+00,-1.145105e+01,-6.956079e+00,5.945597e+00,1.784641e+01,1.848439e+01,1.204505e+01,1.564601e+01,1.388140e+01,9.106209e+00,1.901238e+01,2.094365e+01,1.224722e+01,1.332341e+01,-1.932902e+01,-2.530430e+01,-2.315227e+01,-1.373209e+01,-7.991150e+00,-4.789828e+00,-4.400965e+00,-2.644075e+00,-5.366889e-01,-1.360552e+00,1.568172e+00,-3.712997e+00,-4.641695e+00,-2.720344e+00,-2.676108e+00,2.596316e+00,-3.116606e+00,-4.493964e+00,4.710672e-01,8.502849e-01,1.098863e+00,4.708652e+00,7.660610e+00,1.207464e+01,-1.841764e-01,1.636691e+00,8.477591e+00,5.953244e+00,4.634161e+00
4.379174e+00,1.393623e+01,1.674006e+01,8.571675e+00,7.275698e+00,1.162620e+01,1.768697e+01,1.823160e+01,1.737634e+01,1.684330e+01,8.020144e+00,1.354208e+01,1.646107e+01,1.171139e+01,-2.976193e-01,-2.777563e+01,-2.427219e+01,-1.259414e+01,1.316546e+01,2.796001e+01,4.175002e+01,4.811531e+01,4.745883e+01,4.866199e+01,5.068246e+01,5.014805e+01,5.250183e+01,5.339747e+01,5.239269e+01,5.442906e+01,6.190637e+01,6.498146e+01,5.816617e+01,5.678294e+01,5.657943e+01,5.655955e+01,4.861539e+01,3.881561e+01,1.946353e+01,1.445957e+01,1.657587e+01,1.789512e+01,1.361261e+01,8.411481e+00
1.068787e+00,2.368894e+00,3.260805e+00,7.381415e-01,-2.349786e+00,-2.353067e+00,1.164689e+00,4.182896e+00,3.330409e+00,2.125355e+00,-7.695864e-01,-1.631696e+00,6.831009e-01,2.915739e+00,-1.048565e+00,-1.684719e+01,-3.077884e+01,-3.629160e+01,-2.990427e+01,-3.086149e+01,-3.207259e+01,-3.582839e+01,-3.789809e+01,-3.987803e+01,-3.797596e+01,-3.466862e+01,-3.657313e+01,-4.248631e+01,-4.450971e+01,-3.945440e+01,-3.330530e+01,-3.006006e+01,-3.493211e+01,-3.388606e+01,-2.880584e+01,-2.565302e+01,-2.717510e+01,-2.036268e+01,-9.571227e-01,1.295523e+01,2.051282e+01,1.598527e+01,1.072469e+01,7.075810e+00
5.348115e+00,5.692483e+00,3.275453e+00,3.242931e+00,-4.666098e+00,-6.158172e+00,-5.794334e+00,-5.923785e+00,-2.720167e+00,-2.558557e+00,-1.152712e-01,-3.199462e-01,-2.238888e+00,-1.635914e+00,-2.219028e+00,-7.915663e-01,1.443037e+01,2.824465e+01,3.568710e+01,2.847578e+01,2.948336e+01,3.216706e+01,3.314311e+01,3.260396e+01,3.546294e+01,3.377041e+01,2.779058e+01,2.850271e+01,3.245847e+01,3.173796e+01,3.242857e+01,2.686542e+01,1.868443e+01,1.971719e+01,1.968558e+01,1.358382e+01,6.447598e+00,1.071649e+01,1.082885e+01,1.462434e+01,1.381441e+01,8.646118e+00,3.270504e+00,2.304844e+00
1.919781e+00,1.087294e+01,1.447499e+01,1.428871e+01,1.415853e+01,1.315152e+01,6.286199e+00,5.815635e+00,4.162948e+00,9.820036e+00,9.852706e+00,1.270444e+01,9.594454e+00,6.573752e+00,5.813175e-01,-6.125105e+00,-1.062956e+01,4.057451e-01,1.032343e+01,6.108067e+00,5.119820e+00,9.784752e-01,-2.187858e+00,-1.898817e+00,-7.512579e-01,-1.221584e+00,-1.128427e+00,-2.188787e+00,-5.384278e+00,-8.701729e+00,-9.146786e+00,-9.944138e+00,-1.709051e+01,-2.068323e+01,-2.464163e+01,-2.721529e+01,-1.922353e+01,-9.172336e+00,5.626339e+00,9.262442e+00,4.394041e+00,3.600174e+00,9.629470e-02,3.988997e-01
-2.969396e+00,-1.140936e+01,-1.219302e+01,-1.216307e+01,-1.743242e+00,5.669312e+00,1.092672e+01,1.767852e+01,1.221434e+01,1.686969e+01,1.245343e+01,1.703753e+01,1.512490e+01,7.834815e+00,8.430025e+00,5.160644e+00,9.279741e+00,3.826184e+00,-2.374838e+00,-4.892251e+00,-3.249460e+00,9.187099e-01,-2.787330e-01,1.349812e+00,3.851859e+00,3.132202e+00,-2.546357e+00,2.223040e+00,-2.102617e+00,-2.485355e+00,-6.994609e-01,4.852662e-01,-3.988602e+00,-9.402763e+00,-1.008981e+01,-1.377277e+01,-1.608133e+01,-1.988030e+01,-1.137891e+01,-6.733608e+00,-2.091204e+00,7.349941e-01,4.861149e-01,2.484067e+00
