Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-4.528325e+02,-4.334030e+02,-4.333870e+02,-4.347944e+02,-4.326991e+02,-4.300698e+02,-4.278311e+02,-4.193356e+02,-4.133431e+02,-4.101296e+02,-4.136556e+02,-3.855304e+02,-2.259245e+02,-1.503567e+02,-1.326426e+02,-1.306658e+02,-1.337959e+02,-1.372937e+02,-1.508877e+02,-1.665970e+02,-1.654741e+02,-1.562744e+02,-1.452317e+02,-1.358456e+02,-1.351326e+02,-1.298867e+02,-1.496788e+02,-2.118184e+02,-2.832929e+02,-3.250310e+02,-3.637219e+02,-3.956207e+02,-4.132812e+02,-4.137974e+02,-4.048713e+02,-3.950251e+02,-3.857912e+02,-3.766397e+02,-3.844526e+02
5.961877e+01,7.595395e+01,7.392387e+01,7.236391e+01,7.399686e+01,7.824339e+01,7.971893e+01,8.930405e+01,9.599005e+01,1.012598e+02,9.890939e+01,1.230513e+02,1.677901e+02,1.587854e+02,1.412473e+02,1.247711e+02,1.236834e+02,1.227464e+02,1.259661e+02,1.256200e+02,1.286766e+02,1.238295e+02,1.160873e+02,1.081144e+02,1.120683e+02,1.312114e+02,1.426314e+02,1.440905e+02,1.379660e+02,1.243663e+02,9.804918e+01,8.080932e+01,8.431738e+01,8.812677e+01,8.494812e+01,8.328641e+01,7.924953e+01,7.470198e+01,7.179198e+01
1.316434e+01,1.470444e+01,1.124641e+01,1.116166e+01,9.994568e+00,1.395146e+01,1.359125e+01,1.827210e+01,2.240044e+01,2.622298e+01,2.786286e+01,2.957720e+01,-1.439327e+01,-3.049978e+01,-3.121284e+01,-2.265115e+01,-2.015059e+01,-1.960862e+01,-1.989563e+01,-2.403816e+01,-2.450770e+01,-3.348242e+01,-4.898723e+01,-6.220367e+01,-6.401160e+01,-7.420209e+01,-7.644006e+01,-6.028752e+01,-2.995909e+01,-2.265940e+01,-1.814447e+01,-1.273685e+01,3.875175e+00,1.156772e+01,1.920820e+00,-4.231247e+00,-1.525143e+01,-2.479680e+01,-2.371446e+01
-1.978830e+00,-4.619983e-01,-1.347431e+00,-4.945520e-01,-3.381835e+00,-6.625877e-01,-2.857135e-01,1.274996e+00,5.405344e+00,5.402895e+00,7.076983e+00,3.329787e+00,-1.190132e+01,-1.107924e+01,-1.355644e+01,-1.978157e+01,-2.499959e+01,-2.752904e+01,-3.618900e+01,-4.678943e+01,-5.108742e+01,-4.818350e+01,-4.751557e+01,-4.879726e+01,-4.430862e+01,-5.045734e+01,-5.533940e+01,-4.957858e+01,-2.932690e+01,-1.791439e+01,-1.139060e+01,-6.299054e+00,-4.272173e+00,-2.616954e+00,-4.149262e+00,-2.474547e-01,1.017498e+00,1.707407e+00,-8.706714e-01
9.783475e+00,1.440840e+01,1.525400e+01,1.378308e+01,1.175868e+01,1.452788e+01,1.483424e+01,1.774567e+01,2.332241e+01,2.274710e+01,2.208916e+01,1.509324e+01,-9.922445e+00,-1.354928e+01,-1.489549e+01,-1.722209e+01,-8.935322e+00,2.362356e+00,1.222800e+01,1.336755e+01,8.277328e+00,1.529306e+00,8.379396e-01,5.350941e+00,1.285007e+01,4.328642e+00,-2.665582e+00,-1.823850e-01,-3.648639e+00,-2.651638e+00,1.734501e-01,1.182418e+01,1.526361e+01,9.992887e+00,4.415832e+00,2.864644e+00,3.994517e+00,3.347903e+00,2.238085e+00
1.733125e+01,1.894319e+01,1.840276e+01,1.421358e+01,1.425640e+01,1.641176e+01,1.444410e+01,2.072058e+01,2.715832e+01,2.793681e+01,2.700018e+01,9.289415e+00,3.992038e+00,1.737008e+01,2.541698e+01,2.312953e+01,2.066311e+01,1.905625e+01,1.818050e+01,2.325114e+01,2.182168e+01,2.429332e+01,2.798280e+01,3.248712e+01,3.674585e+01,3.733104e+01,3.674737e+01,2.896309e+01,1.832048e+01,8.775823e+00,8.990257e+00,1.708965e+01,2.031295e+01,1.471127e+01,1.070961e+01,6.985758e+00,9.502623e+00,1.723978e+01,1.550774e+01
1.411628e+01,1.334319e+01,1.128098e+01,8.867484e+00,9.576181e+00,9.941985e+00,7.542867e+00,1.291026e+01,1.871873e+01,1.837280e+01,1.902829e+01,-2.638917e+00,-2.652669e+01,-2.891080e+01,-2.169033e+01,-1.675050e+01,-1.063845e+01,-9.375891e+00,-1.526384e+01,-2.106519e+01,-2.703870e+01,-3.236298e+01,-3.469270e+01,-3.255634e+01,-2.693977e+01,-2.471930e+01,-2.458188e+01,-1.538390e+01,3.286077e+00,8.830213e+00,7.153633e+00,9.656723e+00,1.265862e+01,9.894134e+00,8.779461e+00,8.341644e+00,1.093100e+01,1.879722e+01,2.055486e+01
9.253977e+00,8.520475e+00,7.170830e+00,7.593953e+00,7.129393e+00,8.944000e+00,8.698984e+00,1.004249e+01,1.228397e+01,8.468599e+00,1.062278e+01,7.243217e-01,-1.203482e+01,8.239524e-01,1.364046e+01,1.750256e+01,2.283668e+01,2.929209e+01,3.391564e+01,3.451035e+01,3.463677e+01,2.657339e+01,2.734760e+01,3.693124e+01,3.947332e+01,3.820054e+01,3.419035e+01,2.532651e+01,1.022315e+01,1.406917e+00,-2.269571e+00,1.187612e+00,4.429578e+00,5.503234e+00,7.156981e+00,1.074362e+01,9.981613e+00,8.306220e+00,1.118176e+01
4.309367e+00,2.822164e+00,4.938362e+00,5.443624e+00,3.088782e+00,8.469491e+00,9.662884e+00,9.729694e+00,6.502831e+00,1.554608e-03,3.346988e+00,8.492168e+00,1.246737e+01,1.196294e+01,1.015624e+01,5.624717e+00,7.242471e+00,3.134795e+00,-1.369581e+00,-2.590759e+00,-5.130301e+00,-9.347076e+00,-1.058555e+01,-1.148627e+01,-1.931364e+01,-1.935452e+01,-1.957200e+01,-1.239589e+01,-7.360053e+00,-5.239508e+00,7.465929e-01,6.639162e+00,7.252429e+00,1.030667e+01,1.457167e+01,1.906662e+01,1.870044e+01,1.842995e+01,1.965290e+01
-9.111786e-01,-2.138014e+00,3.250827e+00,4.107890e+00,2.981098e-01,5.660123e+00,7.680110e+00,7.228226e+00,7.251605e-01,-3.281039e+00,1.454298e-01,5.306988e+00,5.341681e+00,1.144238e+01,1.239467e+01,8.936953e+00,1.377611e+01,1.660924e+01,1.379174e+01,1.169678e+01,5.265067e+00,4.625777e+00,1.402198e+00,2.632971e+00,2.807867e+00,-3.002637e+00,-1.314577e+01,-1.378880e+01,-1.117380e+01,-1.120314e+01,-3.206341e-01,6.318252e+00,2.753463e+00,6.034448e+00,6.150575e+00,9.104181e+00,5.740164e+00,9.423471e+00,1.533373e+01
